% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'TCP Flood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,18,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,100,0,83,50,slowRead
tcp,S1,148,0,306,100,slowRead
tcp,OTH,102,0,174,50,slowRead
tcp,S1,926,1490,230,100,slowRead
tcp,S1,148,0,40,79,slowRead
tcp,OTH,73,0,269,50,slowRead
tcp,S1,296,0,206,100,slowRead
tcp,S1,296,0,113,100,slowRead
tcp,S1,722,206,152,99,slowRead
tcp,S1,296,0,535,100,slowRead
tcp,OTH,66,0,473,87,slowRead
tcp,RSTO,1034,1820,158,100,slowRead
tcp,S1,370,0,784,100,slowRead
tcp,OTH,60,0,1014,40,slowRead
tcp,S1,296,0,297,100,slowRead
tcp,OTH,600,0,279,51,slowRead
tcp,S1,296,0,146,100,slowRead
tcp,RSTO,1034,1820,180,100,slowRead
tcp,OTH,66,0,499,86,slowRead
tcp,OTH,91,0,141,50,slowRead
tcp,S1,296,0,405,100,slowRead
tcp,S1,370,0,69,100,slowRead
tcp,OTH,100,0,256,50,slowRead
tcp,RSTO,1100,1886,128,100,slowRead
tcp,S1,784,206,214,100,slowRead
tcp,S1,370,0,765,100,slowRead
tcp,S1,370,0,505,99,slowRead
tcp,S1,926,1490,290,100,slowRead
tcp,OTH,60,0,1044,47,slowRead
tcp,OTH,60,0,14,54,slowRead
tcp,OTH,86,0,267,50,slowRead
tcp,OTH,60,0,770,48,slowRead
tcp,OTH,112,0,178,50,slowRead
tcp,OTH,109,0,53,50,slowRead
tcp,S1,222,0,87,98,slowRead
tcp,RSTO,1264,1754,460,100,slowRead
tcp,OTH,60,0,974,51,slowRead
tcp,RSTO,975,1886,108,100,slowRead
tcp,S1,296,0,451,100,slowRead
tcp,OTH,60,0,680,62,slowRead
tcp,RSTO,1100,1886,32,64,slowRead
tcp,OTH,54,0,33,50,slowRead
tcp,OTH,103,0,75,50,slowRead
tcp,S1,74,0,627,100,slowRead
tcp,S1,370,0,520,100,slowRead
tcp,OTH,103,0,258,50,slowRead
tcp,OTH,60,0,964,30,slowRead
tcp,OTH,114,0,108,50,slowRead
tcp,OTH,60,0,552,80,slowRead
tcp,S1,296,0,556,100,slowRead
tcp,S1,296,0,595,100,slowRead
tcp,OTH,132,0,90,50,slowRead
tcp,OTH,60,0,1007,46,slowRead
tcp,OTH,60,0,807,35,slowRead
tcp,S1,148,0,380,100,slowRead
tcp,OTH,60,0,906,45,slowRead
tcp,OTH,60,0,668,62,slowRead
tcp,S1,296,0,536,100,slowRead
tcp,S1,926,1490,330,100,slowRead
tcp,S1,370,0,292,100,slowRead
tcp,S1,370,0,642,100,slowRead
tcp,S1,370,0,63,100,slowRead
tcp,S1,296,0,613,100,slowRead
tcp,S1,74,0,431,98,slowRead
tcp,S1,296,0,482,100,slowRead
tcp,RSTO,2247,1424,371,100,slowRead
tcp,OTH,60,0,732,47,slowRead
tcp,S1,902,1754,101,94,slowRead
tcp,OTH,110,0,98,50,slowRead
tcp,S1,621,140,634,98,slowRead
tcp,S1,370,0,929,100,slowRead
tcp,S1,902,1754,116,100,slowRead
tcp,S1,296,0,463,100,slowRead
tcp,S1,296,0,563,100,slowRead
tcp,OTH,60,0,558,75,slowRead
tcp,RSTO,937,953,92,95,slowRead
tcp,RSTO,3614,11914,565,96,slowRead
tcp,OTH,60,0,801,50,slowRead
tcp,S1,222,0,631,100,slowRead
tcp,OTH,60,0,76,50,slowRead
tcp,S1,296,0,229,100,slowRead
tcp,S1,370,0,274,100,slowRead
tcp,S1,148,0,328,100,slowRead
tcp,S1,296,0,157,100,slowRead
tcp,S1,370,0,706,100,slowRead
tcp,S1,946,338,183,100,slowRead
tcp,OTH,60,0,382,89,slowRead
tcp,S1,296,0,500,100,slowRead
tcp,OTH,90,0,202,50,slowRead
tcp,OTH,408,0,284,50,slowRead
tcp,OTH,102,0,123,50,slowRead
tcp,S1,296,0,180,100,slowRead
tcp,S1,148,0,262,100,slowRead
tcp,S1,296,0,660,100,slowRead
tcp,OTH,60,0,839,23,slowRead
tcp,S1,370,0,872,100,slowRead
tcp,RSTO,2247,1424,367,100,slowRead
tcp,S1,148,0,51,80,slowRead
tcp,RSTO,1264,1754,443,100,slowRead
tcp,S1,720,206,183,99,slowRead
tcp,OTH,106,0,89,50,slowRead
tcp,OTH,66,0,348,74,slowRead
tcp,S1,296,0,557,100,slowRead
tcp,OTH,60,0,852,50,slowRead
tcp,OTH,60,0,339,72,slowRead
tcp,OTH,60,0,934,47,slowRead
tcp,OTH,66,0,319,64,slowRead
tcp,S1,296,0,648,100,slowRead
tcp,S1,370,0,437,100,slowRead
tcp,OTH,60,0,1128,48,slowRead
tcp,S1,370,0,446,100,slowRead
tcp,OTH,66,0,581,75,slowRead
tcp,OTH,60,0,1154,48,slowRead
tcp,S1,296,0,404,100,slowRead
tcp,S1,222,0,734,100,slowRead
tcp,S1,222,0,698,100,slowRead
tcp,OTH,60,0,387,89,slowRead
tcp,OTH,60,0,919,46,slowRead
tcp,OTH,66,0,351,81,slowRead
tcp,S1,902,1754,194,100,slowRead
tcp,OTH,60,0,990,50,slowRead
tcp,S1,370,0,610,100,slowRead
tcp,S1,370,0,734,100,slowRead
tcp,S1,296,0,98,99,slowRead
tcp,OTH,114,0,27,57,slowRead
tcp,OTH,66,0,395,85,slowRead
tcp,S1,296,0,662,100,slowRead
tcp,S1,968,1820,80,85,slowRead
tcp,S1,370,0,520,99,slowRead
tcp,RSTO,909,1820,439,100,slowRead
tcp,S1,74,0,552,100,slowRead
tcp,S1,296,0,208,100,slowRead
tcp,S1,296,0,686,100,slowRead
tcp,OTH,653,0,39,57,slowRead
tcp,S1,296,0,196,100,slowRead
tcp,S1,370,0,270,100,slowRead
tcp,S1,713,206,77,85,slowRead
tcp,S1,296,0,179,100,slowRead
tcp,S1,296,0,302,100,slowRead
tcp,S1,74,0,727,100,slowRead
tcp,RSTO,4104,689,19,61,slowRead
tcp,OTH,60,0,1044,51,slowRead
tcp,OTH,461,0,1139,59,slowRead
tcp,S1,74,0,408,98,slowRead
tcp,OTH,109,0,153,50,slowRead
tcp,OTH,66,0,843,58,slowRead
tcp,OTH,60,0,815,38,slowRead
tcp,S1,370,0,720,100,slowRead
tcp,S1,621,140,589,99,slowRead
tcp,S1,296,0,634,100,slowRead
tcp,S1,370,0,424,100,slowRead
tcp,OTH,102,0,21,57,slowRead
tcp,S1,222,0,999,100,slowRead
tcp,S1,296,0,237,100,slowRead
tcp,S1,296,0,616,100,slowRead
tcp,OTH,66,0,358,78,slowRead
tcp,S1,296,0,130,100,slowRead
tcp,S1,370,0,626,100,slowRead
tcp,S1,296,0,288,100,slowRead
tcp,OTH,117,0,92,50,slowRead
tcp,S1,370,0,890,100,slowRead
tcp,S1,296,0,544,100,slowRead
tcp,S1,370,0,908,100,slowRead
tcp,S1,718,206,70,84,slowRead
tcp,OTH,60,0,1078,49,slowRead
tcp,RSTO,3430,1424,385,100,slowRead
tcp,OTH,60,0,517,83,slowRead
tcp,OTH,106,0,238,50,slowRead
tcp,S1,296,0,616,100,slowRead
tcp,S1,370,0,929,100,slowRead
tcp,S1,692,206,130,99,slowRead
tcp,RSTO,936,953,705,100,slowRead
tcp,S1,296,0,666,100,slowRead
tcp,RSTO,3430,1424,802,100,slowRead
tcp,S1,296,0,612,100,slowRead
tcp,S1,370,0,899,100,slowRead
tcp,OTH,66,0,556,78,slowRead
tcp,RSTO,1139,1754,544,100,slowRead
tcp,S1,2702,140,449,100,slowRead
tcp,S1,296,0,220,100,slowRead
tcp,RSTO,1139,1754,486,100,slowRead
tcp,S1,296,0,641,100,slowRead
tcp,OTH,60,0,69,51,slowRead
tcp,S1,296,0,598,100,slowRead
tcp,OTH,105,0,143,50,slowRead
tcp,OTH,84,0,242,50,slowRead
tcp,S1,296,0,290,100,slowRead
tcp,OTH,116,0,219,50,slowRead
tcp,S1,296,0,163,100,slowRead
tcp,S1,74,0,542,100,slowRead
tcp,S1,296,0,435,100,slowRead
tcp,S1,222,0,792,100,slowRead
tcp,RSTO,1034,1820,417,100,slowRead
tcp,S1,296,0,23,24,slowRead
tcp,OTH,128,0,261,50,slowRead
tcp,RSTO,3504,1424,621,100,slowRead
tcp,S1,296,0,224,100,slowRead
tcp,OTH,114,0,186,50,slowRead
tcp,OTH,60,0,856,49,slowRead
tcp,OTH,60,0,386,84,slowRead
tcp,OTH,60,0,703,51,slowRead
tcp,OTH,173,0,653,89,slowRead
tcp,S1,296,0,330,100,slowRead
tcp,S1,296,0,319,100,slowRead
tcp,OTH,60,0,845,29,slowRead
tcp,OTH,66,0,486,89,slowRead
tcp,S1,902,1754,139,100,slowRead
tcp,S1,148,0,447,100,slowRead
tcp,S1,296,0,451,100,slowRead
tcp,S1,296,0,60,61,slowRead
tcp,OTH,109,0,51,54,slowRead
tcp,OTH,125,0,84,50,slowRead
tcp,S1,296,0,26,100,slowRead
tcp,S1,296,0,225,100,slowRead
tcp,S1,74,0,764,100,slowRead
tcp,S1,296,0,388,100,slowRead
tcp,S1,370,0,939,100,slowRead
tcp,OTH,66,0,560,74,slowRead
tcp,S1,296,0,283,100,slowRead
tcp,RSTO,1306,1688,265,100,slowRead
tcp,OTH,90,0,70,50,slowRead
tcp,OTH,84,0,149,50,slowRead
tcp,S1,296,0,286,100,slowRead
tcp,S1,370,0,639,100,slowRead
tcp,S1,296,0,514,100,slowRead
tcp,S1,621,140,745,99,slowRead
tcp,S1,936,338,58,72,slowRead
tcp,RSTO,975,1886,9,13,slowRead
tcp,OTH,105,0,136,50,slowRead
tcp,S1,74,0,501,100,slowRead
tcp,OTH,110,0,15,18,slowRead
tcp,S1,296,0,560,100,slowRead
tcp,RSTO,2156,12310,8,52,slowRead
tcp,RSTO,1256,1820,344,100,slowRead
tcp,OTH,103,0,290,50,slowRead
tcp,S1,370,0,583,100,slowRead
tcp,OTH,60,0,1097,50,slowRead
tcp,OTH,525,0,5,79,slowRead
tcp,OTH,408,0,297,50,slowRead
tcp,S1,148,0,133,100,slowRead
tcp,OTH,60,0,849,50,slowRead
tcp,S1,926,1490,310,100,slowRead
tcp,OTH,60,0,990,41,slowRead
tcp,OTH,66,0,510,94,slowRead
tcp,S1,370,0,309,100,slowRead
tcp,S1,296,0,678,100,slowRead
tcp,S1,74,0,579,100,slowRead
tcp,OTH,60,0,838,51,slowRead
tcp,S1,296,0,661,100,slowRead
tcp,OTH,60,0,1017,50,slowRead
tcp,OTH,60,0,1188,57,slowRead
tcp,RSTO,975,1886,55,59,slowRead
tcp,OTH,112,0,66,50,slowRead
tcp,RSTO,1300,1820,266,100,slowRead
tcp,S1,722,206,25,66,slowRead
tcp,S1,296,0,177,100,slowRead
tcp,S1,296,0,455,100,slowRead
tcp,OTH,110,0,80,50,slowRead
tcp,OTH,60,0,984,35,slowRead
tcp,OTH,82,0,119,50,slowRead
tcp,OTH,60,0,413,83,slowRead
tcp,S1,2192,140,346,100,slowRead
tcp,OTH,60,0,287,51,slowRead
tcp,RSTO,951,953,104,99,slowRead
tcp,OTH,54,0,11,11,slowRead
tcp,S1,296,0,50,51,slowRead
tcp,S1,370,0,974,100,slowRead
tcp,S1,74,0,811,100,slowRead
tcp,S1,370,0,533,99,slowRead
tcp,S1,370,0,721,100,slowRead
tcp,RSTO,1078,1820,169,100,slowRead
tcp,S1,296,0,120,100,slowRead
tcp,OTH,60,0,880,33,slowRead
tcp,RSTO,3122,1424,382,100,slowRead
tcp,OTH,86,0,37,60,slowRead
tcp,S1,370,0,728,100,slowRead
tcp,S1,370,0,809,100,slowRead
tcp,OTH,66,0,484,86,slowRead
tcp,S1,296,0,607,100,slowRead
tcp,OTH,60,0,1082,50,slowRead
tcp,RSTO,1264,1754,493,100,slowRead
tcp,S1,296,0,446,100,slowRead
tcp,OTH,95,0,199,50,slowRead
tcp,OTH,166,0,564,94,slowRead
tcp,OTH,54,0,3,22,slowRead
tcp,OTH,66,0,411,89,slowRead
tcp,OTH,168,0,574,92,slowRead
tcp,RSTO,1300,1820,272,100,slowRead
tcp,OTH,66,0,346,80,slowRead
tcp,RSTO,1256,1820,300,100,slowRead
tcp,S1,621,140,770,100,slowRead
tcp,OTH,83,0,7,7,slowRead
tcp,S1,370,0,458,100,slowRead
tcp,S1,1226,1424,280,100,slowRead
tcp,S1,148,0,428,100,slowRead
tcp,RSTO,2321,1424,601,100,slowRead
tcp,S1,836,1688,428,100,slowRead
tcp,RSTO,1131,1820,260,100,slowRead
tcp,OTH,178,0,565,94,slowRead
tcp,RSTO,882,887,106,100,slowRead
tcp,S1,930,338,78,87,slowRead
tcp,S1,296,0,508,100,slowRead
tcp,S1,74,0,847,100,slowRead
tcp,RSTO,1300,1820,357,100,slowRead
tcp,S1,370,0,678,100,slowRead
tcp,S1,222,0,993,100,slowRead
tcp,OTH,97,0,254,50,slowRead
tcp,S1,296,0,380,100,slowRead
tcp,S1,148,0,482,100,slowRead
tcp,S1,222,0,48,100,slowRead
tcp,OTH,66,0,455,86,slowRead
tcp,S1,148,0,124,100,slowRead
tcp,S1,719,206,199,99,slowRead
tcp,S1,296,0,435,100,slowRead
tcp,OTH,66,0,381,90,slowRead
tcp,RSTO,975,1886,118,100,slowRead
tcp,OTH,60,0,882,35,slowRead
tcp,OTH,60,0,1065,51,slowRead
tcp,OTH,60,0,758,44,slowRead
tcp,S1,74,0,573,100,slowRead
tcp,S1,296,0,144,100,slowRead
tcp,OTH,408,0,297,50,slowRead
tcp,S1,296,0,18,100,slowRead
tcp,OTH,102,0,98,50,slowRead
tcp,S1,296,0,95,96,slowRead
tcp,RSTO,1264,1754,449,100,slowRead
tcp,S1,148,0,190,100,slowRead
tcp,RSTO,909,1820,220,100,slowRead
tcp,OTH,169,0,573,92,slowRead
tcp,OTH,60,0,1015,41,slowRead
tcp,OTH,121,0,50,64,slowRead
tcp,RSTO,3430,1424,418,100,slowRead
tcp,S1,370,0,599,100,slowRead
tcp,S1,296,0,276,100,slowRead
tcp,S1,370,0,941,100,slowRead
tcp,OTH,60,0,1023,51,slowRead
tcp,OTH,112,0,197,50,slowRead
tcp,OTH,60,0,669,52,slowRead
tcp,S1,296,0,186,100,slowRead
tcp,RSTO,1100,1886,71,88,slowRead
tcp,RSTO,1100,1886,52,79,slowRead
tcp,S1,296,0,321,100,slowRead
tcp,OTH,60,0,799,49,slowRead
tcp,OTH,125,0,116,50,slowRead
tcp,S1,621,140,661,96,slowRead
tcp,S1,1226,1424,283,100,slowRead
tcp,OTH,111,0,82,50,slowRead
tcp,S1,148,0,332,100,slowRead
tcp,S1,296,0,116,100,slowRead
tcp,OTH,94,0,257,50,slowRead
tcp,RSTO,1556,1688,256,100,slowRead
tcp,OTH,110,0,229,50,slowRead
tcp,S1,741,206,172,100,slowRead
tcp,S1,296,0,431,100,slowRead
tcp,OTH,81,0,75,50,slowRead
tcp,S1,296,0,584,100,slowRead
tcp,S1,148,0,116,100,slowRead
tcp,S1,370,0,430,100,slowRead
tcp,S1,370,0,499,99,slowRead
tcp,OTH,60,0,1050,52,slowRead
tcp,S1,74,0,738,100,slowRead
tcp,RSTO,1644,1688,307,100,slowRead
tcp,S1,296,0,172,100,slowRead
tcp,OTH,90,0,203,50,slowRead
tcp,S1,296,0,459,100,slowRead
tcp,S1,296,0,633,100,slowRead
tcp,OTH,66,0,350,81,slowRead
tcp,S1,296,0,170,100,slowRead
tcp,OTH,60,0,1010,36,slowRead
tcp,OTH,105,0,192,52,slowRead
tcp,OTH,408,0,4,56,slowRead
tcp,S1,296,0,645,100,slowRead
tcp,OTH,116,0,71,50,slowRead
tcp,OTH,116,0,69,50,slowRead
tcp,S1,370,0,621,100,slowRead
tcp,S1,222,0,28,75,slowRead
tcp,OTH,125,0,280,50,slowRead
tcp,OTH,60,0,769,46,slowRead
tcp,S1,148,0,141,100,slowRead
tcp,OTH,101,0,204,50,slowRead
tcp,S1,148,0,318,98,slowRead
tcp,S1,296,0,395,100,slowRead
tcp,RSTO,1256,1820,320,100,slowRead
tcp,OTH,60,0,1164,50,slowRead
tcp,S1,926,1490,322,100,slowRead
tcp,RSTO,1144,1886,118,100,slowRead
tcp,S1,296,0,291,100,slowRead
tcp,S1,74,0,667,100,slowRead
tcp,S1,4636,74,203,100,slowRead
tcp,OTH,408,0,300,50,slowRead
tcp,S1,296,0,603,100,slowRead
tcp,S1,148,0,2,95,slowRead
tcp,S1,296,0,300,100,slowRead
tcp,S1,296,0,385,100,slowRead
tcp,OTH,60,0,776,46,slowRead
tcp,S1,296,0,17,100,slowRead
tcp,S1,370,0,587,100,slowRead
tcp,OTH,628,0,1,26,slowRead
tcp,OTH,66,0,356,79,slowRead
tcp,S1,987,338,141,100,slowRead
tcp,OTH,643,0,1,59,slowRead
tcp,RSTO,975,1886,107,100,slowRead
tcp,S1,296,0,155,100,slowRead
tcp,OTH,525,0,7,53,slowRead
tcp,RSTO,957,12310,752,100,slowRead
tcp,S1,902,1754,104,96,slowRead
tcp,S1,296,0,487,100,slowRead
tcp,OTH,66,0,624,74,slowRead
tcp,S1,370,0,266,100,slowRead
tcp,S1,621,140,710,96,slowRead
tcp,OTH,60,0,719,49,slowRead
tcp,S1,370,0,940,100,slowRead
tcp,OTH,66,0,531,81,slowRead
tcp,OTH,60,0,1062,51,slowRead
tcp,OTH,100,0,102,50,slowRead
tcp,OTH,60,0,1079,50,slowRead
tcp,OTH,60,0,545,81,slowRead
tcp,OTH,81,0,100,50,slowRead
tcp,OTH,60,0,411,89,slowRead
tcp,RSTO,1644,1688,315,100,slowRead
tcp,S1,296,0,539,100,slowRead
tcp,OTH,66,0,11,11,slowRead
tcp,OTH,100,0,79,50,slowRead
tcp,S1,296,0,169,100,slowRead
tcp,S1,74,0,623,100,slowRead
tcp,S1,222,0,936,100,slowRead
tcp,OTH,133,0,299,50,slowRead
tcp,OTH,113,0,29,29,slowRead
tcp,S1,296,0,74,75,slowRead
tcp,S1,370,0,923,100,slowRead
tcp,OTH,108,0,261,50,slowRead
tcp,OTH,60,0,496,86,slowRead
tcp,OTH,60,0,660,56,slowRead
tcp,S1,370,0,856,100,slowRead
tcp,OTH,60,0,686,59,slowRead
tcp,OTH,60,0,1106,47,slowRead
tcp,S1,148,0,378,100,slowRead
tcp,RSTO,1131,1820,327,100,slowRead
tcp,OTH,60,0,752,54,slowRead
tcp,S1,296,0,554,100,slowRead
tcp,OTH,66,0,582,90,slowRead
tcp,RSTO,909,1820,150,100,slowRead
tcp,OTH,100,0,14,22,slowRead
tcp,OTH,76,0,176,50,slowRead
tcp,S1,296,0,604,100,slowRead
tcp,OTH,111,0,229,50,slowRead
tcp,OTH,125,0,119,50,slowRead
tcp,S1,296,0,41,100,slowRead
tcp,OTH,60,0,338,76,slowRead
tcp,S1,74,0,495,99,slowRead
tcp,S1,370,0,962,100,slowRead
tcp,OTH,60,0,1007,48,slowRead
tcp,OTH,609,0,8,57,slowRead
tcp,OTH,525,0,40,72,slowRead
tcp,OTH,60,0,663,72,slowRead
tcp,S1,296,0,278,100,slowRead
tcp,S1,74,0,625,100,slowRead
tcp,S1,296,0,410,100,slowRead
tcp,OTH,103,0,207,52,slowRead
tcp,S1,222,0,964,100,slowRead
tcp,S1,370,0,335,100,slowRead
tcp,S1,296,0,462,100,slowRead
tcp,S1,296,0,332,100,slowRead
tcp,OTH,60,0,111,48,slowRead
tcp,S1,296,0,259,100,slowRead
tcp,S1,296,0,91,100,slowRead
tcp,OTH,60,0,687,48,slowRead
tcp,S1,370,0,57,100,slowRead
tcp,S1,977,338,718,100,slowRead
tcp,S1,1013,338,396,100,slowRead
tcp,OTH,60,0,878,31,slowRead
tcp,S1,710,206,113,99,slowRead
tcp,S1,296,0,342,100,slowRead
tcp,S1,370,0,686,100,slowRead
tcp,OTH,103,0,77,50,slowRead
tcp,OTH,54,0,17,42,slowRead
tcp,S1,370,0,286,100,slowRead
tcp,S1,148,0,181,100,slowRead
tcp,S1,370,0,804,100,slowRead
tcp,S1,296,0,306,100,slowRead
tcp,RSTO,1034,1820,411,100,slowRead
tcp,S1,296,0,246,100,slowRead
tcp,S1,296,0,307,100,slowRead
tcp,OTH,60,0,944,52,slowRead
tcp,OTH,79,0,92,50,slowRead
tcp,OTH,103,0,100,50,slowRead
tcp,S1,621,140,765,99,slowRead
tcp,S1,296,0,389,100,slowRead
tcp,S1,222,0,979,100,slowRead
tcp,S1,296,0,610,100,slowRead
tcp,S1,296,0,204,100,slowRead
tcp,S1,74,0,460,98,slowRead
tcp,S1,296,0,471,100,slowRead
tcp,S1,729,206,178,100,slowRead
tcp,S1,902,1754,111,98,slowRead
tcp,S1,222,0,776,100,slowRead
tcp,S1,370,0,699,100,slowRead
tcp,S1,296,0,137,100,slowRead
tcp,S1,370,0,418,100,slowRead
tcp,OTH,408,0,3,56,slowRead
tcp,OTH,650,0,4,29,slowRead
tcp,OTH,66,0,498,93,slowRead
tcp,OTH,101,0,80,50,slowRead
tcp,OTH,525,0,10,57,slowRead
tcp,S1,296,0,423,100,slowRead
tcp,S1,370,0,802,100,slowRead
tcp,S1,148,0,322,98,slowRead
tcp,S1,148,0,154,100,slowRead
tcp,RSTO,928,887,20,54,slowRead
tcp,S1,296,0,680,100,slowRead
tcp,S1,296,0,559,100,slowRead
tcp,OTH,66,0,575,89,slowRead
tcp,RSTO,1100,1886,101,100,slowRead
tcp,S1,296,0,650,100,slowRead
tcp,RSTO,1034,1820,204,100,slowRead
tcp,OTH,60,0,954,46,slowRead
tcp,S1,370,0,210,100,slowRead
tcp,S1,296,0,497,100,slowRead
tcp,OTH,66,0,526,81,slowRead
tcp,RSTO,1256,1820,295,100,slowRead
tcp,OTH,60,0,785,46,slowRead
tcp,S1,296,0,174,100,slowRead
tcp,OTH,100,0,181,50,slowRead
tcp,OTH,124,0,173,50,slowRead
tcp,OTH,637,0,7,32,slowRead
tcp,RSTO,1644,1688,290,100,slowRead
tcp,OTH,105,0,12,20,slowRead
tcp,OTH,72,0,99,50,slowRead
tcp,OTH,66,0,614,90,slowRead
tcp,RSTO,3240,953,236,100,slowRead
tcp,OTH,121,0,135,50,slowRead
tcp,OTH,408,0,6,12,slowRead
tcp,S1,716,206,187,99,slowRead
tcp,S1,296,0,163,100,slowRead
tcp,OTH,60,0,942,49,slowRead
tcp,OTH,343,0,12,22,slowRead
tcp,OTH,115,0,47,55,slowRead
tcp,S1,296,0,478,100,slowRead
tcp,S1,296,0,345,100,slowRead
tcp,S1,148,0,205,100,slowRead
tcp,S1,370,0,708,100,slowRead
tcp,S1,148,0,452,100,slowRead
tcp,S1,926,1490,239,100,slowRead
tcp,OTH,102,0,14,57,slowRead
tcp,S1,296,0,628,100,slowRead
tcp,OTH,124,0,235,50,slowRead
tcp,S1,296,0,114,100,slowRead
tcp,S1,222,0,700,100,slowRead
tcp,S1,296,0,87,88,slowRead
tcp,RSTO,1144,1886,42,46,slowRead
tcp,S1,370,0,683,100,slowRead
tcp,OTH,66,0,572,74,slowRead
tcp,OTH,94,0,8,61,slowRead
tcp,S1,74,0,529,100,slowRead
tcp,OTH,128,0,190,50,slowRead
tcp,OTH,60,0,1153,47,slowRead
tcp,S1,296,0,33,34,slowRead
tcp,S1,222,0,648,100,slowRead
tcp,RSTO,3504,1424,549,100,slowRead
tcp,OTH,127,0,199,50,slowRead
tcp,OTH,60,0,563,75,slowRead
tcp,S1,4562,74,851,100,slowRead
tcp,S1,370,0,355,100,slowRead
tcp,S1,970,338,738,100,slowRead
tcp,S1,296,0,182,100,slowRead
tcp,RSTO,3504,1424,586,100,slowRead
tcp,OTH,60,0,715,64,slowRead
tcp,S1,958,338,737,100,slowRead
tcp,S1,902,1754,219,100,slowRead
tcp,S1,296,0,124,100,slowRead
tcp,S1,902,1754,215,100,slowRead
tcp,OTH,525,0,9,56,slowRead
tcp,S1,4414,74,759,100,slowRead
tcp,S1,794,206,213,100,slowRead
tcp,S1,296,0,328,100,slowRead
tcp,OTH,525,0,293,50,slowRead
tcp,RSTO,1256,1820,321,100,slowRead
tcp,S1,926,1490,297,100,slowRead
tcp,OTH,60,0,567,74,slowRead
tcp,OTH,66,0,505,93,slowRead
tcp,S1,296,0,291,100,slowRead
tcp,S1,222,0,138,100,slowRead
tcp,S1,370,0,792,100,slowRead
tcp,RSTO,1308,1754,523,100,slowRead
tcp,S1,296,0,27,28,slowRead
tcp,S1,968,1820,22,55,slowRead
tcp,OTH,60,0,751,47,slowRead
tcp,S1,370,0,775,100,slowRead
tcp,S1,370,0,434,100,slowRead
tcp,OTH,60,0,769,43,slowRead
tcp,S1,370,0,252,100,slowRead
tcp,OTH,92,0,245,50,slowRead
tcp,S1,296,0,657,100,slowRead
tcp,S1,148,0,143,100,slowRead
tcp,S1,296,0,468,100,slowRead
tcp,S1,296,0,610,100,slowRead
tcp,RSTO,1139,1754,468,100,slowRead
tcp,S1,370,0,694,100,slowRead
tcp,S1,148,0,244,98,slowRead
tcp,S1,296,0,143,100,slowRead
tcp,S1,370,0,507,99,slowRead
tcp,S1,370,0,274,100,slowRead
tcp,OTH,89,0,254,50,slowRead
tcp,OTH,96,0,35,43,slowRead
tcp,S1,74,0,668,100,slowRead
tcp,S1,296,0,317,100,slowRead
tcp,S1,296,0,90,100,slowRead
tcp,RSTO,1300,1820,235,100,slowRead
tcp,RSTO,1034,1820,154,100,slowRead
tcp,OTH,60,0,1044,49,slowRead
tcp,S1,370,0,912,100,slowRead
tcp,S1,370,0,230,100,slowRead
tcp,S1,296,0,232,100,slowRead
tcp,OTH,60,0,858,49,slowRead
tcp,RSTO,909,1820,432,100,slowRead
tcp,RSTO,921,953,136,100,slowRead
tcp,OTH,60,0,1070,49,slowRead
tcp,S1,296,0,187,100,slowRead
tcp,S1,296,0,219,100,slowRead
tcp,S1,148,0,508,100,slowRead
tcp,S1,296,0,415,100,slowRead
tcp,S1,296,0,646,100,slowRead
tcp,S1,621,140,773,100,slowRead
tcp,S1,370,0,616,100,slowRead
tcp,OTH,112,0,277,50,slowRead
tcp,S1,296,0,603,100,slowRead
tcp,S1,296,0,61,62,slowRead
tcp,RSTO,3430,1424,426,100,slowRead
tcp,OTH,66,0,384,90,slowRead
tcp,S1,902,1754,201,100,slowRead
tcp,S1,370,0,518,99,slowRead
tcp,S1,723,206,17,65,slowRead
tcp,S1,148,0,226,100,slowRead
tcp,S1,1010,338,33,47,slowRead
tcp,RSTO,967,953,720,100,slowRead
tcp,OTH,60,0,10,59,slowRead
tcp,RSTO,1264,1754,467,100,slowRead
tcp,OTH,60,0,1017,56,slowRead
tcp,S1,222,0,117,100,slowRead
tcp,S1,370,0,269,100,slowRead
tcp,S1,222,0,680,100,slowRead
tcp,S1,1058,1688,252,100,slowRead
tcp,S1,222,0,56,82,slowRead
tcp,OTH,95,0,287,50,slowRead
tcp,S1,222,0,645,100,slowRead
tcp,S1,296,0,137,100,slowRead
tcp,OTH,60,0,1017,47,slowRead
tcp,S1,296,0,486,100,slowRead
tcp,S1,148,0,160,100,slowRead
tcp,S1,370,0,157,100,slowRead
tcp,S1,296,0,331,100,slowRead
