% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,5,8,23,27,29,33,38,40'

@attribute total_fvolume numeric
@attribute min_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_active numeric
@attribute mean_idle numeric
@attribute std_idle numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
951,40,159,11632,7478345,4339514,182,412,LOW_RATE
974,40,158,268631,9292224,798631,215,412,LOW_RATE
725,40,66,1243,7762871,4550805,171,412,LOW_RATE
506,52,195,3460,0,0,112,164,LOW_RATE
605,52,163,1668,10462540,0,82,216,LOW_RATE
708,40,66,11461,7255867,4288760,181,412,LOW_RATE
955,40,159,2045,7754076,4551061,172,412,LOW_RATE
1014,40,134,16512,5956377,4554179,143,472,LOW_RATE
4950,52,219,323994,5025660,4659431,17,744,LOW_RATE
686,52,226,1668,8675550,0,82,216,LOW_RATE
1075,52,93,281567,6014819,3574995,18,632,LOW_RATE
506,52,195,3385,0,0,112,164,LOW_RATE
506,52,195,3209,0,0,112,164,LOW_RATE
933,40,143,15229,7655258,4466105,172,412,LOW_RATE
990,40,157,10958,7688260,4499306,182,412,LOW_RATE
983,40,158,11481,7676432,4491783,161,412,LOW_RATE
591,52,164,1658,10705220,0,82,216,LOW_RATE
982,40,158,7562,7729212,4530819,172,412,LOW_RATE
1077,52,95,281168,5975372,3510936,18,632,LOW_RATE
605,52,163,1695,8732910,0,82,216,LOW_RATE
956,40,159,3708,7743687,4542751,172,412,LOW_RATE
268,67,0,302,14013696,0,0,88,LOW_RATE
110,55,0,359,0,0,0,48,LOW_RATE
597,52,164,1651,9676968,0,82,216,LOW_RATE
535,40,66,6504,0,0,4612,360,LOW_RATE
717,52,221,1681,10329726,0,82,216,LOW_RATE
714,52,222,1610,8693036,0,82,216,LOW_RATE
1234,52,90,281607,6017714,3579751,18,632,LOW_RATE
976,40,158,11485,7722383,4526452,161,412,LOW_RATE
955,40,159,3373,7752379,4550638,161,412,LOW_RATE
1264,52,89,281385,5993887,3540939,18,632,LOW_RATE
610,52,162,1616,10742682,0,82,216,LOW_RATE
506,52,195,4114,0,0,112,164,LOW_RATE
3709,40,223,224155,4091677,3801290,114,852,LOW_RATE
623,52,262,3346,0,0,112,164,LOW_RATE
575,52,166,1586,10248892,0,82,216,LOW_RATE
578,52,166,1677,8706704,0,82,216,LOW_RATE
975,40,158,269631,9623082,580631,215,412,LOW_RATE
4483,52,228,215735,3828953,2534557,7,760,LOW_RATE
623,52,262,3394,0,0,112,164,LOW_RATE
684,52,226,1590,8616426,0,82,216,LOW_RATE
955,40,159,4845,7745935,4545468,161,412,LOW_RATE
1324,52,88,280577,5926937,3433787,18,632,LOW_RATE
1004,40,157,14107,7708716,4516450,172,412,LOW_RATE
3358,52,236,344662,2239506,1390994,12,604,LOW_RATE
4972,52,218,215553,4382663,4502146,15,744,LOW_RATE
506,52,195,3329,0,0,112,164,LOW_RATE
993,40,157,1908,7760606,4559578,161,412,LOW_RATE
929,40,143,19936,7477710,4337031,172,412,LOW_RATE
960,40,159,11045,7676912,4489535,182,412,LOW_RATE
919,40,160,14194,7707939,4515806,172,412,LOW_RATE
730,52,220,1683,10294268,0,82,216,LOW_RATE
954,40,159,12746,7624789,4444671,182,412,LOW_RATE
1051,40,149,18125,5964870,4562316,143,472,LOW_RATE
963,40,142,11657,7640602,4455107,161,412,LOW_RATE
987,40,157,15731,7691398,4503214,172,412,LOW_RATE
506,52,195,2599,0,0,112,164,LOW_RATE
506,52,195,3184,0,0,112,164,LOW_RATE
1004,40,135,16919,5957292,4552322,143,472,LOW_RATE
934,40,142,14336,7672672,4480444,161,412,LOW_RATE
1286,52,89,280306,5903179,3396626,18,632,LOW_RATE
714,40,66,11722,7242482,4285090,181,412,LOW_RATE
934,40,160,11523,7675632,4491291,161,412,LOW_RATE
987,40,157,12405,7656580,4477419,161,412,LOW_RATE
950,40,142,12523,7699702,4501278,161,412,LOW_RATE
623,52,262,3207,0,0,112,164,LOW_RATE
968,40,158,11347,7723128,4527253,161,412,LOW_RATE
998,40,157,9525,7728042,4530863,161,412,LOW_RATE
727,40,66,5680,7732353,4531056,171,412,LOW_RATE
506,52,195,3368,0,0,112,164,LOW_RATE
698,40,66,6888,7641416,4474728,171,412,LOW_RATE
1248,52,91,280738,5939077,3452967,18,632,LOW_RATE
4249,40,208,232666,3972983,2715183,89,860,LOW_RATE
941,40,159,270343,9618433,580305,215,412,LOW_RATE
953,40,159,8786,7724052,4526860,172,412,LOW_RATE
4492,52,228,215775,3819273,2533761,7,760,LOW_RATE
704,52,223,1679,10320860,0,82,216,LOW_RATE
623,52,262,3372,0,0,112,164,LOW_RATE
965,40,142,11128,7716866,4514634,161,412,LOW_RATE
602,52,163,1710,10783522,0,82,216,LOW_RATE
506,52,195,3394,0,0,112,164,LOW_RATE
1361,52,89,280420,5911272,3409236,18,632,LOW_RATE
681,40,66,12574,7501158,4392427,181,412,LOW_RATE
969,40,158,269436,9626132,580865,215,412,LOW_RATE
623,52,262,3382,0,0,112,164,LOW_RATE
506,52,195,3418,0,0,112,164,LOW_RATE
587,52,165,1800,10425021,0,82,216,LOW_RATE
506,52,195,3200,0,0,112,164,LOW_RATE
49,49,0,0,0,0,0,28,LOW_RATE
956,40,159,20154,7647311,4468296,172,412,LOW_RATE
757,40,66,11664,7670781,4493000,181,412,LOW_RATE
952,40,159,271329,9637584,582063,215,412,LOW_RATE
4556,52,229,191950,3591293,2686891,6,820,LOW_RATE
623,52,262,3391,0,0,112,164,LOW_RATE
288,72,0,287,14012728,0,0,88,LOW_RATE
506,52,195,3213,0,0,112,164,LOW_RATE
975,40,158,8345,7725534,4527939,172,412,LOW_RATE
5400,40,206,293393,5752276,4771570,119,724,LOW_RATE
715,52,222,1707,10379804,0,82,216,LOW_RATE
976,40,158,8494,7726194,4528429,172,412,LOW_RATE
712,52,222,1771,9656870,0,82,216,LOW_RATE
506,52,195,3157,0,0,112,164,LOW_RATE
592,52,164,1671,10708057,0,82,216,LOW_RATE
737,52,219,1751,10626969,0,82,216,LOW_RATE
623,52,262,3521,0,0,112,164,LOW_RATE
506,52,195,3190,0,0,112,164,LOW_RATE
680,40,66,10130,7703728,4512867,181,412,LOW_RATE
935,40,159,268805,9287225,804566,215,412,LOW_RATE
944,40,159,11859,7638756,4461613,161,412,LOW_RATE
693,52,225,1681,10662398,0,82,216,LOW_RATE
623,52,262,3299,0,0,112,164,LOW_RATE
714,40,66,4518,7653931,4482568,171,412,LOW_RATE
1348,52,87,280416,5913030,3411970,18,632,LOW_RATE
506,52,195,3257,0,0,112,164,LOW_RATE
949,40,159,15517,7694502,4505701,172,412,LOW_RATE
705,52,223,1675,10697921,0,82,216,LOW_RATE
929,40,143,19561,7619992,4439908,172,412,LOW_RATE
936,40,142,13838,7678868,4485059,161,412,LOW_RATE
977,40,135,12590,5947717,4552779,134,472,LOW_RATE
953,40,159,7183,7734874,4536765,161,412,LOW_RATE
695,40,66,4288,7743359,4538246,171,412,LOW_RATE
710,52,222,1698,10559333,0,82,216,LOW_RATE
617,52,161,1693,8660002,0,82,216,LOW_RATE
506,52,195,3858,0,0,112,164,LOW_RATE
940,40,142,19846,7613872,4435641,172,412,LOW_RATE
955,40,159,268350,9295377,795115,215,412,LOW_RATE
944,40,142,8980,7733992,4528255,161,412,LOW_RATE
974,40,158,10748,7693426,4503240,182,412,LOW_RATE
623,52,262,3251,0,0,112,164,LOW_RATE
734,52,219,1576,8660692,0,82,216,LOW_RATE
989,40,158,16411,7684312,4497686,172,412,LOW_RATE
724,52,221,1706,10565240,0,82,216,LOW_RATE
1159,52,92,281122,5972487,3506282,18,632,LOW_RATE
987,40,158,11083,7688381,4501385,161,412,LOW_RATE
4545,52,224,215597,3824432,2533824,7,760,LOW_RATE
974,40,158,4882,7747989,4546891,161,412,LOW_RATE
566,52,168,877,1003118,0,30,224,LOW_RATE
575,52,166,1611,10306671,0,82,216,LOW_RATE
3464,52,232,345898,2187549,1300097,32,656,LOW_RATE
770,40,67,12426,7659073,4485830,181,412,LOW_RATE
506,52,195,3426,0,0,112,164,LOW_RATE
506,52,195,3342,0,0,112,164,LOW_RATE
692,40,66,10274,7698530,4509678,181,412,LOW_RATE
1331,52,89,281065,5967264,3497893,18,632,LOW_RATE
955,40,159,12837,7654041,4471649,182,412,LOW_RATE
597,52,164,1598,10318323,0,82,216,LOW_RATE
888,40,144,13748,7681174,4486831,161,412,LOW_RATE
972,40,158,269119,9280166,812864,215,412,LOW_RATE
506,52,195,3291,0,0,112,164,LOW_RATE
678,40,66,6936,7637747,4472462,171,412,LOW_RATE
954,40,142,19821,7611743,4433857,172,412,LOW_RATE
877,40,144,14487,7666762,4475268,161,412,LOW_RATE
905,40,144,9301,7645195,4458386,161,412,LOW_RATE
708,40,66,5089,7736061,4533431,171,412,LOW_RATE
940,40,159,14522,7630314,4454854,161,412,LOW_RATE
506,52,195,3366,0,0,112,164,LOW_RATE
953,40,159,12063,7719988,4524575,161,412,LOW_RATE
996,40,157,269785,9632334,581720,215,412,LOW_RATE
1004,40,157,10080,7713762,4518865,182,412,LOW_RATE
1084,52,93,281382,5993307,3539993,18,632,LOW_RATE
953,40,159,8864,7722635,4525603,172,412,LOW_RATE
944,40,142,3720,7754985,4545170,161,412,LOW_RATE
717,40,63,10793,6015185,4643827,151,472,LOW_RATE
712,52,222,1595,8695984,0,82,216,LOW_RATE
686,40,66,1565,7759846,4548910,171,412,LOW_RATE
722,40,66,4295,7742715,4537642,171,412,LOW_RATE
948,40,159,20495,7465789,4332538,172,412,LOW_RATE
1306,52,89,280324,5905510,3400244,18,632,LOW_RATE
966,40,158,11340,7677258,4492429,161,412,LOW_RATE
1013,40,157,12427,7716060,4521505,172,412,LOW_RATE
1002,40,157,5740,7643043,4462999,172,412,LOW_RATE
506,52,195,3350,0,0,112,164,LOW_RATE
623,52,262,3400,0,0,112,164,LOW_RATE
959,40,159,4960,7745143,4544981,161,412,LOW_RATE
1309,52,89,279979,5772128,3199788,18,632,LOW_RATE
970,40,158,5946,7631467,4449587,172,412,LOW_RATE
975,40,158,6718,7732066,4533161,172,412,LOW_RATE
925,40,143,11673,7636872,4452277,161,412,LOW_RATE
590,52,164,1659,10673641,0,82,216,LOW_RATE
908,40,155,90849,10024496,7409335,4000,308,LOW_RATE
729,40,66,12384,7661962,4487653,181,412,LOW_RATE
984,328,0,0,14967517,5215738,0,68,LOW_RATE
1519,52,85,281134,5973064,3507210,18,632,LOW_RATE
1011,40,157,271163,9815043,679970,215,412,LOW_RATE
710,40,66,11503,7250212,4287028,181,412,LOW_RATE
593,52,164,1582,10410381,0,82,216,LOW_RATE
994,40,158,17797,7760001,4555509,182,412,LOW_RATE
591,52,164,1527,10385266,0,82,216,LOW_RATE
288,72,0,327,14013076,0,0,88,LOW_RATE
978,40,158,9412,7729477,4531975,161,412,LOW_RATE
708,40,66,9946,7705896,4514346,181,412,LOW_RATE
3749,52,219,430966,2026210,1203451,15,536,LOW_RATE
220,55,0,322,14011975,0,0,88,LOW_RATE
1006,40,157,2512,7752494,4549731,172,412,LOW_RATE
1034,40,149,17539,5966095,4560742,143,472,LOW_RATE
934,40,142,12691,7698059,4500088,161,412,LOW_RATE
623,52,262,3473,0,0,112,164,LOW_RATE
968,40,158,271976,9269214,825780,215,412,LOW_RATE
736,40,66,5600,7649475,4479888,171,412,LOW_RATE
1260,52,89,281108,5971330,3504414,18,632,LOW_RATE
702,40,67,5335,7734563,4532524,171,412,LOW_RATE
587,52,165,1633,9685789,0,82,216,LOW_RATE
933,40,142,5026,7747967,4539654,161,412,LOW_RATE
948,40,159,10563,7701886,4512329,161,412,LOW_RATE
916,40,143,18715,7625968,4444011,172,412,LOW_RATE
984,328,0,0,13737530,2462253,0,68,LOW_RATE
1248,52,92,280302,5902598,3395721,18,632,LOW_RATE
734,40,66,7414,7726511,4527270,171,412,LOW_RATE
948,40,159,20223,7221382,4195819,172,412,LOW_RATE
1040,40,149,10462,5974601,4568253,152,472,LOW_RATE
940,40,159,11742,7669594,4486729,161,412,LOW_RATE
4581,52,223,216005,3945908,2798138,7,760,LOW_RATE
966,40,158,7212,7646894,4470416,161,412,LOW_RATE
715,40,66,11456,7677152,4496691,181,412,LOW_RATE
5142,40,229,330431,3982774,2751368,96,912,LOW_RATE
928,40,143,11714,7710591,4509853,161,412,LOW_RATE
1030,40,156,6763,7732930,4537392,161,412,LOW_RATE
4489,52,228,215710,3829834,2533449,7,760,LOW_RATE
506,52,195,3587,0,0,112,164,LOW_RATE
1012,40,157,8634,7731833,4534069,161,412,LOW_RATE
969,40,158,13605,7713657,4519665,172,412,LOW_RATE
506,52,195,3324,0,0,112,164,LOW_RATE
4566,52,223,215708,3828556,2535083,7,760,LOW_RATE
623,52,262,3351,0,0,112,164,LOW_RATE
981,40,158,268655,9290318,800951,215,412,LOW_RATE
985,40,158,10876,7228035,4199479,182,412,LOW_RATE
608,52,162,1595,10329929,0,82,216,LOW_RATE
4540,52,225,215621,3826977,2537284,7,760,LOW_RATE
506,52,195,3153,0,0,112,164,LOW_RATE
597,52,164,1252,10289567,0,82,216,LOW_RATE
950,40,159,8791,7718556,4525701,161,412,LOW_RATE
506,52,195,3374,0,0,112,164,LOW_RATE
506,52,195,2737,0,0,112,164,LOW_RATE
590,52,164,1964,10536514,0,82,216,LOW_RATE
2524,52,84,247886,4964210,4649636,17,684,LOW_RATE
506,52,195,3406,0,0,112,164,LOW_RATE
986,40,135,14437,5968878,4564269,143,472,LOW_RATE
966,40,158,12321,7659595,4479682,161,412,LOW_RATE
1257,52,90,281518,6004891,3558872,18,632,LOW_RATE
990,40,135,12746,5965243,4556102,143,472,LOW_RATE
689,52,225,1705,10512179,0,82,216,LOW_RATE
651,52,147,791,4882767,5452019,54,276,LOW_RATE
1006,40,157,15890,7689047,4501405,172,412,LOW_RATE
1413,52,87,280955,5958002,3483062,18,632,LOW_RATE
893,40,144,14134,7676423,4483800,161,412,LOW_RATE
506,52,195,3517,0,0,112,164,LOW_RATE
955,40,142,16396,7471888,4333509,172,412,LOW_RATE
962,40,158,11530,7479861,4340436,182,412,LOW_RATE
506,52,195,3224,0,0,112,164,LOW_RATE
991,40,157,12493,7658479,4475104,182,412,LOW_RATE
1322,52,88,279974,5772729,3200645,18,632,LOW_RATE
623,52,262,3379,0,0,112,164,LOW_RATE
506,52,195,3401,0,0,112,164,LOW_RATE
4533,52,225,215804,3818383,2534870,7,760,LOW_RATE
1172,52,91,281542,6009559,3566481,18,632,LOW_RATE
944,40,159,13846,7710460,4517414,172,412,LOW_RATE
506,52,195,3210,0,0,112,164,LOW_RATE
995,40,157,7193,7646229,4469875,161,412,LOW_RATE
966,40,159,5249,7639629,4455673,172,412,LOW_RATE
965,40,135,16099,5963922,4557640,143,472,LOW_RATE
961,40,159,268359,9296347,793960,215,412,LOW_RATE
506,52,195,3373,0,0,112,164,LOW_RATE
614,52,162,1662,10725442,0,82,216,LOW_RATE
734,40,66,7014,7637005,4472001,171,412,LOW_RATE
1422,52,86,280821,5946620,3464928,18,632,LOW_RATE
584,52,165,1704,10687908,0,82,216,LOW_RATE
1249,52,90,280423,5913608,3412876,18,632,LOW_RATE
506,52,195,3316,0,0,112,164,LOW_RATE
702,52,223,1567,10365127,0,82,216,LOW_RATE
220,55,0,345,14012291,0,0,88,LOW_RATE
693,40,67,10679,7690416,4504813,181,412,LOW_RATE
705,52,223,1614,10250155,0,82,216,LOW_RATE
1015,40,134,14619,5966944,4566919,143,472,LOW_RATE
1007,40,157,5783,7636622,4453508,172,412,LOW_RATE
998,40,157,11051,7639470,4462281,161,412,LOW_RATE
925,40,143,13067,7691179,4494709,161,412,LOW_RATE
948,40,159,10083,7711586,4517140,182,412,LOW_RATE
735,40,66,8652,7716926,4521269,171,412,LOW_RATE
715,52,222,1590,8577965,0,82,216,LOW_RATE
583,52,165,1694,10545676,0,82,216,LOW_RATE
946,40,159,1592,7756906,4553206,172,412,LOW_RATE
963,40,158,20156,7225120,4197448,172,412,LOW_RATE
757,40,67,5749,7731640,4530608,171,412,LOW_RATE
1002,40,157,12734,7635692,4459152,161,412,LOW_RATE
940,40,159,11014,7686768,4498218,182,412,LOW_RATE
701,40,67,8576,7718390,4522176,171,412,LOW_RATE
943,40,142,11961,7706732,4506825,161,412,LOW_RATE
939,40,159,16836,7680303,4494644,172,412,LOW_RATE
730,40,66,11281,7683775,4500826,181,412,LOW_RATE
4501,52,227,215698,3830276,2532897,7,760,LOW_RATE
588,52,165,1695,10588711,0,82,216,LOW_RATE
949,40,159,10624,7700612,4509221,182,412,LOW_RATE
623,52,262,3386,0,0,112,164,LOW_RATE
506,52,195,3084,0,0,112,164,LOW_RATE
742,40,66,11470,7675687,4495865,181,412,LOW_RATE
599,52,163,1715,9720539,0,82,216,LOW_RATE
713,52,222,1594,10709675,0,82,216,LOW_RATE
706,40,66,7698,7630491,4467722,171,412,LOW_RATE
1016,40,157,17289,7676154,4491595,172,412,LOW_RATE
4501,52,227,215828,3817492,2535978,7,760,LOW_RATE
3358,52,236,344524,2243390,1386965,12,604,LOW_RATE
980,40,158,269871,9629408,581293,215,412,LOW_RATE
288,72,0,321,14016172,0,0,88,LOW_RATE
924,40,143,19632,7621398,4440924,172,412,LOW_RATE
952,40,159,11967,7669329,4483644,182,412,LOW_RATE
4533,52,225,215649,3822231,2536616,7,760,LOW_RATE
991,40,135,14306,5970777,4561951,143,472,LOW_RATE
506,52,195,3265,0,0,112,164,LOW_RATE
967,40,158,17190,7674184,4489231,172,412,LOW_RATE
993,40,157,12891,7484371,4343169,182,412,LOW_RATE
506,52,195,3179,0,0,112,164,LOW_RATE
955,40,159,14371,7627227,4448179,161,412,LOW_RATE
1338,52,89,280552,5924028,3429225,18,632,LOW_RATE
947,40,159,3526,7745836,4544597,172,412,LOW_RATE
954,40,159,11815,7660597,4476796,182,412,LOW_RATE
734,40,66,10636,7692644,4506089,181,412,LOW_RATE
709,52,222,1723,9680691,0,82,216,LOW_RATE
938,40,159,10602,7702580,4512934,161,412,LOW_RATE
664,52,139,7393,0,0,11792,320,LOW_RATE
3869,52,233,288044,2447117,1267982,10,656,LOW_RATE
914,40,143,8985,7733232,4527828,161,412,LOW_RATE
506,52,195,3330,0,0,112,164,LOW_RATE
980,40,135,16927,5953000,4558567,143,472,LOW_RATE
940,40,159,7043,7730666,4531906,172,412,LOW_RATE
604,52,163,1669,9717732,0,82,216,LOW_RATE
623,52,262,3492,0,0,112,164,LOW_RATE
1361,52,87,281175,5975945,3511866,18,632,LOW_RATE
710,52,222,1696,10588801,0,82,216,LOW_RATE
698,52,224,1670,10580007,0,82,216,LOW_RATE
1315,52,88,280286,5900860,3393020,18,632,LOW_RATE
1009,40,157,270867,9818146,682441,215,412,LOW_RATE
963,40,159,12494,7656268,4473445,182,412,LOW_RATE
998,40,157,3029,7649652,4468289,161,412,LOW_RATE
592,52,164,1613,10275058,0,82,216,LOW_RATE
937,40,159,11609,7671944,4488461,161,412,LOW_RATE
5231,40,233,318120,4680873,4614717,93,792,LOW_RATE
706,52,223,1709,10285415,0,82,216,LOW_RATE
506,52,195,3228,0,0,112,164,LOW_RATE
963,40,159,11540,7481354,4341336,182,412,LOW_RATE
979,40,158,271892,9839590,701225,215,412,LOW_RATE
623,52,262,3133,0,0,112,164,LOW_RATE
967,40,158,15322,7696859,4507608,172,412,LOW_RATE
623,52,262,3436,0,0,112,164,LOW_RATE
578,52,166,1592,10559999,0,82,216,LOW_RATE
1327,52,89,281512,6003724,3556976,18,632,LOW_RATE
966,40,135,12411,5949067,4551228,134,472,LOW_RATE
704,52,223,1597,8587016,0,82,216,LOW_RATE
986,40,158,10826,7694796,4504574,172,412,LOW_RATE
506,52,195,3568,0,0,112,164,LOW_RATE
955,40,159,3059,7748140,4546328,161,412,LOW_RATE
718,52,221,1680,10438548,0,82,216,LOW_RATE
506,52,195,3377,0,0,112,164,LOW_RATE
941,40,142,14875,7662026,4471363,161,412,LOW_RATE
742,40,66,11759,7241722,4284869,181,412,LOW_RATE
1017,40,157,10853,7226559,4198890,182,412,LOW_RATE
623,52,262,3388,0,0,112,164,LOW_RATE
1045,40,149,213863,7208808,4184434,161,472,LOW_RATE
985,40,135,14208,5973832,4571012,143,472,LOW_RATE
581,52,166,1662,10517060,0,82,216,LOW_RATE
506,52,195,3330,0,0,112,164,LOW_RATE
964,40,158,11154,7668602,4482980,182,412,LOW_RATE
967,40,158,11718,7218309,4195704,182,412,LOW_RATE
683,52,226,1724,10456199,0,82,216,LOW_RATE
947,40,159,20922,7210403,4191145,172,412,LOW_RATE
963,40,158,14408,7702682,4511346,172,412,LOW_RATE
1210,52,91,281058,5966104,3496028,18,632,LOW_RATE
723,40,66,11347,7253885,4288226,181,412,LOW_RATE
973,40,158,272163,9266972,828465,215,412,LOW_RATE
989,40,157,270213,9619424,580357,215,412,LOW_RATE
577,52,166,1625,10436706,0,82,216,LOW_RATE
689,52,225,1568,8657798,0,82,216,LOW_RATE
991,40,157,8863,7730311,4532766,161,412,LOW_RATE
3358,52,236,344443,2249302,1405477,12,604,LOW_RATE
998,40,157,11101,7682420,4494742,182,412,LOW_RATE
1455,52,86,281249,5982916,3523112,18,632,LOW_RATE
610,52,162,1657,10433858,0,82,216,LOW_RATE
1154,52,92,280442,5915346,3415601,18,632,LOW_RATE
3749,52,219,431116,2023037,1207360,15,536,LOW_RATE
951,40,159,12503,7715225,4520941,172,412,LOW_RATE
708,52,223,1684,10771554,0,82,216,LOW_RATE
725,40,66,4178,7744127,4538707,171,412,LOW_RATE
978,40,158,10385,7703510,4513465,161,412,LOW_RATE
597,52,164,1567,10350238,0,82,216,LOW_RATE
506,52,195,3372,0,0,112,164,LOW_RATE
696,52,224,1760,10423741,0,82,216,LOW_RATE
707,40,66,6957,7639166,4473468,171,412,LOW_RATE
980,40,158,270689,9824702,688402,215,412,LOW_RATE
585,52,165,1659,10597354,0,82,216,LOW_RATE
722,40,66,11677,7243743,4285411,181,412,LOW_RATE
2360,40,129,350177,5933493,8368424,322,568,LOW_RATE
623,52,262,3382,0,0,112,164,LOW_RATE
968,40,158,1996,7760018,4558996,161,412,LOW_RATE
601,52,163,1639,10353138,0,82,216,LOW_RATE
595,52,164,1874,10393207,0,82,216,LOW_RATE
1228,52,90,281607,6013597,3573114,18,632,LOW_RATE
710,52,222,1700,10388638,0,82,216,LOW_RATE
723,40,66,11496,7252397,4287736,181,412,LOW_RATE
964,40,158,269593,9622138,580569,215,412,LOW_RATE
998,40,157,10778,7695891,4507582,161,412,LOW_RATE
110,55,0,411,0,0,0,48,LOW_RATE
1333,52,88,280416,5911853,3410148,18,632,LOW_RATE
965,40,158,6829,7731555,4536008,161,412,LOW_RATE
1031,40,149,17981,5984359,4572894,143,472,LOW_RATE
604,52,163,1606,10263473,0,82,216,LOW_RATE
1744,40,135,620128,9242663,8530579,554,464,LOW_RATE
961,40,158,10957,7689677,4500517,182,412,LOW_RATE
3889,52,231,345892,2025184,980747,32,648,LOW_RATE
596,52,164,1673,10659275,0,82,216,LOW_RATE
1251,52,90,280396,5910127,3407447,18,632,LOW_RATE
1228,52,90,280021,5776842,3206540,18,632,LOW_RATE
1964,40,158,1714717,0,0,1560,464,LOW_RATE
623,52,262,3442,0,0,112,164,LOW_RATE
580,52,166,1667,10453909,0,82,216,LOW_RATE
686,40,66,5723,7733044,4531582,160,412,LOW_RATE
623,52,262,3172,0,0,112,164,LOW_RATE
952,40,136,16909,5953620,4557728,143,472,LOW_RATE
950,40,159,17566,7670156,4485938,172,412,LOW_RATE
999,40,157,4594,7739265,4539188,172,412,LOW_RATE
953,40,159,4398,7747834,4549458,161,412,LOW_RATE
976,40,158,20276,7222816,4196456,172,412,LOW_RATE
966,40,158,271860,9841619,702938,215,412,LOW_RATE
568,52,168,1585,10280905,0,82,216,LOW_RATE
623,52,262,3406,0,0,112,164,LOW_RATE
732,40,66,7370,7632745,4468958,171,412,LOW_RATE
986,40,158,5787,7635198,4452306,172,412,LOW_RATE
1006,40,134,12890,5946772,4553067,134,472,LOW_RATE
586,52,165,1692,8686201,0,82,216,LOW_RATE
591,52,164,1675,10690851,0,82,216,LOW_RATE
944,40,159,9224,7712643,4520759,161,412,LOW_RATE
697,52,224,1569,8628245,0,82,216,LOW_RATE
970,40,158,12656,7489548,4346293,182,412,LOW_RATE
928,40,160,5398,7740358,4543422,161,412,LOW_RATE
713,52,222,1985,10776969,0,82,216,LOW_RATE
1343,52,87,281280,5985221,3526856,18,632,LOW_RATE
977,40,158,2417,7751534,4549083,172,412,LOW_RATE
961,40,158,22077,7612406,4437312,172,412,LOW_RATE
623,52,262,3359,0,0,112,164,LOW_RATE
698,52,224,1673,10258879,0,82,216,LOW_RATE
597,52,164,1635,10494022,0,82,216,LOW_RATE
506,52,195,3323,0,0,112,164,LOW_RATE
962,40,158,20401,7468828,4334431,172,412,LOW_RATE
941,40,159,17150,7677751,4492710,172,412,LOW_RATE
948,40,142,11606,7639171,4453953,161,412,LOW_RATE
940,40,159,10835,7692667,4502685,182,412,LOW_RATE
963,40,158,9763,7709415,4518412,161,412,LOW_RATE
699,40,66,1495,7761906,4550175,171,412,LOW_RATE
2322,52,175,345562,3834499,3183396,12,612,LOW_RATE
1159,52,92,280494,5918226,3420119,18,632,LOW_RATE
959,40,158,20725,7461912,4330180,172,412,LOW_RATE
4542,52,225,215662,3820530,2532188,7,760,LOW_RATE
996,40,157,269481,9635592,581792,215,412,LOW_RATE
992,40,157,10781,7237708,4203317,182,412,LOW_RATE
990,40,157,15324,7696159,4506970,172,412,LOW_RATE
240,60,0,474,14017221,0,0,88,LOW_RATE
979,40,158,11142,7683233,4497158,161,412,LOW_RATE
763,52,200,967,4811035,5366600,54,276,LOW_RATE
915,40,143,14565,7668064,4477080,161,412,LOW_RATE
1273,52,89,280220,5895707,3384981,18,632,LOW_RATE
974,40,158,16121,7686712,4499506,172,412,LOW_RATE
721,40,66,7904,7626067,4465041,171,412,LOW_RATE
967,40,141,13325,7689531,4493464,161,412,LOW_RATE
623,52,262,3352,0,0,112,164,LOW_RATE
1221,52,90,280319,5906103,3401168,18,632,LOW_RATE
981,40,158,11619,7219808,4196272,182,412,LOW_RATE
1444,52,86,280602,5928087,3435602,18,632,LOW_RATE
4542,52,225,215728,3825568,2532309,7,760,LOW_RATE
1179,52,91,280325,5904919,3399322,18,632,LOW_RATE
1088,52,93,281420,5999136,3549477,18,632,LOW_RATE
707,52,223,1683,10644695,0,82,216,LOW_RATE
979,40,158,6151,7738787,4539869,161,412,LOW_RATE
716,52,222,1661,10506329,0,82,216,LOW_RATE
595,52,164,1663,10613573,0,82,216,LOW_RATE
1236,52,90,281446,6000871,3552308,18,632,LOW_RATE
982,40,158,10685,7698434,4507429,182,412,LOW_RATE
957,40,158,14371,7704137,4512423,172,412,LOW_RATE
5415,40,205,293869,5752294,4771468,119,724,LOW_RATE
1219,52,91,280805,5944872,3462145,18,632,LOW_RATE
880,40,144,15393,7648880,4461211,161,412,LOW_RATE
720,40,66,2713,7753109,4544220,171,412,LOW_RATE
506,52,195,3295,0,0,112,164,LOW_RATE
984,328,0,0,14090043,1963726,0,68,LOW_RATE
