% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3-5,8-9,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,slowBody}

@data
S1,296,0,755,755,slowHeaders
S1,370,0,1048,1048,slowHeaders
S1,370,0,523,523,slowHeaders
S1,370,0,1265,1265,slowHeaders
S1,370,0,2866,2866,slowHeaders
RSTO,2861,833,265,265,slowHeaders
S1,370,0,2864,2864,slowHeaders
S1,370,0,1569,1569,slowHeaders
S1,370,0,1800,1800,slowHeaders
S1,370,0,1364,1364,slowHeaders
S1,370,0,2005,2005,slowHeaders
S1,370,0,105,105,slowHeaders
S1,370,0,324,324,slowHeaders
S1,370,0,2555,2555,slowHeaders
S1,370,0,2172,2172,slowHeaders
S1,370,0,877,877,slowHeaders
S1,370,0,712,712,slowHeaders
S1,370,0,2590,2590,slowHeaders
S1,370,0,1091,1091,slowHeaders
S1,370,0,814,814,slowHeaders
S1,370,0,2543,2543,slowHeaders
S1,370,0,1558,1558,slowHeaders
S1,370,0,221,221,slowHeaders
S1,370,0,958,958,slowHeaders
S1,370,0,777,777,slowHeaders
S1,370,0,2516,2516,slowHeaders
S1,370,0,1901,1901,slowHeaders
S1,370,0,631,631,slowHeaders
S1,370,0,1520,1520,slowHeaders
S1,370,0,1914,1914,slowHeaders
S1,370,0,521,521,slowHeaders
RSTO,1169,1022,1222,1222,slowHeaders
S1,370,0,577,577,slowHeaders
S1,370,0,1422,1422,slowHeaders
RSTO,973,953,59,59,slowHeaders
S1,370,0,1466,1466,slowHeaders
S1,370,0,514,514,slowHeaders
S1,370,0,1360,1360,slowHeaders
S1,370,0,554,554,slowHeaders
RSTO,1043,953,191,191,slowHeaders
RSTO,1007,1019,392,392,slowHeaders
S1,370,0,308,308,slowHeaders
S1,370,0,1020,1020,slowHeaders
S1,370,0,626,626,slowHeaders
S1,370,0,731,731,slowHeaders
S1,370,0,2375,2375,slowHeaders
S1,370,0,1467,1467,slowHeaders
S1,370,0,1046,1046,slowHeaders
S1,370,0,180,180,slowHeaders
S1,370,0,2358,2358,slowHeaders
RSTO,1114,956,114,114,slowHeaders
S1,370,0,719,719,slowHeaders
S1,370,0,1995,1995,slowHeaders
S1,370,0,1168,1168,slowHeaders
S1,370,0,2067,2067,slowHeaders
RSTO,1110,953,953,953,slowHeaders
S1,370,0,562,562,slowHeaders
S1,296,0,650,650,slowHeaders
S2,2520,74,2011,2011,slowHeaders
S1,370,0,1412,1412,slowHeaders
RSTO,1115,956,124,124,slowHeaders
S1,370,0,531,531,slowHeaders
S1,370,0,2678,2678,slowHeaders
RSTO,2346,11980,2013,2013,slowHeaders
S1,370,0,716,716,slowHeaders
S1,370,0,1194,1194,slowHeaders
S1,370,0,899,899,slowHeaders
S1,370,0,485,485,slowHeaders
RSTO,960,1019,160,160,slowHeaders
S1,370,0,2837,2837,slowHeaders
RSTO,1082,956,99,99,slowHeaders
S1,370,0,970,970,slowHeaders
S1,370,0,1673,1673,slowHeaders
S1,370,0,1053,1053,slowHeaders
S1,370,0,304,304,slowHeaders
S1,370,0,226,226,slowHeaders
S1,370,0,2224,2224,slowHeaders
S1,370,0,872,872,slowHeaders
S1,370,0,345,345,slowHeaders
S1,370,0,2404,2404,slowHeaders
S1,370,0,3115,3115,slowHeaders
RSTO,968,953,109,109,slowHeaders
S1,370,0,6,6,slowHeaders
S1,370,0,1425,1425,slowHeaders
S1,370,0,219,219,slowHeaders
S1,370,0,621,621,slowHeaders
S1,370,0,8,8,slowHeaders
S1,370,0,914,914,slowHeaders
S1,370,0,1125,1125,slowHeaders
RSTO,991,953,1721,1721,slowHeaders
S1,370,0,1066,1066,slowHeaders
S1,370,0,1925,1925,slowHeaders
S1,370,0,1122,1122,slowHeaders
RSTO,1098,956,98,98,slowHeaders
S1,370,0,927,927,slowHeaders
S1,370,0,1643,1643,slowHeaders
S1,370,0,2716,2716,slowHeaders
S1,296,0,668,668,slowHeaders
S1,370,0,528,528,slowHeaders
S1,370,0,540,540,slowHeaders
RSTO,1174,1022,1160,1160,slowHeaders
S1,370,0,1937,1937,slowHeaders
S1,370,0,930,930,slowHeaders
S1,370,0,498,498,slowHeaders
S1,370,0,1594,1594,slowHeaders
RSTO,878,953,197,197,slowHeaders
S1,370,0,1433,1433,slowHeaders
S1,370,0,1396,1396,slowHeaders
S1,370,0,972,972,slowHeaders
S1,370,0,1707,1707,slowHeaders
RSTO,3910,833,1508,1508,slowHeaders
S1,370,0,680,680,slowHeaders
S1,370,0,127,127,slowHeaders
S1,370,0,1071,1071,slowHeaders
S1,370,0,1670,1670,slowHeaders
RSTO,1042,953,175,175,slowHeaders
RSTO,3033,833,2051,2051,slowHeaders
S1,370,0,392,392,slowHeaders
RSTO,883,953,82,82,slowHeaders
S1,370,0,448,448,slowHeaders
RSTO,1038,1022,149,149,slowHeaders
S1,370,0,1843,1843,slowHeaders
S1,370,0,1828,1828,slowHeaders
RSTO,916,953,140,140,slowHeaders
S1,370,0,384,384,slowHeaders
RSTO,994,953,53,53,slowHeaders
RSTO,1005,1022,145,145,slowHeaders
RSTO,1048,956,95,95,slowHeaders
S1,370,0,1129,1129,slowHeaders
S1,370,0,1314,1314,slowHeaders
S1,370,0,803,803,slowHeaders
S1,370,0,483,483,slowHeaders
S1,370,0,1150,1150,slowHeaders
RSTO,1175,953,233,233,slowHeaders
S1,370,0,2260,2260,slowHeaders
S1,370,0,1002,1002,slowHeaders
S1,370,0,1294,1294,slowHeaders
S1,370,0,594,594,slowHeaders
RSTO,949,953,180,180,slowHeaders
S1,370,0,351,351,slowHeaders
RSTO,1047,953,917,917,slowHeaders
S1,370,0,1407,1407,slowHeaders
RSTO,985,953,200,200,slowHeaders
S1,370,0,2999,2999,slowHeaders
S1,370,0,2253,2253,slowHeaders
RSTO,1029,953,57,57,slowHeaders
RSTO,1032,890,77,77,slowHeaders
RSTO,1181,953,212,212,slowHeaders
S1,370,0,754,754,slowHeaders
RSTO,958,953,285,285,slowHeaders
S1,370,0,1314,1314,slowHeaders
RSTO,950,953,66,66,slowHeaders
S1,370,0,753,753,slowHeaders
RSTO,1109,956,40,40,slowHeaders
RSTO,938,953,40,40,slowHeaders
S1,370,0,574,574,slowHeaders
S1,370,0,1007,1007,slowHeaders
RSTO,1076,953,74,74,slowHeaders
RSTO,1016,953,55,55,slowHeaders
RSTO,1034,953,197,197,slowHeaders
S1,370,0,947,947,slowHeaders
S1,370,0,1194,1194,slowHeaders
RSTO,988,1019,30,30,slowHeaders
S1,370,0,2572,2572,slowHeaders
S1,370,0,1367,1367,slowHeaders
S1,370,0,581,581,slowHeaders
S1,370,0,1279,1279,slowHeaders
S1,370,0,3087,3087,slowHeaders
S1,370,0,1263,1263,slowHeaders
S1,370,0,538,538,slowHeaders
S1,370,0,1162,1162,slowHeaders
S1,370,0,763,763,slowHeaders
S1,370,0,1610,1610,slowHeaders
RSTO,987,953,48,48,slowHeaders
S1,370,0,1256,1256,slowHeaders
S1,370,0,1465,1465,slowHeaders
S1,370,0,2064,2064,slowHeaders
S1,370,0,464,464,slowHeaders
S1,370,0,2908,2908,slowHeaders
S1,370,0,2077,2077,slowHeaders
S1,370,0,1664,1664,slowHeaders
RSTO,911,953,140,140,slowHeaders
S1,370,0,703,703,slowHeaders
S1,370,0,1587,1587,slowHeaders
S1,370,0,1338,1338,slowHeaders
S1,370,0,1424,1424,slowHeaders
S1,370,0,232,232,slowHeaders
S1,370,0,1886,1886,slowHeaders
S1,370,0,3016,3016,slowHeaders
S1,370,0,1380,1380,slowHeaders
S1,370,0,147,147,slowHeaders
S1,370,0,655,655,slowHeaders
S1,370,0,349,349,slowHeaders
S1,370,0,415,415,slowHeaders
S1,370,0,392,392,slowHeaders
SF,642,206,12,12,slowHeaders
S1,370,0,679,679,slowHeaders
S1,370,0,1982,1982,slowHeaders
S1,370,0,1387,1387,slowHeaders
S1,370,0,390,390,slowHeaders
S1,370,0,1602,1602,slowHeaders
S1,370,0,668,668,slowHeaders
S1,370,0,702,702,slowHeaders
S1,370,0,1813,1813,slowHeaders
S1,296,0,442,442,slowHeaders
S1,370,0,1277,1277,slowHeaders
S1,370,0,1808,1808,slowHeaders
S1,370,0,1730,1730,slowHeaders
RSTO,884,953,244,244,slowHeaders
S1,370,0,882,882,slowHeaders
S1,370,0,1335,1335,slowHeaders
RSTO,1094,953,242,242,slowHeaders
S1,370,0,1497,1497,slowHeaders
S1,370,0,1560,1560,slowHeaders
S1,370,0,336,336,slowHeaders
S1,370,0,2671,2671,slowHeaders
S1,370,0,1149,1149,slowHeaders
S1,370,0,461,461,slowHeaders
S1,370,0,746,746,slowHeaders
S1,370,0,1094,1094,slowHeaders
S1,370,0,669,669,slowHeaders
RSTO,992,953,156,156,slowHeaders
S1,370,0,1326,1326,slowHeaders
S1,370,0,631,631,slowHeaders
S1,370,0,1452,1452,slowHeaders
S1,370,0,535,535,slowHeaders
S1,370,0,1489,1489,slowHeaders
S1,370,0,1506,1506,slowHeaders
S1,370,0,2279,2279,slowHeaders
S1,370,0,1706,1706,slowHeaders
S1,370,0,319,319,slowHeaders
S1,370,0,582,582,slowHeaders
RSTO,903,953,45,45,slowHeaders
S1,296,0,690,690,slowHeaders
S1,370,0,599,599,slowHeaders
S1,370,0,611,611,slowHeaders
S1,370,0,805,805,slowHeaders
S1,370,0,795,795,slowHeaders
S1,370,0,854,854,slowHeaders
S1,370,0,1716,1716,slowHeaders
S1,370,0,458,458,slowHeaders
S1,370,0,2147,2147,slowHeaders
S1,370,0,1639,1639,slowHeaders
S1,370,0,778,778,slowHeaders
S1,370,0,1229,1229,slowHeaders
S1,370,0,1423,1423,slowHeaders
S1,370,0,2082,2082,slowHeaders
S1,370,0,1969,1969,slowHeaders
RSTO,972,953,150,150,slowHeaders
S1,370,0,358,358,slowHeaders
S1,370,0,608,608,slowHeaders
S1,370,0,337,337,slowHeaders
S1,370,0,3008,3008,slowHeaders
S1,370,0,474,474,slowHeaders
RSTO,915,953,217,217,slowHeaders
RSTO,1029,956,60,60,slowHeaders
S1,370,0,3110,3110,slowHeaders
RSTO,992,953,1706,1706,slowHeaders
RSTO,1045,956,138,138,slowHeaders
S1,370,0,1300,1300,slowHeaders
S1,370,0,1927,1927,slowHeaders
S1,370,0,1206,1206,slowHeaders
S1,370,0,964,964,slowHeaders
S1,370,0,1143,1143,slowHeaders
S1,370,0,377,377,slowHeaders
S1,370,0,1526,1526,slowHeaders
S1,370,0,1408,1408,slowHeaders
S1,370,0,1650,1650,slowHeaders
S1,370,0,2083,2083,slowHeaders
S1,370,0,284,284,slowHeaders
S1,370,0,744,744,slowHeaders
S1,370,0,261,261,slowHeaders
RSTO,1076,956,126,126,slowHeaders
S1,370,0,808,808,slowHeaders
S1,370,0,777,777,slowHeaders
S1,370,0,2025,2025,slowHeaders
S1,370,0,921,921,slowHeaders
S1,370,0,1872,1872,slowHeaders
RSTO,1114,953,986,986,slowHeaders
S1,370,0,1714,1714,slowHeaders
S2,2100,74,411,411,slowHeaders
S1,370,0,914,914,slowHeaders
S1,370,0,1427,1427,slowHeaders
S1,370,0,243,243,slowHeaders
S1,370,0,362,362,slowHeaders
RSTO,849,953,131,131,slowHeaders
S1,370,0,1675,1675,slowHeaders
S1,370,0,264,264,slowHeaders
RSTO,939,953,133,133,slowHeaders
S1,370,0,1881,1881,slowHeaders
S1,370,0,1765,1765,slowHeaders
S1,370,0,397,397,slowHeaders
S1,370,0,1864,1864,slowHeaders
S1,370,0,1793,1793,slowHeaders
S1,370,0,1378,1378,slowHeaders
S1,370,0,919,919,slowHeaders
S1,370,0,1471,1471,slowHeaders
S1,370,0,1699,1699,slowHeaders
S1,370,0,2732,2732,slowHeaders
S1,370,0,1967,1967,slowHeaders
S1,370,0,2726,2726,slowHeaders
S1,370,0,2107,2107,slowHeaders
S1,370,0,2010,2010,slowHeaders
RSTO,1022,953,183,183,slowHeaders
S1,296,0,723,723,slowHeaders
S1,370,0,1245,1245,slowHeaders
S1,370,0,1338,1338,slowHeaders
S1,370,0,1618,1618,slowHeaders
S1,370,0,1259,1259,slowHeaders
S1,370,0,1602,1602,slowHeaders
S1,370,0,1557,1557,slowHeaders
S1,370,0,1565,1565,slowHeaders
S1,370,0,659,659,slowHeaders
S1,370,0,922,922,slowHeaders
S1,370,0,462,462,slowHeaders
S1,370,0,1953,1953,slowHeaders
S1,370,0,1166,1166,slowHeaders
RSTO,934,1019,231,231,slowHeaders
S1,370,0,814,814,slowHeaders
S1,370,0,1887,1887,slowHeaders
S1,370,0,659,659,slowHeaders
RSTO,1038,890,42,42,slowHeaders
S1,370,0,2291,2291,slowHeaders
S1,370,0,737,737,slowHeaders
S1,370,0,738,738,slowHeaders
S1,370,0,1312,1312,slowHeaders
S1,370,0,1282,1282,slowHeaders
S1,370,0,1921,1921,slowHeaders
S1,370,0,1958,1958,slowHeaders
S1,370,0,2465,2465,slowHeaders
S1,370,0,2467,2467,slowHeaders
S1,370,0,1864,1864,slowHeaders
S1,370,0,958,958,slowHeaders
S1,370,0,2705,2705,slowHeaders
S1,370,0,684,684,slowHeaders
RSTO,504,74,597,597,slowHeaders
S1,370,0,1433,1433,slowHeaders
S1,370,0,748,748,slowHeaders
S1,370,0,2338,2338,slowHeaders
S1,370,0,1404,1404,slowHeaders
S1,370,0,1229,1229,slowHeaders
S1,370,0,1193,1193,slowHeaders
RSTO,1029,1022,77,77,slowHeaders
S1,370,0,1375,1375,slowHeaders
S1,370,0,1448,1448,slowHeaders
S1,370,0,2417,2417,slowHeaders
RSTO,949,953,42,42,slowHeaders
RSTO,1081,953,1001,1001,slowHeaders
S1,370,0,1199,1199,slowHeaders
S1,370,0,1695,1695,slowHeaders
S1,296,0,754,754,slowHeaders
RSTO,974,953,79,79,slowHeaders
S1,370,0,1890,1890,slowHeaders
S1,370,0,922,922,slowHeaders
S1,370,0,169,169,slowHeaders
S1,370,0,1121,1121,slowHeaders
S1,370,0,1103,1103,slowHeaders
S1,370,0,2200,2200,slowHeaders
RSTO,504,74,593,593,slowHeaders
S1,370,0,1156,1156,slowHeaders
S1,370,0,1138,1138,slowHeaders
S1,370,0,1895,1895,slowHeaders
S1,370,0,1216,1216,slowHeaders
S1,370,0,1604,1604,slowHeaders
RSTO,1020,953,308,308,slowHeaders
RSTO,1146,956,1237,1237,slowHeaders
RSTO,1018,953,111,111,slowHeaders
S1,370,0,1284,1284,slowHeaders
S1,370,0,1322,1322,slowHeaders
S1,370,0,2590,2590,slowHeaders
S1,370,0,1126,1126,slowHeaders
S1,370,0,825,825,slowHeaders
S1,370,0,1280,1280,slowHeaders
S1,370,0,782,782,slowHeaders
S1,370,0,583,583,slowHeaders
S1,370,0,1431,1431,slowHeaders
S1,370,0,2661,2661,slowHeaders
RSTO,1027,956,41,41,slowHeaders
S1,370,0,779,779,slowHeaders
S1,370,0,869,869,slowHeaders
S1,370,0,1490,1490,slowHeaders
S1,370,0,1723,1723,slowHeaders
S1,370,0,1221,1221,slowHeaders
S1,370,0,1102,1102,slowHeaders
S1,370,0,885,885,slowHeaders
S1,370,0,1878,1878,slowHeaders
RSTO,867,953,66,66,slowHeaders
S1,370,0,1208,1208,slowHeaders
S1,370,0,2519,2519,slowHeaders
S1,370,0,1401,1401,slowHeaders
RSTO,979,1019,409,409,slowHeaders
S1,370,0,1754,1754,slowHeaders
S1,296,0,588,588,slowHeaders
S1,370,0,852,852,slowHeaders
S1,370,0,2837,2837,slowHeaders
S1,370,0,355,355,slowHeaders
RSTO,965,953,104,104,slowHeaders
S1,370,0,947,947,slowHeaders
S1,370,0,1900,1900,slowHeaders
S1,370,0,660,660,slowHeaders
S1,370,0,565,565,slowHeaders
S1,370,0,2473,2473,slowHeaders
S1,370,0,1619,1619,slowHeaders
S1,370,0,2367,2367,slowHeaders
S1,370,0,895,895,slowHeaders
S1,370,0,789,789,slowHeaders
S1,370,0,1097,1097,slowHeaders
S1,370,0,1509,1509,slowHeaders
S1,370,0,1975,1975,slowHeaders
RSTO,945,953,129,129,slowHeaders
S1,370,0,878,878,slowHeaders
S1,370,0,1591,1591,slowHeaders
S1,370,0,377,377,slowHeaders
S1,370,0,3015,3015,slowHeaders
S1,370,0,520,520,slowHeaders
S1,370,0,2069,2069,slowHeaders
S1,296,0,777,777,slowHeaders
S1,370,0,754,754,slowHeaders
S1,370,0,1785,1785,slowHeaders
S1,370,0,1102,1102,slowHeaders
S1,370,0,1063,1063,slowHeaders
S1,370,0,433,433,slowHeaders
S1,370,0,308,308,slowHeaders
S1,370,0,549,549,slowHeaders
S1,370,0,2354,2354,slowHeaders
S1,370,0,790,790,slowHeaders
S1,370,0,532,532,slowHeaders
S1,370,0,210,210,slowHeaders
S1,370,0,582,582,slowHeaders
S1,370,0,1613,1613,slowHeaders
S1,370,0,1299,1299,slowHeaders
S1,370,0,461,461,slowHeaders
S1,370,0,690,690,slowHeaders
S1,370,0,1839,1839,slowHeaders
S1,370,0,858,858,slowHeaders
S1,370,0,787,787,slowHeaders
S1,370,0,2062,2062,slowHeaders
S1,370,0,1210,1210,slowHeaders
RSTO,905,953,238,238,slowHeaders
S1,370,0,450,450,slowHeaders
S1,370,0,253,253,slowHeaders
S1,370,0,293,293,slowHeaders
RSTO,1044,1022,155,155,slowHeaders
S1,370,0,1558,1558,slowHeaders
RSTO,939,887,54,54,slowHeaders
S1,370,0,341,341,slowHeaders
S1,370,0,1388,1388,slowHeaders
RSTO,978,1019,403,403,slowHeaders
S1,370,0,1906,1906,slowHeaders
S1,370,0,1486,1486,slowHeaders
RSTO,945,953,188,188,slowHeaders
S1,370,0,1395,1395,slowHeaders
S1,370,0,832,832,slowHeaders
S1,370,0,238,238,slowHeaders
S1,370,0,463,463,slowHeaders
RSTO,1145,953,964,964,slowHeaders
S1,370,0,679,679,slowHeaders
S1,370,0,549,549,slowHeaders
S1,370,0,1338,1338,slowHeaders
RSTO,913,887,129,129,slowHeaders
S1,370,0,1345,1345,slowHeaders
S1,370,0,1919,1919,slowHeaders
S1,370,0,2679,2679,slowHeaders
S1,370,0,364,364,slowHeaders
RSTO,912,953,146,146,slowHeaders
S1,370,0,1672,1672,slowHeaders
S1,370,0,984,984,slowHeaders
S1,370,0,1935,1935,slowHeaders
S1,370,0,325,325,slowHeaders
RSTO,955,1019,1899,1899,slowHeaders
S1,370,0,473,473,slowHeaders
S1,370,0,1966,1966,slowHeaders
S1,370,0,1744,1744,slowHeaders
RSTO,1000,953,64,64,slowHeaders
S1,370,0,2579,2579,slowHeaders
S1,370,0,904,904,slowHeaders
S1,370,0,675,675,slowHeaders
S1,370,0,2201,2201,slowHeaders
S1,370,0,1498,1498,slowHeaders
RSTO,908,953,156,156,slowHeaders
S1,370,0,1486,1486,slowHeaders
S1,370,0,720,720,slowHeaders
S1,370,0,463,463,slowHeaders
S1,370,0,557,557,slowHeaders
S1,370,0,1476,1476,slowHeaders
S1,370,0,513,513,slowHeaders
S1,370,0,2847,2847,slowHeaders
S1,370,0,1456,1456,slowHeaders
RSTO,936,953,94,94,slowHeaders
S1,370,0,454,454,slowHeaders
S1,370,0,1200,1200,slowHeaders
RSTO,982,953,15,15,slowHeaders
S1,370,0,1014,1014,slowHeaders
S1,370,0,1949,1949,slowHeaders
S1,370,0,839,839,slowHeaders
S1,370,0,2709,2709,slowHeaders
S1,370,0,1536,1536,slowHeaders
S1,370,0,978,978,slowHeaders
RSTO,955,953,15,15,slowHeaders
S1,370,0,697,697,slowHeaders
S1,370,0,539,539,slowHeaders
S1,370,0,369,369,slowHeaders
S1,370,0,211,211,slowHeaders
S1,370,0,1210,1210,slowHeaders
S1,370,0,357,357,slowHeaders
S1,370,0,1288,1288,slowHeaders
S1,370,0,1121,1121,slowHeaders
S1,370,0,373,373,slowHeaders
S1,370,0,1400,1400,slowHeaders
S1,370,0,385,385,slowHeaders
S1,370,0,104,104,slowHeaders
S1,370,0,900,900,slowHeaders
S1,370,0,355,355,slowHeaders
S1,370,0,1544,1544,slowHeaders
S1,370,0,2591,2591,slowHeaders
RSTO,1014,953,108,108,slowHeaders
S1,370,0,382,382,slowHeaders
RSTO,4691,833,286,286,slowHeaders
S1,370,0,1001,1001,slowHeaders
S1,370,0,1152,1152,slowHeaders
S1,370,0,1435,1435,slowHeaders
S1,370,0,1643,1643,slowHeaders
S1,370,0,1103,1103,slowHeaders
S1,370,0,341,341,slowHeaders
S1,370,0,575,575,slowHeaders
S1,370,0,1123,1123,slowHeaders
S1,370,0,1899,1899,slowHeaders
S1,370,0,174,174,slowHeaders
S1,370,0,1574,1574,slowHeaders
RSTO,4418,11980,802,802,slowHeaders
S1,370,0,804,804,slowHeaders
S1,370,0,1047,1047,slowHeaders
S1,370,0,525,525,slowHeaders
S1,370,0,1777,1777,slowHeaders
S1,370,0,684,684,slowHeaders
S1,370,0,609,609,slowHeaders
S1,370,0,1119,1119,slowHeaders
S1,370,0,125,125,slowHeaders
S1,370,0,1252,1252,slowHeaders
S1,370,0,1761,1761,slowHeaders
S1,370,0,1472,1472,slowHeaders
S1,370,0,1208,1208,slowHeaders
S1,370,0,346,346,slowHeaders
S1,370,0,1212,1212,slowHeaders
RSTO,927,953,124,124,slowHeaders
S1,370,0,1946,1946,slowHeaders
S1,370,0,790,790,slowHeaders
S1,370,0,583,583,slowHeaders
S1,370,0,596,596,slowHeaders
RSTO,838,953,57,57,slowHeaders
RSTO,926,1019,247,247,slowHeaders
RSTO,948,953,148,148,slowHeaders
RSTO,1106,956,81,81,slowHeaders
S1,370,0,1719,1719,slowHeaders
S1,370,0,1694,1694,slowHeaders
S1,370,0,273,273,slowHeaders
S1,370,0,268,268,slowHeaders
S1,370,0,945,945,slowHeaders
S1,370,0,2347,2347,slowHeaders
S1,370,0,1005,1005,slowHeaders
RSTO,872,953,88,88,slowHeaders
S1,370,0,1583,1583,slowHeaders
S1,370,0,890,890,slowHeaders
S1,370,0,1247,1247,slowHeaders
S1,370,0,1516,1516,slowHeaders
S1,370,0,41,41,slowHeaders
S1,370,0,41,41,slowHeaders
S1,370,0,356,356,slowHeaders
RSTO,865,953,199,199,slowHeaders
RSTO,1006,953,156,156,slowHeaders
RSTO,504,74,299,299,slowHeaders
RSTO,904,953,62,62,slowHeaders
RSTR,3358,128,2194,2194,slowRead
RSTO,1150,1820,1082,1082,slowRead
S1,370,0,359,359,slowRead
RSTO,1142,1886,91,91,slowRead
RSTO,784,11980,1,1,slowRead
S1,370,0,577,577,slowRead
S1,370,0,745,745,slowRead
S1,370,0,1408,1408,slowRead
RSTO,1076,1820,1102,1102,slowRead
S1,370,0,2965,2965,slowRead
RSTO,1142,1886,58,58,slowRead
S1,370,0,617,617,slowRead
S1,370,0,408,408,slowRead
RSTO,1142,1886,45,45,slowRead
RSTO,1098,1886,35,35,slowRead
RSTO,2233,1424,1115,1115,slowRead
RSTO,1240,1622,410,410,slowRead
S1,370,0,3113,3113,slowRead
S1,370,0,366,366,slowRead
S1,370,0,3434,3434,slowRead
RSTO,2714,1424,456,456,slowRead
S1,370,0,2191,2191,slowRead
S1,370,0,3839,3839,slowRead
S1,370,0,1971,1971,slowRead
S1,370,0,740,740,slowRead
S1,370,0,1114,1114,slowRead
S1,370,0,1264,1264,slowRead
S1,370,0,1229,1229,slowRead
RSTO,1158,1754,523,523,slowRead
RSTO,3490,1424,534,534,slowRead
S1,370,0,915,915,slowRead
RSTO,907,1820,163,163,slowRead
S1,370,0,1859,1859,slowRead
RSTO,3108,1424,645,645,slowRead
RSTR,2322,128,1125,1125,slowRead
S1,370,0,1334,1334,slowRead
RSTO,3108,1424,672,672,slowRead
RSTO,1137,1754,365,365,slowRead
RSTO,1254,1820,339,339,slowRead
S1,370,0,1488,1488,slowRead
S1,370,0,1566,1566,slowRead
RSTO,1298,1820,365,365,slowRead
RSTO,973,1886,93,93,slowRead
RSTO,1298,1820,258,258,slowRead
S1,370,0,3552,3552,slowRead
S1,370,0,1069,1069,slowRead
RSTO,3182,1424,508,508,slowRead
S1,370,0,736,736,slowRead
S1,370,0,1408,1408,slowRead
RSTR,3766,128,949,949,slowRead
S1,370,0,1414,1414,slowRead
S1,370,0,1398,1398,slowRead
RSTR,3766,128,1080,1080,slowRead
S1,370,0,1716,1716,slowRead
S1,370,0,3756,3756,slowRead
RSTR,3692,128,2547,2547,slowRead
RSTO,994,1886,57,57,slowRead
S1,370,0,3858,3858,slowRead
S1,370,0,2449,2449,slowRead
RSTR,2582,128,738,738,slowRead
S1,370,0,3042,3042,slowRead
RSTO,1180,1820,250,250,slowRead
RSTR,3766,128,1296,1296,slowRead
S1,370,0,400,400,slowRead
S1,370,0,463,463,slowRead
RSTO,907,1820,1349,1349,slowRead
S1,370,0,1611,1611,slowRead
RSTO,988,1820,1293,1293,slowRead
RSTO,2194,1424,1432,1432,slowRead
S1,370,0,2085,2085,slowRead
S1,370,0,3361,3361,slowRead
S1,370,0,996,996,slowRead
S1,370,0,780,780,slowRead
RSTO,1180,1820,286,286,slowRead
RSTO,973,1886,136,136,slowRead
RSTO,4220,1502,1166,1166,slowRead
S1,370,0,3697,3697,slowRead
RSTO,973,1886,58,58,slowRead
S1,370,0,647,647,slowRead
S1,370,0,121,121,slowRead
S1,370,0,1189,1189,slowRead
S1,370,0,1020,1020,slowRead
S1,370,0,1382,1382,slowRead
S1,370,0,936,936,slowRead
RSTR,2508,128,2449,2449,slowRead
RSTO,1129,1820,1319,1319,slowRead
S1,370,0,322,322,slowRead
S1,370,0,3279,3279,slowRead
RSTO,2307,1424,482,482,slowRead
S1,370,0,2879,2879,slowRead
RSTR,3692,128,1061,1061,slowRead
S1,370,0,1575,1575,slowRead
S1,370,0,3528,3528,slowRead
S1,370,0,947,947,slowRead
S1,370,0,1016,1016,slowRead
S1,370,0,1958,1958,slowRead
S1,370,0,958,958,slowRead
S1,370,0,198,198,slowRead
S1,370,0,3117,3117,slowRead
S1,370,0,3199,3199,slowRead
RSTO,1098,1886,18,18,slowRead
RSTO,2714,1424,839,839,slowRead
RSTR,3358,128,2461,2461,slowRead
S1,370,0,2753,2753,slowRead
RSTO,1254,1820,889,889,slowRead
RSTR,3766,128,851,851,slowRead
S1,370,0,2479,2479,slowRead
S1,370,0,1278,1278,slowRead
S1,370,0,476,476,slowRead
RSTO,1210,1820,250,250,slowRead
S1,370,0,2316,2316,slowRead
S1,370,0,2293,2293,slowRead
RSTO,988,1820,1334,1334,slowRead
S1,370,0,2329,2329,slowRead
RSTO,973,1886,85,85,slowRead
SF,1060,11914,1,1,slowRead
RSTR,3358,128,1705,1705,slowRead
RSTO,2066,1622,230,230,slowRead
S1,370,0,966,966,slowRead
RSTO,1538,1622,423,423,slowRead
S1,370,0,220,220,slowRead
RSTO,994,1886,100,100,slowRead
RSTR,3766,128,1379,1379,slowRead
RSTO,2250,1424,1363,1363,slowRead
S1,370,0,2125,2125,slowRead
S1,370,0,1128,1128,slowRead
RSTO,4220,1502,932,932,slowRead
S1,370,0,1551,1551,slowRead
RSTO,1262,1754,392,392,slowRead
S1,370,0,1124,1124,slowRead
S1,370,0,751,751,slowRead
S1,370,0,1455,1455,slowRead
RSTO,3108,1424,684,684,slowRead
RSTR,3358,128,1947,1947,slowRead
S1,370,0,596,596,slowRead
