% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,8-9,18-19,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
0,tcp,OTH,0,8561,8561,75,1,0,attack
0,tcp,OTH,0,7103,7103,65,1,0,attack
0,tcp,OTH,0,10601,10601,69,1,0,attack
0,tcp,OTH,0,8005,8005,71,1,0,attack
0,tcp,OTH,0,10416,10416,68,1,0,attack
0,tcp,OTH,0,10028,10028,76,1,0,attack
0,tcp,OTH,0,7421,7421,76,1,0,attack
0,tcp,S3,755,367,207,76,0.72,0.17,attack
0,tcp,OTH,0,6360,6360,70,1,0,attack
0,tcp,OTH,0,6226,6226,67,1,0,attack
0,tcp,OTH,0,6467,6467,68,1,0,attack
0,tcp,OTH,0,4539,4539,68,1,0,attack
0,tcp,OTH,0,10353,10353,65,1,0,attack
0,tcp,OTH,0,19818,19818,71,1,0,attack
0,tcp,OTH,0,21399,21399,63,1,0,attack
0,tcp,OTH,0,15025,15025,65,1,0,attack
0,tcp,OTH,0,6956,6956,66,1,0,attack
0,tcp,OTH,0,27023,27023,65,1,0,attack
0,tcp,OTH,0,9844,9844,71,1,0,attack
0,tcp,OTH,0,9984,9984,67,1,0,attack
0,tcp,OTH,0,6530,6530,69,1,0,attack
0,tcp,OTH,0,14996,14996,65,1,0,attack
0,tcp,OTH,0,9985,9985,68,1,0,attack
0,tcp,OTH,0,24048,24048,75,1,0,attack
0,tcp,OTH,0,16294,16294,70,1,0,attack
0,tcp,OTH,0,6510,6510,75,1,0,attack
0,tcp,OTH,0,10619,10619,67,1,0,attack
2,tcp,RSTO,755,744,744,100,1,0,attack
0,tcp,OTH,0,9855,9855,74,1,0,attack
0,tcp,OTH,0,4350,4350,69,1,0,attack
0,tcp,OTH,0,6174,6174,72,1,0,attack
0,tcp,OTH,0,16353,16353,72,1,0,attack
0,tcp,OTH,0,13507,13507,70,1,0,attack
0,tcp,OTH,0,8983,8983,69,1,0,attack
0,tcp,OTH,0,2814,2814,73,1,0,attack
0,tcp,OTH,0,1401,1401,69,1,0,attack
0,tcp,OTH,0,3214,3214,67,1,0,attack
0,tcp,OTH,0,26108,26108,66,1,0,attack
0,tcp,OTH,0,8149,8149,67,1,0,attack
0,tcp,OTH,0,9458,9458,67,1,0,attack
0,tcp,OTH,0,4760,4760,65,1,0,attack
0,tcp,OTH,0,9725,9725,73,1,0,attack
0,tcp,OTH,0,7239,7239,77,1,0,attack
0,tcp,OTH,0,20614,20614,70,1,0,attack
0,tcp,OTH,0,26373,26373,68,1,0,attack
0,tcp,OTH,0,12243,12243,67,1,0,attack
0,tcp,OTH,0,2632,2632,67,1,0,attack
0,tcp,OTH,0,15419,15419,72,1,0,attack
0,tcp,OTH,0,11,11,11,1,0,attack
0,tcp,OTH,0,5614,5614,69,1,0,attack
0,tcp,OTH,0,7974,7974,74,1,0,attack
0,tcp,OTH,0,22147,22147,66,1,0,attack
0,tcp,OTH,0,4628,4628,62,1,0,attack
0,tcp,OTH,0,6963,6963,68,1,0,attack
0,tcp,OTH,0,14829,14829,67,1,0,attack
0,tcp,OTH,0,22282,22282,68,1,0,attack
0,tcp,OTH,0,10375,10375,73,1,0,attack
0,tcp,OTH,0,10715,10715,68,1,0,attack
0,tcp,OTH,0,9071,9071,70,1,0,attack
0,tcp,OTH,0,21044,21044,72,1,0,attack
0,tcp,OTH,0,7111,7111,68,1,0,attack
0,tcp,OTH,0,26854,26854,71,1,0,attack
0,tcp,S3,755,859,699,100,1,0,attack
0,tcp,OTH,0,24915,24915,60,1,0,attack
0,tcp,OTH,0,20563,20563,69,1,0,attack
0,tcp,OTH,0,16823,16823,75,1,0,attack
0,tcp,OTH,0,5568,5568,67,1,0,attack
0,tcp,OTH,0,23785,23785,66,1,0,attack
1,tcp,S3,755,600,440,100,1,0,attack
0,tcp,OTH,0,9134,9134,69,1,0,attack
0,tcp,OTH,0,5593,5593,71,1,0,attack
0,tcp,OTH,0,5257,5257,70,1,0,attack
0,tcp,OTH,0,26999,26999,65,1,0,attack
0,tcp,OTH,0,18324,18324,78,1,0,attack
0,tcp,OTH,0,9120,9120,66,1,0,attack
0,tcp,OTH,0,12341,12341,71,1,0,attack
0,tcp,OTH,0,20743,20743,72,1,0,attack
0,tcp,OTH,0,5577,5577,68,1,0,attack
0,tcp,OTH,0,6539,6539,72,1,0,attack
0,tcp,OTH,0,7776,7776,72,1,0,attack
1,tcp,S3,755,157,157,100,1,0,attack
0,tcp,OTH,0,3692,3692,71,1,0,attack
0,tcp,OTH,0,9582,9582,72,1,0,attack
0,tcp,OTH,0,8085,8085,70,1,0,attack
0,tcp,OTH,0,7824,7824,72,1,0,attack
0,tcp,OTH,0,20434,20434,67,1,0,attack
0,tcp,OTH,0,22118,22118,68,1,0,attack
0,tcp,OTH,0,5219,5219,67,1,0,attack
0,tcp,OTH,0,26689,26689,74,1,0,attack
0,tcp,OTH,0,9449,9449,70,1,0,attack
0,tcp,S3,755,74,74,98,1,0,attack
0,tcp,OTH,0,11425,11425,67,1,0,attack
0,tcp,OTH,0,11818,11818,70,1,0,attack
0,tcp,OTH,0,25097,25097,75,1,0,attack
0,tcp,OTH,0,7470,7470,73,1,0,attack
0,tcp,OTH,0,9918,9918,67,1,0,attack
0,tcp,OTH,0,22130,22130,71,1,0,attack
0,tcp,OTH,0,450,450,72,1,0,attack
0,udp,OTH,0,79,79,35,1,0,attack
0,tcp,OTH,0,11823,11823,67,1,0,attack
0,tcp,OTH,0,15900,15900,70,1,0,attack
0,tcp,OTH,0,23722,23722,73,1,0,attack
0,tcp,OTH,0,11062,11062,69,1,0,attack
0,tcp,OTH,0,20446,20446,66,1,0,attack
0,tcp,OTH,0,6547,6547,69,1,0,attack
0,tcp,OTH,0,8809,8809,63,1,0,attack
0,tcp,OTH,0,1336,1336,63,1,0,attack
0,tcp,OTH,0,8651,8651,68,1,0,attack
0,tcp,OTH,0,5430,5430,70,1,0,attack
0,tcp,OTH,0,6491,6491,68,1,0,attack
0,tcp,OTH,0,19713,19713,73,1,0,attack
0,tcp,OTH,0,8033,8033,72,1,0,attack
0,tcp,S3,755,165,165,100,1,0,attack
0,tcp,OTH,0,11501,11501,70,1,0,attack
0,tcp,OTH,0,9875,9875,68,1,0,attack
0,tcp,OTH,0,176,176,99,1,0,attack
0,tcp,OTH,0,7623,7623,72,1,0,attack
0,udp,OTH,0,68,68,27,1,0,attack
0,tcp,OTH,0,1592,1592,75,1,0,attack
0,tcp,OTH,0,11549,11549,66,1,0,attack
0,tcp,OTH,0,9202,9202,65,1,0,attack
0,tcp,OTH,0,26381,26381,69,1,0,attack
0,tcp,OTH,0,20669,20669,65,1,0,attack
0,tcp,OTH,0,15725,15725,72,1,0,attack
0,tcp,OTH,0,10885,10885,70,1,0,attack
0,tcp,OTH,0,9846,9846,70,1,0,attack
0,tcp,OTH,0,11760,11760,64,1,0,attack
0,tcp,S3,755,169,169,100,1,0,attack
0,tcp,OTH,0,7149,7149,71,1,0,attack
0,tcp,OTH,0,7934,7934,73,1,0,attack
0,tcp,OTH,0,12541,12541,67,1,0,attack
0,tcp,OTH,0,9698,9698,73,1,0,attack
0,tcp,OTH,0,20640,20640,67,1,0,attack
0,tcp,OTH,0,14306,14306,74,1,0,attack
0,tcp,OTH,0,7960,7960,66,1,0,attack
0,tcp,OTH,0,26668,26668,66,1,0,attack
0,tcp,OTH,0,15014,15014,69,1,0,attack
0,tcp,OTH,0,5282,5282,71,1,0,attack
0,tcp,OTH,0,1133,1133,67,1,0,attack
0,tcp,OTH,0,12876,12876,76,1,0,attack
0,tcp,OTH,0,8695,8695,71,1,0,attack
0,tcp,OTH,0,5544,5544,71,1,0,attack
0,tcp,S3,755,366,206,75,0.71,0.17,attack
0,tcp,OTH,0,24994,24994,70,1,0,attack
0,udp,OTH,0,109,109,33,1,0,attack
0,tcp,OTH,0,27025,27025,68,1,0,attack
0,tcp,OTH,0,15801,15801,74,1,0,attack
0,tcp,S3,755,284,284,100,1,0,attack
0,tcp,OTH,0,26861,26861,66,1,0,attack
0,tcp,OTH,0,7621,7621,72,1,0,attack
0,tcp,OTH,0,5649,5649,70,1,0,attack
1,tcp,S3,755,159,159,100,1,0,attack
0,tcp,OTH,0,9982,9982,69,1,0,attack
0,tcp,OTH,0,13633,13633,71,1,0,attack
0,tcp,OTH,0,7817,7817,72,1,0,attack
0,tcp,OTH,0,6466,6466,64,1,0,attack
0,tcp,OTH,0,7525,7525,69,1,0,attack
0,tcp,OTH,0,4397,4397,65,1,0,attack
0,tcp,OTH,0,11785,11785,76,1,0,attack
0,tcp,OTH,0,16464,16464,74,1,0,attack
0,tcp,OTH,0,12265,12265,71,1,0,attack
0,tcp,OTH,0,23395,23395,64,1,0,attack
0,tcp,OTH,0,22083,22083,66,1,0,attack
0,tcp,OTH,0,10665,10665,74,1,0,attack
0,tcp,OTH,0,12207,12207,72,1,0,attack
0,tcp,OTH,0,8870,8870,69,1,0,attack
0,tcp,OTH,0,8531,8531,74,1,0,attack
0,tcp,OTH,0,21055,21055,74,1,0,attack
0,tcp,OTH,0,9403,9403,65,1,0,attack
0,tcp,OTH,0,22172,22172,68,1,0,attack
0,tcp,OTH,0,14546,14546,73,1,0,attack
0,tcp,OTH,0,9125,9125,68,1,0,attack
0,tcp,OTH,0,8203,8203,75,1,0,attack
0,tcp,OTH,0,7771,7771,65,1,0,attack
0,tcp,OTH,0,5503,5503,71,1,0,attack
0,tcp,OTH,0,9345,9345,66,1,0,attack
0,tcp,OTH,0,7181,7181,67,1,0,attack
0,tcp,OTH,0,7913,7913,70,1,0,attack
0,tcp,OTH,0,20638,20638,69,1,0,attack
0,tcp,OTH,0,22476,22476,65,1,0,attack
0,tcp,S3,755,98,98,100,1,0,attack
0,tcp,OTH,0,22223,22223,66,1,0,attack
0,tcp,OTH,0,17994,17994,71,1,0,attack
0,tcp,OTH,0,16022,16022,79,1,0,attack
0,tcp,OTH,0,25945,25945,72,1,0,attack
0,tcp,OTH,0,17546,17546,72,1,0,attack
0,tcp,OTH,0,5782,5782,70,1,0,attack
0,tcp,OTH,0,9890,9890,71,1,0,attack
0,tcp,OTH,0,3601,3601,71,1,0,attack
0,tcp,OTH,0,6171,6171,70,1,0,attack
0,tcp,OTH,0,25927,25927,70,1,0,attack
0,tcp,OTH,0,4659,4659,57,1,0,attack
0,tcp,OTH,0,6376,6376,71,1,0,attack
0,tcp,S3,755,995,835,100,1,0,attack
0,tcp,OTH,0,17755,17755,71,1,0,attack
0,tcp,OTH,0,20714,20714,64,1,0,attack
0,tcp,S3,755,180,180,100,1,0,attack
0,tcp,OTH,0,8048,8048,73,1,0,attack
0,tcp,OTH,0,6207,6207,69,1,0,attack
0,tcp,OTH,0,21339,21339,69,1,0,attack
0,tcp,OTH,0,9860,9860,65,1,0,attack
0,tcp,OTH,0,23837,23837,56,1,0,attack
0,tcp,OTH,0,6546,6546,68,1,0,attack
0,tcp,OTH,0,27120,27120,70,1,0,attack
0,tcp,OTH,0,4986,4986,68,1,0,attack
0,tcp,OTH,0,27026,27026,71,1,0,attack
0,tcp,OTH,0,14594,14594,75,1,0,attack
0,tcp,OTH,0,1171,1171,67,1,0,attack
0,tcp,OTH,0,7941,7941,75,1,0,attack
0,tcp,OTH,0,23697,23697,73,1,0,attack
0,tcp,OTH,0,11123,11123,69,1,0,attack
0,tcp,OTH,0,9892,9892,70,1,0,attack
0,tcp,OTH,0,10759,10759,67,1,0,attack
0,tcp,OTH,0,23791,23791,70,1,0,attack
0,tcp,OTH,0,17466,17466,78,1,0,attack
0,tcp,OTH,0,5354,5354,71,1,0,attack
0,tcp,OTH,0,7084,7084,73,1,0,attack
0,tcp,S3,755,25,25,25,1,0,attack
0,tcp,OTH,0,7189,7189,75,1,0,attack
0,tcp,OTH,0,7568,7568,65,1,0,attack
0,tcp,OTH,0,20559,20559,68,1,0,attack
0,tcp,OTH,0,8059,8059,74,1,0,attack
0,tcp,OTH,0,11764,11764,67,1,0,attack
0,tcp,OTH,0,9899,9899,67,1,0,attack
0,tcp,OTH,0,83,83,56,1,0,attack
0,tcp,OTH,0,16332,16332,71,1,0,attack
0,tcp,OTH,0,5539,5539,69,1,0,attack
0,tcp,OTH,0,27114,27114,67,1,0,attack
1,tcp,S3,755,119,119,100,1,0,attack
0,tcp,OTH,0,177,177,33,1,0,attack
0,tcp,OTH,0,20717,20717,67,1,0,attack
0,tcp,OTH,0,8182,8182,68,1,0,attack
0,tcp,OTH,0,8515,8515,68,1,0,attack
0,tcp,OTH,0,6549,6549,69,1,0,attack
0,tcp,OTH,0,138,176,33,1,0,attack
0,tcp,OTH,0,17556,17556,73,1,0,attack
0,tcp,OTH,0,20621,20621,71,1,0,attack
0,tcp,S3,755,51,51,51,1,0,attack
0,tcp,OTH,0,17794,17794,75,1,0,attack
0,tcp,OTH,0,7783,7783,72,1,0,attack
0,tcp,OTH,0,9220,9220,64,1,0,attack
0,tcp,OTH,0,20782,20782,65,1,0,attack
0,tcp,OTH,0,23447,23447,74,1,0,attack
0,tcp,OTH,0,4975,4975,69,1,0,attack
0,tcp,OTH,0,23589,23589,65,1,0,attack
0,tcp,OTH,0,25966,25966,73,1,0,attack
0,tcp,OTH,0,7548,7548,67,1,0,attack
0,tcp,OTH,0,1713,1713,64,1,0,attack
0,tcp,S3,755,149,149,100,1,0,attack
0,udp,OTH,0,129,129,33,1,0,attack
0,tcp,OTH,0,11816,11816,68,1,0,attack
0,tcp,OTH,0,8328,8328,68,1,0,attack
0,tcp,S3,755,75,75,75,1,0,attack
0,tcp,OTH,0,10603,10603,71,1,0,attack
0,tcp,OTH,0,10174,10174,68,1,0,attack
0,tcp,OTH,0,24087,24087,74,1,0,attack
0,tcp,OTH,0,10902,10902,72,1,0,attack
0,tcp,OTH,0,302,302,100,1,0,attack
0,tcp,OTH,0,9504,9504,64,1,0,attack
0,tcp,OTH,0,7761,7761,71,1,0,attack
0,tcp,OTH,0,10545,10545,65,1,0,attack
0,tcp,OTH,0,24859,24859,69,1,0,attack
0,tcp,OTH,0,8076,8076,73,1,0,attack
0,tcp,OTH,0,8723,8723,75,1,0,attack
0,tcp,OTH,0,20492,20492,70,1,0,attack
0,tcp,S3,755,148,148,100,1,0,attack
0,tcp,OTH,0,765,765,68,1,0,attack
0,tcp,OTH,0,2533,2533,63,1,0,attack
0,tcp,OTH,0,6336,6336,68,1,0,attack
0,tcp,OTH,0,13233,13233,79,1,0,attack
0,tcp,OTH,0,7633,7633,72,1,0,attack
0,tcp,OTH,0,14434,14434,75,1,0,attack
0,tcp,OTH,0,6538,6538,68,1,0,attack
0,tcp,OTH,0,20381,20381,75,1,0,attack
0,tcp,OTH,0,8480,8480,65,1,0,attack
0,tcp,OTH,0,8265,8265,63,1,0,attack
0,tcp,OTH,0,10762,10762,71,1,0,attack
0,tcp,OTH,0,12819,12819,69,1,0,attack
0,tcp,OTH,0,8729,8729,66,1,0,attack
0,tcp,OTH,0,9243,9243,70,1,0,attack
0,tcp,S3,755,943,783,100,1,0,attack
0,tcp,OTH,0,4894,4894,68,1,0,attack
0,tcp,S3,755,490,330,100,1,0,attack
0,tcp,OTH,0,8744,8744,73,1,0,attack
0,tcp,OTH,0,9849,9849,66,1,0,attack
0,tcp,OTH,0,7934,7934,73,1,0,attack
0,tcp,OTH,0,10454,10454,75,1,0,attack
0,tcp,OTH,0,10465,10465,69,1,0,attack
0,tcp,OTH,0,26892,26892,69,1,0,attack
0,tcp,OTH,0,9902,9902,72,1,0,attack
0,tcp,OTH,0,15380,15380,71,1,0,attack
0,tcp,OTH,0,6061,6061,71,1,0,attack
0,tcp,OTH,0,8568,8568,73,1,0,attack
0,tcp,OTH,0,9967,9967,69,1,0,attack
0,tcp,OTH,0,10949,10949,67,1,0,attack
0,tcp,OTH,0,6497,6497,70,1,0,attack
0,tcp,OTH,0,21322,21322,68,1,0,attack
0,tcp,OTH,0,18436,18436,68,1,0,attack
0,tcp,OTH,0,1865,1865,68,1,0,attack
0,tcp,OTH,0,16998,16998,73,1,0,attack
0,tcp,OTH,0,2700,2700,70,1,0,attack
0,tcp,OTH,0,9974,9974,69,1,0,attack
0,tcp,S3,755,127,127,100,1,0,attack
0,tcp,OTH,0,7809,7809,74,1,0,attack
0,tcp,OTH,0,10713,10713,67,1,0,attack
0,tcp,OTH,0,5464,5464,70,1,0,attack
0,tcp,OTH,0,22390,22390,69,1,0,attack
0,tcp,OTH,0,15771,15771,73,1,0,attack
0,tcp,OTH,0,6150,6150,66,1,0,attack
0,tcp,OTH,0,5835,5835,67,1,0,attack
0,tcp,OTH,0,2106,2106,64,1,0,attack
0,tcp,OTH,0,9889,9889,72,1,0,attack
0,tcp,OTH,0,6474,6474,71,1,0,attack
0,tcp,OTH,0,8316,8316,69,1,0,attack
0,tcp,OTH,0,7173,7173,72,1,0,attack
0,tcp,OTH,0,11799,11799,69,1,0,attack
0,tcp,OTH,0,10303,10303,68,1,0,attack
0,tcp,OTH,0,8940,8940,73,1,0,attack
0,tcp,OTH,0,9927,9927,67,1,0,attack
0,tcp,OTH,0,8864,8864,69,1,0,attack
0,tcp,OTH,0,7592,7592,66,1,0,attack
6,tcp,RSTO,755,391,391,100,1,0,attack
0,tcp,OTH,0,9601,9601,66,1,0,attack
0,tcp,OTH,0,15264,15264,65,1,0,attack
0,tcp,OTH,0,14414,14414,78,1,0,attack
0,tcp,OTH,0,5175,5175,66,1,0,attack
0,tcp,OTH,0,24181,24181,76,1,0,attack
0,tcp,OTH,0,10720,10720,72,1,0,attack
0,tcp,OTH,0,5748,5748,69,1,0,attack
0,tcp,OTH,0,1772,1772,73,1,0,attack
0,tcp,S3,755,27,27,98,1,0,attack
0,tcp,OTH,0,19050,19050,72,1,0,attack
0,tcp,OTH,0,718,718,71,1,0,attack
0,tcp,OTH,0,8640,8640,69,1,0,attack
0,tcp,OTH,0,5658,5658,74,1,0,attack
0,tcp,OTH,0,8590,8590,64,1,0,attack
0,tcp,OTH,0,13384,13384,76,1,0,attack
0,tcp,OTH,0,21100,21100,76,1,0,attack
0,tcp,OTH,0,4111,4111,69,1,0,attack
0,tcp,OTH,0,66,66,44,1,0,attack
0,tcp,OTH,0,4591,4591,70,1,0,attack
0,tcp,OTH,0,5827,5827,70,1,0,attack
0,tcp,OTH,0,22836,22836,67,1,0,attack
0,tcp,OTH,0,11828,11828,71,1,0,attack
0,tcp,OTH,0,9457,9457,72,1,0,attack
0,tcp,OTH,0,21819,21819,70,1,0,attack
0,tcp,OTH,0,25375,25375,65,1,0,attack
0,tcp,OTH,0,5001,5001,66,1,0,attack
0,tcp,S3,755,927,767,100,1,0,attack
0,tcp,OTH,0,6967,6967,70,1,0,attack
0,tcp,OTH,0,135,135,25,1,0,attack
0,tcp,OTH,0,15417,15417,79,1,0,attack
0,tcp,OTH,0,2222,2222,67,1,0,attack
0,tcp,OTH,0,10618,10618,63,1,0,attack
0,udp,OTH,0,114,114,33,1,0,attack
0,tcp,OTH,0,17007,17007,70,1,0,attack
0,tcp,OTH,0,3663,3663,65,1,0,attack
0,tcp,OTH,0,11613,11613,68,1,0,attack
0,tcp,OTH,0,6156,6156,68,1,0,attack
0,tcp,OTH,0,5214,5214,71,1,0,attack
0,tcp,OTH,0,4320,4320,69,1,0,attack
0,tcp,OTH,0,10000,10000,72,1,0,attack
0,tcp,OTH,0,18425,18425,68,1,0,attack
0,tcp,OTH,0,20717,20717,65,1,0,attack
0,tcp,OTH,0,24762,24762,75,1,0,attack
4,tcp,RSTO,755,601,601,100,1,0,attack
0,tcp,OTH,0,9671,9671,70,1,0,attack
0,tcp,OTH,0,9098,9098,69,1,0,attack
0,tcp,OTH,0,25246,25246,75,1,0,attack
0,tcp,OTH,0,15815,15815,73,1,0,attack
0,tcp,OTH,0,22637,22637,68,1,0,attack
0,tcp,OTH,0,9869,9869,68,1,0,attack
0,tcp,OTH,0,10618,10618,70,1,0,attack
0,tcp,OTH,0,4669,4669,53,1,0,attack
0,tcp,S3,755,134,134,100,1,0,attack
0,tcp,OTH,0,20626,20626,65,1,0,attack
0,tcp,OTH,0,8132,8132,69,1,0,attack
0,tcp,OTH,0,9329,9329,63,1,0,attack
0,tcp,OTH,0,11705,11705,66,1,0,attack
0,tcp,OTH,0,6153,6153,67,1,0,attack
0,tcp,OTH,0,22734,22734,74,1,0,attack
0,tcp,OTH,0,7975,7975,77,1,0,attack
0,tcp,OTH,0,7838,7838,75,1,0,attack
0,tcp,OTH,0,16794,16794,75,1,0,attack
0,udp,OTH,0,157,157,33,1,0,attack
0,tcp,OTH,0,3296,3296,68,1,0,attack
0,tcp,OTH,0,6495,6495,68,1,0,attack
0,tcp,OTH,0,12183,12183,71,1,0,attack
0,tcp,OTH,0,23247,23247,72,1,0,attack
0,tcp,OTH,0,9986,9986,68,1,0,attack
0,tcp,OTH,0,12059,12059,71,1,0,attack
0,tcp,OTH,0,23687,23687,74,1,0,attack
0,tcp,OTH,0,27078,27078,68,1,0,attack
0,tcp,OTH,0,15688,15688,72,1,0,attack
0,udp,OTH,0,118,118,36,1,0,attack
0,tcp,OTH,0,10036,10036,70,1,0,attack
0,tcp,OTH,0,7358,7358,61,1,0,attack
0,tcp,OTH,0,5480,5480,70,1,0,attack
0,tcp,OTH,0,24465,24465,64,1,0,attack
0,tcp,OTH,0,20869,20869,71,1,0,attack
0,tcp,OTH,0,22892,22892,69,1,0,attack
0,tcp,OTH,0,25893,25893,70,1,0,attack
0,tcp,OTH,0,8175,8175,71,1,0,attack
0,tcp,OTH,0,11825,11825,72,1,0,attack
0,tcp,OTH,0,20785,20785,64,1,0,attack
0,tcp,OTH,0,178,178,33,1,0,attack
0,tcp,OTH,0,9997,9997,72,1,0,attack
0,tcp,OTH,0,11047,11047,74,1,0,attack
0,tcp,OTH,0,10625,10625,73,1,0,attack
0,tcp,OTH,0,6158,6158,71,1,0,attack
0,udp,OTH,0,142,142,33,1,0,attack
0,tcp,OTH,0,9901,9901,68,1,0,attack
0,tcp,OTH,0,22032,22032,64,1,0,attack
0,tcp,OTH,0,19528,19528,68,1,0,attack
0,tcp,OTH,0,23835,23835,56,1,0,attack
0,tcp,OTH,0,6092,6092,70,1,0,attack
0,tcp,OTH,0,19539,19539,71,1,0,attack
0,tcp,OTH,0,18114,18114,73,1,0,attack
0,tcp,OTH,0,22473,22473,69,1,0,attack
0,tcp,OTH,0,58,96,35,1,0.83,attack
0,tcp,OTH,0,22140,22140,69,1,0,attack
0,tcp,OTH,0,2571,2571,61,1,0,attack
0,tcp,OTH,0,7679,7679,76,1,0,attack
0,tcp,OTH,0,7625,7625,72,1,0,attack
0,tcp,OTH,0,8459,8459,68,1,0,attack
0,tcp,OTH,0,22393,22393,67,1,0,attack
0,tcp,OTH,0,11148,11148,71,1,0,attack
0,tcp,OTH,0,20617,20617,71,1,0,attack
0,tcp,OTH,0,16144,16144,76,1,0,attack
0,tcp,OTH,0,2217,2217,72,1,0,attack
0,tcp,OTH,0,6069,6069,76,1,0,attack
0,tcp,OTH,0,7335,7335,71,1,0,attack
0,tcp,OTH,0,2221,2221,67,1,0,attack
0,tcp,OTH,0,8697,8697,72,1,0,attack
0,tcp,OTH,0,179,179,33,1,0,attack
0,tcp,OTH,0,9904,9904,71,1,0,attack
0,tcp,OTH,0,23493,23493,69,1,0,attack
0,tcp,OTH,0,15105,15105,75,1,0,attack
0,tcp,OTH,0,6574,6574,68,1,0,attack
0,tcp,OTH,0,17068,17068,73,1,0,attack
0,tcp,OTH,0,1923,1923,71,1,0,attack
0,tcp,OTH,0,17787,17787,70,1,0,attack
0,tcp,OTH,0,6671,6671,66,1,0,attack
0,tcp,OTH,0,9357,9357,65,1,0,attack
0,tcp,OTH,0,20333,20333,75,1,0,attack
0,tcp,OTH,0,10946,10946,68,1,0,attack
0,tcp,OTH,0,8615,8615,71,1,0,attack
0,tcp,OTH,0,7598,7598,66,1,0,attack
0,tcp,OTH,0,26346,26346,72,1,0,attack
0,tcp,OTH,0,8034,8034,71,1,0,attack
0,tcp,OTH,0,12887,12887,80,1,0,attack
0,tcp,OTH,0,15107,15107,76,1,0,attack
0,tcp,OTH,0,20406,20406,68,1,0,attack
0,tcp,OTH,0,7465,7465,75,1,0,attack
0,tcp,OTH,0,7172,7172,68,1,0,attack
0,tcp,OTH,0,20389,20389,67,1,0,attack
0,tcp,OTH,0,10183,10183,68,1,0,attack
0,tcp,OTH,0,7715,7715,64,1,0,attack
0,tcp,OTH,0,7917,7917,80,1,0,attack
0,tcp,OTH,0,23486,23486,68,1,0,attack
0,tcp,OTH,0,7589,7589,68,1,0,attack
0,tcp,OTH,0,6531,6531,72,1,0,attack
0,tcp,OTH,0,14777,14777,81,1,0,attack
0,tcp,OTH,0,23563,23563,68,1,0,attack
0,tcp,OTH,0,116,116,32,1,0,attack
0,tcp,OTH,0,4537,4537,74,1,0,attack
0,tcp,OTH,0,3676,3676,67,1,0,attack
0,tcp,OTH,0,8609,8609,68,1,0,attack
0,tcp,OTH,0,145,145,31,1,0,attack
0,tcp,OTH,0,10540,10540,69,1,0,attack
0,udp,OTH,0,28,28,25,1,0,attack
0,tcp,OTH,0,912,912,64,1,0,attack
0,tcp,OTH,0,889,889,64,1,0,attack
0,tcp,OTH,0,15185,15185,71,1,0,attack
0,tcp,OTH,0,20716,20716,69,1,0,attack
0,tcp,OTH,0,10228,10228,72,1,0,attack
0,tcp,OTH,0,6478,6478,74,1,0,attack
0,tcp,OTH,0,22171,22171,67,1,0,attack
0,tcp,OTH,0,8721,8721,75,1,0,attack
0,tcp,OTH,0,12553,12553,69,1,0,attack
0,tcp,OTH,0,6898,6898,67,1,0,attack
0,tcp,OTH,0,8330,8330,68,1,0,attack
0,tcp,OTH,0,4084,4084,60,1,0,attack
0,tcp,S3,755,162,162,100,1,0,attack
0,tcp,OTH,0,1265,1265,67,1,0,attack
0,tcp,OTH,0,6965,6965,69,1,0,attack
0,tcp,OTH,0,11343,11343,66,1,0,attack
0,tcp,OTH,0,5990,5990,70,1,0,attack
0,tcp,OTH,0,9970,9970,68,1,0,attack
1,tcp,RSTO,755,771,771,100,1,0,attack
0,tcp,OTH,0,21628,21628,71,1,0,attack
0,tcp,OTH,0,14904,14904,70,1,0,attack
0,tcp,OTH,0,25054,25054,71,1,0,attack
0,tcp,OTH,0,20637,20637,73,1,0,attack
0,tcp,OTH,0,4071,4071,65,1,0,attack
0,tcp,OTH,0,17552,17552,71,1,0,attack
0,tcp,OTH,0,23874,23874,68,1,0,attack
0,tcp,OTH,0,8973,8973,71,1,0,attack
0,tcp,OTH,0,5459,5459,67,1,0,attack
0,tcp,OTH,0,1121,1121,66,1,0,attack
0,tcp,OTH,0,12341,12341,66,1,0,attack
0,tcp,OTH,0,15475,15475,66,1,0,attack
0,tcp,OTH,0,1617,1617,70,1,0,attack
0,tcp,OTH,0,12276,12276,70,1,0,attack
0,tcp,OTH,0,27147,27147,65,1,0,attack
0,tcp,OTH,0,9396,9396,64,1,0,attack
0,tcp,OTH,0,23333,23333,75,1,0,attack
