@attribute isAttack {normal,slowBody,slowHeaders,slowRead,tcpFlood,udpFlood,httpFlood}

@DATA
%Filename: /root/Documents/CNIS/AttackerData/POST/X/750Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/500Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/POST/X/1000Connection.pcapng,slowRead
%Filename: /root/Documents/CNIS/AttackerData/GET/X/750Connection.pcapng,slowRead
192.168.2.11,36230,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1104,261095,1309090,519833,13,260912,863258,346273,30836681,0,261098,1566574,639549,1696814,5854018,13560784,4704018,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36232,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1108,260656,1305154,518162,28,260461,863632,345981,30833742,0,260659,1563941,638475,1696150,5853957,13561415,4704346,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36234,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,914,260207,1297847,515071,12,260055,864434,345386,30830726,0,260209,1561246,637375,1728107,5853893,13821587,4841056,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36236,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1021,259664,1300591,516480,11,259494,864069,345603,30827897,0,259667,1557986,636043,1696089,5853978,13561494,4704362,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36238,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1020,259176,1297528,515173,28,259006,864109,345295,30824985,0,259181,1555059,634847,1695984,5853979,13561518,4704380,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36240,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1018,258736,1293592,513497,35,258567,864711,345039,30822029,0,258739,1552420,633771,1695404,5853919,13561809,4704614,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36242,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,921,263427,1317184,522867,2,263273,862877,347044,30818938,0,263429,1580564,645261,1729160,5847671,13819990,4844064,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36244,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1023,257728,1288908,511774,28,257558,864733,344614,30816059,0,257730,1546369,631301,1695359,5853935,13562181,4704701,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36246,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1045,257243,1285956,510507,3,257070,864765,344328,30813213,0,257247,1543463,630114,1695275,5853945,13562256,4704727,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36248,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1052,262018,1308606,519477,35,261843,863715,346286,30810254,0,262020,1572110,641810,1728393,5847626,13820341,4844343,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36250,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1070,261431,1308242,519318,13,261253,863336,346219,30807148,0,261436,1568586,640369,1696745,5847705,13559297,4707695,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36252,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1025,260952,1308252,519563,12,260782,863361,346195,30804318,0,260954,1565716,639199,1696686,5847718,13559362,4707718,2,134,1,288,1,1,0,0,632,580,slowRead
192.168.2.11,36254,192.168.100.11,80,6,12,807,11,1732,52,67,227,50,52,157,628,232,1193,260516,1305572,518416,12,260318,863760,346056,30801374,0,260518,1563101,638132,1695951,5847652,13559394,4707837,2,134,1,288,1,1,0,0,632,580,slowRead
