% isAttack tcpFlood:	444
% isAttack normal:	1333
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17-18,26-27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,60,814,47,47,0,slowHeaders
tcp,S1,296,601,100,100,0,slowBody
tcp,OTH,60,836,42,42,0,slowRead
tcp,S1,370,298,100,100,0,slowHeaders
tcp,S1,296,465,100,100,0,slowHeaders
tcp,RSTO,1003,53,54,54,0,slowHeaders
tcp,S1,758,47,80,79,0,slowHeaders
tcp,S1,624,88,92,91,0,slowHeaders
tcp,S1,222,43,78,78,0,slowRead
tcp,RSTO,1264,482,100,100,0,slowRead
tcp,S1,296,641,100,100,0,slowBody
tcp,S1,296,431,100,100,0,slowBody
tcp,S1,621,783,100,100,0,slowRead
tcp,OTH,94,19,19,19,0,slowRead
tcp,OTH,60,1155,49,49,0,slowRead
tcp,RSTO,1256,311,100,100,0,slowRead
tcp,OTH,66,317,63,63,0,slowRead
tcp,S1,370,298,99,99,0,slowHeaders
tcp,S1,296,320,100,100,0,slowBody
tcp,OTH,60,706,75,75,0,slowRead
tcp,S1,74,649,100,100,0,slowRead
tcp,S1,987,169,100,100,0,slowRead
tcp,RSTO,1300,232,100,100,0,slowRead
tcp,S1,370,471,100,100,0,slowBody
tcp,S1,608,18,66,65,0,slowHeaders
tcp,S1,222,540,100,100,0,slowBody
tcp,OTH,94,58,54,54,0,slowHeaders
tcp,OTH,60,18,62,62,0,slowRead
tcp,OTH,66,403,100,100,0,slowHeaders
tcp,RSTO,965,227,100,100,0,slowHeaders
tcp,OTH,626,5,58,58,0,slowRead
tcp,OTH,60,684,50,50,0,slowBody
tcp,S1,296,747,100,100,0,slowHeaders
tcp,S2,1500,168,100,100,0,slowBody
tcp,OTH,93,10,24,24,0,slowBody
tcp,S1,370,302,100,100,0,slowRead
tcp,S1,370,251,100,100,0,slowHeaders
tcp,S1,370,529,100,100,0,slowHeaders
tcp,RSTO,2247,371,100,100,0,slowRead
tcp,S1,1879,1,99,99,0,slowRead
tcp,OTH,60,769,35,35,0,slowBody
tcp,S1,222,301,99,99,0,slowHeaders
tcp,S1,148,341,100,100,0,slowBody
tcp,RSTO,1163,142,99,99,0,slowHeaders
tcp,OTH,60,659,48,48,0,slowHeaders
tcp,OTH,54,2,2,2,0,slowBody
tcp,S1,2558,383,100,100,0,slowRead
tcp,S1,370,299,100,100,0,slowHeaders
tcp,S1,222,256,99,99,0,slowHeaders
tcp,RSTO,1132,150,100,100,0,slowBody
tcp,S1,370,220,100,100,0,slowBody
tcp,S1,296,410,100,100,0,slowRead
tcp,S1,148,643,100,100,0,slowBody
tcp,S1,296,686,100,100,0,slowRead
tcp,S1,296,187,100,100,0,slowRead
tcp,RSTO,1100,42,74,74,0,slowRead
tcp,RSTO,1172,367,100,100,0,slowBody
tcp,OTH,102,49,54,54,0,slowBody
tcp,S1,370,574,100,100,0,slowBody
tcp,OTH,60,1071,50,50,0,slowBody
tcp,OTH,60,834,45,45,0,slowRead
tcp,S1,222,688,100,100,0,slowBody
tcp,OTH,84,83,50,50,0,slowRead
tcp,S1,296,262,100,100,0,slowRead
tcp,OTH,95,271,50,50,0,slowRead
tcp,OTH,60,639,47,47,0,slowHeaders
tcp,OTH,66,283,51,51,0,slowRead
tcp,S1,370,648,100,100,0,slowRead
tcp,RSTO,923,417,100,100,0,slowHeaders
tcp,S1,74,414,98,98,0,slowRead
tcp,S1,370,712,99,99,0,slowHeaders
tcp,OTH,123,243,50,50,0,slowBody
tcp,OTH,66,281,50,50,0,slowHeaders
tcp,S1,370,350,100,100,0,slowRead
tcp,S1,222,546,100,100,0,slowBody
tcp,RSTO,1042,175,100,100,0,slowHeaders
tcp,S1,222,800,100,100,0,slowBody
tcp,RSTO,909,434,100,100,0,slowRead
tcp,S2,1327,88,97,97,0,slowBody
tcp,S1,296,463,100,100,0,slowBody
tcp,RSTO,1070,201,100,100,0,slowHeaders
tcp,S1,742,92,93,92,0,slowRead
tcp,S1,370,364,100,100,0,slowBody
tcp,S1,148,377,100,100,0,slowRead
tcp,RSTO,1144,124,100,100,0,slowRead
tcp,S1,296,156,100,100,0,slowRead
tcp,OTH,60,1062,48,48,0,slowRead
tcp,S1,370,41,100,100,0,slowBody
tcp,S1,296,415,100,100,0,slowRead
tcp,S1,370,794,100,100,0,slowRead
tcp,RSTO,834,140,100,100,0,slowHeaders
tcp,S1,296,790,100,100,0,slowBody
tcp,S1,148,142,100,100,0,slowRead
tcp,S1,296,568,100,100,0,slowBody
tcp,S1,296,314,100,100,0,slowBody
tcp,RSTO,1264,492,100,100,0,slowRead
tcp,S1,296,160,100,100,0,slowRead
tcp,OTH,60,784,45,45,0,slowRead
tcp,S1,370,498,100,100,0,slowHeaders
tcp,S1,296,561,100,100,0,slowRead
tcp,S1,296,583,100,100,0,slowRead
tcp,S1,296,382,100,100,0,slowRead
tcp,OTH,173,214,100,100,0,slowBody
tcp,S1,296,715,100,100,0,slowBody
tcp,RSTO,1144,143,100,100,0,slowRead
tcp,S1,370,287,100,100,0,slowBody
tcp,OTH,60,986,53,53,0,slowHeaders
tcp,S1,370,881,100,100,0,slowRead
tcp,S1,222,49,78,78,0,slowRead
tcp,OTH,60,1038,50,50,0,slowRead
tcp,OTH,66,370,89,89,0,slowBody
tcp,S1,400,162,99,99,0,slowHeaders
tcp,OTH,60,931,47,47,0,slowBody
tcp,S1,370,263,100,100,0,slowBody
tcp,OTH,60,11,11,11,0,slowBody
tcp,RSTO,1108,171,99,99,0,slowHeaders
tcp,S1,74,22,72,71,0,slowBody
tcp,S1,296,340,100,100,0,slowBody
tcp,OTH,60,654,50,50,0,slowBody
tcp,S1,74,734,100,100,0,slowRead
tcp,S1,296,89,100,100,0,slowRead
tcp,S1,370,736,100,100,0,slowRead
tcp,S1,296,229,100,100,0,slowBody
tcp,OTH,60,790,37,37,0,slowRead
tcp,S1,370,363,100,100,0,slowHeaders
tcp,S1,370,374,100,100,0,slowBody
tcp,OTH,97,105,50,50,0,slowHeaders
tcp,S1,370,728,100,100,0,slowHeaders
tcp,S1,296,496,100,100,0,slowBody
tcp,OTH,60,5,54,54,0,slowRead
tcp,S1,370,230,100,100,0,slowHeaders
tcp,S1,656,170,100,100,0,slowBody
tcp,S1,148,306,99,98,0,slowRead
tcp,OTH,60,652,48,48,0,slowHeaders
tcp,OTH,60,837,49,49,0,slowHeaders
tcp,S1,296,382,100,100,0,slowRead
tcp,RSTO,2321,590,100,100,0,slowRead
tcp,S1,296,360,100,100,0,slowBody
tcp,S1,370,221,100,100,0,slowRead
tcp,OTH,60,673,59,59,0,slowRead
tcp,OTH,89,182,50,50,0,slowHeaders
tcp,OTH,525,289,52,52,0,slowRead
tcp,S1,742,117,99,99,0,slowRead
tcp,RSTO,1112,366,100,100,0,slowBody
tcp,OTH,60,1093,51,51,0,slowBody
tcp,OTH,60,628,73,73,0,slowBody
tcp,OTH,66,473,100,100,0,slowHeaders
tcp,S2,3150,798,100,100,0,slowBody
tcp,S1,222,618,100,100,0,slowHeaders
tcp,S1,370,8,100,100,0,slowBody
tcp,S1,74,687,100,100,0,slowRead
tcp,S1,296,553,100,100,0,slowRead
tcp,RSTO,1106,152,100,100,0,slowBody
tcp,OTH,60,731,47,47,0,slowHeaders
tcp,S1,370,381,100,100,0,slowHeaders
tcp,RSTO,1072,136,100,100,0,slowHeaders
tcp,S1,148,25,99,98,0,slowRead
tcp,RSTO,1019,147,100,100,0,slowHeaders
tcp,S1,296,626,100,100,0,slowRead
tcp,RSTO,1139,462,100,100,0,slowRead
tcp,S1,370,306,100,100,0,slowBody
tcp,RSTO,1183,134,100,100,0,slowBody
tcp,S1,370,263,100,100,0,slowHeaders
tcp,RSTO,1144,82,86,86,0,slowRead
tcp,OTH,109,110,50,50,0,slowBody
tcp,S1,222,368,100,100,0,slowHeaders
tcp,OTH,107,56,51,51,0,slowHeaders
tcp,OTH,66,471,88,88,0,slowRead
tcp,OTH,97,280,50,50,0,slowRead
tcp,OTH,119,257,50,50,0,slowRead
tcp,S1,148,97,97,97,0,slowHeaders
tcp,OTH,109,25,39,39,0,slowBody
tcp,OTH,91,146,50,50,0,slowHeaders
tcp,OTH,110,246,50,50,0,slowRead
tcp,S1,624,184,100,100,0,slowBody
tcp,S1,74,57,85,85,0,slowHeaders
tcp,OTH,60,998,49,49,0,slowBody
tcp,OTH,98,31,61,61,0,slowBody
tcp,OTH,90,28,31,31,0,slowRead
tcp,OTH,628,20,38,38,0,slowRead
tcp,S1,370,36,100,100,0,slowRead
tcp,RSTO,2822,357,100,100,0,slowRead
tcp,S1,148,98,100,100,0,slowBody
tcp,RSTO,967,161,100,100,0,slowRead
tcp,RSTO,929,114,100,100,0,slowHeaders
tcp,RSTO,1300,349,100,100,0,slowRead
tcp,S1,296,718,100,100,0,slowBody
tcp,S1,370,421,100,100,0,slowBody
tcp,S1,370,48,100,100,0,slowHeaders
tcp,OTH,106,273,50,50,0,slowBody
tcp,OTH,60,1069,49,49,0,slowBody
tcp,S1,296,502,100,100,0,slowRead
tcp,OTH,60,354,83,83,0,slowRead
tcp,OTH,85,137,50,50,0,slowHeaders
tcp,S1,148,426,100,100,0,slowRead
tcp,RSTO,1101,158,100,100,0,slowBody
tcp,OTH,66,400,84,84,0,slowBody
tcp,S1,148,680,100,100,0,slowBody
tcp,OTH,60,1087,52,52,0,slowHeaders
tcp,S1,74,722,100,100,0,slowRead
tcp,OTH,66,549,92,92,0,slowHeaders
tcp,OTH,60,658,47,47,0,slowBody
tcp,S1,296,675,100,100,0,slowRead
tcp,S1,621,775,99,99,0,slowRead
tcp,OTH,60,890,25,25,0,slowBody
tcp,S1,370,824,100,100,0,slowRead
tcp,OTH,92,176,50,50,0,slowBody
tcp,S1,296,479,100,100,0,slowRead
tcp,RSTO,852,76,90,90,0,slowHeaders
tcp,S1,2558,370,100,100,0,slowRead
tcp,S1,296,27,28,28,0,slowRead
tcp,OTH,60,795,47,47,0,slowHeaders
tcp,RSTO,937,30,61,61,0,slowHeaders
tcp,RSTO,1022,192,100,100,0,slowHeaders
tcp,S1,296,493,100,100,0,slowRead
tcp,OTH,109,36,53,53,0,slowHeaders
tcp,S1,296,319,100,100,0,slowBody
tcp,S1,370,151,100,100,0,slowHeaders
tcp,S1,370,308,100,100,0,slowHeaders
tcp,S1,370,259,99,99,0,slowBody
tcp,OTH,117,115,50,50,0,slowRead
tcp,S1,4562,921,100,100,0,slowRead
tcp,RSTO,4060,386,99,99,0,slowRead
tcp,S1,148,412,100,100,0,slowBody
tcp,OTH,66,540,80,80,0,slowRead
tcp,OTH,60,821,39,39,0,slowBody
tcp,S1,770,161,100,100,0,slowHeaders
tcp,OTH,66,572,88,88,0,slowBody
tcp,OTH,83,168,50,50,0,slowBody
tcp,S1,370,83,100,100,0,slowBody
tcp,OTH,60,914,50,50,0,slowHeaders
tcp,S1,370,774,100,100,0,slowRead
tcp,S1,370,264,100,100,0,slowBody
tcp,S1,296,770,100,100,0,slowBody
tcp,OTH,60,911,50,50,0,slowRead
tcp,OTH,66,621,74,74,0,slowRead
tcp,S1,148,344,100,100,0,slowRead
tcp,S1,370,365,100,100,0,slowBody
tcp,S1,370,440,100,100,0,slowRead
tcp,S1,370,190,100,100,0,slowHeaders
tcp,OTH,80,150,50,50,0,slowBody
tcp,OTH,83,55,50,50,0,slowRead
tcp,OTH,66,362,85,85,0,slowBody
tcp,OTH,70,237,50,50,0,slowRead
tcp,OTH,60,1039,51,51,0,slowRead
tcp,S1,370,387,100,100,0,slowHeaders
tcp,OTH,60,754,47,47,0,slowHeaders
tcp,S1,296,54,100,100,0,slowBody
tcp,S1,370,244,100,100,0,slowBody
tcp,S1,370,635,100,100,0,slowHeaders
tcp,RSTO,931,712,100,100,0,slowRead
tcp,S1,370,364,100,100,0,slowBody
tcp,S1,74,615,100,100,0,slowRead
tcp,RSTO,935,50,75,75,0,slowHeaders
tcp,OTH,103,201,50,50,0,slowBody
tcp,OTH,60,826,49,49,0,slowHeaders
tcp,OTH,60,736,51,51,0,slowHeaders
tcp,S1,370,626,100,100,0,slowRead
tcp,OTH,101,39,54,54,0,slowHeaders
tcp,S1,296,55,56,56,0,slowBody
tcp,S1,296,236,100,100,0,slowBody
tcp,S1,370,351,100,100,0,slowRead
tcp,S1,296,569,100,100,0,slowBody
tcp,S1,296,448,100,100,0,slowRead
tcp,S1,370,265,100,100,0,slowBody
tcp,S1,148,210,100,100,0,slowRead
tcp,S1,370,418,100,100,0,slowBody
tcp,S1,222,704,100,100,0,slowBody
tcp,S1,370,398,100,100,0,slowHeaders
tcp,S1,370,138,100,100,0,slowHeaders
tcp,OTH,60,836,48,48,0,slowHeaders
tcp,S1,741,136,100,100,0,slowHeaders
tcp,OTH,60,809,50,50,0,slowRead
tcp,OTH,106,148,50,50,0,slowBody
tcp,S1,296,639,100,100,0,slowRead
tcp,S1,370,72,100,100,0,slowHeaders
tcp,S1,74,77,94,94,0,slowHeaders
tcp,OTH,60,977,50,50,0,slowRead
tcp,OTH,112,38,53,53,0,slowBody
tcp,OTH,66,598,89,89,0,slowBody
tcp,OTH,60,982,49,49,0,slowHeaders
tcp,OTH,60,786,46,46,0,slowRead
tcp,S1,296,665,100,100,0,slowHeaders
tcp,RSTO,954,710,100,100,0,slowRead
tcp,OTH,109,107,50,50,0,slowHeaders
tcp,OTH,60,863,50,50,0,slowRead
tcp,OTH,91,25,53,53,0,slowHeaders
tcp,OTH,113,29,29,29,0,slowRead
tcp,S1,370,576,100,100,0,slowHeaders
tcp,S1,370,641,100,100,0,slowRead
tcp,S1,296,248,100,100,0,slowRead
tcp,OTH,89,67,50,50,0,slowRead
tcp,OTH,66,321,69,69,0,slowRead
tcp,S2,1531,164,100,100,0,slowBody
tcp,S1,148,269,99,98,0,slowRead
tcp,RSTO,1106,173,100,100,0,slowBody
tcp,RSTO,1172,11,36,36,0,slowBody
tcp,S1,296,409,100,100,0,slowRead
tcp,RSTO,1187,162,100,100,0,slowBody
tcp,RSTO,909,174,100,100,0,slowRead
tcp,S1,148,53,100,100,0,slowRead
tcp,S1,148,34,75,75,0,slowHeaders
tcp,OTH,66,351,77,77,0,slowRead
tcp,S1,370,349,100,100,0,slowRead
tcp,OTH,60,1110,49,49,0,slowBody
tcp,OTH,439,0,0,0,0,slowHeaders
tcp,S1,148,49,85,84,0,slowBody
tcp,S1,74,44,78,77,0,slowBody
tcp,OTH,103,108,50,50,0,slowBody
tcp,S1,621,762,99,99,0,slowRead
tcp,S1,370,277,100,100,0,slowBody
tcp,S1,296,301,100,100,0,slowBody
tcp,OTH,66,594,90,90,0,slowBody
tcp,S1,548,613,100,100,0,slowBody
tcp,S1,648,27,68,67,0,slowBody
tcp,S1,296,203,100,100,0,slowRead
tcp,OTH,66,405,83,83,0,slowRead
tcp,OTH,60,1030,45,45,0,slowRead
tcp,S1,370,584,100,100,0,slowRead
tcp,RSTO,1078,471,100,100,0,slowRead
tcp,S1,148,704,100,100,0,slowBody
tcp,OTH,60,786,35,35,0,slowBody
tcp,S1,370,288,100,100,0,slowRead
tcp,S1,148,301,99,98,0,slowRead
tcp,S1,296,37,100,100,0,slowBody
tcp,S1,222,785,100,100,0,slowBody
tcp,S1,370,208,100,100,0,slowBody
tcp,RSTO,2321,591,100,100,0,slowRead
tcp,S1,296,253,100,100,0,slowBody
tcp,S1,74,261,100,100,0,slowBody
tcp,OTH,60,674,49,49,0,slowBody
tcp,OTH,71,152,50,50,0,slowBody
tcp,S1,370,238,100,100,0,slowBody
tcp,OTH,107,123,50,50,0,slowRead
tcp,S1,370,678,100,100,0,slowBody
tcp,OTH,525,2,78,78,0,slowRead
tcp,S1,370,719,100,100,0,slowRead
tcp,S1,370,315,99,99,0,slowBody
tcp,OTH,85,207,50,50,0,slowBody
tcp,RSTO,1202,474,94,94,0,slowBody
tcp,S1,296,73,74,74,0,slowRead
tcp,S1,370,650,100,100,0,slowRead
tcp,S1,296,155,100,100,0,slowRead
tcp,OTH,66,557,70,70,0,slowBody
tcp,OTH,60,605,88,88,0,slowBody
tcp,S1,370,464,100,100,0,slowBody
tcp,S1,621,696,96,96,0,slowRead
tcp,RSTO,1105,172,100,100,0,slowBody
tcp,S1,296,189,100,100,0,slowBody
tcp,S1,222,635,100,100,0,slowBody
tcp,RSTO,1109,46,71,71,0,slowBody
tcp,OTH,60,837,50,50,0,slowRead
tcp,S1,296,635,100,100,0,slowRead
tcp,S1,296,237,100,100,0,slowBody
tcp,OTH,85,239,50,50,0,slowBody
tcp,S1,370,138,100,100,0,slowBody
tcp,S1,296,372,100,100,0,slowBody
tcp,OTH,60,765,31,31,0,slowBody
tcp,OTH,66,419,83,83,0,slowRead
tcp,OTH,462,12,31,31,0,slowBody
tcp,S1,739,111,97,97,0,slowBody
tcp,OTH,60,1092,49,49,0,slowRead
tcp,S1,902,132,100,100,0,slowRead
tcp,S1,296,505,100,100,0,slowRead
tcp,S1,296,683,100,100,0,slowRead
tcp,S1,370,407,100,100,0,slowRead
tcp,S1,370,252,100,100,0,slowBody
tcp,OTH,60,891,24,24,0,slowBody
tcp,S1,296,282,100,100,0,slowBody
tcp,S1,370,229,100,100,0,slowRead
tcp,S1,296,367,100,100,0,slowBody
tcp,S1,370,681,100,100,0,slowBody
tcp,S1,370,313,100,100,0,slowBody
tcp,S1,370,813,100,100,0,slowRead
tcp,OTH,105,248,50,50,0,slowBody
tcp,S1,296,507,100,100,0,slowRead
tcp,OTH,60,428,89,89,0,slowRead
tcp,S1,296,182,100,100,0,slowBody
tcp,OTH,60,1079,50,50,0,slowRead
tcp,S1,74,732,100,100,0,slowRead
tcp,S1,971,36,51,50,0,slowRead
tcp,OTH,81,98,50,50,0,slowRead
tcp,S1,296,112,100,100,0,slowRead
tcp,S1,3889,215,100,100,0,slowBody
tcp,S1,661,105,100,100,0,slowBody
tcp,S1,774,54,74,73,0,slowBody
tcp,OTH,60,1080,51,51,0,slowRead
tcp,S1,370,273,99,99,0,slowBody
tcp,OTH,66,628,74,74,0,slowRead
tcp,S1,370,330,100,100,0,slowBody
tcp,S1,222,769,100,100,0,slowBody
tcp,S1,296,733,100,100,0,slowBody
tcp,S1,370,591,100,100,0,slowBody
tcp,S1,296,672,100,100,0,slowRead
tcp,RSTO,1300,250,100,100,0,slowRead
tcp,OTH,83,260,50,50,0,slowBody
tcp,OTH,194,197,100,100,0,slowBody
tcp,S1,370,231,100,100,0,slowBody
tcp,OTH,91,6,20,20,0,slowBody
tcp,S1,787,60,76,75,0,slowBody
tcp,S1,296,457,100,100,0,slowRead
tcp,OTH,60,960,32,32,0,slowRead
tcp,S1,296,642,100,100,0,slowRead
tcp,OTH,109,203,50,50,0,slowRead
tcp,OTH,66,521,83,83,0,slowRead
tcp,S1,296,623,100,100,0,slowRead
tcp,S1,979,97,97,96,0,slowRead
tcp,RSTO,1308,499,100,100,0,slowRead
tcp,OTH,94,42,50,50,0,slowRead
tcp,OTH,60,1049,51,51,0,slowRead
tcp,RSTO,1034,135,100,100,0,slowRead
tcp,OTH,75,104,50,50,0,slowRead
tcp,S1,370,800,100,100,0,slowRead
tcp,S1,296,16,17,17,0,slowRead
tcp,OTH,66,331,73,73,0,slowRead
tcp,S1,296,259,100,100,0,slowRead
tcp,OTH,103,87,50,50,0,slowRead
tcp,OTH,66,609,90,90,0,slowRead
tcp,S1,296,217,100,100,0,slowRead
tcp,OTH,60,871,51,51,0,slowRead
tcp,SF,295,2,2,255,0,normal
tcp,SF,295,5,5,255,0,normal
tcp,SF,237,14,150,255,0,normal
tcp,SF,273,1,199,255,0,normal
tcp,SF,210,42,255,255,0,normal
tcp,SF,249,8,143,255,0,normal
tcp,SF,303,12,255,255,0,normal
tcp,SF,205,7,16,255,0,normal
tcp,SF,212,3,3,215,0.01,normal
tcp,SF,296,24,255,255,0,normal
tcp,SF,171,9,185,238,0,normal
tcp,SF,352,3,255,255,0,normal
tcp,SF,229,27,255,255,0,normal
tcp,REJ,0,1,2,249,1,normal
tcp,SF,226,5,5,255,0,normal
tcp,SF,261,16,214,255,0,normal
tcp,SF,290,3,255,255,0,normal
tcp,SF,216,3,3,255,0,normal
tcp,SF,230,2,24,255,0,normal
tcp,SF,214,12,255,255,0,normal
tcp,SF,299,4,64,255,0,normal
tcp,SF,241,2,25,255,0,normal
tcp,SF,235,12,70,255,0,normal
tcp,SF,217,8,164,255,0,normal
tcp,SF,253,11,194,255,0,normal
tcp,SF,214,2,47,255,0,normal
tcp,SF,251,1,255,231,0,normal
tcp,SF,249,1,16,255,0,normal
tcp,SF,221,4,5,255,0,normal
tcp,SF,218,7,255,255,0,normal
tcp,SF,217,3,255,255,0.01,normal
tcp,SF,224,16,255,255,0,normal
tcp,SF,191,1,60,255,0,normal
tcp,SF,323,18,255,255,0,normal
tcp,SF,222,9,44,255,0,normal
tcp,SF,209,2,2,255,0,normal
tcp,REJ,0,1,3,90,1,normal
tcp,SF,200,7,255,255,0,normal
tcp,SF,327,2,28,255,0,normal
tcp,SF,311,6,17,255,0,normal
tcp,SF,244,2,132,255,0,normal
tcp,SF,230,5,25,255,0,normal
tcp,SF,338,8,177,255,0,normal
tcp,SF,297,15,137,255,0,normal
tcp,SF,260,9,193,255,0,normal
tcp,SF,195,8,255,255,0,normal
tcp,SF,352,16,255,255,0,normal
tcp,SF,230,11,52,255,0,normal
tcp,SF,240,9,32,255,0.76,normal
tcp,SF,334,3,255,255,0,normal
tcp,SF,297,6,10,255,0,normal
tcp,SF,244,5,5,255,0,normal
tcp,REJ,0,1,1,255,0.42,normal
tcp,SF,212,6,255,255,0,normal
tcp,SF,237,14,255,255,0,normal
tcp,SF,207,26,101,255,0,normal
tcp,SF,308,1,255,216,0,normal
tcp,SF,271,1,31,255,0.01,normal
tcp,SF,229,10,182,255,0,normal
tcp,SF,176,6,73,255,0,normal
tcp,SF,221,32,255,255,0,normal
tcp,SF,275,4,8,255,0,normal
tcp,SF,289,24,36,255,0,normal
tcp,SF,451,12,161,255,0,normal
tcp,SF,221,36,255,255,0,normal
tcp,SF,0,44,95,255,0,normal
tcp,SF,324,2,141,255,0,normal
tcp,SF,252,25,255,255,0,normal
tcp,SF,366,28,255,255,0,normal
tcp,S1,216,2,2,255,0,normal
tcp,SF,300,21,56,255,0,normal
tcp,SF,240,13,190,255,0,normal
tcp,SF,230,5,27,36,0,normal
tcp,SF,357,9,255,255,0,normal
tcp,SF,228,16,142,255,0,normal
tcp,SF,209,11,81,255,0,normal
tcp,SF,218,11,12,255,0,normal
tcp,SF,279,24,252,255,0,normal
tcp,SF,204,6,49,255,0,normal
tcp,SF,325,6,183,183,0,normal
tcp,REJ,0,1,33,250,0.14,normal
tcp,SF,204,14,255,255,0,normal
tcp,SF,302,12,23,255,0.01,normal
tcp,SF,288,1,117,231,0,normal
tcp,SF,313,1,5,255,0.97,normal
tcp,REJ,0,1,6,71,1,normal
tcp,SF,206,14,14,255,0,normal
tcp,SF,241,10,69,255,0,normal
tcp,SF,226,7,7,255,0,normal
tcp,SF,287,22,255,255,0,normal
tcp,SF,205,17,255,255,0,normal
tcp,SF,221,14,255,255,0,normal
tcp,SF,162,2,34,255,0,normal
tcp,SF,216,35,255,255,0,normal
tcp,SF,208,19,255,255,0,normal
tcp,SF,211,25,25,255,0,normal
tcp,SF,329,5,147,255,0,normal
tcp,SF,222,1,22,22,0,normal
tcp,SF,326,3,255,255,0,normal
tcp,SF,299,4,255,255,0,normal
tcp,SF,304,7,255,255,0,normal
tcp,SF,238,1,255,255,0,normal
tcp,SF,245,6,202,255,0,normal
tcp,SF,253,10,255,255,0,normal
tcp,SF,304,3,255,255,0,normal
tcp,SF,220,17,17,255,0.02,normal
tcp,REJ,0,1,2,255,0.92,normal
tcp,SF,306,22,255,255,0,normal
tcp,SF,299,29,255,255,0,normal
tcp,SF,299,1,74,255,0,normal
tcp,SF,235,1,2,255,0,normal
tcp,SF,307,17,17,255,0,normal
tcp,SF,236,6,38,255,0,normal
tcp,SF,210,3,167,255,0,normal
tcp,SF,288,15,255,255,0,normal
tcp,SF,144,9,209,255,0,normal
tcp,SF,231,37,198,255,0,normal
tcp,REJ,0,1,9,255,0.74,normal
tcp,SF,195,1,54,255,0,normal
tcp,SF,322,16,255,255,0,normal
tcp,SF,212,4,10,255,0,normal
tcp,SF,289,11,255,255,0,normal
tcp,SF,232,6,34,195,0,normal
tcp,SF,143,1,255,255,0,normal
tcp,SF,202,17,255,255,0,normal
tcp,SF,366,7,255,255,0,normal
tcp,SF,399,12,255,255,0,normal
tcp,SF,225,5,5,255,0,normal
tcp,SF,302,4,255,255,0,normal
tcp,SF,175,7,64,255,0.03,normal
tcp,SF,237,1,1,216,0.2,normal
tcp,SF,183,7,27,255,0,normal
tcp,SF,147,1,17,255,0,normal
tcp,REJ,0,1,9,242,0.04,normal
tcp,SF,241,8,32,255,0,normal
tcp,SF,295,11,47,255,0.96,normal
tcp,SF,204,19,80,255,0,normal
tcp,SF,205,12,12,255,0,normal
tcp,SF,206,26,255,255,0,normal
tcp,SF,307,1,28,255,0,normal
tcp,SF,374,26,255,255,0,normal
tcp,SF,368,39,255,255,0,normal
tcp,SF,226,4,58,255,0,normal
tcp,SF,303,2,255,222,0,normal
tcp,SF,292,18,169,255,0.41,normal
tcp,SF,303,12,37,255,0,normal
tcp,SF,234,1,56,195,0.05,normal
tcp,SF,241,7,32,255,0,normal
tcp,SF,219,6,255,255,0,normal
tcp,SF,304,25,255,229,0,normal
tcp,SF,296,8,27,255,0,normal
tcp,SF,193,12,255,255,0,normal
tcp,SF,349,17,49,250,0.42,normal
tcp,SF,234,6,138,255,0,normal
tcp,SF,260,2,58,255,0,normal
tcp,SF,318,3,45,255,0,normal
tcp,SF,239,5,255,255,0.01,normal
tcp,SF,333,10,39,255,0,normal
tcp,SF,356,11,11,255,0,normal
tcp,SF,228,7,255,239,0.06,normal
tcp,SF,216,32,32,255,0,normal
tcp,SF,293,19,56,255,0,normal
tcp,SF,314,3,123,255,0,normal
tcp,SF,317,9,225,255,0,normal
tcp,SF,282,1,34,255,0,normal
tcp,SF,199,10,34,255,0,normal
tcp,SF,208,20,255,255,0,normal
tcp,SF,223,2,255,255,0,normal
tcp,SF,280,3,3,255,0.01,normal
tcp,SF,173,6,136,136,0,normal
tcp,SF,289,11,160,255,0,normal
tcp,SF,234,1,94,255,0,normal
tcp,SF,239,2,15,255,0,normal
tcp,SF,274,12,12,255,0,normal
tcp,S0,0,2,13,255,0,normal
tcp,SF,335,25,255,255,0,normal
tcp,SF,309,7,255,255,0,normal
tcp,SF,254,7,133,255,0.12,normal
tcp,SF,237,7,255,255,0,normal
tcp,SF,204,9,117,255,0,normal
tcp,SF,149,1,1,255,0,normal
tcp,SF,346,20,255,255,0,normal
tcp,SF,250,31,255,255,0,normal
tcp,SF,292,4,70,255,0,normal
tcp,SF,219,9,255,255,0,normal
tcp,SF,211,4,21,255,0,normal
tcp,SF,241,4,166,254,0,normal
tcp,SF,286,3,112,255,0,normal
tcp,SF,195,3,3,255,0,normal
