@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-V-R2-4,9,16-17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,S1,370,568,0,100,slowHeaders
tcp,RSTO,2822,359,0,100,slowRead
tcp,OTH,66,541,0,100,slowHeaders
tcp,RSTO,1034,192,0,100,slowRead
tcp,OTH,66,382,0,85,slowHeaders
tcp,S1,370,566,0,100,slowBody
tcp,OTH,97,254,0,50,slowRead
tcp,S1,296,547,0,100,slowRead
tcp,S1,222,947,0,100,slowRead
tcp,S1,222,668,0,100,slowBody
tcp,S1,222,134,0,100,slowRead
tcp,S1,770,181,0,100,slowHeaders
tcp,OTH,60,970,0,29,slowRead
tcp,RSTO,1308,510,0,100,slowRead
tcp,OTH,60,913,0,40,slowBody
tcp,S1,222,880,0,100,slowRead
tcp,OTH,60,945,0,37,slowRead
tcp,OTH,60,668,0,70,slowRead
tcp,OTH,60,640,0,48,slowHeaders
tcp,S1,222,395,0,100,slowHeaders
tcp,S1,370,465,0,100,slowBody
tcp,OTH,85,266,0,50,slowRead
tcp,S1,761,101,0,99,slowHeaders
tcp,OTH,60,750,0,51,slowHeaders
tcp,S1,148,161,0,100,slowBody
tcp,S1,296,164,0,100,slowRead
tcp,OTH,112,178,0,50,slowRead
tcp,S1,222,661,0,100,slowBody
tcp,S1,370,911,0,100,slowRead
tcp,S1,718,75,0,85,slowRead
tcp,OTH,60,350,0,75,slowRead
tcp,S1,296,510,0,100,slowRead
tcp,S1,148,235,0,100,slowBody
tcp,S1,296,127,0,100,slowRead
tcp,S1,296,244,0,100,slowBody
tcp,OTH,107,19,0,61,slowRead
tcp,S1,370,282,0,100,slowHeaders
tcp,S1,148,172,0,100,slowBody
tcp,S1,296,307,0,100,slowRead
tcp,S1,296,657,0,100,slowRead
tcp,OTH,60,952,0,53,slowHeaders
tcp,S1,296,562,0,100,slowRead
tcp,RSTO,1002,168,0,100,slowHeaders
tcp,S1,296,84,0,100,slowBody
tcp,OTH,183,603,0,93,slowHeaders
tcp,S1,296,611,0,100,slowRead
tcp,S1,222,102,0,100,slowRead
tcp,OTH,408,300,0,50,slowRead
tcp,S1,296,380,0,100,slowRead
tcp,RSTO,2321,592,0,100,slowRead
tcp,S1,148,122,0,100,slowRead
tcp,S1,296,635,0,100,slowRead
tcp,S1,296,109,0,100,slowRead
tcp,RSTO,946,58,0,84,slowHeaders
tcp,OTH,66,536,0,71,slowBody
tcp,RSTO,3504,586,0,100,slowRead
tcp,RSTO,1087,113,0,100,slowBody
tcp,OTH,66,290,0,53,slowBody
tcp,S1,296,343,0,100,slowRead
tcp,OTH,66,338,0,75,slowHeaders
tcp,S1,370,239,0,100,slowHeaders
tcp,S1,296,398,0,100,slowRead
tcp,OTH,92,98,0,50,slowHeaders
tcp,RSTO,1123,60,0,75,slowBody
tcp,OTH,60,869,0,47,slowBody
tcp,S1,296,627,0,100,slowBody
tcp,S1,370,278,0,100,slowHeaders
tcp,OTH,125,201,0,50,slowRead
tcp,S1,296,855,0,100,slowBody
tcp,RSTO,1145,165,0,99,slowHeaders
tcp,RSTO,1256,233,0,100,slowRead
tcp,S1,74,730,0,100,slowRead
tcp,RSTO,1144,134,0,100,slowRead
tcp,OTH,60,837,0,49,slowHeaders
tcp,S1,296,89,0,100,slowBody
tcp,RSTO,1069,368,0,100,slowBody
tcp,OTH,93,163,0,50,slowRead
tcp,OTH,60,646,0,55,slowBody
tcp,S1,74,143,0,100,slowHeaders
tcp,S2,1379,48,0,60,slowBody
tcp,S1,548,523,0,89,slowBody
tcp,S1,734,25,0,68,slowRead
tcp,OTH,115,238,0,50,slowHeaders
tcp,OTH,60,956,0,46,slowHeaders
tcp,OTH,60,629,0,47,slowHeaders
tcp,S1,74,520,0,100,slowRead
tcp,OTH,60,1121,0,55,slowRead
tcp,OTH,66,420,0,89,slowRead
tcp,S1,370,315,0,100,slowRead
tcp,S2,3954,893,0,100,slowRead
tcp,S1,370,177,0,100,slowBody
tcp,RSTO,919,75,0,90,slowHeaders
tcp,OTH,60,783,0,44,slowRead
tcp,RSTO,1131,250,0,100,slowRead
tcp,RSTO,1169,70,0,85,slowBody
tcp,OTH,60,1117,0,54,slowHeaders
tcp,S1,370,314,0,100,slowBody
tcp,OTH,408,0,0,0,slowRead
tcp,OTH,102,73,0,50,slowRead
tcp,S1,222,85,0,98,slowRead
tcp,S1,296,427,0,100,slowHeaders
tcp,S1,370,318,0,100,slowHeaders
tcp,RSTO,1011,83,0,84,slowHeaders
tcp,S1,296,436,0,100,slowBody
tcp,S1,370,225,0,100,slowBody
tcp,OTH,60,672,0,91,slowRead
tcp,OTH,85,263,0,50,slowBody
tcp,OTH,60,642,0,66,slowHeaders
tcp,OTH,60,911,0,31,slowBody
tcp,S1,296,432,0,100,slowHeaders
tcp,S1,548,505,0,100,slowBody
tcp,S1,222,853,0,100,slowBody
tcp,OTH,60,905,0,46,slowRead
tcp,OTH,60,1035,0,53,slowBody
tcp,S1,665,89,0,94,slowBody
tcp,OTH,486,1,0,5,slowBody
tcp,S1,370,313,0,100,slowBody
tcp,OTH,180,202,0,100,slowBody
tcp,S1,1129,203,0,99,slowHeaders
tcp,OTH,132,604,0,93,slowHeaders
tcp,OTH,66,573,0,72,slowRead
tcp,RSTO,1019,46,0,47,slowHeaders
tcp,S1,370,332,0,100,slowHeaders
tcp,OTH,66,368,0,82,slowRead
tcp,OTH,109,169,0,50,slowHeaders
tcp,S1,370,237,0,100,slowRead
tcp,S1,296,185,0,100,slowBody
tcp,S1,148,142,0,100,slowRead
tcp,RSTO,966,194,0,100,slowHeaders
tcp,S1,222,582,0,100,slowBody
tcp,OTH,60,917,0,17,slowHeaders
tcp,S1,370,327,0,100,slowHeaders
tcp,S1,74,174,0,100,slowBody
tcp,RSTO,1157,70,0,88,slowBody
tcp,OTH,78,188,0,50,slowHeaders
tcp,OTH,54,17,0,17,slowBody
tcp,RSTO,975,106,0,100,slowRead
tcp,S1,370,289,0,100,slowHeaders
tcp,RSTO,945,420,0,100,slowHeaders
tcp,S1,296,350,0,100,slowRead
tcp,OTH,66,581,0,81,slowBody
tcp,S1,370,299,0,100,slowBody
tcp,S1,370,233,0,100,slowHeaders
tcp,OTH,60,649,0,53,slowBody
tcp,S1,296,326,0,100,slowBody
tcp,OTH,60,938,0,37,slowBody
tcp,RSTO,1041,419,0,100,slowHeaders
tcp,S1,370,298,0,100,slowHeaders
tcp,OTH,115,523,0,89,slowHeaders
tcp,RSTO,934,705,0,100,slowHeaders
tcp,S1,296,606,0,100,slowBody
tcp,S1,148,133,0,100,slowRead
tcp,OTH,60,1080,0,48,slowBody
tcp,OTH,113,16,0,30,slowBody
tcp,S1,222,396,0,100,slowHeaders
tcp,S1,296,327,0,100,slowBody
tcp,OTH,60,914,0,47,slowBody
tcp,OTH,106,182,0,50,slowHeaders
tcp,S1,370,264,0,100,slowRead
tcp,S1,370,820,0,100,slowRead
tcp,S1,370,680,0,100,slowRead
tcp,S1,296,41,0,100,slowBody
tcp,S1,760,178,0,100,slowBody
tcp,OTH,66,293,0,56,slowRead
tcp,OTH,60,1064,0,50,slowHeaders
tcp,OTH,643,1,0,20,slowRead
tcp,S1,370,225,0,100,slowBody
tcp,S1,148,82,0,94,slowHeaders
tcp,S1,296,634,0,100,slowBody
tcp,OTH,60,682,0,49,slowHeaders
tcp,S1,370,250,0,100,slowBody
tcp,S1,370,723,0,100,slowRead
tcp,S1,296,645,0,100,slowBody
tcp,OTH,60,765,0,39,slowBody
tcp,OTH,96,128,0,50,slowHeaders
tcp,S1,370,260,0,100,slowBody
tcp,OTH,60,3,0,54,slowRead
tcp,S1,665,495,0,94,slowBody
tcp,OTH,60,936,0,35,slowBody
tcp,OTH,120,193,0,50,slowHeaders
tcp,OTH,100,102,0,50,slowBody
tcp,OTH,66,577,0,83,slowBody
tcp,OTH,83,242,0,50,slowHeaders
tcp,S1,370,349,0,100,slowBody
tcp,S1,296,283,0,100,slowRead
tcp,OTH,158,227,0,100,slowBody
tcp,OTH,66,337,0,79,slowHeaders
tcp,S1,771,515,0,100,slowBody
tcp,S1,222,625,0,100,slowHeaders
tcp,OTH,637,7,0,32,slowRead
tcp,OTH,66,370,0,95,slowHeaders
tcp,S1,148,114,0,100,slowRead
tcp,S1,772,367,0,100,slowHeaders
tcp,OTH,60,788,0,37,slowBody
tcp,S1,222,566,0,100,slowBody
tcp,OTH,88,520,0,83,slowRead
tcp,RSTO,1168,362,0,100,slowHeaders
tcp,OTH,60,347,0,79,slowHeaders
tcp,RSTO,947,220,0,100,slowHeaders
tcp,OTH,97,193,0,50,slowRead
tcp,OTH,60,1046,0,49,slowHeaders
tcp,S1,611,115,0,100,slowHeaders
tcp,RSTO,1114,143,0,100,slowBody
tcp,S1,720,182,0,99,slowRead
tcp,OTH,54,5,0,18,slowHeaders
tcp,OTH,66,504,0,84,slowHeaders
tcp,OTH,112,144,0,50,slowHeaders
tcp,OTH,103,220,0,50,slowHeaders
tcp,OTH,60,881,0,34,slowRead
tcp,S1,296,496,0,100,slowRead
tcp,S1,74,230,0,100,slowBody
tcp,OTH,66,120,0,59,slowRead
tcp,S2,1393,431,0,100,slowBody
tcp,S1,222,730,0,100,slowRead
tcp,S1,370,464,0,100,slowHeaders
tcp,OTH,66,536,0,80,slowRead
tcp,OTH,60,800,0,47,slowHeaders
tcp,S1,296,663,0,100,slowRead
tcp,OTH,97,187,0,50,slowBody
tcp,OTH,94,120,0,50,slowHeaders
tcp,OTH,66,492,0,91,slowRead
tcp,S1,370,264,0,100,slowHeaders
tcp,OTH,60,981,0,45,slowBody
tcp,OTH,108,71,0,50,slowRead
tcp,S1,222,519,0,100,slowHeaders
tcp,OTH,107,73,0,50,slowBody
tcp,S1,74,458,0,100,slowBody
tcp,S1,222,693,0,100,slowRead
tcp,S1,370,667,0,100,slowRead
tcp,OTH,66,600,0,74,slowRead
tcp,S1,296,199,0,100,slowRead
tcp,S1,934,740,0,100,slowRead
tcp,OTH,89,132,0,50,slowRead
tcp,S1,548,472,0,89,slowBody
tcp,S1,296,81,0,82,slowRead
tcp,RSTO,1078,459,0,100,slowRead
tcp,RSTO,873,43,0,79,slowBody
tcp,S1,222,837,0,100,slowBody
tcp,S1,370,246,0,100,slowBody
tcp,S2,1268,47,0,59,slowBody
tcp,RSTO,1006,226,0,100,slowHeaders
tcp,S1,617,134,0,99,slowHeaders
tcp,RSTO,1148,62,0,77,slowBody
tcp,RSTO,1141,704,0,100,slowBody
tcp,S1,370,357,0,100,slowBody
tcp,S1,649,56,0,79,slowBody
tcp,OTH,60,884,0,47,slowHeaders
tcp,S1,222,801,0,100,slowBody
tcp,S1,548,593,0,100,slowBody
tcp,S1,370,435,0,100,slowHeaders
tcp,OTH,60,7,0,29,slowRead
tcp,OTH,106,246,0,50,slowRead
tcp,OTH,60,860,0,41,slowBody
tcp,S1,296,612,0,100,slowBody
tcp,OTH,121,92,0,50,slowHeaders
tcp,OTH,66,443,0,88,slowRead
tcp,S1,617,95,0,95,slowHeaders
tcp,S1,74,366,0,100,slowBody
tcp,OTH,66,591,0,86,slowBody
tcp,OTH,60,786,0,50,slowHeaders
tcp,RSTO,5275,12,0,65,slowRead
tcp,OTH,97,247,0,50,slowBody
tcp,S1,74,253,0,100,slowHeaders
tcp,RSTO,896,57,0,83,slowHeaders
tcp,RSTO,1144,116,0,100,slowRead
tcp,S1,296,824,0,100,slowBody
tcp,S2,1578,429,0,100,slowBody
tcp,S2,4735,619,0,100,slowBody
tcp,OTH,60,339,0,72,slowRead
tcp,S1,148,291,0,99,slowRead
tcp,S1,296,391,0,100,slowBody
tcp,S1,222,725,0,99,slowHeaders
tcp,OTH,60,656,0,42,slowHeaders
tcp,RSTO,923,155,0,99,slowBody
tcp,RSTO,1300,362,0,100,slowRead
tcp,S1,74,281,0,100,slowHeaders
tcp,S1,148,317,0,100,slowBody
tcp,S1,370,679,0,100,slowHeaders
tcp,OTH,85,182,0,50,slowBody
tcp,OTH,60,841,0,57,slowBody
tcp,OTH,60,1086,0,51,slowHeaders
tcp,RSTO,1100,44,0,75,slowRead
tcp,S1,665,461,0,97,slowBody
tcp,RSTO,3611,573,0,100,slowHeaders
tcp,OTH,85,67,0,50,slowHeaders
tcp,OTH,60,909,0,29,slowBody
tcp,S1,370,632,0,100,slowBody
tcp,S1,370,271,0,100,slowBody
tcp,S1,370,629,0,100,slowHeaders
tcp,S1,222,718,0,100,slowBody
tcp,OTH,66,293,0,55,slowBody
tcp,S1,148,162,0,100,slowRead
tcp,OTH,60,699,0,50,slowHeaders
tcp,RSTO,986,129,0,100,slowHeaders
tcp,S1,296,326,0,100,slowRead
tcp,S1,548,487,0,89,slowBody
tcp,OTH,123,198,0,50,slowRead
tcp,OTH,60,491,0,78,slowBody
tcp,S1,296,651,0,100,slowRead
tcp,S1,370,29,0,100,slowHeaders
tcp,S1,296,621,0,100,slowBody
tcp,OTH,79,44,0,55,slowHeaders
tcp,OTH,410,85,0,60,slowRead
tcp,OTH,79,119,0,50,slowHeaders
tcp,OTH,75,63,0,50,slowRead
tcp,S1,548,509,0,89,slowBody
tcp,S1,296,135,0,100,slowBody
tcp,S1,148,94,0,99,slowBody
tcp,OTH,484,280,0,52,slowHeaders
tcp,OTH,60,880,0,19,slowBody
tcp,RSTO,898,30,0,55,slowHeaders
tcp,RSTO,975,96,0,100,slowRead
tcp,S1,370,228,0,100,slowHeaders
tcp,RSTO,877,195,0,99,slowBody
tcp,OTH,96,244,0,50,slowRead
tcp,RSTO,894,113,0,100,slowHeaders
tcp,S1,370,399,0,100,slowRead
tcp,RSTO,878,7,0,43,slowRead
tcp,RSTO,1058,126,0,100,slowBody
tcp,OTH,60,1024,0,49,slowBody
tcp,OTH,66,529,0,94,slowRead
tcp,RSTO,1081,176,0,100,slowHeaders
tcp,S1,370,244,0,100,slowBody
tcp,RSTO,1103,168,0,100,slowBody
tcp,S1,296,749,0,100,slowHeaders
tcp,S1,296,509,0,100,slowBody
tcp,S1,74,350,0,100,slowBody
tcp,S1,148,243,0,100,slowBody
tcp,S1,296,387,0,100,slowRead
tcp,S1,370,258,0,100,slowHeaders
tcp,OTH,106,96,0,50,slowHeaders
tcp,S1,148,437,0,100,slowBody
tcp,S1,296,322,0,100,slowBody
tcp,S1,296,116,0,100,slowBody
tcp,S1,296,53,0,100,slowBody
tcp,S1,296,456,0,100,slowRead
tcp,S1,370,314,0,100,slowBody
tcp,S1,370,31,0,100,slowHeaders
tcp,RSTO,1078,448,0,100,slowRead
tcp,OTH,60,14,0,57,slowRead
tcp,S1,370,289,0,100,slowBody
tcp,OTH,60,973,0,31,slowRead
tcp,OTH,89,198,0,50,slowBody
tcp,S1,681,340,0,100,slowHeaders
tcp,S1,370,260,0,100,slowHeaders
tcp,S1,296,399,0,100,slowBody
tcp,OTH,60,575,0,72,slowRead
tcp,OTH,60,1084,0,50,slowRead
tcp,S1,222,328,0,99,slowHeaders
tcp,S1,370,766,0,100,slowRead
tcp,S1,370,235,0,100,slowHeaders
tcp,OTH,60,659,0,58,slowRead
tcp,S1,148,72,0,91,slowHeaders
tcp,S1,370,663,0,100,slowRead
tcp,S1,222,920,0,100,slowBody
tcp,OTH,100,224,0,50,slowHeaders
tcp,S1,616,56,0,79,slowHeaders
tcp,OTH,102,23,0,85,slowRead
tcp,RSTO,2321,586,0,100,slowRead
tcp,S1,296,79,0,100,slowBody
tcp,S1,222,780,0,100,slowRead
tcp,S1,296,910,0,100,slowBody
tcp,OTH,118,272,0,50,slowRead
tcp,OTH,95,157,0,50,slowHeaders
tcp,S1,370,627,0,100,slowHeaders
tcp,OTH,120,19,0,85,slowRead
tcp,S1,148,166,0,100,slowHeaders
tcp,S1,222,724,0,100,slowBody
tcp,OTH,60,694,0,55,slowRead
tcp,S1,370,210,0,100,slowBody
tcp,S1,370,254,0,99,slowHeaders
tcp,OTH,105,287,0,50,slowRead
tcp,S1,296,62,0,100,slowRead
tcp,S1,370,115,0,100,slowBody
tcp,S1,296,344,0,100,slowBody
tcp,RSTO,1044,447,0,100,slowHeaders
tcp,OTH,60,724,0,47,slowRead
tcp,S1,370,384,0,100,slowBody
tcp,S1,370,17,0,100,slowRead
tcp,S1,74,756,0,100,slowRead
tcp,S1,370,246,0,100,slowHeaders
tcp,RSTO,1100,40,0,72,slowRead
tcp,S1,296,416,0,100,slowRead
tcp,OTH,84,231,0,50,slowHeaders
tcp,S1,370,509,0,100,slowHeaders
tcp,S1,370,733,0,100,slowBody
tcp,S1,296,86,0,100,slowBody
tcp,OTH,91,238,0,50,slowHeaders
tcp,S1,370,726,0,100,slowBody
tcp,S1,148,37,0,79,slowRead
tcp,RSTO,986,13,0,41,slowHeaders
tcp,OTH,410,6,0,6,slowBody
tcp,S1,148,146,0,100,slowHeaders
tcp,S1,370,700,0,100,slowRead
tcp,RSTO,969,1,0,3,slowRead
tcp,S1,222,798,0,100,slowBody
tcp,S1,296,383,0,100,slowRead
tcp,OTH,66,490,0,90,slowRead
tcp,S1,370,422,0,100,slowHeaders
tcp,S1,296,663,0,100,slowRead
tcp,S1,74,667,0,100,slowRead
tcp,OTH,97,47,0,53,slowBody
tcp,S1,370,83,0,100,slowRead
tcp,OTH,366,6,0,11,slowBody
tcp,OTH,66,336,0,75,slowRead
tcp,OTH,60,942,0,50,slowRead
tcp,RSTO,1075,155,0,100,slowBody
tcp,RSTO,1136,101,0,100,slowHeaders
tcp,S1,370,872,0,100,slowRead
tcp,S1,296,308,0,100,slowRead
tcp,OTH,60,61,0,52,slowRead
tcp,S1,902,178,0,100,slowRead
tcp,OTH,106,39,0,53,slowHeaders
tcp,S1,370,343,0,100,slowHeaders
tcp,OTH,60,707,0,51,slowHeaders
tcp,S1,296,52,0,53,slowRead
tcp,OTH,88,239,0,50,slowRead
tcp,S1,705,80,0,89,slowRead
tcp,OTH,60,1108,0,54,slowRead
tcp,S1,980,388,0,100,slowRead
tcp,OTH,98,8,0,40,slowBody
tcp,S1,296,417,0,100,slowBody
tcp,RSTO,1045,43,0,44,slowHeaders
tcp,S1,370,119,0,100,slowHeaders
tcp,S1,296,606,0,100,slowRead
tcp,S1,370,82,0,100,slowHeaders
tcp,S1,296,16,0,100,slowBody
tcp,S1,370,938,0,100,slowRead
tcp,RSTO,2822,362,0,100,slowRead
tcp,RSTO,1034,163,0,100,slowRead
tcp,S1,296,389,0,100,slowRead
tcp,OTH,66,450,0,80,slowHeaders
tcp,S1,296,733,0,100,slowBody
tcp,S1,370,558,0,100,slowBody
tcp,OTH,103,248,0,50,slowBody
tcp,S1,4062,227,0,100,slowRead
tcp,OTH,82,68,0,50,slowHeaders
tcp,OTH,60,753,0,52,slowHeaders
tcp,S1,148,156,0,100,slowRead
tcp,S1,370,422,0,100,slowBody
tcp,RSTO,1016,23,0,24,slowHeaders
tcp,OTH,575,4,0,71,slowHeaders
tcp,OTH,177,99,0,100,slowBody
tcp,OTH,201,79,0,87,slowBody
tcp,OTH,125,119,0,50,slowRead
tcp,OTH,66,450,0,100,slowHeaders
tcp,RSTO,1059,56,0,82,slowHeaders
tcp,OTH,60,703,0,49,slowBody
tcp,S1,296,181,0,100,slowBody
tcp,OTH,96,205,0,50,slowBody
tcp,OTH,70,251,0,50,slowHeaders
tcp,RSTO,1100,105,0,100,slowRead
tcp,OTH,60,286,0,48,slowBody
tcp,S1,74,45,0,79,slowBody
tcp,S1,148,401,0,100,slowRead
tcp,S1,997,66,0,82,slowRead
tcp,OTH,60,665,0,49,slowHeaders
tcp,OTH,60,1109,0,56,slowBody
tcp,S1,370,10,0,100,slowBody
tcp,S1,370,288,0,100,slowHeaders
tcp,OTH,94,93,0,50,slowHeaders
tcp,OTH,112,159,0,50,slowRead
tcp,OTH,60,1121,0,51,slowRead
tcp,S1,296,112,0,100,slowRead
tcp,S1,296,27,0,100,slowBody
tcp,S1,296,185,0,100,slowBody
tcp,S1,296,490,0,100,slowBody
tcp,OTH,60,687,0,59,slowRead
tcp,S1,370,27,0,100,slowHeaders
tcp,S1,370,564,0,100,slowHeaders
tcp,OTH,66,570,0,77,slowBody
tcp,OTH,60,887,0,47,slowHeaders
tcp,OTH,66,347,0,80,slowRead
tcp,OTH,102,109,0,50,slowRead
tcp,OTH,86,175,0,50,slowBody
tcp,OTH,60,803,0,46,slowHeaders
tcp,OTH,119,80,0,50,slowBody
tcp,OTH,60,615,0,90,slowHeaders
tcp,OTH,102,90,0,50,slowRead
tcp,S1,296,309,0,100,slowBody
tcp,OTH,115,49,0,55,slowBody
tcp,S1,370,819,0,100,slowRead
tcp,OTH,66,591,0,90,slowRead
tcp,RSTO,1107,105,0,100,slowHeaders
tcp,S1,148,299,0,99,slowRead
tcp,RSTO,935,124,0,99,slowBody
tcp,S1,148,414,0,100,slowRead
tcp,S1,74,501,0,99,slowHeaders
tcp,RSTO,1087,139,0,100,slowBody
tcp,OTH,99,256,0,50,slowHeaders
tcp,OTH,99,283,0,50,slowRead
tcp,OTH,66,559,0,94,slowRead
tcp,S1,665,76,0,94,slowHeaders
tcp,OTH,113,277,0,50,slowHeaders
tcp,S1,296,87,0,100,slowBody
tcp,OTH,98,214,0,50,slowRead
tcp,OTH,66,214,0,59,slowBody
tcp,OTH,60,5,0,65,slowRead
tcp,OTH,525,5,0,5,slowBody
tcp,S1,768,125,0,100,slowHeaders
tcp,S1,400,134,0,99,slowHeaders
tcp,S1,370,634,0,100,slowRead
tcp,RSTO,1056,167,0,100,slowHeaders
tcp,RSTO,1147,483,0,100,slowBody
tcp,S1,296,491,0,100,slowRead
tcp,S1,74,486,0,99,slowRead
tcp,OTH,60,923,0,29,slowBody
tcp,OTH,126,237,0,50,slowRead
tcp,S1,296,659,0,100,slowRead
tcp,S1,222,772,0,100,slowBody
tcp,S1,296,49,0,100,slowBody
tcp,OTH,60,1103,0,51,slowBody
tcp,OTH,60,808,0,36,slowRead
tcp,OTH,60,692,0,85,slowRead
tcp,S1,370,231,0,100,slowBody
tcp,S1,296,643,0,100,slowRead
tcp,S1,777,41,0,77,slowHeaders
tcp,S1,370,317,0,100,slowBody
tcp,OTH,60,437,0,88,slowBody
tcp,OTH,66,512,0,86,slowHeaders
tcp,S1,735,129,0,100,slowHeaders
tcp,OTH,107,189,0,50,slowHeaders
tcp,OTH,60,688,0,48,slowBody
tcp,OTH,60,953,0,45,slowBody
tcp,S1,296,679,0,100,slowRead
tcp,S1,370,167,0,100,slowHeaders
tcp,OTH,60,476,0,82,slowHeaders
tcp,S1,222,710,0,100,slowBody
tcp,S1,370,477,0,100,slowBody
tcp,S1,222,622,0,100,slowBody
tcp,OTH,60,848,0,50,slowRead
tcp,OTH,66,328,0,72,slowRead
tcp,OTH,60,1122,0,48,slowRead
tcp,RSTO,1256,289,0,100,slowRead
tcp,S1,222,725,0,100,slowRead
tcp,S1,370,248,0,100,slowBody
tcp,OTH,66,379,0,86,slowHeaders
tcp,S1,296,464,0,100,slowRead
tcp,S1,296,82,0,100,slowRead
tcp,RSTO,867,90,0,96,slowHeaders
tcp,S1,370,581,0,100,slowBody
tcp,OTH,66,375,0,98,slowHeaders
tcp,S1,296,414,0,100,slowRead
tcp,S1,3889,210,0,100,slowBody
tcp,S1,370,432,0,100,slowBody
tcp,RSTO,940,368,0,100,slowRead
