% isAttack normal:	1332
% isAttack highrate:	1260
% isAttack lowrate:	1332
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,8-9,16,18,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,highrate,lowrate}

@data
0,tcp,377,553,393,0.37,100,0,highrate
0,tcp,66,10,10,0,10,0,highrate
0,tcp,248,160,160,0,100,0,highrate
4,tcp,446,482,482,0,100,0,highrate
1,tcp,392,774,774,0,100,0,highrate
0,tcp,374,145,145,0,100,0,highrate
0,tcp,374,64,64,0,64,0,highrate
0,tcp,60,135,135,0,32,0,highrate
0,udp,60,108,108,0,34,0,highrate
0,tcp,248,206,206,0,100,0,highrate
0,tcp,60,142,142,0,31,0,highrate
6,tcp,446,432,432,0,100,0,highrate
0,tcp,374,119,119,0,100,0,highrate
0,tcp,374,102,102,0,100,0,highrate
0,tcp,374,133,133,0,100,0,highrate
0,tcp,377,640,480,0.3,100,0,highrate
0,tcp,60,177,177,0,33,0,highrate
1,tcp,374,153,153,0,100,0,highrate
6,tcp,446,438,438,0,100,0,highrate
0,tcp,374,149,149,0,100,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,tcp,374,12,12,0,98,0,highrate
0,udp,60,125,125,0,33,0,highrate
0,tcp,66,296,296,0,100,0,highrate
1,tcp,374,153,153,0,100,0,highrate
0,tcp,374,14,14,0,14,0,highrate
0,tcp,374,117,117,0,100,0,highrate
0,tcp,374,442,442,0,100,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,udp,60,139,139,0,17,0,highrate
0,tcp,380,144,144,0,100,0,highrate
0,tcp,374,271,271,0,100,0,highrate
1,tcp,392,775,775,0,100,0,highrate
0,tcp,66,166,166,0,100,0,highrate
0,tcp,377,335,175,0.82,54,0.43,highrate
0,tcp,374,121,121,0,100,0,highrate
0,tcp,66,260,260,0,98,0,highrate
0,tcp,60,163,163,0,33,0,highrate
0,tcp,377,865,705,0.2,100,0,highrate
0,tcp,66,155,155,0,100,0,highrate
0,tcp,374,113,113,0,100,0,highrate
0,udp,60,109,109,0,34,0,highrate
0,tcp,374,61,61,0,61,0,highrate
0,tcp,377,844,684,0.21,99,0,highrate
0,udp,60,119,119,0,34,0,highrate
0,tcp,374,156,156,0,100,0,highrate
0,tcp,66,14,14,0,71,0,highrate
0,udp,60,117,117,0,33,0,highrate
0,udp,60,36,36,0,33,0,highrate
0,tcp,374,132,132,0,100,0,highrate
0,tcp,60,114,114,0,32,0,highrate
0,udp,60,143,143,0,33,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,tcp,60,174,174,0,33,0,highrate
0,tcp,60,163,163,0,33,0,highrate
0,tcp,374,142,142,0,100,0,highrate
0,tcp,374,159,159,0,100,0,highrate
0,tcp,377,840,680,0.21,99,0,highrate
6,tcp,446,354,354,0,100,0,highrate
0,tcp,377,632,472,0.31,100,0,highrate
0,udp,60,109,109,0,33,0,highrate
0,tcp,66,258,258,0,98,0,highrate
0,tcp,60,180,180,0,33,0,highrate
1,tcp,374,147,147,0,100,0,highrate
0,tcp,380,919,919,0,100,0,highrate
0,tcp,377,787,627,0.23,99,0,highrate
0,tcp,66,40,40,0,33,0,highrate
0,tcp,380,144,144,0,100,0,highrate
0,tcp,374,279,279,0,100,0,highrate
6,tcp,446,381,381,0,100,0,highrate
0,tcp,374,126,126,0,100,0,highrate
0,udp,60,131,131,0,33,0,highrate
0,tcp,66,71,71,0,94,0,highrate
0,udp,60,58,58,0,25,0,highrate
0,tcp,60,64,102,0.37,30,0.63,highrate
0,tcp,374,363,363,0,100,0,highrate
1,tcp,374,149,149,0,100,0,highrate
0,tcp,377,803,643,0.22,99,0,highrate
0,tcp,60,73,111,0.34,21,0.1,highrate
0,tcp,60,177,177,0,33,0,highrate
1,tcp,374,169,169,0,100,0,highrate
0,tcp,377,403,243,0.59,100,0.01,highrate
0,tcp,60,14,14,0,14,0,highrate
0,udp,60,109,109,0,34,0,highrate
0,tcp,377,769,609,0.24,99,0,highrate
0,tcp,377,387,227,0.63,89,0.07,highrate
0,tcp,374,145,145,0,100,0,highrate
0,tcp,377,488,328,0.44,100,0,highrate
1,tcp,374,144,144,0,100,0,highrate
0,tcp,377,339,179,0.8,57,0.39,highrate
0,tcp,380,163,163,0,100,0,highrate
1,tcp,377,601,441,0.33,100,0,highrate
0,udp,60,141,141,0,29,0,highrate
0,udp,60,141,141,0,30,0,highrate
0,tcp,60,129,129,0,32,0,highrate
0,tcp,380,851,851,0,100,0,highrate
0,tcp,374,355,355,0,100,0,highrate
0,tcp,66,82,82,0,94,0,highrate
1,tcp,377,454,294,0.49,100,0,highrate
1,tcp,377,452,292,0.49,100,0,highrate
0,udp,60,154,154,0,33,0,highrate
6,tcp,446,361,361,0,100,0,highrate
0,tcp,374,149,149,0,100,0,highrate
0,tcp,248,203,203,0,100,0,highrate
0,tcp,380,161,161,0,100,0,highrate
0,tcp,374,215,215,0,100,0,highrate
0,tcp,374,153,153,0,100,0,highrate
1,tcp,374,147,147,0,100,0,highrate
0,tcp,377,620,460,0.31,100,0,highrate
0,tcp,60,178,178,0,33,0,highrate
0,tcp,60,117,117,0,32,0,highrate
0,tcp,60,136,174,0.22,33,0,highrate
0,tcp,374,161,161,0,100,0,highrate
0,tcp,60,167,167,0,33,0,highrate
0,tcp,66,16,16,0,16,0,highrate
4,tcp,446,576,576,0,100,0,highrate
0,tcp,377,905,745,0.19,100,0,highrate
0,udp,60,140,140,0,21,0,highrate
0,tcp,374,172,172,0,100,0,highrate
0,tcp,374,105,105,0,71,0,highrate
0,tcp,380,142,142,0,100,0,highrate
0,tcp,66,240,240,0,98,0,highrate
0,tcp,374,5,5,0,98,0,highrate
0,udp,60,112,112,0,33,0,highrate
0,tcp,377,607,447,0.32,100,0,highrate
0,tcp,60,168,168,0,33,0,highrate
0,udp,60,120,120,0,35,0,highrate
0,tcp,60,45,45,0,33,0,highrate
0,tcp,60,133,133,0,33,0,highrate
0,tcp,60,164,164,0,33,0,highrate
0,tcp,374,169,169,0,100,0,highrate
0,tcp,377,378,218,0.66,83,0.11,highrate
0,udp,60,139,139,0,20,0,highrate
0,tcp,60,177,177,0,33,0,highrate
0,tcp,377,410,250,0.58,100,0,highrate
0,tcp,374,80,80,0,80,0,highrate
1,tcp,464,112,112,0,100,0,highrate
0,tcp,66,162,162,0,100,0,highrate
0,tcp,380,762,762,0,100,0,highrate
0,tcp,377,999,839,0.17,100,0,highrate
0,tcp,60,143,143,0,31,0,highrate
0,tcp,377,801,641,0.22,99,0,highrate
0,tcp,446,791,791,0,100,0,highrate
0,tcp,66,111,59,0.88,33,0.79,highrate
0,tcp,374,136,136,0,100,0,highrate
0,tcp,386,203,203,0,100,0,highrate
0,tcp,374,144,144,0,100,0,highrate
0,tcp,374,176,176,0,100,0,highrate
0,tcp,374,150,150,0,100,0,highrate
1,tcp,377,587,427,0.34,100,0,highrate
0,tcp,374,289,289,0,100,0,highrate
0,tcp,374,113,113,0,76,0,highrate
0,tcp,60,20,20,0,20,0,highrate
0,tcp,374,151,151,0,100,0,highrate
0,tcp,377,775,615,0.23,99,0,highrate
0,tcp,60,138,138,0,13,0,highrate
0,tcp,66,56,56,0,38,0,highrate
0,udp,60,138,138,0,33,0,highrate
0,udp,60,123,123,0,33,0,highrate
0,tcp,60,179,179,0,33,0,highrate
0,udp,60,39,39,0,36,0,highrate
0,tcp,374,303,303,0,100,0,highrate
0,tcp,78,12032,12032,0,71,0,highrate
0,tcp,78,7360,7360,0,74,0,highrate
0,tcp,78,6615,6615,0,66,0,highrate
0,tcp,78,20561,20561,0,67,0,highrate
0,tcp,78,11558,11558,0,68,0,highrate
0,tcp,377,332,172,0.84,52,0.46,highrate
0,tcp,78,22309,22309,0,68,0,highrate
0,tcp,78,7369,7369,0,74,0,highrate
0,tcp,374,358,358,0,100,0,highrate
0,tcp,78,24401,24401,0,66,0,highrate
0,tcp,78,6566,6566,0,67,0,highrate
0,tcp,78,10887,10887,0,76,0,highrate
0,tcp,78,9012,9012,0,69,0,highrate
0,tcp,78,13450,13450,0,69,0,highrate
0,tcp,78,6536,6536,0,67,0,highrate
0,tcp,78,14478,14478,0,68,0,highrate
0,tcp,78,7201,7201,0,77,0,highrate
0,tcp,78,14183,14183,0,69,0,highrate
6,tcp,446,385,385,0,100,0,highrate
0,tcp,78,5250,5250,0,74,0,highrate
0,tcp,78,7980,7980,0,67,0,highrate
0,tcp,78,20381,20381,0,64,0,highrate
0,tcp,78,1626,1626,0,70,0,highrate
0,tcp,78,9562,9562,0,65,0,highrate
0,tcp,78,8665,8665,0,73,0,highrate
0,tcp,78,12599,12599,0,67,0,highrate
0,tcp,78,26821,26821,0,70,0,highrate
0,tcp,78,705,705,0,69,0,highrate
0,tcp,78,6530,6530,0,73,0,highrate
0,tcp,78,23195,23195,0,69,0,highrate
0,tcp,78,7905,7905,0,77,0,highrate
0,tcp,78,82,82,0,65,0,highrate
0,tcp,78,317,317,0,71,0,highrate
0,tcp,78,7262,7262,0,71,0,highrate
0,tcp,78,6573,6573,0,71,0,highrate
0,tcp,78,1455,1455,0,72,0,highrate
0,tcp,78,7975,7975,0,67,0,highrate
0,tcp,78,23767,23767,0,70,0,highrate
0,tcp,78,9832,9832,0,76,0,highrate
0,tcp,78,5458,5458,0,66,0,highrate
0,tcp,78,7503,7503,0,67,0,highrate
0,tcp,78,26102,26102,0,68,0,highrate
0,tcp,78,19639,19639,0,53,0,highrate
0,tcp,78,5988,5988,0,70,0,highrate
0,tcp,78,18333,18333,0,75,0,highrate
0,tcp,78,21515,21515,0,71,0,highrate
0,tcp,78,10604,10604,0,70,0,highrate
0,tcp,78,8043,8043,0,75,0,highrate
0,tcp,78,5945,5945,0,63,0,highrate
0,tcp,78,12696,12696,0,70,0,highrate
0,tcp,78,23460,23460,0,63,0,highrate
0,tcp,78,11084,11084,0,71,0,highrate
0,tcp,374,45,45,0,45,0,highrate
0,tcp,78,3602,3602,0,72,0,highrate
0,tcp,78,6556,6556,0,69,0,highrate
0,tcp,78,9922,9922,0,66,0,highrate
0,tcp,78,20618,20618,0,71,0,highrate
0,tcp,78,6506,6506,0,71,0,highrate
0,tcp,78,25379,25379,0,65,0,highrate
0,tcp,78,7766,7766,0,71,0,highrate
0,tcp,78,20693,20693,0,69,0,highrate
0,tcp,78,24147,24147,0,77,0,highrate
0,tcp,78,10351,10351,0,76,0,highrate
0,tcp,78,19274,19274,0,66,0,highrate
0,tcp,78,19473,19473,0,69,0,highrate
0,tcp,78,26987,26987,0,66,0,highrate
0,tcp,78,2592,2592,0,65,0,highrate
0,tcp,66,290,290,0,100,0,highrate
0,tcp,78,5669,5669,0,71,0,highrate
0,tcp,78,19402,19402,0,68,0,highrate
0,tcp,78,20634,20634,0,75,0,highrate
0,tcp,78,6032,6032,0,67,0,highrate
0,tcp,78,9898,9898,0,68,0,highrate
0,tcp,78,4677,4677,0,49,0,highrate
0,tcp,78,5111,5111,0,69,0,highrate
0,tcp,78,23038,23038,0,68,0,highrate
0,tcp,377,355,195,0.74,67,0.24,highrate
0,tcp,78,22270,22270,0,67,0,highrate
0,tcp,78,6531,6531,0,69,0,highrate
0,tcp,78,10906,10906,0,73,0,highrate
0,tcp,78,20315,20315,0,76,0,highrate
0,tcp,78,19351,19351,0,65,0,highrate
0,tcp,78,8046,8046,0,72,0,highrate
0,tcp,78,17257,17257,0,79,0,highrate
0,udp,60,116,116,0,33,0,highrate
0,tcp,78,23660,23660,0,69,0,highrate
0,tcp,78,23431,23431,0,65,0,highrate
0,tcp,78,1229,1229,0,65,0,highrate
0,tcp,78,7374,7374,0,70,0,highrate
0,tcp,60,46,46,0,33,0,highrate
0,tcp,78,5583,5583,0,71,0,highrate
0,tcp,78,7327,7327,0,70,0,highrate
0,tcp,377,334,174,0.83,54,0.44,highrate
0,tcp,248,208,208,0,100,0,highrate
0,tcp,78,23595,23595,0,66,0,highrate
0,tcp,78,10884,10884,0,71,0,highrate
0,tcp,78,22477,22477,0,65,0,highrate
0,tcp,78,5175,5175,0,69,0,highrate
0,tcp,78,7699,7699,0,66,0,highrate
0,tcp,78,18890,18890,0,70,0,highrate
0,tcp,78,7081,7081,0,67,0,highrate
0,tcp,78,19057,19057,0,70,0,highrate
0,tcp,78,23224,23224,0,72,0,highrate
0,tcp,78,19329,19329,0,66,0,highrate
0,tcp,78,6226,6226,0,72,0,highrate
0,tcp,78,23056,23056,0,66,0,highrate
0,tcp,78,5491,5491,0,65,0,highrate
0,tcp,78,7329,7329,0,70,0,highrate
0,tcp,78,22013,22013,0,59,0,highrate
0,tcp,78,39,39,0,39,0,highrate
15,tcp,370,666,665,0,100,0,lowrate
0,tcp,66,404,404,0,100,0,lowrate
0,tcp,400,58,57,0,92,0,lowrate
0,tcp,66,503,503,0,84,0,lowrate
0,tcp,66,360,360,0,84,0,lowrate
15,tcp,370,684,684,0,100,0,lowrate
0,tcp,66,415,415,0,100,0,lowrate
10,tcp,752,185,184,0,100,0,lowrate
0,tcp,60,737,737,0,50,0,lowrate
15,tcp,370,210,210,0,100,0,lowrate
9,tcp,4053,402,401,0,100,0,lowrate
15,tcp,370,67,67,0,100,0,lowrate
0,tcp,119,141,141,0,50,0,lowrate
0,tcp,86,77,77,0,50,0,lowrate
0,tcp,66,418,418,0,100,0,lowrate
0,tcp,60,903,903,0,15,0,lowrate
0,tcp,66,543,543,0,100,0,lowrate
0,tcp,94,223,223,0,50,0,lowrate
31,tcp,1025,2,2,0,30,0,lowrate
15,tcp,370,226,226,0,100,0,lowrate
30,tcp,883,67,67,0,86,0,lowrate
7,tcp,296,567,566,0,99,0,lowrate
30,tcp,994,44,44,0,45,0,lowrate
31,tcp,1122,11,11,0,55,0,lowrate
15,tcp,370,181,181,0,100,0,lowrate
15,tcp,370,297,297,0,100,0,lowrate
0,tcp,93,151,151,0,50,0,lowrate
0,tcp,60,712,712,0,55,0,lowrate
0,tcp,105,256,256,0,50,0,lowrate
0,tcp,60,957,957,0,46,0,lowrate
15,tcp,370,95,95,0,100,0,lowrate
15,tcp,370,498,497,0,100,0,lowrate
0,tcp,60,621,621,0,46,0,lowrate
0,tcp,60,1109,1109,0,50,0,lowrate
29,tcp,905,273,273,0,100,0,lowrate
0,tcp,74,193,193,0,100,0,lowrate
0,tcp,60,1075,1075,0,47,0,lowrate
0,tcp,121,138,138,0,50,0,lowrate
0,tcp,74,536,536,0,99,0,lowrate
29,tcp,958,243,243,0,100,0,lowrate
30,tcp,874,145,145,0,100,0,lowrate
0,tcp,66,384,384,0,100,0,lowrate
0,tcp,66,301,301,0,61,0,lowrate
15,tcp,370,603,603,0,100,0,lowrate
7,tcp,296,616,615,0,100,0,lowrate
30,tcp,889,125,125,0,100,0,lowrate
15,tcp,370,200,200,0,100,0,lowrate
10,tcp,762,176,175,0,100,0,lowrate
30,tcp,1100,135,135,0,99,0,lowrate
0,tcp,66,24,24,0,63,0,lowrate
0,tcp,66,298,298,0,58,0,lowrate
0,tcp,60,877,877,0,47,0,lowrate
0,tcp,66,470,470,0,81,0,lowrate
20,tcp,1362,234,233,0,100,0,lowrate
7,tcp,296,471,470,0,100,0,lowrate
15,tcp,370,241,240,0,100,0,lowrate
0,tcp,66,333,333,0,73,0,lowrate
31,tcp,1104,32,32,0,33,0,lowrate
0,tcp,88,272,272,0,50,0,lowrate
15,tcp,370,61,61,0,100,0,lowrate
0,tcp,66,582,582,0,93,0,lowrate
20,tcp,628,145,144,0,99,0,lowrate
0,tcp,96,138,138,0,50,0,lowrate
15,tcp,370,222,222,0,100,0,lowrate
0,tcp,74,521,521,0,99,0,lowrate
0,tcp,132,150,150,0,50,0,lowrate
0,tcp,60,851,851,0,59,0,lowrate
0,tcp,95,161,161,0,50,0,lowrate
0,tcp,60,1036,1036,0,50,0,lowrate
3,tcp,222,736,735,0,99,0,lowrate
0,tcp,66,446,446,0,100,0,lowrate
0,tcp,66,539,539,0,91,0,lowrate
0,tcp,60,731,731,0,51,0,lowrate
0,tcp,95,122,122,0,50,0,lowrate
0,tcp,101,89,89,0,50,0,lowrate
15,tcp,370,214,214,0,100,0,lowrate
0,tcp,66,518,518,0,100,0,lowrate
15,tcp,370,396,395,0,100,0,lowrate
0,tcp,60,841,841,0,48,0,lowrate
0,tcp,105,263,263,0,50,0,lowrate
0,tcp,94,169,169,0,50,0,lowrate
30,tcp,1040,96,96,0,97,0,lowrate
10,tcp,762,35,34,0,74,0,lowrate
7,tcp,296,663,662,0,100,0,lowrate
0,tcp,89,172,172,0,50,0,lowrate
30,tcp,1119,156,156,0,100,0,lowrate
0,tcp,66,408,408,0,84,0,lowrate
15,tcp,370,137,137,0,100,0,lowrate
0,tcp,60,1011,1011,0,50,0,lowrate
15,tcp,370,181,181,0,100,0,lowrate
15,tcp,370,274,274,0,100,0,lowrate
15,tcp,370,156,156,0,100,0,lowrate
0,tcp,60,1108,1108,0,56,0,lowrate
20,tcp,2356,501,501,0,98,0,lowrate
0,tcp,60,932,932,0,50,0,lowrate
0,tcp,75,217,217,0,50,0,lowrate
0,tcp,120,240,240,0,50,0,lowrate
15,tcp,370,250,250,0,100,0,lowrate
0,tcp,102,42,42,0,56,0,lowrate
30,tcp,919,53,53,0,78,0,lowrate
0,tcp,74,68,68,0,89,0,lowrate
0,tcp,81,87,87,0,50,0,lowrate
0,tcp,60,421,421,0,85,0,lowrate
0,tcp,102,38,38,0,46,0,lowrate
20,tcp,628,64,63,0,82,0,lowrate
0,tcp,400,695,694,0,99,0,lowrate
15,tcp,370,548,548,0,100,0,lowrate
31,tcp,1039,40,40,0,68,0,lowrate
0,tcp,107,179,179,0,50,0,lowrate
0,tcp,80,111,111,0,50,0,lowrate
0,tcp,60,21,21,0,21,0,lowrate
3,tcp,222,526,525,0,100,0,lowrate
0,tcp,66,284,284,0,51,0,lowrate
0,tcp,60,873,873,0,51,0,lowrate
29,tcp,1066,450,450,0,100,0,lowrate
0,tcp,66,532,532,0,87,0,lowrate
15,tcp,370,158,158,0,100,0,lowrate
15,tcp,370,58,58,0,100,0,lowrate
15,tcp,370,114,114,0,100,0,lowrate
0,tcp,94,132,132,0,50,0,lowrate
3,tcp,222,541,540,0,100,0,lowrate
0,tcp,1062,12,12,0,65,0,lowrate
15,tcp,370,316,316,0,99,0,lowrate
7,tcp,296,203,203,0,100,0,lowrate
15,tcp,370,259,259,0,100,0,lowrate
8,tcp,148,321,320,0,100,0,lowrate
0,tcp,167,104,104,0,100,0,lowrate
0,tcp,60,807,807,0,30,0,lowrate
3,tcp,222,574,574,0,100,0,lowrate
0,tcp,60,623,623,0,77,0,lowrate
15,tcp,370,268,268,0,100,0,lowrate
0,tcp,117,257,257,0,50,0,lowrate
15,tcp,370,738,737,0,99,0,lowrate
15,tcp,370,295,295,0,100,0,lowrate
0,tcp,66,583,583,0,90,0,lowrate
15,tcp,370,91,91,0,100,0,lowrate
0,tcp,467,7,7,0,7,0,lowrate
7,tcp,296,29,29,0,100,0,lowrate
30,tcp,866,146,146,0,100,0,lowrate
0,tcp,74,535,535,0,99,0,lowrate
10,tcp,775,190,189,0,100,0,lowrate
30,tcp,1078,184,184,0,99,0,lowrate
15,tcp,370,234,234,0,100,0,lowrate
7,tcp,296,724,724,0,100,0,lowrate
15,tcp,370,232,232,0,100,0,lowrate
15,tcp,370,499,499,0,100,0,lowrate
0,tcp,60,696,696,0,49,0,lowrate
0,tcp,74,187,186,0,100,0,lowrate
7,tcp,296,443,443,0,100,0,lowrate
0,tcp,60,600,600,0,29,0,lowrate
7,tcp,296,340,340,0,100,0,lowrate
30,tcp,1131,63,63,0,84,0,lowrate
0,tcp,74,499,499,0,99,0,lowrate
3,tcp,222,643,643,0,100,0,lowrate
0,tcp,60,774,774,0,39,0,lowrate
31,tcp,1036,25,25,0,26,0,lowrate
30,tcp,1162,113,113,0,100,0,lowrate
15,tcp,370,329,329,0,100,0,lowrate
15,tcp,370,103,103,0,100,0,lowrate
0,tcp,66,392,392,0,86,0,lowrate
20,tcp,600,14,13,0,62,0,lowrate
30,tcp,1105,69,69,0,88,0,lowrate
7,tcp,296,122,122,0,100,0,lowrate
0,tcp,66,549,549,0,93,0,lowrate
0,tcp,481,2,2,0,10,0,lowrate
15,tcp,370,415,414,0,100,0,lowrate
31,tcp,934,22,21,0,58,0,lowrate
7,tcp,296,430,430,0,100,0,lowrate
0,tcp,99,120,120,0,50,0,lowrate
0,tcp,66,446,446,0,80,0,lowrate
30,tcp,926,140,140,0,100,0,lowrate
0,tcp,66,397,397,0,84,0,lowrate
0,tcp,94,205,205,0,50,0,lowrate
0,tcp,80,232,232,0,50,0,lowrate
30,tcp,900,27,26,0,63,0,lowrate
0,tcp,102,66,66,0,50,0,lowrate
15,tcp,370,828,828,0,100,0,lowrate
7,tcp,296,296,296,0,100,0,lowrate
0,tcp,111,159,159,0,50,0,lowrate
7,tcp,296,667,667,0,100,0,lowrate
0,tcp,113,49,49,0,53,0,lowrate
8,tcp,148,185,185,0,100,0,lowrate
3,tcp,222,450,449,0,100,0,lowrate
30,tcp,1068,36,36,0,75,0,lowrate
15,tcp,370,134,134,0,100,0,lowrate
15,tcp,370,272,272,0,100,0,lowrate
30,tcp,856,170,169,0,99,0,lowrate
0,tcp,548,167,167,0,100,0,lowrate
8,tcp,148,338,337,0,100,0,lowrate
0,tcp,66,296,296,0,58,0,lowrate
7,tcp,296,146,146,0,100,0,lowrate
3,tcp,222,941,941,0,100,0,lowrate
12,tcp,222,94,94,0,100,0,lowrate
7,tcp,296,642,642,0,100,0,lowrate
15,tcp,370,244,243,0,99,0,lowrate
29,tcp,2076,522,522,0,100,0,lowrate
0,tcp,60,1021,1021,0,47,0,lowrate
0,tcp,60,1001,1001,0,49,0,lowrate
30,tcp,1039,132,132,0,100,0,lowrate
0,tcp,60,923,923,0,44,0,lowrate
0,tcp,122,261,261,0,50,0,lowrate
0,tcp,66,623,623,0,92,0,lowrate
0,tcp,60,842,842,0,26,0,lowrate
29,tcp,1151,376,375,0,100,0,lowrate
7,tcp,296,265,265,0,100,0,lowrate
15,tcp,370,575,575,0,100,0,lowrate
0,tcp,74,719,718,0,100,0,lowrate
3,tcp,222,226,225,0,100,0,lowrate
15,tcp,370,227,227,0,100,0,lowrate
0,tcp,60,857,857,0,38,0,lowrate
7,tcp,728,399,398,0,100,0,lowrate
7,tcp,296,1016,1016,0,100,0,lowrate
15,tcp,370,596,596,0,100,0,lowrate
0,tcp,95,132,132,0,50,0,lowrate
15,tcp,370,254,253,0,100,0,lowrate
0,tcp,60,890,890,0,51,0,lowrate
0,tcp,125,101,101,0,50,0,lowrate
7,tcp,296,28,28,0,100,0,lowrate
0,tcp,111,173,173,0,50,0,lowrate
15,tcp,370,786,786,0,100,0,lowrate
30,tcp,1144,76,76,0,80,0,lowrate
0,tcp,74,516,515,0,100,0,lowrate
0,tcp,60,1062,1062,0,51,0,lowrate
8,tcp,148,242,241,0,98,0,lowrate
7,tcp,296,480,479,0,100,0,lowrate
8,tcp,148,376,375,0,100,0,lowrate
31,tcp,1140,14,14,0,39,0,lowrate
0,tcp,107,258,258,0,50,0,lowrate
7,tcp,296,23,23,0,100,0,lowrate
7,tcp,296,525,525,0,100,0,lowrate
0,tcp,400,364,363,0,100,0,lowrate
0,tcp,101,260,260,0,50,0,lowrate
7,tcp,296,365,365,0,100,0,lowrate
15,tcp,370,465,465,0,100,0,lowrate
30,tcp,1256,229,229,0,100,0,lowrate
3,tcp,222,469,468,0,100,0,lowrate
15,tcp,370,348,348,0,100,0,lowrate
0,tcp,105,267,267,0,50,0,lowrate
30,tcp,1034,75,75,0,76,0,lowrate
0,tcp,60,399,399,0,84,0,lowrate
7,tcp,296,502,501,0,99,0,lowrate
0,tcp,525,629,629,0,86,0,lowrate
0,tcp,74,616,615,0,100,0,lowrate
0,tcp,60,957,957,0,54,0,lowrate
0,tcp,60,592,592,0,21,0,lowrate
3,tcp,222,700,700,0,100,0,lowrate
20,tcp,610,163,162,0,99,0,lowrate
15,tcp,370,333,333,0,100,0,lowrate
7,tcp,296,794,794,0,100,0,lowrate
30,tcp,1012,102,102,0,100,0,lowrate
0,tcp,60,1070,1070,0,53,0,lowrate
0,tcp,117,198,198,0,50,0,lowrate
0,tcp,74,721,721,0,100,0,lowrate
15,tcp,370,265,265,0,100,0,lowrate
15,tcp,370,84,84,0,100,0,lowrate
0,tcp,60,983,983,0,34,0,lowrate
0,tcp,66,422,422,0,83,0,lowrate
30,tcp,975,34,34,0,38,0,lowrate
0,tcp,121,274,274,0,50,0,lowrate
9,tcp,636,163,163,0,100,0,lowrate
7,tcp,296,361,361,0,100,0,lowrate
15,tcp,370,19,19,0,100,0,lowrate
0,tcp,107,79,79,0,50,0,lowrate
30,tcp,975,59,59,0,63,0,lowrate
7,tcp,296,493,493,0,100,0,lowrate
15,tcp,370,690,690,0,100,0,lowrate
15,tcp,370,380,380,0,100,0,lowrate
30,tcp,975,33,33,0,37,0,lowrate
30,tcp,1153,87,87,0,94,0,lowrate
0,tcp,60,1077,1077,0,49,0,lowrate
0,tcp,101,244,244,0,50,0,lowrate
30,tcp,1300,262,262,0,100,0,lowrate
30,tcp,948,132,131,0,100,0,lowrate
10,tcp,784,96,95,0,95,0,lowrate
15,tcp,370,782,782,0,100,0,lowrate
15,tcp,370,255,254,0,100,0,lowrate
15,tcp,370,384,384,0,100,0,lowrate
7,tcp,296,521,520,0,99,0,lowrate
31,tcp,946,40,40,0,71,0,lowrate
0,tcp,66,333,333,0,73,0,lowrate
7,tcp,296,595,595,0,100,0,lowrate
0,tcp,110,159,159,0,50,0,lowrate
0,tcp,60,747,747,0,54,0,lowrate
0,tcp,66,393,393,0,85,0,lowrate
30,tcp,953,67,66,0,83,0,lowrate
7,tcp,296,323,323,0,100,0,lowrate
30,tcp,975,89,89,0,93,0,lowrate
7,tcp,296,210,210,0,100,0,lowrate
0,tcp,60,658,658,0,50,0,lowrate
0,tcp,66,19,19,0,60,0,lowrate
8,tcp,148,178,178,0,100,0,lowrate
0,tcp,60,1043,1043,0,51,0,lowrate
0,tcp,60,551,551,0,78,0,lowrate
0,tcp,116,52,52,0,60,0,lowrate
15,tcp,370,284,284,0,100,0,lowrate
0,tcp,66,484,484,0,86,0,lowrate
8,tcp,635,519,519,0,100,0,lowrate
0,tcp,79,34,34,0,34,0,lowrate
7,tcp,296,583,583,0,100,0,lowrate
0,tcp,100,16,16,0,85,0,lowrate
0,tcp,54,9,9,0,9,0,lowrate
15,tcp,370,262,262,0,100,0,lowrate
0,tcp,60,425,425,0,83,0,lowrate
13,tcp,1226,285,284,0,100,0,lowrate
7,tcp,296,96,96,0,100,0,lowrate
15,tcp,370,688,688,0,100,0,lowrate
0,tcp,74,794,793,0,100,0,lowrate
15,tcp,370,79,79,0,100,0,lowrate
0,tcp,60,797,797,0,32,0,lowrate
0,tcp,66,575,575,0,79,0,lowrate
15,tcp,370,996,996,0,100,0,lowrate
31,tcp,1501,193,193,0,100,0,lowrate
0,tcp,66,553,553,0,93,0,lowrate
0,tcp,60,3,3,0,62,0,lowrate
0,tcp,60,748,748,0,23,0,lowrate
10,tcp,670,29,28,0,67,0,lowrate
7,tcp,296,70,70,0,71,0,lowrate
