% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,17,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,S1,307,100,0,LOW_RATE
tcp,S1,12,100,0,LOW_RATE
tcp,OTH,63,50,0,LOW_RATE
tcp,S1,339,100,0,LOW_RATE
tcp,OTH,173,50,0,LOW_RATE
tcp,S1,968,100,0,LOW_RATE
tcp,RSTO,341,100,0,LOW_RATE
tcp,S1,179,100,0,LOW_RATE
tcp,OTH,4,4,0,LOW_RATE
tcp,S1,65,100,0,LOW_RATE
tcp,OTH,298,57,0,LOW_RATE
tcp,S1,458,100,0,LOW_RATE
tcp,S1,341,100,0,LOW_RATE
tcp,S1,642,100,0,LOW_RATE
tcp,S1,63,100,0,LOW_RATE
tcp,OTH,953,47,0.02,LOW_RATE
tcp,S1,348,100,0,LOW_RATE
tcp,S1,570,100,0,LOW_RATE
tcp,OTH,411,80,0,LOW_RATE
tcp,OTH,275,50,0,LOW_RATE
tcp,S1,661,100,0,LOW_RATE
tcp,S1,324,100,0,LOW_RATE
tcp,RSTO,30,55,0,LOW_RATE
tcp,OTH,148,50,0,LOW_RATE
tcp,S1,481,100,0,LOW_RATE
tcp,S1,124,100,0,LOW_RATE
tcp,OTH,281,50,0,LOW_RATE
tcp,S2,610,100,0,LOW_RATE
tcp,OTH,90,98,0,LOW_RATE
tcp,RSTO,38,63,0,LOW_RATE
tcp,RSTO,52,81,0,LOW_RATE
tcp,RSTO,143,100,0,LOW_RATE
tcp,S1,223,100,0,LOW_RATE
tcp,S1,281,100,0,LOW_RATE
tcp,S1,453,100,0,LOW_RATE
tcp,RSTO,102,100,0,LOW_RATE
tcp,OTH,429,89,0,LOW_RATE
tcp,OTH,147,50,0,LOW_RATE
tcp,OTH,562,73,0,LOW_RATE
tcp,S1,250,100,0,LOW_RATE
tcp,S1,453,100,0,LOW_RATE
tcp,S1,498,89,0,LOW_RATE
tcp,S1,498,100,0,LOW_RATE
tcp,RSTO,41,75,0,LOW_RATE
tcp,S1,239,100,0,LOW_RATE
tcp,OTH,51,50,0,LOW_RATE
tcp,OTH,595,90,0,LOW_RATE
tcp,S1,28,100,0,LOW_RATE
tcp,S1,306,100,0,LOW_RATE
tcp,S1,47,100,0,LOW_RATE
tcp,S1,642,100,0,LOW_RATE
tcp,S1,106,100,0,LOW_RATE
tcp,S1,591,100,0,LOW_RATE
tcp,S1,337,100,0,LOW_RATE
tcp,S1,525,100,0,LOW_RATE
tcp,S2,140,100,0,LOW_RATE
tcp,S1,78,100,0,LOW_RATE
tcp,S2,141,100,0,LOW_RATE
tcp,OTH,1138,54,0.05,LOW_RATE
tcp,OTH,380,90,0.01,LOW_RATE
tcp,S1,458,100,0,LOW_RATE
tcp,OTH,488,86,0,LOW_RATE
tcp,OTH,244,50,0,LOW_RATE
tcp,S1,98,100,0,LOW_RATE
tcp,S1,278,100,0,LOW_RATE
tcp,S1,800,100,0,LOW_RATE
tcp,S1,936,100,0,LOW_RATE
tcp,OTH,742,27,0.04,LOW_RATE
tcp,OTH,2,30,0.03,LOW_RATE
tcp,OTH,160,50,0,LOW_RATE
tcp,S1,260,100,0,LOW_RATE
tcp,OTH,743,44,0.02,LOW_RATE
tcp,OTH,187,100,0,LOW_RATE
tcp,RSTO,93,97,0,LOW_RATE
tcp,S1,68,100,0,LOW_RATE
tcp,S1,466,100,0,LOW_RATE
tcp,OTH,948,50,0,LOW_RATE
tcp,OTH,207,50,0,LOW_RATE
tcp,S2,228,100,0,LOW_RATE
tcp,OTH,610,92,0,LOW_RATE
tcp,S1,701,100,0,LOW_RATE
tcp,S1,617,100,0,LOW_RATE
tcp,S1,980,100,0,LOW_RATE
tcp,OTH,883,20,0,LOW_RATE
tcp,OTH,37,53,0,LOW_RATE
tcp,S1,115,100,0,LOW_RATE
tcp,S1,737,100,0,LOW_RATE
tcp,S1,321,100,0,LOW_RATE
tcp,S1,747,100,0,LOW_RATE
tcp,OTH,882,24,0.04,LOW_RATE
tcp,OTH,28,40,0,LOW_RATE
tcp,S1,217,100,0,LOW_RATE
tcp,OTH,3,6,0,LOW_RATE
tcp,S1,72,100,0,LOW_RATE
tcp,S1,274,100,0,LOW_RATE
tcp,RSTO,233,100,0,LOW_RATE
tcp,S1,612,100,0,LOW_RATE
tcp,OTH,871,48,0,LOW_RATE
tcp,S1,623,100,0,LOW_RATE
tcp,OTH,177,50,0,LOW_RATE
tcp,S1,954,100,0,LOW_RATE
tcp,OTH,763,29,0.03,LOW_RATE
tcp,OTH,174,50,0,LOW_RATE
tcp,S1,61,86,0,LOW_RATE
tcp,S1,150,100,0,LOW_RATE
tcp,S1,246,100,0,LOW_RATE
tcp,OTH,946,52,0,LOW_RATE
tcp,S1,340,100,0,LOW_RATE
tcp,S1,371,100,0,LOW_RATE
tcp,S1,365,100,0,LOW_RATE
tcp,S1,157,100,0,LOW_RATE
tcp,S1,137,100,0,LOW_RATE
tcp,OTH,440,79,0,LOW_RATE
tcp,S1,334,100,0,LOW_RATE
tcp,S1,6,100,0,LOW_RATE
tcp,OTH,328,71,0,LOW_RATE
tcp,OTH,7,7,0,LOW_RATE
tcp,OTH,122,50,0,LOW_RATE
tcp,S1,242,100,0,LOW_RATE
tcp,OTH,690,47,0.02,LOW_RATE
tcp,OTH,131,100,0,LOW_RATE
tcp,S1,1017,100,0,LOW_RATE
tcp,S1,431,100,0,LOW_RATE
tcp,S1,299,100,0,LOW_RATE
tcp,OTH,304,61,0,LOW_RATE
tcp,S1,485,100,0,LOW_RATE
tcp,S1,72,89,0,LOW_RATE
tcp,OTH,290,53,0,LOW_RATE
tcp,OTH,124,50,0,LOW_RATE
tcp,S1,528,100,0,LOW_RATE
tcp,S1,360,100,0,LOW_RATE
tcp,S1,356,100,0,LOW_RATE
tcp,OTH,821,39,0.03,LOW_RATE
tcp,S2,404,100,0,LOW_RATE
tcp,OTH,9,12,0.08,LOW_RATE
tcp,OTH,564,77,0,LOW_RATE
tcp,S1,217,100,0,LOW_RATE
tcp,OTH,980,46,0.02,LOW_RATE
tcp,RSTO,196,100,0,LOW_RATE
tcp,OTH,841,45,0,LOW_RATE
tcp,S1,109,100,0,LOW_RATE
tcp,S1,830,100,0,LOW_RATE
tcp,RSTO,282,99,0,LOW_RATE
tcp,S1,314,100,0,LOW_RATE
tcp,OTH,188,50,0,LOW_RATE
tcp,RSTO,134,100,0,LOW_RATE
tcp,S1,112,100,0,LOW_RATE
tcp,S1,498,100,0,LOW_RATE
tcp,OTH,540,72,0,LOW_RATE
tcp,OTH,605,88,0,LOW_RATE
tcp,S1,320,100,0,LOW_RATE
tcp,OTH,236,50,0,LOW_RATE
tcp,OTH,99,50,0,LOW_RATE
tcp,S1,224,100,0,LOW_RATE
tcp,OTH,221,50,0,LOW_RATE
tcp,OTH,651,60,0.02,LOW_RATE
tcp,S1,464,100,0,LOW_RATE
tcp,S1,355,100,0,LOW_RATE
tcp,S1,537,89,0,LOW_RATE
tcp,OTH,98,50,0,LOW_RATE
tcp,OTH,455,80,0,LOW_RATE
tcp,OTH,154,100,0,LOW_RATE
tcp,S1,315,100,0,LOW_RATE
tcp,S1,711,100,0,LOW_RATE
tcp,S1,453,100,0,LOW_RATE
tcp,RSTO,160,99,0,LOW_RATE
tcp,S1,129,100,0,LOW_RATE
tcp,OTH,135,50,0,LOW_RATE
tcp,S1,692,100,0,LOW_RATE
tcp,S1,89,100,0,LOW_RATE
tcp,S1,564,100,0,LOW_RATE
tcp,RSTO,370,100,0,LOW_RATE
tcp,OTH,549,86,0,LOW_RATE
tcp,S1,258,100,0,LOW_RATE
tcp,OTH,1052,48,0.02,LOW_RATE
tcp,S1,323,100,0,LOW_RATE
tcp,RSTO,92,98,0,LOW_RATE
tcp,S1,569,100,0,LOW_RATE
tcp,S1,505,100,0,LOW_RATE
tcp,S1,594,100,0,LOW_RATE
tcp,S1,497,100,0,LOW_RATE
tcp,S1,724,100,0,LOW_RATE
tcp,S1,342,100,0,LOW_RATE
tcp,S1,234,100,0,LOW_RATE
tcp,OTH,610,85,0,LOW_RATE
tcp,OTH,1105,49,0,LOW_RATE
tcp,S1,625,100,0,LOW_RATE
tcp,RSTO,118,99,0,LOW_RATE
tcp,OTH,260,50,0,LOW_RATE
tcp,S1,175,100,0,LOW_RATE
tcp,OTH,659,47,0,LOW_RATE
tcp,RSTO,96,99,0,LOW_RATE
tcp,OTH,252,50,0,LOW_RATE
tcp,OTH,76,50,0,LOW_RATE
tcp,OTH,721,49,0,LOW_RATE
tcp,S1,457,100,0,LOW_RATE
tcp,OTH,785,34,0,LOW_RATE
tcp,S1,649,100,0,LOW_RATE
tcp,S1,482,89,0,LOW_RATE
tcp,S1,548,100,0,LOW_RATE
tcp,S1,256,100,0,LOW_RATE
tcp,OTH,1095,48,0.02,LOW_RATE
tcp,OTH,6,6,0,LOW_RATE
tcp,S1,718,100,0,LOW_RATE
tcp,S1,335,100,0,LOW_RATE
tcp,OTH,66,50,0,LOW_RATE
tcp,S1,603,100,0,LOW_RATE
tcp,S1,265,100,0,LOW_RATE
tcp,S1,130,100,0,LOW_RATE
tcp,OTH,986,45,0.02,LOW_RATE
tcp,S1,153,100,0,LOW_RATE
tcp,S1,147,100,0,LOW_RATE
tcp,S1,442,100,0,LOW_RATE
tcp,OTH,826,44,0,LOW_RATE
tcp,RSTO,169,100,0,LOW_RATE
tcp,OTH,664,67,0.01,LOW_RATE
tcp,OTH,267,50,0,LOW_RATE
tcp,OTH,467,88,0,LOW_RATE
tcp,RSTO,138,100,0,LOW_RATE
tcp,S1,263,100,0,LOW_RATE
tcp,S1,317,100,0,LOW_RATE
tcp,S1,246,100,0,LOW_RATE
tcp,S1,354,100,0,LOW_RATE
tcp,OTH,1051,50,0.02,LOW_RATE
tcp,RSTO,390,100,0,LOW_RATE
tcp,S1,127,100,0,LOW_RATE
tcp,S1,698,100,0,LOW_RATE
tcp,S1,36,67,0,LOW_RATE
tcp,OTH,318,67,0,LOW_RATE
tcp,OTH,260,100,0,LOW_RATE
tcp,S1,291,100,0,LOW_RATE
tcp,OTH,905,40,0,LOW_RATE
tcp,S1,8,100,0,LOW_RATE
tcp,RSTO,125,100,0,LOW_RATE
tcp,RSTO,728,100,0,LOW_RATE
tcp,S1,91,100,0,LOW_RATE
tcp,S1,703,100,0,LOW_RATE
tcp,S2,736,100,0,LOW_RATE
tcp,S1,573,100,0,LOW_RATE
tcp,S1,117,100,0,LOW_RATE
tcp,S1,414,100,0,LOW_RATE
tcp,S1,747,100,0,LOW_RATE
tcp,S1,399,100,0,LOW_RATE
tcp,S2,362,100,0,LOW_RATE
tcp,OTH,443,87,0,LOW_RATE
tcp,S1,575,100,0,LOW_RATE
tcp,OTH,298,53,0,LOW_RATE
tcp,OTH,88,50,0,LOW_RATE
tcp,S2,97,100,0,LOW_RATE
tcp,S1,52,100,0,LOW_RATE
tcp,S1,285,100,0,LOW_RATE
tcp,S1,243,100,0,LOW_RATE
tcp,S1,587,100,0,LOW_RATE
tcp,OTH,563,76,0,LOW_RATE
tcp,S1,280,100,0,LOW_RATE
tcp,OTH,769,23,0,LOW_RATE
tcp,S1,426,100,0,LOW_RATE
tcp,OTH,1087,46,0,LOW_RATE
tcp,OTH,229,50,0,LOW_RATE
tcp,S1,308,100,0,LOW_RATE
tcp,S1,455,100,0,LOW_RATE
tcp,OTH,695,48,0,LOW_RATE
tcp,S1,287,100,0,LOW_RATE
tcp,OTH,48,57,0,LOW_RATE
tcp,OTH,406,84,0,LOW_RATE
tcp,S1,219,100,0,LOW_RATE
tcp,RSTO,715,100,0,LOW_RATE
tcp,S1,482,100,0,LOW_RATE
tcp,OTH,496,77,0.01,LOW_RATE
tcp,S1,2,100,0,LOW_RATE
tcp,OTH,959,45,0.02,LOW_RATE
tcp,S1,60,100,0,LOW_RATE
tcp,OTH,505,71,0.01,LOW_RATE
tcp,S1,659,100,0,LOW_RATE
tcp,S1,207,100,0,LOW_RATE
tcp,OTH,718,50,0.02,LOW_RATE
tcp,S1,859,100,0,LOW_RATE
tcp,S1,629,100,0,LOW_RATE
tcp,S2,185,100,0,LOW_RATE
tcp,RSTO,140,100,0,LOW_RATE
tcp,OTH,85,50,0,LOW_RATE
tcp,S1,116,100,0,LOW_RATE
tcp,OTH,166,50,0,LOW_RATE
tcp,S1,114,100,0,LOW_RATE
tcp,OTH,153,50,0,LOW_RATE
tcp,S1,60,100,0,LOW_RATE
tcp,OTH,137,50,0,LOW_RATE
tcp,OTH,840,34,0.03,LOW_RATE
tcp,S1,756,100,0,LOW_RATE
tcp,OTH,1,1,0,LOW_RATE
tcp,OTH,230,50,0,LOW_RATE
tcp,OTH,130,50,0,LOW_RATE
tcp,OTH,865,51,0.02,LOW_RATE
tcp,S1,17,100,0,LOW_RATE
tcp,S1,184,100,0,LOW_RATE
tcp,S1,612,100,0,LOW_RATE
tcp,OTH,1096,48,0.02,LOW_RATE
tcp,S1,261,100,0,LOW_RATE
tcp,S1,529,100,0,LOW_RATE
tcp,S1,501,100,0,LOW_RATE
tcp,S1,621,100,0,LOW_RATE
tcp,S1,654,100,0,LOW_RATE
tcp,S1,87,88,0,LOW_RATE
tcp,OTH,255,50,0,LOW_RATE
tcp,RSTO,198,100,0,LOW_RATE
tcp,OTH,1081,45,0,LOW_RATE
tcp,S1,589,100,0,LOW_RATE
tcp,S1,437,100,0,LOW_RATE
tcp,S1,568,100,0,LOW_RATE
tcp,S1,286,100,0,LOW_RATE
tcp,S1,321,100,0,LOW_RATE
tcp,S1,143,100,0,LOW_RATE
tcp,S1,383,100,0,LOW_RATE
tcp,S1,567,100,0,LOW_RATE
tcp,S1,615,100,0,LOW_RATE
tcp,S1,798,100,0,LOW_RATE
tcp,OTH,1085,49,0.02,LOW_RATE
tcp,OTH,376,90,0,LOW_RATE
tcp,S1,100,100,0,LOW_RATE
tcp,RSTO,68,87,0,LOW_RATE
tcp,S2,405,100,0,LOW_RATE
tcp,S1,197,100,0,LOW_RATE
tcp,OTH,202,50,0,LOW_RATE
tcp,OTH,395,83,0,LOW_RATE
tcp,OTH,84,50,0,LOW_RATE
tcp,OTH,611,92,0,LOW_RATE
tcp,S1,293,99,0,LOW_RATE
tcp,OTH,145,50,0,LOW_RATE
tcp,S1,178,100,0,LOW_RATE
tcp,OTH,903,30,0.03,LOW_RATE
tcp,S1,885,100,0,LOW_RATE
tcp,S1,102,94,0,LOW_RATE
tcp,OTH,40,54,0,LOW_RATE
tcp,S1,660,100,0,LOW_RATE
tcp,OTH,432,88,0,LOW_RATE
tcp,RSTO,148,100,0,LOW_RATE
tcp,S1,787,100,0,LOW_RATE
tcp,S1,106,100,0,LOW_RATE
tcp,S1,203,100,0,LOW_RATE
tcp,OTH,127,100,0,LOW_RATE
tcp,S2,443,100,0,LOW_RATE
tcp,OTH,271,50,0,LOW_RATE
tcp,OTH,410,82,0.01,LOW_RATE
tcp,S1,691,100,0,LOW_RATE
tcp,S1,871,100,0,LOW_RATE
tcp,S1,643,100,0,LOW_RATE
tcp,OTH,70,50,0,LOW_RATE
tcp,S1,110,100,0,LOW_RATE
tcp,S1,106,100,0,LOW_RATE
tcp,S1,366,100,0,LOW_RATE
tcp,S1,169,100,0,LOW_RATE
tcp,RSTO,163,100,0,LOW_RATE
tcp,S1,345,100,0,LOW_RATE
tcp,S1,215,100,0,LOW_RATE
tcp,OTH,648,53,0.02,LOW_RATE
tcp,S1,349,100,0,LOW_RATE
tcp,S1,276,100,0,LOW_RATE
tcp,OTH,636,65,0,LOW_RATE
tcp,OTH,165,50,0,LOW_RATE
tcp,OTH,571,81,0,LOW_RATE
tcp,OTH,833,35,0,LOW_RATE
tcp,S1,411,100,0,LOW_RATE
tcp,S1,788,100,0,LOW_RATE
tcp,S1,150,100,0,LOW_RATE
tcp,OTH,454,80,0,LOW_RATE
tcp,S1,337,100,0,LOW_RATE
tcp,S1,920,100,0,LOW_RATE
tcp,S1,227,100,0,LOW_RATE
tcp,S1,212,100,0,LOW_RATE
tcp,S1,218,100,0,LOW_RATE
tcp,OTH,470,89,0,LOW_RATE
tcp,OTH,67,50,0,LOW_RATE
tcp,S1,199,100,0,LOW_RATE
tcp,S1,445,100,0,LOW_RATE
tcp,OTH,97,100,0,LOW_RATE
tcp,S1,237,100,0,LOW_RATE
tcp,S1,421,100,0,LOW_RATE
tcp,OTH,44,53,0,LOW_RATE
tcp,S1,198,100,0,LOW_RATE
tcp,OTH,308,63,0,LOW_RATE
tcp,S1,243,100,0,LOW_RATE
tcp,OTH,615,92,0.01,LOW_RATE
tcp,S1,411,100,0,LOW_RATE
tcp,S1,669,100,0,LOW_RATE
tcp,RSTO,168,100,0,LOW_RATE
tcp,S1,436,100,0,LOW_RATE
tcp,S1,187,100,0,LOW_RATE
tcp,S1,134,100,0,LOW_RATE
tcp,S1,324,100,0,LOW_RATE
tcp,S1,488,100,0,LOW_RATE
tcp,RSTO,214,100,0,LOW_RATE
tcp,OTH,742,46,0,LOW_RATE
tcp,OTH,584,7,0.12,LOW_RATE
tcp,S1,324,100,0,LOW_RATE
tcp,OTH,1095,49,0,LOW_RATE
tcp,OTH,443,100,0,LOW_RATE
tcp,S1,236,100,0,LOW_RATE
tcp,S1,101,100,0,LOW_RATE
tcp,OTH,221,50,0,LOW_RATE
tcp,S1,31,100,0,LOW_RATE
tcp,RSTO,457,100,0,LOW_RATE
tcp,RSTO,38,39,0,LOW_RATE
tcp,OTH,117,50,0,LOW_RATE
tcp,OTH,156,50,0,LOW_RATE
tcp,S1,564,100,0,LOW_RATE
tcp,OTH,9,28,0.07,LOW_RATE
tcp,OTH,1081,49,0,LOW_RATE
tcp,S1,388,100,0,LOW_RATE
tcp,S1,366,100,0,LOW_RATE
tcp,OTH,8,14,0.07,LOW_RATE
tcp,OTH,359,83,0,LOW_RATE
tcp,S1,219,99,0,LOW_RATE
tcp,RSTO,88,95,0,LOW_RATE
tcp,S1,94,96,0,LOW_RATE
tcp,S1,326,100,0,LOW_RATE
tcp,S1,425,100,0,LOW_RATE
tcp,RSTO,70,71,0,LOW_RATE
tcp,S1,280,100,0,LOW_RATE
tcp,RSTO,177,100,0,LOW_RATE
tcp,S1,662,100,0,LOW_RATE
tcp,S1,344,100,0,LOW_RATE
tcp,OTH,53,50,0,LOW_RATE
tcp,S1,403,100,0,LOW_RATE
tcp,OTH,4,4,0.2,LOW_RATE
tcp,OTH,190,50,0,LOW_RATE
tcp,OTH,10,10,0.09,LOW_RATE
tcp,S1,332,99,0,LOW_RATE
tcp,S1,25,69,0,LOW_RATE
tcp,RSTO,41,66,0,LOW_RATE
tcp,OTH,1064,50,0.02,LOW_RATE
tcp,S1,369,100,0,LOW_RATE
tcp,RSTO,2,3,0,LOW_RATE
tcp,OTH,280,52,0,LOW_RATE
tcp,OTH,745,52,0.02,LOW_RATE
tcp,RSTO,131,100,0,LOW_RATE
tcp,OTH,853,49,0,LOW_RATE
tcp,S1,319,99,0,LOW_RATE
tcp,OTH,771,49,0.02,LOW_RATE
tcp,S1,659,100,0,LOW_RATE
tcp,OTH,314,67,0,LOW_RATE
tcp,S1,321,100,0,LOW_RATE
tcp,S1,61,86,0,LOW_RATE
tcp,OTH,129,50,0,LOW_RATE
tcp,S2,225,100,0,LOW_RATE
tcp,S1,23,98,0,LOW_RATE
tcp,OTH,1014,47,0.02,LOW_RATE
tcp,S1,495,100,0,LOW_RATE
tcp,OTH,794,47,0.02,LOW_RATE
tcp,OTH,953,55,0,LOW_RATE
tcp,OTH,886,48,0.02,LOW_RATE
tcp,S1,637,100,0,LOW_RATE
tcp,OTH,1058,48,0.02,LOW_RATE
tcp,OTH,282,51,0,LOW_RATE
tcp,S1,697,99,0,LOW_RATE
tcp,OTH,960,51,0.02,LOW_RATE
tcp,S1,616,100,0,LOW_RATE
tcp,S1,680,100,0,LOW_RATE
tcp,S1,545,100,0,LOW_RATE
tcp,S1,210,100,0,LOW_RATE
tcp,S1,144,99,0,LOW_RATE
tcp,OTH,335,78,0,LOW_RATE
tcp,RSTO,149,100,0,LOW_RATE
tcp,S1,161,100,0,LOW_RATE
tcp,S1,266,100,0,LOW_RATE
tcp,OTH,381,86,0.01,LOW_RATE
tcp,OTH,130,50,0,LOW_RATE
tcp,RSTO,27,55,0,LOW_RATE
tcp,OTH,193,50,0,LOW_RATE
tcp,S1,725,99,0,LOW_RATE
tcp,S1,207,100,0,LOW_RATE
tcp,OTH,933,45,0,LOW_RATE
tcp,S2,183,100,0,LOW_RATE
tcp,S1,541,100,0,LOW_RATE
tcp,S1,70,93,0,LOW_RATE
tcp,S1,51,100,0,LOW_RATE
tcp,RSTO,37,38,0,LOW_RATE
tcp,S1,795,100,0,LOW_RATE
tcp,S1,386,100,0,LOW_RATE
tcp,S1,205,100,0,LOW_RATE
tcp,RSTO,304,100,0,LOW_RATE
tcp,OTH,762,48,0,LOW_RATE
tcp,OTH,129,50,0,LOW_RATE
tcp,S1,680,99,0,LOW_RATE
tcp,S1,78,100,0,LOW_RATE
tcp,OTH,490,100,0,LOW_RATE
tcp,S1,210,100,0,LOW_RATE
tcp,S1,86,90,0,LOW_RATE
tcp,OTH,94,50,0,LOW_RATE
tcp,RSTO,6,37,0,LOW_RATE
tcp,S1,397,100,0,LOW_RATE
tcp,OTH,180,50,0,LOW_RATE
tcp,RSTO,498,100,0,LOW_RATE
tcp,S1,570,100,0,LOW_RATE
tcp,RSTO,150,100,0,LOW_RATE
tcp,S1,225,100,0,LOW_RATE
tcp,S1,141,99,0,LOW_RATE
tcp,OTH,1006,49,0,LOW_RATE
tcp,RSTO,137,100,0,LOW_RATE
tcp,S1,527,100,0,LOW_RATE
tcp,RSTO,10,28,0,LOW_RATE
tcp,OTH,1023,50,0.02,LOW_RATE
tcp,OTH,11,65,0.03,LOW_RATE
tcp,S1,771,100,0,LOW_RATE
tcp,RSTO,127,100,0,LOW_RATE
tcp,S1,258,100,0,LOW_RATE
tcp,RSTO,408,100,0,LOW_RATE
tcp,RSTO,291,100,0,LOW_RATE
tcp,S1,367,100,0,LOW_RATE
tcp,RSTO,68,69,0,LOW_RATE
tcp,RSTO,26,54,0,LOW_RATE
tcp,S1,319,100,0,LOW_RATE
tcp,RSTO,82,83,0,LOW_RATE
tcp,S1,377,100,0,LOW_RATE
tcp,S1,356,100,0,LOW_RATE
tcp,OTH,5,5,0.33,LOW_RATE
tcp,OTH,371,96,0,LOW_RATE
tcp,S1,246,100,0,LOW_RATE
tcp,OTH,66,50,0,LOW_RATE
tcp,S1,450,100,0,LOW_RATE
tcp,RSTO,164,100,0,LOW_RATE
tcp,S1,430,100,0,LOW_RATE
tcp,S1,172,100,0,LOW_RATE
tcp,S1,650,100,0,LOW_RATE
tcp,S1,364,100,0,LOW_RATE
tcp,OTH,872,48,0.02,LOW_RATE
tcp,RSTO,197,100,0,LOW_RATE
tcp,OTH,758,52,0,LOW_RATE
tcp,RSTO,145,100,0,LOW_RATE
tcp,RSTO,31,74,0,LOW_RATE
tcp,RSTO,80,81,0,LOW_RATE
tcp,RSTO,148,100,0,LOW_RATE
tcp,OTH,406,84,0,LOW_RATE
tcp,S1,477,100,0,LOW_RATE
tcp,RSTO,189,100,0,LOW_RATE
tcp,OTH,264,50,0,LOW_RATE
tcp,S1,524,100,0,LOW_RATE
tcp,S1,607,100,0,LOW_RATE
tcp,OTH,999,49,0.02,LOW_RATE
tcp,S1,45,78,0,LOW_RATE
tcp,S1,595,100,0,LOW_RATE
tcp,S1,179,99,0,LOW_RATE
tcp,RSTO,114,100,0,LOW_RATE
tcp,RSTO,5,6,0,LOW_RATE
tcp,OTH,717,49,0,LOW_RATE
tcp,S1,293,100,0,LOW_RATE
tcp,S1,393,100,0,LOW_RATE
tcp,OTH,667,41,0.02,LOW_RATE
tcp,S1,562,100,0,LOW_RATE
tcp,S1,475,100,0,LOW_RATE
tcp,S1,429,100,0,LOW_RATE
tcp,S1,350,100,0,LOW_RATE
tcp,S1,9,100,0,LOW_RATE
tcp,S1,58,100,0,LOW_RATE
tcp,S1,56,100,0,LOW_RATE
tcp,RSTO,178,100,0,LOW_RATE
tcp,S1,211,100,0,LOW_RATE
tcp,S1,248,100,0,LOW_RATE
tcp,S1,227,100,0,LOW_RATE
tcp,S1,273,100,0,LOW_RATE
tcp,S1,405,100,0,LOW_RATE
tcp,RSTO,205,100,0,LOW_RATE
tcp,OTH,977,42,0,LOW_RATE
tcp,OTH,276,50,0,LOW_RATE
tcp,S1,356,100,0,LOW_RATE
tcp,RSTO,715,100,0,LOW_RATE
tcp,S1,286,99,0,LOW_RATE
tcp,OTH,1067,51,0.02,LOW_RATE
tcp,S1,547,100,0,LOW_RATE
tcp,S1,308,100,0,LOW_RATE
tcp,S1,324,99,0,LOW_RATE
tcp,OTH,592,93,0,LOW_RATE
tcp,OTH,332,76,0,LOW_RATE
tcp,RSTO,20,21,0,LOW_RATE
tcp,RSTO,176,100,0,LOW_RATE
tcp,S1,124,100,0,LOW_RATE
tcp,OTH,1023,43,0.02,LOW_RATE
tcp,S1,214,100,0,LOW_RATE
tcp,OTH,1060,50,0.02,LOW_RATE
tcp,OTH,126,50,0,LOW_RATE
tcp,OTH,236,50,0,LOW_RATE
tcp,S1,230,100,0,LOW_RATE
tcp,OTH,435,82,0,LOW_RATE
tcp,S1,33,100,0,LOW_RATE
tcp,OTH,845,51,0,LOW_RATE
tcp,S1,269,100,0,LOW_RATE
tcp,S1,386,100,0,LOW_RATE
tcp,S1,193,100,0,LOW_RATE
tcp,RSTO,146,100,0,LOW_RATE
tcp,RSTO,73,74,0,LOW_RATE
tcp,OTH,1027,50,0.02,LOW_RATE
tcp,OTH,705,51,0,LOW_RATE
tcp,S1,494,100,0,LOW_RATE
tcp,OTH,5,17,0.06,LOW_RATE
tcp,S1,68,100,0,LOW_RATE
tcp,OTH,133,50,0,LOW_RATE
tcp,OTH,965,43,0,LOW_RATE
tcp,OTH,600,93,0,LOW_RATE
tcp,RSTO,103,100,0,LOW_RATE
tcp,OTH,655,49,0.02,LOW_RATE
tcp,OTH,4,63,0,LOW_RATE
tcp,S1,202,99,0,LOW_RATE
tcp,OTH,1005,49,0.02,LOW_RATE
tcp,RSTO,44,78,0,LOW_RATE
tcp,S1,121,100,0,LOW_RATE
tcp,S1,491,99,0,LOW_RATE
tcp,S1,435,100,0,LOW_RATE
tcp,RSTO,225,100,0,LOW_RATE
tcp,S1,65,94,0,LOW_RATE
tcp,OTH,767,47,0.02,LOW_RATE
tcp,RSTO,13,62,0,LOW_RATE
tcp,S1,455,100,0,LOW_RATE
tcp,S1,737,100,0,LOW_RATE
tcp,S1,299,99,0,LOW_RATE
tcp,OTH,172,50,0,LOW_RATE
tcp,RSTO,213,100,0,LOW_RATE
tcp,OTH,69,50,0,LOW_RATE
tcp,S1,303,100,0,LOW_RATE
tcp,S1,451,100,0,LOW_RATE
tcp,RSTO,74,75,0,LOW_RATE
tcp,OTH,1019,43,0.02,LOW_RATE
