% isAttack normal:	571
% isAttack attack:	3229
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, normal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,5,8,10,16,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute count numeric
@attribute serror_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,S1,0,41,0.98,0,0,0,attack
tcp,S1,0,95,1,0,0,0,attack
tcp,S1,0,177,1,0,0,0,attack
tcp,OTH,0,687,0,0,0,0,attack
tcp,S1,140,112,0.99,0,0,0,attack
tcp,S2,74,237,1,0,0,0,attack
tcp,OTH,0,949,0,0,0.02,0,attack
tcp,OTH,0,215,0,0,0,0,attack
tcp,S1,0,158,1,0,0,0,attack
tcp,RSTO,1024,193,0,0,0,0,attack
tcp,S1,0,582,0.56,0,0,0,attack
tcp,S1,206,170,0.92,0,0,0,attack
tcp,S1,0,330,0.38,0,0,0,attack
tcp,OTH,0,1024,0,0,0.02,0,attack
tcp,S1,0,122,0.98,0,0,0,attack
tcp,S1,0,388,1,0,0,0,attack
tcp,S1,0,267,0.73,0,0,0,attack
tcp,S1,0,105,0.99,0,0,0,attack
tcp,S1,0,427,0.41,0,0,0,attack
tcp,RSTO,1019,146,0,0,0,0,attack
tcp,OTH,0,736,0,0,0,0,attack
tcp,S1,0,336,0.89,0,0,0,attack
tcp,OTH,0,380,0,0,0,0,attack
tcp,S1,0,422,0.91,0,0,0,attack
tcp,OTH,0,914,0,0,0,0,attack
tcp,OTH,0,233,0,0,0,0,attack
tcp,S1,0,554,1,0,0,0,attack
tcp,RSTO,958,28,0,0,0,0,attack
tcp,S1,0,332,0.38,0,0,0,attack
tcp,S1,206,205,0.94,0,0,0,attack
tcp,S1,0,72,1,0,0,0,attack
tcp,S1,206,99,0.98,0,0,0,attack
tcp,OTH,0,989,0,0,0,0,attack
tcp,OTH,0,714,0,0,0.02,0,attack
tcp,S1,0,120,1,0,0,0,attack
tcp,S1,0,447,1,0,0,0,attack
tcp,OTH,0,961,0,0,0.02,0,attack
tcp,S1,206,182,0.99,0,0,0,attack
tcp,S1,0,52,1,0,0,0,attack
tcp,S1,0,599,1,0,0,0,attack
tcp,RSTO,1024,384,0.4,0,0,0,attack
tcp,OTH,0,396,0,0,0.01,0,attack
tcp,OTH,0,231,0,0,0,0,attack
tcp,OTH,0,126,0,0,0,0,attack
tcp,S1,0,455,0.45,0,0,0,attack
tcp,RSTO,958,132,0,0,0,0,attack
tcp,S1,0,321,0.36,0,0,0,attack
tcp,S1,0,282,1,0,0,0,attack
tcp,S1,0,747,1,0,0,0,attack
tcp,OTH,0,149,0,0,0,0,attack
tcp,S1,0,1026,0.73,0,0,0,attack
tcp,S1,0,307,0.98,0,0,0,attack
tcp,S1,0,653,1,0,0,0,attack
tcp,S1,0,413,1,0,0,0,attack
tcp,RSTO,1024,374,0.41,0,0,0,attack
tcp,S1,0,407,0.38,0,0,0,attack
tcp,S1,0,205,1,0,0,0,attack
tcp,S1,0,480,1,0,0,0,attack
tcp,RSTO,1019,348,0.36,0,0,0,attack
tcp,OTH,0,97,0,0,0,0,attack
tcp,S1,0,943,0.71,0,0,0,attack
tcp,S1,0,330,0.88,0,0,0,attack
tcp,S1,0,225,1,0,0,0,attack
tcp,OTH,0,679,0,0,0.02,0,attack
tcp,RSTO,958,178,0,0,0,0,attack
tcp,OTH,0,370,0,0,0.02,0,attack
tcp,S1,0,275,0.26,0,0,0,attack
tcp,OTH,0,313,0,0,0,0,attack
tcp,OTH,0,602,0,0,0,0,attack
tcp,S1,0,230,1,0,0,0,attack
tcp,OTH,0,6,0,0,0.27,0,attack
tcp,OTH,0,97,0,0,0,0,attack
tcp,S1,0,147,1,0,0,0,attack
tcp,S1,0,474,1,0,0,0,attack
tcp,S1,0,402,1,0,0,0,attack
tcp,OTH,0,381,0,0,0,0,attack
tcp,S1,0,290,1,0,0,0,attack
tcp,OTH,0,746,0,0,0,0,attack
tcp,OTH,0,39,0,0,0,0,attack
tcp,S1,0,614,1,0,0,0,attack
tcp,S1,0,420,1,0,0,0,attack
tcp,S1,0,292,1,0,0,0,attack
tcp,S1,0,349,0.41,0,0,0,attack
tcp,S1,0,571,1,0,0,0,attack
tcp,OTH,0,1019,0,0,0,0,attack
tcp,S1,0,864,1,0,0,0,attack
tcp,S1,206,518,1,0,0,0,attack
tcp,S1,0,73,1,0,0,0,attack
tcp,S1,0,174,1,0,0,0,attack
tcp,OTH,0,256,0,0,0,0,attack
tcp,OTH,0,567,0,0,0,0,attack
tcp,S1,0,605,0.55,0,0,0,attack
tcp,S1,74,675,1,0,0,0,attack
tcp,S1,0,331,1,0,0,0,attack
tcp,RSTO,1019,331,0.38,0,0,0,attack
tcp,S1,0,102,1,0,0,0,attack
tcp,OTH,0,25,0,0,0,0,attack
tcp,S1,0,538,1,0,0,0,attack
tcp,OTH,0,652,0,0,0,0,attack
tcp,S1,0,523,1,0,0,0,attack
tcp,RSTO,958,3,0,0,0,0,attack
tcp,S1,0,112,1,0,0,0,attack
tcp,S1,0,387,1,0,0,0,attack
tcp,OTH,0,964,0,0,0,0,attack
tcp,RSTO,958,69,0,0,0,0,attack
tcp,OTH,0,255,0,0,0,0,attack
tcp,OTH,0,1075,0,0,0,0,attack
tcp,OTH,0,68,0,0,0,0,attack
tcp,S1,0,549,1,0,0,0,attack
tcp,S1,0,626,1,0,0,0,attack
tcp,S1,0,147,1,0,0,0,attack
tcp,S1,0,430,1,0,0,0,attack
tcp,S1,206,189,0.99,0,0,0,attack
tcp,S1,0,252,1,0,0,0,attack
tcp,S1,0,749,1,0,0,0,attack
tcp,RSTO,1024,396,0.39,0,0,0,attack
tcp,S1,0,464,1,0,0,0,attack
tcp,RSTO,1024,363,0.42,0,0,0,attack
tcp,RSTO,958,7,0,0,0,0,attack
tcp,S1,0,234,1,0,0,0,attack
tcp,S1,0,229,1,0,0,0,attack
tcp,S1,0,979,1,0,0,0,attack
tcp,OTH,0,126,0,0,0,0,attack
tcp,S1,0,943,1,0,0,0,attack
tcp,S1,0,307,1,0,0,0,attack
tcp,S1,0,12,1,0,0,0,attack
tcp,OTH,0,63,0,0,0,0,attack
tcp,S1,0,339,0.4,0,0,0,attack
tcp,OTH,0,173,0,0,0,0,attack
tcp,S1,0,968,0.72,0,0,0,attack
tcp,RSTO,958,341,0.89,0,0,0,attack
tcp,S1,206,179,0.93,0,0,0,attack
tcp,OTH,0,4,0,0,0,0,attack
tcp,S1,0,65,1,0,0,0,attack
tcp,OTH,0,298,0,0,0,0,attack
tcp,S1,0,458,1,0,0,0,attack
tcp,S1,0,341,1,0,0,0,attack
tcp,S1,0,642,0.57,0,0,0,attack
tcp,S1,0,63,1,0,0,0,attack
tcp,OTH,0,953,0,0,0.02,0,attack
tcp,S1,0,348,0.41,0,0,0,attack
tcp,S1,0,570,0.52,0,0,0,attack
tcp,OTH,0,411,0,0,0,0,attack
tcp,OTH,0,275,0,0,0,0,attack
tcp,S1,0,661,1,0,0,0,attack
tcp,S1,0,324,0.98,0,0,0,attack
tcp,RSTO,958,30,0,0,0,0,attack
tcp,OTH,0,148,0,0,0,0,attack
tcp,S1,0,481,1,0,0,0,attack
tcp,S1,0,124,0.99,0,0,0,attack
tcp,OTH,0,281,0,0,0,0,attack
tcp,S2,74,610,0.86,0,0,0,attack
tcp,OTH,0,90,0,0,0,0,attack
tcp,RSTO,958,38,0,0,0,0,attack
tcp,RSTO,958,52,0,0,0,0,attack
tcp,RSTO,1024,143,0.97,0,0,0,attack
tcp,S1,0,223,0.09,0,0,0,attack
tcp,S1,0,281,1,0,0,0,attack
tcp,S1,0,453,1,0,0,0,attack
tcp,RSTO,958,102,0,0,0,0,attack
tcp,OTH,0,429,0,0,0,0,attack
tcp,OTH,0,147,0,0,0,0,attack
tcp,OTH,0,562,0,0,0,0,attack
tcp,S1,0,250,0.71,0,0,0,attack
tcp,S1,0,453,1,0,0,0,attack
tcp,S1,140,498,0.99,0,0,0,attack
tcp,S1,0,498,1,0,0,0,attack
tcp,RSTO,958,41,0,0,0,0,attack
tcp,S1,0,239,0.7,0,0,0,attack
tcp,OTH,0,51,0,0,0,0,attack
tcp,OTH,0,595,0,0,0,0,attack
tcp,S1,0,28,0.96,0,0,0,attack
tcp,S1,0,306,0.33,0,0,0,attack
tcp,S1,0,47,1,0,0,0,attack
tcp,S1,0,642,1,0,0,0,attack
tcp,S1,0,106,1,0,0,0,attack
tcp,S1,0,591,0.86,0,0,0,attack
tcp,S1,0,337,1,0,0,0,attack
tcp,S1,140,525,1,0,0,0,attack
tcp,S2,140,140,1,0,0,0,attack
tcp,S1,0,78,1,0,0,0,attack
tcp,S2,140,141,1,0,0,0,attack
tcp,OTH,0,1138,0,0,0.05,0,attack
tcp,OTH,0,380,0,0,0.01,0,attack
tcp,S1,0,458,1,0,0,0,attack
tcp,OTH,0,488,0,0,0,0,attack
tcp,OTH,0,244,0,0,0,0,attack
tcp,S1,0,98,1,0,0,0,attack
tcp,S1,0,278,0.99,0,0,0,attack
tcp,S1,0,800,1,0,0,0,attack
tcp,S1,0,936,0.71,0,0,0,attack
tcp,OTH,0,742,0,0,0.04,0,attack
tcp,OTH,0,2,0,0,0.03,0,attack
tcp,OTH,0,160,0,0,0,0,attack
tcp,S1,0,260,0.21,0,0,0,attack
tcp,OTH,0,743,0,0,0.02,0,attack
tcp,OTH,0,187,0,0,0,0,attack
tcp,RSTO,1024,93,0,0,0,0,attack
tcp,S1,0,68,1,0,0,0,attack
tcp,S1,0,466,0.92,0,0,0,attack
tcp,OTH,0,948,0,0,0,0,attack
tcp,OTH,0,207,0,0,0,0,attack
tcp,S2,74,228,1,0,0,0,attack
tcp,OTH,0,610,0,0,0,0,attack
tcp,S1,0,701,1,0,0,0,attack
tcp,S1,0,617,1,0,0,0,attack
tcp,S1,0,980,0.72,0,0,0,attack
tcp,OTH,0,883,0,0,0,0,attack
tcp,OTH,0,37,0,0,0,0,attack
tcp,S1,0,115,1,0,0,0,attack
tcp,S1,0,737,0.88,0,0,0,attack
tcp,S1,0,321,0.36,0,0,0,attack
tcp,S1,0,747,1,0,0,0,attack
tcp,OTH,0,882,0,0,0.04,0,attack
tcp,OTH,0,28,0,0,0,0,attack
tcp,S1,0,217,0.08,0,0,0,attack
tcp,OTH,0,3,0,0,0,0,attack
tcp,S1,0,72,1,0,0,0,attack
tcp,S1,0,274,0,0,0,0,attack
tcp,RSTO,1024,233,0.12,0,0,0,attack
tcp,S1,0,612,1,0,0,0,attack
tcp,OTH,0,871,0,0,0,0,attack
tcp,S1,140,623,0.99,0,0,0,attack
tcp,OTH,0,177,0,0,0,0,attack
tcp,S1,0,954,0.71,0,0,0,attack
tcp,OTH,0,763,0,0,0.03,0,attack
tcp,OTH,0,174,0,0,0,0,attack
tcp,S1,0,61,0.95,0,0,0,attack
tcp,S1,0,150,0.99,0,0,0,attack
tcp,S1,0,246,0.99,0,0,0,attack
tcp,OTH,0,946,0,0,0,0,attack
tcp,S1,0,340,1,0,0,0,attack
tcp,S1,0,371,0.89,0,0,0,attack
tcp,S1,0,365,1,0,0,0,attack
tcp,S1,0,157,1,0,0,0,attack
tcp,S1,0,137,0.99,0,0,0,attack
tcp,OTH,0,440,0,0,0,0,attack
tcp,S1,0,334,0.38,0,0,0,attack
tcp,S1,0,6,1,0,0,0,attack
tcp,OTH,0,328,0,0,0,0,attack
tcp,OTH,0,7,0,0,0,0,attack
tcp,OTH,0,122,0,0,0,0,attack
tcp,S1,0,242,1,0,0,0,attack
tcp,OTH,0,690,0,0,0.02,0,attack
tcp,OTH,0,131,0,0,0,0,attack
tcp,S1,0,1017,0.73,0,0,0,attack
tcp,S1,0,431,1,0,0,0,attack
tcp,S1,0,299,1,0,0,0,attack
tcp,OTH,0,304,0,0,0,0,attack
tcp,S1,0,485,1,0,0,0,attack
tcp,S1,0,72,0.96,0,0,0,attack
tcp,OTH,0,290,0,0,0,0,attack
tcp,OTH,0,124,0,0,0,0,attack
tcp,S1,206,528,1,0,0,0,attack
tcp,S1,0,360,1,0,0,0,attack
tcp,S1,0,356,0.89,0,0,0,attack
tcp,OTH,0,821,0,0,0.03,0,attack
tcp,S2,140,404,1,0,0,0,attack
tcp,OTH,0,9,0,0,0.08,0,attack
tcp,OTH,0,564,0,0,0,0,attack
tcp,S1,0,217,0.99,0,0,0,attack
tcp,OTH,0,980,0,0,0.02,0,attack
tcp,RSTO,1024,196,0,0,0,0,attack
tcp,OTH,0,841,0,0,0,0,attack
tcp,S1,0,109,1,0,0,0,attack
tcp,S1,0,830,0.67,0,0,0,attack
tcp,RSTO,1019,282,0.96,0,0,0,attack
tcp,S1,0,314,1,0,0,0,attack
tcp,OTH,0,188,0,0,0,0,attack
tcp,RSTO,958,134,0,0,0,0,attack
tcp,S1,0,112,1,0,0,0,attack
tcp,S1,0,498,1,0,0,0,attack
tcp,OTH,0,540,0,0,0,0,attack
tcp,OTH,0,605,0,0,0,0,attack
tcp,S1,0,320,0.98,0,0,0,attack
tcp,OTH,0,236,0,0,0,0,attack
tcp,OTH,0,99,0,0,0,0,attack
tcp,S1,0,224,1,0,0,0,attack
tcp,OTH,0,221,0,0,0,0,attack
tcp,OTH,0,651,0,0,0.02,0,attack
tcp,S1,0,464,0.46,0,0,0,attack
tcp,S1,0,355,0.89,0,0,0,attack
tcp,S1,140,537,0.99,0,0,0,attack
tcp,OTH,0,98,0,0,0,0,attack
tcp,OTH,0,455,0,0,0,0,attack
tcp,OTH,0,154,0,0,0,0,attack
tcp,S1,0,315,1,0,0,0,attack
tcp,S1,0,711,1,0,0,0,attack
tcp,S1,0,453,1,0,0,0,attack
tcp,RSTO,953,160,0,0,0,0,attack
tcp,S1,206,129,0.9,0,0,0,attack
tcp,OTH,0,135,0,0,0,0,attack
tcp,S1,0,692,1,0,0,0,attack
tcp,S1,0,89,1,0,0,0,attack
tcp,S1,0,564,1,0,0,0,attack
tcp,RSTO,1024,370,0.41,0,0,0,attack
tcp,OTH,0,549,0,0,0,0,attack
tcp,S1,0,258,1,0,0,0,attack
tcp,OTH,0,1052,0,0,0.02,0,attack
tcp,S1,0,323,0.98,0,0,0,attack
tcp,RSTO,1019,92,0,0,0,0,attack
tcp,S1,0,569,1,0,0,0,attack
tcp,S1,0,505,0.5,0,0,0,attack
tcp,S1,0,594,0.57,0,0,0,attack
tcp,S1,0,497,0.49,0,0,0,attack
tcp,S1,0,724,1,0,0,0,attack
tcp,S1,0,342,0.99,0,0,0,attack
tcp,S1,0,234,0.12,0,0,0,attack
tcp,OTH,0,610,0,0,0,0,attack
tcp,OTH,0,1105,0,0,0,0,attack
tcp,S1,0,625,1,0,0,0,attack
tcp,RSTO,1019,118,0,0,0,0,attack
tcp,OTH,0,260,0,0,0,0,attack
tcp,S1,140,175,1,0,0,0,attack
tcp,OTH,0,659,0,0,0,0,attack
tcp,RSTO,958,96,0,0,0,0,attack
tcp,OTH,0,252,0,0,0,0,attack
tcp,OTH,0,76,0,0,0,0,attack
tcp,OTH,0,721,0,0,0,0,attack
tcp,S1,0,457,1,0,0,0,attack
tcp,OTH,0,785,0,0,0,0,attack
tcp,S1,0,649,1,0,0,0,attack
tcp,S1,140,482,0.99,0,0,0,attack
tcp,S1,0,548,1,0,0,0,attack
tcp,S1,0,256,1,0,0,0,attack
tcp,OTH,0,1095,0,0,0.02,0,attack
tcp,OTH,0,6,0,0,0,0,attack
tcp,S1,0,718,0.88,0,0,0,attack
tcp,S1,0,335,0.39,0,0,0,attack
tcp,OTH,0,66,0,0,0,0,attack
tcp,S1,140,603,0.99,0,0,0,attack
tcp,S1,0,265,0.98,0,0,0,attack
tcp,S1,206,130,0.9,0,0,0,attack
tcp,OTH,0,986,0,0,0.02,0,attack
tcp,S1,0,153,0.99,0,0,0,attack
tcp,S1,0,147,0.99,0,0,0,attack
tcp,S1,0,442,0.38,0,0,0,attack
tcp,OTH,0,826,0,0,0,0,attack
tcp,RSTO,958,169,0.83,0,0,0,attack
tcp,OTH,0,664,0,0,0.01,0,attack
tcp,OTH,0,267,0,0,0,0,attack
tcp,OTH,0,467,0,0,0,0,attack
tcp,RSTO,958,138,0,0,0,0,attack
tcp,S1,0,263,0.22,0,0,0,attack
tcp,S1,0,317,0.99,0,0,0,attack
tcp,S1,0,246,1,0,0,0,attack
tcp,S1,74,354,1,0,0,0,attack
tcp,OTH,0,1051,0,0,0.02,0,attack
tcp,RSTO,1024,390,0.4,0,0,0,attack
tcp,S1,0,127,0.99,0,0,0,attack
tcp,S1,0,698,1,0,0,0,attack
tcp,S1,206,36,0.64,0,0,0,attack
tcp,OTH,0,318,0,0,0,0,attack
tcp,OTH,0,260,0,0,0,0,attack
tcp,S1,0,291,1,0,0,0,attack
tcp,OTH,0,905,0,0,0,0,attack
tcp,S1,0,8,1,0,0,0,attack
tcp,RSTO,1024,125,0,0,0,0,attack
tcp,RSTO,1024,728,0.62,0,0,0,attack
tcp,S1,0,91,1,0,0,0,attack
tcp,S1,0,703,0.88,0,0,0,attack
tcp,S2,74,736,0.61,0,0,0,attack
tcp,S1,0,573,1,0,0,0,attack
tcp,S1,0,117,1,0,0,0,attack
tcp,S1,0,414,0.34,0,0,0,attack
tcp,S1,0,747,0.63,0,0,0,attack
tcp,S1,0,399,0.99,0,0,0,attack
tcp,S2,148,362,0.35,0,0,0,attack
tcp,OTH,0,443,0,0,0,0,attack
tcp,S1,0,575,1,0,0,0,attack
tcp,OTH,0,298,0,0,0,0,attack
tcp,OTH,0,88,0,0,0,0,attack
tcp,S2,140,97,1,0,0,0,attack
tcp,S1,0,52,1,0,0,0,attack
tcp,S1,0,285,0.98,0,0,0,attack
tcp,S1,0,243,0.16,0,0,0,attack
tcp,S1,0,587,1,0,0,0,attack
tcp,OTH,0,563,0,0,0,0,attack
tcp,S1,0,280,0.99,0,0,0,attack
tcp,OTH,0,769,0,0,0,0,attack
tcp,S1,0,426,1,0,0,0,attack
tcp,OTH,0,1087,0,0,0,0,attack
tcp,OTH,0,229,0,0,0,0,attack
tcp,S1,0,308,0.98,0,0,0,attack
tcp,S1,0,455,1,0,0,0,attack
tcp,OTH,0,695,0,0,0,0,attack
tcp,S1,0,287,1,0,0,0,attack
tcp,OTH,0,48,0,0,0,0,attack
tcp,OTH,0,406,0,0,0,0,attack
tcp,S1,0,219,1,0,0,0,attack
tcp,RSTO,1024,715,0.63,0,0,0,attack
tcp,S1,0,482,1,0,0,0,attack
tcp,OTH,0,496,0,0,0.01,0,attack
tcp,S1,0,2,1,0,0,0,attack
tcp,OTH,0,959,0,0,0.02,0,attack
tcp,S1,0,60,0.97,0,0,0,attack
tcp,OTH,0,505,0,0,0.01,0,attack
tcp,S1,0,659,1,0,0,0,attack
tcp,S1,0,207,0.04,0,0,0,attack
tcp,OTH,0,718,0,0,0.02,0,attack
tcp,S1,0,859,1,0,0,0,attack
tcp,S1,0,629,1,0,0,0,attack
tcp,S2,140,185,1,0,0,0,attack
tcp,RSTO,1024,140,0,0,0,0,attack
tcp,OTH,0,85,0,0,0,0,attack
tcp,S1,0,116,0.97,0,0,0,attack
tcp,OTH,0,166,0,0,0,0,attack
tcp,S1,140,114,0.99,0,0,0,attack
tcp,OTH,0,153,0,0,0,0,attack
tcp,S1,0,60,1,0,0,0,attack
tcp,OTH,0,137,0,0,0,0,attack
tcp,OTH,0,840,0,0,0.03,0,attack
tcp,S1,0,756,1,0,0,0,attack
tcp,OTH,0,1,0,0,0,0,attack
tcp,OTH,0,230,0,0,0,0,attack
tcp,OTH,0,130,0,0,0,0,attack
tcp,OTH,0,865,0,0,0.02,0,attack
tcp,S1,0,17,0.94,0,0,0,attack
tcp,S1,0,184,1,0,0,0,attack
tcp,S1,0,612,1,0,0,0,attack
tcp,OTH,0,1096,0,0,0.02,0,attack
tcp,S1,0,261,1,0,0,0,attack
tcp,S1,0,529,0.48,0,0,0,attack
tcp,S1,0,501,0.5,0,0,0,attack
tcp,S1,0,621,1,0,0,0,attack
tcp,S1,0,654,1,0,0,0,attack
tcp,S1,0,87,1,0,0,0,attack
tcp,OTH,0,255,0,0,0,0,attack
tcp,RSTO,1024,198,0,0,0,0,attack
tcp,OTH,0,1081,0,0,0,0,attack
tcp,S1,0,589,1,0,0,0,attack
tcp,S1,0,437,0.91,0,0,0,attack
tcp,S1,0,568,0.85,0,0,0,attack
tcp,S1,0,286,0.28,0,0,0,attack
tcp,S1,0,321,0.88,0,0,0,attack
tcp,S1,0,143,0.99,0,0,0,attack
tcp,S1,0,383,1,0,0,0,attack
tcp,S1,140,567,0.99,0,0,0,attack
tcp,S1,0,615,1,0,0,0,attack
tcp,S1,0,798,1,0,0,0,attack
tcp,OTH,0,1085,0,0,0.02,0,attack
tcp,OTH,0,376,0,0,0,0,attack
tcp,S1,0,100,1,0,0,0,attack
tcp,RSTO,958,68,0,0,0,0,attack
tcp,S2,140,405,1,0,0,0,attack
tcp,S1,206,197,0.93,0,0,0,attack
tcp,OTH,0,202,0,0,0,0,attack
tcp,OTH,0,395,0,0,0,0,attack
tcp,OTH,0,84,0,0,0,0,attack
tcp,OTH,0,611,0,0,0,0,attack
tcp,S1,0,293,0.3,0,0,0,attack
tcp,OTH,0,145,0,0,0,0,attack
tcp,S1,0,178,0.98,0,0,0,attack
tcp,OTH,0,903,0,0,0.03,0,attack
tcp,S1,0,885,1,0,0,0,attack
tcp,S1,206,102,0.87,0,0,0,attack
tcp,OTH,0,40,0,0,0,0,attack
tcp,S1,0,660,1,0,0,0,attack
tcp,OTH,0,432,0,0,0,0,attack
tcp,RSTO,958,148,0,0,0,0,attack
tcp,S1,0,787,1,0,0,0,attack
tcp,S1,0,106,1,0,0,0,attack
tcp,S1,0,203,1,0,0,0,attack
tcp,OTH,0,127,0,0,0,0,attack
tcp,S2,140,443,1,0,0,0,attack
tcp,OTH,0,271,0,0,0,0,attack
tcp,OTH,0,410,0,0,0.01,0,attack
tcp,S1,0,691,1,0,0,0,attack
tcp,S1,0,871,1,0,0,0,attack
tcp,S1,0,643,1,0,0,0,attack
tcp,OTH,0,70,0,0,0,0,attack
tcp,S1,0,110,1,0,0,0,attack
tcp,S1,0,106,1,0,0,0,attack
tcp,S1,0,366,1,0,0,0,attack
tcp,S1,206,169,0.92,0,0,0,attack
tcp,RSTO,958,163,0,0,0,0,attack
tcp,S1,0,345,0.41,0,0,0,attack
tcp,S1,0,215,0.05,0,0,0,attack
tcp,OTH,0,648,0,0,0.02,0,attack
tcp,S1,0,349,0.89,0,0,0,attack
tcp,S1,0,276,0.25,0,0,0,attack
tcp,OTH,0,636,0,0,0,0,attack
tcp,OTH,0,165,0,0,0,0,attack
tcp,OTH,0,571,0,0,0,0,attack
tcp,OTH,0,833,0,0,0,0,attack
tcp,S1,0,411,1,0,0,0,attack
tcp,S1,0,788,1,0,0,0,attack
tcp,S1,0,150,1,0,0,0,attack
tcp,OTH,0,454,0,0,0,0,attack
tcp,S1,0,337,0.19,0,0,0,attack
tcp,S1,0,920,1,0,0,0,attack
tcp,S1,0,227,1,0,0,0,attack
tcp,S1,74,212,1,0,0,0,attack
tcp,S1,0,218,0.07,0,0,0,attack
tcp,OTH,0,470,0,0,0,0,attack
tcp,OTH,0,67,0,0,0,0,attack
tcp,S1,0,199,1,0,0,0,attack
tcp,S1,0,445,1,0,0,0,attack
tcp,OTH,0,97,0,0,0,0,attack
tcp,S1,0,237,1,0,0,0,attack
tcp,S1,0,421,1,0,0,0,attack
tcp,OTH,0,44,0,0,0,0,attack
tcp,S1,0,198,0.81,0,0,0,attack
tcp,OTH,0,308,0,0,0,0,attack
tcp,S1,0,243,1,0,0,0,attack
tcp,OTH,0,615,0,0,0.01,0,attack
tcp,S1,0,411,0.33,0,0,0,attack
tcp,S1,0,669,1,0,0,0,attack
tcp,S1,0,206,1,0,0,0,attack
tcp,S1,0,308,1,0,0,0,attack
tcp,S1,0,251,0.86,0,0,0,attack
tcp,OTH,0,733,0,0,0.02,0,attack
tcp,OTH,0,517,0,0,0,0,attack
tcp,S1,140,706,1,0,0,0,attack
tcp,S1,0,232,0.14,0,0,0,attack
tcp,S1,0,537,1,0,0,0,attack
tcp,S1,0,627,1,0,0,0,attack
tcp,RSTO,1019,241,0.87,0,0,0,attack
tcp,OTH,0,223,0,0,0,0,attack
tcp,S1,0,20,0.9,0,0,0,attack
tcp,RSTO,1019,117,0,0,0,0,attack
tcp,RSTO,1019,449,0.42,0,0,0,attack
tcp,OTH,0,653,0,0,0.02,0,attack
tcp,S1,0,148,0.99,0,0,0,attack
tcp,RSTO,887,38,0,0,0,0,attack
tcp,OTH,0,1066,0,0,0.02,0,attack
tcp,RSTO,887,153,0,0,0,0,attack
tcp,S1,0,334,0.33,0,0,0,attack
tcp,S1,0,313,0.34,0,0,0,attack
tcp,S1,0,618,1,0,0,0,attack
tcp,OTH,0,502,0,0,0,0,attack
tcp,OTH,0,788,0,0,0.02,0,attack
tcp,S1,0,93,0.97,0,0,0,attack
tcp,S1,140,178,0.99,0,0,0,attack
tcp,S1,0,659,0.57,0,0,0,attack
tcp,S1,0,209,1,0,0,0,attack
tcp,OTH,0,971,0,0,0,0,attack
tcp,OTH,0,427,0,0,0,0,attack
tcp,OTH,0,158,0,0,0,0,attack
tcp,S2,148,309,0.88,0,0,0,attack
tcp,S1,206,711,1,0,0,0,attack
tcp,OTH,0,164,0,0,0,0,attack
tcp,S1,0,154,0.99,0,0,0,attack
tcp,S1,0,510,1,0,0,0,attack
tcp,S1,0,201,0.62,0,0,0,attack
tcp,RSTO,1024,141,0,0,0,0,attack
tcp,OTH,0,1,0,0,0,0,attack
tcp,RSTO,1019,240,0.88,0,0,0,attack
tcp,OTH,0,1073,0,0,0,0,attack
tcp,OTH,0,682,0,0,0,0,attack
tcp,S1,140,141,0.99,0,0,0,attack
tcp,S1,0,506,0.44,0,0,0,attack
tcp,S1,206,373,1,0,0,0,attack
tcp,S1,0,330,0.98,0,0,0,attack
tcp,RSTO,1019,7,0,0,0,0,attack
tcp,OTH,0,671,0,0,0.02,0,attack
tcp,OTH,0,114,0,0,0,0,attack
tcp,S1,0,440,0.97,0,0,0,attack
tcp,S1,0,409,1,0,0,0,attack
tcp,S1,0,9,0.67,0,0,0,attack
tcp,OTH,0,450,0,0,0,0,attack
tcp,S1,0,80,0.96,0,0,0,attack
tcp,RSTO,953,15,0,0,0,0,attack
tcp,S1,0,521,1,0,0,0,attack
tcp,RSTO,1024,368,0.42,0,0,0,attack
tcp,S1,0,601,0.59,0,0,0,attack
tcp,S1,0,263,0.23,0,0,0,attack
tcp,S1,0,236,1,0,0,0,attack
tcp,S1,0,402,1,0,0,0,attack
tcp,S1,0,499,0.45,0,0,0,attack
tcp,RSTO,1019,119,0.81,0,0,0,attack
tcp,OTH,0,1012,0,0,0.02,0,attack
tcp,S1,0,596,1,0,0,0,attack
tcp,S1,140,143,0.99,0,0,0,attack
tcp,OTH,0,38,0,0,0,0,attack
tcp,S1,0,291,0.3,0,0,0,attack
tcp,RSTO,1019,451,0.4,0,0,0,attack
tcp,OTH,0,633,0,0,0.01,0,attack
tcp,OTH,0,246,0,0,0,0,attack
tcp,S1,140,67,0.94,0,0,0,attack
tcp,S1,206,156,0.99,0,0,0,attack
