% isAttack tcpFlood:	199
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R5,7-8,16,30,38-40'

@attribute min_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute std_fiat numeric
@attribute sflow_fpackets numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
52,511,229,325711,1,708,60,slowRead
52,352,86,515996,2,632,580,slowRead
52,396,173,287087,2,872,216,slowRead
52,467,237,283,3,164,112,slowRead
52,352,99,564150,2,476,476,slowRead
52,352,99,554066,3,476,476,slowRead
40,394,125,23238,1,360,320,slowRead
40,394,126,32164,1,360,372,slowRead
52,467,199,269,2,216,164,slowRead
40,396,179,377206,3,576,164,slowRead
40,394,126,5285,1,360,320,slowRead
52,352,79,560510,1,768,476,slowRead
52,227,50,513614,2,632,580,slowRead
52,227,52,562962,1,580,528,slowRead
52,352,108,271065,1,760,424,slowRead
40,394,127,14698,1,360,320,slowRead
52,467,237,185,3,164,112,slowRead
52,467,200,185,2,216,164,slowRead
52,467,237,767,3,164,112,slowRead
52,352,90,559799,1,580,528,slowRead
52,352,86,513426,2,632,580,slowRead
52,396,91,562778,1,768,476,slowRead
52,396,103,567470,1,580,528,slowRead
52,227,50,510347,2,632,580,slowRead
40,352,148,319829,2,732,320,slowRead
52,467,200,4,2,216,164,slowRead
52,396,103,555767,1,580,528,slowRead
72,72,0,0,2,48,0,slowRead
52,352,152,299852,2,812,216,slowRead
52,511,184,324330,2,580,60,slowRead
40,623,226,313781,2,732,216,slowRead
52,227,62,269145,1,760,424,slowRead
52,511,178,282,1,320,268,slowRead
40,227,66,596,3,360,268,slowRead
52,352,130,93764,1,500,216,slowRead
52,352,99,558420,2,476,476,slowRead
52,352,99,561305,2,476,476,slowRead
52,352,108,269255,1,760,424,slowRead
52,227,50,550814,2,632,580,slowRead
52,227,46,574378,1,768,476,slowRead
52,396,91,568012,1,768,476,slowRead
52,227,52,563047,1,580,528,slowRead
52,227,50,513183,2,632,580,slowRead
52,352,86,541870,2,632,580,slowRead
52,396,103,566102,1,580,528,slowRead
52,396,99,519766,2,632,580,slowRead
52,227,50,515173,2,632,580,slowRead
52,467,237,135,3,164,112,slowRead
52,352,90,561134,1,580,528,slowRead
52,227,52,559315,1,580,528,slowRead
52,396,175,298611,1,812,216,slowRead
52,227,46,576414,1,768,476,slowRead
40,394,118,17939,1,420,268,slowRead
52,352,99,561492,2,476,476,slowRead
52,352,99,559484,2,476,476,slowRead
52,396,103,560812,1,580,528,slowRead
52,467,200,261,2,216,164,slowRead
52,396,91,580165,1,768,476,slowRead
52,396,99,513164,2,632,580,slowRead
52,352,86,520546,2,632,580,slowRead
52,227,50,557034,2,632,580,slowRead
52,352,153,325335,2,604,60,slowRead
52,352,89,509740,2,604,424,slowRead
52,227,46,555654,1,760,528,slowRead
52,467,200,249,2,216,164,slowRead
52,467,200,190,2,216,164,slowRead
52,352,79,573720,1,760,528,slowRead
52,511,180,634,1,320,268,slowRead
52,352,79,556033,1,760,528,slowRead
52,352,143,118472,1,396,112,slowRead
52,511,180,1899,1,320,268,slowRead
40,638,226,315381,2,732,216,slowRead
52,352,90,552768,1,580,528,slowRead
52,396,99,517865,2,632,580,slowRead
52,396,99,518587,2,632,580,slowRead
52,352,86,521197,2,632,580,slowRead
52,352,86,541279,2,632,580,slowRead
52,396,103,559580,1,580,528,slowRead
52,352,86,517954,2,632,580,slowRead
40,394,126,32181,1,360,372,slowRead
52,352,86,517771,2,632,580,slowRead
52,467,200,315,2,216,164,slowRead
52,396,91,577930,1,760,528,slowRead
52,396,91,581353,1,760,528,slowRead
52,227,50,558411,2,632,580,slowRead
52,227,46,585640,1,768,476,slowRead
52,352,86,537834,2,632,580,slowRead
52,352,94,517723,2,528,528,slowRead
40,394,125,19087,1,360,320,slowRead
52,396,103,557658,1,580,528,slowRead
52,467,201,214,2,216,164,slowRead
52,352,90,562132,1,580,528,slowRead
52,467,197,244,2,216,164,slowRead
52,227,52,564334,1,580,528,slowRead
52,396,103,563454,1,580,528,slowRead
52,352,99,559681,2,476,476,slowRead
52,352,90,557473,1,580,528,slowRead
52,467,237,516,3,164,112,slowRead
52,467,199,265,2,216,164,slowRead
52,396,124,267436,1,760,424,slowRead
52,396,103,563169,1,580,528,slowRead
40,394,127,29332,1,360,372,slowRead
52,396,103,564370,1,580,528,slowRead
52,396,175,298385,1,812,216,slowRead
52,352,86,542372,2,632,580,slowRead
52,396,91,578294,1,760,528,slowRead
52,467,203,371,2,216,164,slowRead
52,352,143,113513,1,396,112,slowRead
52,396,103,566097,1,580,528,slowRead
52,352,86,522281,2,632,580,slowRead
40,609,217,314160,2,672,216,slowRead
52,467,201,187,2,216,164,slowRead
40,394,126,15785,1,360,320,slowRead
52,396,175,298560,1,812,216,slowRead
40,394,126,31383,1,360,372,slowRead
52,467,179,726,1,276,164,slowRead
52,467,198,287,2,216,164,slowRead
52,227,46,576215,1,768,476,slowRead
52,227,46,557461,1,768,476,slowRead
40,394,126,31965,1,360,372,slowRead
52,352,94,514195,2,528,528,slowRead
52,511,179,569,1,320,268,slowRead
52,227,52,559692,1,580,528,slowRead
52,467,237,133,3,164,112,slowRead
52,511,179,112,1,320,268,slowRead
52,467,237,248,3,164,112,slowRead
52,227,52,567801,1,580,528,slowRead
52,227,52,562948,1,580,528,slowRead
52,352,98,102932,1,500,268,slowRead
52,352,86,542726,2,632,580,slowRead
52,352,152,311388,1,812,216,slowRead
52,227,46,564239,1,760,528,slowRead
52,396,173,291260,2,872,216,slowRead
52,511,178,132,1,320,268,slowRead
52,467,237,243,3,164,112,slowRead
52,227,50,521156,2,632,580,slowRead
40,394,126,6682,1,360,320,slowRead
52,511,178,385,1,320,268,slowRead
52,352,79,559286,1,768,476,slowRead
52,227,52,557746,1,580,528,slowRead
52,352,112,1206,7,372,268,slowRead
52,467,205,381,2,216,164,slowRead
52,352,99,563018,2,476,476,slowRead
52,352,86,517316,2,632,580,slowRead
52,511,180,52,1,320,268,slowRead
52,352,94,511487,2,528,528,slowRead
52,352,86,537306,2,632,580,slowRead
52,352,79,557335,1,760,528,slowRead
52,352,86,547016,2,632,580,slowRead
52,227,52,564331,1,580,528,slowRead
52,467,237,186,3,164,112,slowRead
52,227,46,561504,1,768,476,slowRead
52,511,229,325203,1,708,60,slowRead
52,396,173,290500,2,872,216,slowRead
52,396,99,509661,2,632,580,slowRead
52,511,178,179,1,320,268,slowRead
52,511,176,135,1,320,268,slowRead
52,396,103,552260,1,580,528,slowRead
52,396,124,268342,1,760,424,slowRead
52,352,152,184170,6,320,112,slowRead
52,352,153,325649,2,604,60,slowRead
52,352,79,562339,1,768,476,slowRead
52,352,119,5617,1,344,112,slowRead
52,511,181,159,1,320,268,slowRead
40,394,125,31441,1,360,372,slowRead
52,227,46,507473,1,760,528,slowRead
40,394,126,14789,1,360,320,slowRead
52,467,181,78,1,276,164,slowRead
52,467,201,230,2,216,164,slowRead
52,352,90,567745,1,580,528,slowRead
52,352,89,567900,1,604,424,slowRead
40,394,125,27813,1,360,372,slowRead
52,511,229,325736,1,708,60,slowRead
40,394,126,22167,1,360,320,slowRead
52,352,90,561499,1,580,528,slowRead
40,428,175,340270,2,860,164,slowRead
52,467,199,137,2,216,164,slowRead
52,511,182,212,1,320,268,slowRead
52,467,237,470,3,164,112,slowRead
52,352,105,566794,2,424,424,slowRead
52,352,99,559469,2,476,476,slowRead
52,227,50,515096,2,632,580,slowRead
52,396,103,562431,1,580,528,slowRead
40,394,126,28127,1,360,372,slowRead
52,352,79,562319,1,768,476,slowRead
40,352,158,240917,9,464,320,slowRead
52,227,50,513692,2,632,580,slowRead
40,394,126,15480,1,360,320,slowRead
40,394,119,18078,1,420,320,slowRead
40,394,127,19843,1,360,320,slowRead
52,396,177,374089,2,684,268,slowRead
52,352,90,559443,1,580,528,slowRead
52,396,91,575234,1,760,528,slowRead
40,394,125,27578,1,360,372,slowRead
52,396,99,517649,2,632,580,slowRead
52,352,130,93677,1,500,216,slowRead
52,352,90,562669,1,580,528,slowRead
52,352,89,566454,1,604,424,slowRead
52,352,86,516312,2,632,580,slowRead
52,352,154,310386,2,648,216,slowRead
52,352,99,561300,2,476,476,slowRead
52,352,79,564272,1,768,476,slowRead
52,352,153,325881,2,604,60,slowRead
52,352,90,559356,1,580,528,slowRead
52,352,99,563014,2,476,476,slowRead
52,396,103,561246,1,580,528,slowRead
52,396,173,310030,1,872,216,slowRead
52,396,91,562734,1,768,476,slowRead
52,467,201,344,2,216,164,slowRead
52,396,99,569883,2,632,580,slowRead
52,227,46,566514,1,768,476,slowRead
52,352,79,561054,1,760,528,slowRead
52,396,175,276944,2,812,216,slowRead
52,396,91,565885,1,768,476,slowRead
52,511,205,325677,2,640,60,slowRead
52,396,176,300800,2,632,216,slowRead
52,467,211,297825,2,604,164,slowRead
52,396,173,310369,1,872,216,slowRead
52,352,98,102820,1,500,268,slowRead
52,352,90,566349,1,580,528,slowRead
40,649,217,314064,2,672,216,slowRead
52,467,179,42,1,276,164,slowRead
52,352,108,273164,1,760,424,slowRead
52,352,90,557984,1,580,528,slowRead
52,352,99,557868,2,476,476,slowRead
52,467,200,181,2,216,164,slowRead
52,467,237,315,3,164,112,slowRead
52,352,79,559065,1,768,476,slowRead
52,511,182,166,1,320,268,slowRead
52,396,91,559789,1,768,476,slowRead
52,396,169,298964,2,752,320,slowRead
52,352,79,562610,1,768,476,slowRead
52,396,99,553245,2,632,580,slowRead
52,352,105,565269,2,424,424,slowRead
52,511,180,135,1,320,268,slowRead
52,396,173,310920,1,872,216,slowRead
40,394,127,31795,1,360,372,slowRead
52,396,91,573676,1,768,476,slowRead
52,396,124,273154,1,760,424,slowRead
52,227,50,557735,2,632,580,slowRead
52,352,90,557579,1,580,528,slowRead
52,227,52,561561,1,580,528,slowRead
52,227,46,582926,1,760,528,slowRead
52,467,201,130,2,216,164,slowRead
52,467,237,411,3,164,112,slowRead
52,511,229,325608,1,708,60,slowRead
52,511,181,257,1,320,268,slowRead
52,396,124,269662,1,760,424,slowRead
52,227,89,311769,2,632,216,slowRead
52,396,173,291255,2,872,216,slowRead
40,645,217,314013,2,672,216,slowRead
52,352,86,546788,2,632,580,slowRead
52,352,98,102287,1,500,268,slowRead
52,467,201,358,2,216,164,slowRead
52,467,180,790,1,276,164,slowRead
52,352,90,556213,1,580,528,slowRead
52,352,94,516594,2,528,528,slowRead
52,394,168,325899,1,760,60,slowRead
52,227,50,521247,2,632,580,slowRead
52,467,237,569,3,164,112,slowRead
52,511,229,325171,1,708,60,slowRead
52,511,181,482,1,320,268,slowRead
52,511,232,326057,1,768,60,slowRead
52,511,179,255,1,320,268,slowRead
52,467,237,194,3,164,112,slowRead
52,227,88,311560,2,752,268,slowRead
52,352,86,511749,2,632,580,slowRead
52,396,99,511885,2,632,580,slowRead
40,394,127,32844,1,360,320,slowRead
52,352,90,557824,1,580,528,slowRead
52,396,99,555385,2,632,580,slowRead
52,352,79,577014,1,760,528,slowRead
52,396,91,562264,1,760,528,slowRead
52,467,237,123,3,164,112,slowRead
40,394,118,29744,1,420,372,slowRead
52,352,79,564284,1,768,476,slowRead
52,352,153,325125,2,604,60,slowRead
40,394,125,7640,1,360,320,slowRead
52,227,52,561214,1,580,528,slowRead
78,78,0,0,1,28,0,slowRead
52,352,86,514252,2,632,580,slowRead
52,352,79,557481,1,768,476,slowRead
52,352,99,560132,2,476,476,slowRead
52,511,229,325272,1,708,60,slowRead
52,511,229,325552,1,708,60,slowRead
52,511,178,328,1,320,268,slowRead
52,352,90,559475,1,580,528,slowRead
52,467,200,210,2,216,164,slowRead
52,227,50,545826,2,632,580,slowRead
52,396,175,309754,1,812,216,slowRead
40,394,125,10207,1,360,320,slowRead
60,60,0,0,2,48,0,slowRead
52,308,131,338495,4,424,164,slowRead
52,227,46,574474,1,768,476,slowRead
52,352,130,93572,1,500,216,slowRead
52,511,228,316783,2,752,268,slowRead
52,467,237,315,3,164,112,slowRead
52,467,237,357,3,164,112,slowRead
52,352,79,573240,1,760,528,slowRead
52,352,79,576610,1,760,528,slowRead
52,227,62,269130,1,760,424,slowRead
52,396,175,298264,1,812,216,slowRead
52,467,205,108,2,216,164,slowRead
52,352,153,325983,2,604,60,slowRead
52,396,173,297920,1,872,216,slowRead
52,511,179,276,1,320,268,slowRead
52,352,99,551038,3,476,476,slowRead
52,352,86,521076,2,632,580,slowRead
52,467,237,287,3,164,112,slowRead
52,227,52,563264,1,580,528,slowRead
52,352,99,562828,2,476,476,slowRead
52,352,79,568209,1,760,528,slowRead
52,352,79,581694,1,760,528,slowRead
52,396,91,583540,1,760,528,slowRead
52,352,152,311114,1,812,216,slowRead
52,352,94,514119,2,528,528,slowRead
52,396,99,554771,2,632,580,slowRead
52,227,88,310029,1,812,216,slowRead
52,467,225,119565,5,268,60,slowRead
52,467,237,234,3,164,112,slowRead
328,328,0,0,1,48,0,slowRead
52,352,79,566089,1,768,476,slowRead
40,394,126,30284,1,360,372,slowRead
52,396,91,585213,1,760,528,slowRead
52,511,229,325854,1,708,60,slowRead
52,396,173,290198,2,872,216,slowRead
52,467,237,283,3,164,112,slowRead
52,467,200,350,2,216,164,slowRead
52,352,99,545896,3,476,476,slowRead
52,352,153,325845,2,604,112,slowRead
52,396,91,563007,1,760,528,slowRead
40,394,126,28703,1,360,372,slowRead
52,227,88,310591,2,752,268,slowRead
40,394,126,27265,1,360,372,slowRead
52,227,46,561048,1,768,476,slowRead
40,394,126,27456,1,360,372,slowRead
40,394,126,18878,1,360,320,slowRead
52,352,90,567830,1,580,528,slowRead
52,511,179,401,1,320,268,slowRead
52,352,99,560956,2,476,476,slowRead
52,396,124,263995,1,760,424,slowRead
52,352,90,556655,1,580,528,slowRead
52,352,99,559934,2,476,476,slowRead
52,467,203,329,2,216,164,slowRead
52,227,52,557655,1,580,528,slowRead
52,467,237,331,3,164,112,slowRead
52,352,90,554631,1,580,528,slowRead
52,467,237,309,3,164,112,slowRead
52,396,91,557588,1,768,476,slowRead
52,511,178,422,1,320,268,slowRead
52,511,182,429,1,320,268,slowRead
52,227,50,513150,2,632,580,slowRead
52,227,46,582153,1,760,528,slowRead
52,227,46,564066,1,760,528,slowRead
52,467,237,20,3,164,112,slowRead
40,394,127,11495,1,360,320,slowRead
52,511,177,187,1,320,268,slowRead
52,511,179,257,1,320,268,slowRead
52,511,175,586,1,320,268,slowRead
52,227,46,573237,1,760,528,slowRead
52,511,182,67,1,320,268,slowRead
52,396,99,559933,2,632,580,slowRead
52,352,79,567960,1,768,476,slowRead
52,511,178,172,1,320,268,slowRead
52,467,201,62,2,216,164,slowRead
52,227,46,574422,1,768,476,slowRead
52,352,99,556087,2,476,476,slowRead
52,396,99,518898,2,632,580,slowRead
52,511,180,487,1,320,268,slowRead
52,227,50,553321,2,632,580,slowRead
52,352,86,522622,2,632,580,slowRead
52,227,46,578382,1,760,528,slowRead
52,352,90,557963,1,580,528,slowRead
52,511,229,325378,1,708,60,slowRead
52,227,46,559240,1,760,528,slowRead
52,396,103,558047,1,580,528,slowRead
52,352,98,102928,1,500,268,slowRead
52,352,99,561142,2,476,476,slowRead
40,394,126,6080,1,360,320,slowRead
40,425,163,315615,2,672,164,slowRead
52,396,99,556069,2,632,580,slowRead
52,467,237,381,3,164,112,slowRead
52,227,52,562993,1,580,528,slowRead
52,467,237,630,3,164,112,slowRead
52,352,150,325283,3,580,216,slowRead
52,511,180,7,1,320,268,slowRead
52,352,98,102444,1,500,268,slowRead
52,511,180,312,1,320,268,slowRead
52,227,88,300015,2,812,216,slowRead
52,227,50,522119,2,632,580,slowRead
52,352,94,519220,2,528,528,slowRead
52,352,79,567972,1,760,528,slowRead
52,227,50,552864,2,632,580,slowRead
52,352,86,511423,2,632,580,slowRead
40,352,95,930,10,516,216,slowRead
52,227,88,299239,2,812,216,slowRead
52,352,98,102461,1,500,268,slowRead
52,396,175,309803,1,812,216,slowRead
40,394,126,27165,1,360,372,slowRead
52,467,237,152,3,164,112,slowRead
52,467,237,358,3,164,112,slowRead
52,352,105,554244,2,424,424,slowRead
52,227,62,275856,1,760,424,slowRead
52,511,178,341,1,320,268,slowRead
52,227,88,298044,2,812,216,slowRead
52,396,99,524096,2,632,580,slowRead
52,396,99,509865,2,632,580,slowRead
52,467,237,112,3,164,112,slowRead
52,467,199,142,2,216,164,slowRead
52,396,91,558840,1,760,528,slowRead
52,396,173,309892,1,872,216,slowRead
52,396,175,309738,1,812,216,slowRead
52,352,94,520916,2,528,528,slowRead
52,396,99,519906,2,632,580,slowRead
52,511,180,275,1,320,268,slowRead
52,467,237,934,3,164,112,slowRead
52,352,99,559750,2,476,476,slowRead
52,511,175,627,1,320,268,slowRead
52,511,229,325524,1,708,60,slowRead
52,396,91,574596,1,760,528,slowRead
52,352,90,556410,1,580,528,slowRead
52,227,46,579726,1,768,476,slowRead
146,146,0,0,1,28,0,slowRead
60,60,0,0,2,48,0,slowRead
52,227,50,515067,2,632,580,slowRead
52,511,229,325250,1,708,60,slowRead
52,352,79,567805,1,768,476,slowRead
40,394,125,27169,1,360,372,slowRead
40,394,125,3468,1,360,320,slowRead
52,352,99,545691,3,476,476,slowRead
52,467,202,313,2,216,164,slowRead
52,396,175,309940,1,812,216,slowRead
52,352,98,102904,1,500,268,slowRead
52,396,99,516360,2,632,580,slowRead
52,396,124,279200,1,760,424,slowRead
40,447,162,316194,2,672,164,slowRead
52,467,237,200,3,164,112,slowRead
52,467,237,254,3,164,112,slowRead
52,394,171,324790,1,820,60,slowRead
52,352,99,553395,3,476,476,slowRead
52,511,176,586,1,320,268,slowRead
52,511,229,326045,1,708,60,slowRead
52,511,178,306,1,320,268,slowRead
52,352,86,546397,2,632,580,slowRead
40,394,127,4099,1,360,320,slowRead
