% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-5,8-9,11,14,16-19,21-22,24,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
0,tcp,60,0,915,915,0,1,0,42,42,1,0,0,0,slowBody
0,tcp,81,0,234,234,0,1,0,50,50,1,0,0,0,slowBody
15,tcp,370,0,239,239,0.85,1,0,100,100,1,0,0,0.65,slowBody
7,tcp,296,0,232,232,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,900,900,0,1,0,27,27,1,0,0,0,slowBody
0,tcp,548,140,657,656,0.99,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,378,378,1,1,0,100,100,1,0,0,1,slowBody
31,tcp,5090,148,300,300,0.88,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,319,319,1,1,0,100,100,1,0,0,1,slowBody
10,tcp,626,206,16,15,0.93,0.94,0,64,63,0.98,0,0,0.22,slowBody
0,tcp,60,0,823,823,0,1,0,48,48,1,0.02,0,0,slowBody
7,tcp,296,0,20,20,1,1,0,21,21,1,0,0,1,slowBody
30,tcp,1146,958,156,155,0,0.99,0,100,100,1,0,0,0,slowBody
0,tcp,54,0,4,4,0,1,0,7,7,1,0.12,0,0,slowBody
10,tcp,660,206,67,66,0.98,0.99,0,83,82,0.99,0,0,0.79,slowBody
8,tcp,648,206,516,516,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,1145,958,37,37,0,1,0,62,62,1,0,0,0,slowBody
0,tcp,60,0,642,642,0,1,0,67,67,1,0,0,0,slowBody
7,tcp,296,0,41,41,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,525,0,7,7,0,1,0,7,7,1,0,0,0,slowBody
0,tcp,60,0,698,698,0,1,0,48,48,1,0.02,0,0,slowBody
10,tcp,640,206,176,175,0.99,0.99,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,740,740,0,1,0,27,27,1,0.04,0,0,slowBody
30,tcp,1115,958,162,162,0,1,0,100,100,1,0,0,0,slowBody
7,tcp,296,0,405,405,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,563,563,0.55,1,0,100,100,1,0,0,0.97,slowBody
29,tcp,1170,1024,406,406,0.39,1,0,100,100,1,0,0,0.56,slowBody
0,tcp,60,0,745,745,0,1,0,30,30,1,0,0,0,slowBody
30,tcp,1085,1024,66,66,0,1,0,87,87,1,0,0,0,slowBody
0,tcp,66,0,593,593,0,1,0,90,90,1,0,0,0,slowBody
0,tcp,66,0,620,620,0,1,0,92,92,1,0,0,0,slowBody
15,tcp,370,0,427,427,1,1,0,100,100,1,0,0,1,slowBody
31,tcp,1160,958,6,6,0,1,0,21,21,1,0,0,0,slowBody
7,tcp,296,0,340,340,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,876,876,0,1,0,48,48,1,0.02,0,0,slowBody
15,tcp,370,0,664,664,0.62,1,0,100,100,1,0,0,1,slowBody
0,tcp,336,0,1,1,0,1,0,66,66,1,0,0,0,slowBody
0,tcp,60,0,759,759,0,1,0,27,27,1,0.04,0,0,slowBody
15,tcp,370,0,215,215,0.06,1,0,100,100,1,0,0,0.12,slowBody
10,tcp,770,206,134,133,0.91,0.99,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,313,312,0.35,1,0,99,99,1,0,0,0.98,slowBody
7,tcp,296,0,49,49,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,74,0,301,300,0.99,1,0,100,100,1,0,0,0.98,slowBody
7,tcp,296,0,298,298,0.08,1,0,100,100,1,0,0,0.24,slowBody
15,tcp,370,0,307,306,0.33,1,0,100,100,1,0,0,0.98,slowBody
31,tcp,1056,958,21,21,0,1,0,65,65,1,0,0,0,slowBody
15,tcp,370,0,274,274,0.25,1,0,100,100,1,0,0,0.69,slowBody
29,tcp,1169,1024,404,404,0.39,1,0,100,100,1,0,0,0.58,slowBody
0,tcp,66,0,332,332,0,1,0,73,73,1,0,0,0,slowBody
7,tcp,296,0,667,667,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,394,394,0.3,1,0,100,100,1,0,0,1,slowBody
30,tcp,1127,1024,98,98,0,1,0,100,100,1,0,0,0,slowBody
8,tcp,148,0,50,49,1,0.98,0,85,84,0.99,0,0,0.58,slowBody
0,tcp,116,0,79,79,0,1,0,50,50,1,0,0,0,slowBody
15,tcp,370,0,266,266,0.73,1,0,100,100,1,0,0,0.47,slowBody
1,tcp,148,0,457,457,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,104,0,30,30,0,1,0,34,34,1,0,0,0,slowBody
0,tcp,60,0,1007,1007,0,1,0,53,53,1,0.02,0,0,slowBody
0,tcp,60,0,727,727,0,1,0,45,45,1,0,0,0,slowBody
15,tcp,370,0,14,14,0.86,1,0,100,100,1,0,0,0.46,slowBody
15,tcp,370,0,570,569,0.56,1,0,99,99,1,0,0,0.97,slowBody
15,tcp,370,0,682,681,0.63,1,0,100,100,1,0,0,1,slowBody
1,tcp,148,0,425,425,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,213,213,0.05,1,0,100,100,1,0,0,0.1,slowBody
15,tcp,370,0,382,382,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,86,0,49,49,0,1,0,53,53,1,0,0,0,slowBody
7,tcp,296,0,654,654,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,318,318,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,566,0,2,2,0,1,0,8,8,1,0,0,0,slowBody
0,tcp,111,0,179,179,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,113,0,241,241,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,176,0,41,41,0,1,0,49,49,1,0,0,0,slowBody
3,tcp,222,0,959,959,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,771,771,0,1,0,42,42,1,0.02,0,0,slowBody
0,tcp,100,0,148,148,0,1,0,50,50,1,0,0,0,slowBody
31,tcp,1124,958,6,5,0,0.83,0,31,30,0.97,0,0,0,slowBody
0,tcp,66,0,382,382,0,1,0,85,85,1,0,0,0,slowBody
15,tcp,370,0,375,375,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,27,27,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,129,0,53,53,0,1,0,51,51,1,0,0,0,slowBody
15,tcp,370,0,253,253,0.85,1,0,100,100,1,0,0,0.77,slowBody
15,tcp,370,0,187,187,0.99,1,0,100,100,1,0,0,1,slowBody
0,tcp,665,140,533,532,1,1,0,94,94,1,0,0,0.99,slowBody
15,tcp,370,0,502,501,0.5,1,0,99,99,1,0,0,0.96,slowBody
0,tcp,95,0,47,47,0,1,0,54,54,1,0,0,0,slowBody
30,tcp,997,1019,333,332,0.38,1,0,99,99,1,0,0,0.97,slowBody
0,tcp,628,0,0,0,0,0,0,0,0,0,0,0,0,slowBody
3,tcp,222,0,738,738,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,235,235,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,668,667,0.62,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,715,715,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,66,0,372,372,0,1,0,90,90,1,0,0,0,slowBody
15,tcp,370,0,480,480,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,66,0,436,436,0,1,0,88,88,1,0,0,0,slowBody
0,tcp,119,0,114,114,0,1,0,50,50,1,0,0,0,slowBody
30,tcp,1148,958,75,75,0,1,0,89,89,1,0,0,0,slowBody
0,tcp,90,0,52,52,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,74,0,96,95,0.98,0.99,0,96,95,0.99,0,0,0.98,slowBody
0,tcp,74,0,409,408,0.99,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,311,311,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,745,206,525,525,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,686,686,0,1,0,49,49,1,0,0,0,slowBody
9,tcp,643,206,180,180,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,1049,1049,0,1,0,49,49,1,0.02,0,0,slowBody
15,tcp,370,0,272,272,0.25,1,0,100,100,1,0,0,0.67,slowBody
15,tcp,370,0,623,623,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,210,209,0.04,1,0,99,99,1,0,0,0.08,slowBody
29,tcp,1141,1024,378,377,0.41,1,0,100,100,1,0,0,0.81,slowBody
7,tcp,296,0,443,443,1,1,0,100,100,1,0,0,1,slowBody
10,tcp,631,206,175,174,0.99,0.99,0,100,100,1,0,0,1,slowBody
0,tcp,262,0,8,8,0,1,0,29,29,1,0.2,0,0,slowBody
7,tcp,296,0,608,608,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,615,615,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,116,0,270,270,0,1,0,50,50,1,0,0,0,slowBody
3,tcp,222,0,634,634,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,148,0,93,92,1,0.99,0,99,98,0.99,0,0,0.94,slowBody
0,tcp,74,0,261,260,0.98,1,0,100,100,1,0,0,0.98,slowBody
0,tcp,84,0,264,264,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,114,0,10,10,0,1,0,22,22,1,0,0,0,slowBody
0,tcp,60,0,645,645,0,1,0,55,55,1,0,0,0,slowBody
15,tcp,370,0,358,358,0.89,1,0,100,100,1,0,0,0.98,slowBody
15,tcp,370,0,546,546,0.54,1,0,100,100,1,0,0,0.97,slowBody
0,tcp,185,0,178,178,0,1,0,100,100,1,0,0,0,slowBody
7,tcp,296,0,354,354,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,382,382,0.28,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,1,1,1,1,0,1,1,1,0,0,1,slowBody
3,tcp,222,0,951,951,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,1075,958,73,73,0,1,0,88,88,1,0,0,0,slowBody
0,tcp,84,0,151,151,0,1,0,50,50,1,0,0,0,slowBody
30,tcp,1169,1024,373,372,0.41,1,0,100,100,1,0,0,0.86,slowBody
7,tcp,296,0,89,89,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,691,691,0.6,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,10,10,0,1,0,61,61,1,0.1,0,0,slowBody
0,tcp,66,0,569,569,0,1,0,89,89,1,0,0,0,slowBody
0,tcp,86,0,247,247,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,119,0,271,271,0,1,0,50,50,1,0,0,0,slowBody
7,tcp,296,0,10,10,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,494,494,0.45,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,610,610,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,74,0,151,150,0.99,0.99,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,1048,1048,0,1,0,49,49,1,0,0,0,slowBody
7,tcp,296,0,651,651,1,1,0,100,100,1,0,0,1,slowBody
3,tcp,222,0,961,961,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,74,0,188,187,0.99,0.99,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,412,412,0.39,1,0,100,100,1,0,0,0.55,slowBody
7,tcp,296,0,169,169,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,148,0,113,112,1,0.99,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,451,451,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,986,986,0,1,0,53,53,1,0.02,0,0,slowBody
30,tcp,2978,1024,199,199,0,1,0,100,100,1,0,0,0,slowBody
7,tcp,296,0,71,71,1,1,0,100,100,1,0,0,1,slowBody
1,tcp,148,0,382,382,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,106,0,171,171,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,122,0,256,256,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,548,140,514,514,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,209,209,1,1,0,100,100,1,0,0,1,slowBody
1,tcp,148,0,676,676,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,937,937,0,1,0,48,48,1,0.02,0,0,slowBody
15,tcp,370,0,359,359,0.89,1,0,100,100,1,0,0,0.98,slowBody
15,tcp,370,0,267,267,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,173,0,80,80,0,1,0,88,88,1,0,0,0,slowBody
10,tcp,2934,206,33,33,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,148,0,162,161,1,0.99,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,416,415,0.4,1,0,100,100,1,0,0,0.55,slowBody
0,tcp,60,0,848,848,0,1,0,39,39,1,0.03,0,0,slowBody
0,tcp,162,0,28,28,0,1,0,36,36,1,0,0,0,slowBody
0,tcp,101,0,217,217,0,1,0,50,50,1,0,0,0,slowBody
7,tcp,296,0,624,624,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,400,400,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,100,0,206,206,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,575,0,4,4,0,1,0,10,10,1,0,0,0,slowBody
28,tcp,1154,1024,511,511,0.86,1,0,100,100,1,0,0,0.67,slowBody
0,tcp,108,0,59,59,0,1,0,50,50,1,0,0,0,slowBody
29,tcp,1129,1024,703,703,0.64,1,0,100,100,1,0,0,0.98,slowBody
7,tcp,296,0,628,628,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,228,228,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,148,0,41,40,1,0.98,0,82,81,0.99,0,0,0.49,slowBody
7,tcp,296,0,95,95,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,177,177,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,687,687,0,1,0,57,57,1,0,0,0,slowBody
0,tcp,665,140,112,112,0.99,1,0,100,100,1,0,0,0.99,slowBody
31,tcp,3981,74,237,237,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,949,949,0,1,0,45,45,1,0.02,0,0,slowBody
0,tcp,200,0,215,215,0,1,0,100,100,1,0,0,0,slowBody
7,tcp,296,0,158,158,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,1092,1024,193,193,0,1,0,100,100,1,0,0,0,slowBody
15,tcp,370,0,582,581,0.56,1,0,99,99,1,0,0,0.97,slowBody
10,tcp,735,206,170,169,0.93,0.99,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,330,330,0.38,1,0,100,100,1,0,0,0.98,slowBody
0,tcp,60,0,1024,1024,0,1,0,49,49,1,0.02,0,0,slowBody
15,tcp,370,0,122,122,0.98,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,388,388,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,267,267,0.73,1,0,100,100,1,0,0,0.48,slowBody
8,tcp,148,0,105,104,1,0.99,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,427,427,0.41,1,0,100,100,1,0,0,0.55,slowBody
30,tcp,897,1019,146,145,0,0.99,0,99,99,1,0,0,0,slowBody
0,tcp,60,0,736,736,0,1,0,47,47,1,0,0,0,slowBody
15,tcp,370,0,336,336,0.89,1,0,100,100,1,0,0,1,slowBody
0,tcp,66,0,380,380,0,1,0,89,89,1,0,0,0,slowBody
15,tcp,370,0,422,422,0.91,1,0,100,100,1,0,0,0.98,slowBody
0,tcp,60,0,914,914,0,1,0,34,34,1,0,0,0,slowBody
0,tcp,108,0,233,233,0,1,0,50,50,1,0,0,0,slowBody
15,tcp,370,0,554,554,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,1176,958,28,28,0,1,0,43,43,1,0,0,0,slowBody
15,tcp,370,0,332,331,0.38,1,0,100,100,1,0,0,0.98,slowBody
10,tcp,748,206,205,204,0.94,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,72,72,1,1,0,100,100,1,0,0,1,slowBody
10,tcp,662,206,99,98,0.99,0.99,0,98,98,1,0,0,0.99,slowBody
0,tcp,60,0,989,989,0,1,0,45,45,1,0,0,0,slowBody
0,tcp,60,0,714,714,0,1,0,50,50,1,0.02,0,0,slowBody
7,tcp,296,0,120,120,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,447,447,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,961,961,0,1,0,47,47,1,0.02,0,0,slowBody
10,tcp,655,206,182,181,0.99,0.99,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,52,52,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,599,599,1,1,0,100,100,1,0,0,1,slowBody
29,tcp,1126,1024,384,383,0.4,1,0,100,100,1,0,0,0.75,slowBody
0,tcp,60,0,396,396,0,1,0,84,84,1,0.01,0,0,slowBody
0,tcp,94,0,231,231,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,81,0,126,126,0,1,0,50,50,1,0,0,0,slowBody
15,tcp,370,0,455,454,0.45,1,0,100,100,1,0,0,0.55,slowBody
30,tcp,1082,958,132,132,0,1,0,100,100,1,0,0,0,slowBody
15,tcp,370,0,321,321,0.36,1,0,100,100,1,0,0,0.98,slowBody
7,tcp,296,0,282,282,1,1,0,100,100,1,0,0,1,slowBody
3,tcp,222,0,747,747,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,82,0,149,149,0,1,0,50,50,1,0,0,0,slowBody
3,tcp,222,0,1026,1026,0.73,1,0,100,100,1,0,0,1,slowBody
0,tcp,74,0,307,306,0.99,1,0,100,100,1,0,0,0.98,slowBody
1,tcp,148,0,653,653,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,413,413,1,1,0,100,100,1,0,0,1,slowBody
29,tcp,1132,1024,374,374,0.41,1,0,100,100,1,0,0,0.84,slowBody
15,tcp,370,0,407,406,0.38,1,0,100,100,1,0,0,0.55,slowBody
7,tcp,296,0,205,205,1,1,0,100,100,1,0,0,1,slowBody
3,tcp,222,0,480,480,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,911,1019,348,347,0.36,1,0,100,100,1,0,0,0.82,slowBody
0,tcp,123,0,97,97,0,1,0,50,50,1,0,0,0,slowBody
7,tcp,296,0,943,943,0.71,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,330,330,0.88,1,0,99,99,1,0,0,0.6,slowBody
7,tcp,296,0,225,225,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,679,679,0,1,0,51,51,1,0.02,0,0,slowBody
30,tcp,1165,958,178,177,0,0.99,0,100,100,1,0,0,0,slowBody
0,tcp,60,0,370,370,0,1,0,87,87,1,0.02,0,0,slowBody
15,tcp,370,0,275,274,0.26,1,0,99,99,1,0,0,0.72,slowBody
0,tcp,66,0,313,313,0,1,0,65,65,1,0,0,0,slowBody
0,tcp,66,0,602,602,0,1,0,91,91,1,0,0,0,slowBody
7,tcp,296,0,230,230,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,66,0,6,6,0,1,0,10,10,1,0.27,0,0,slowBody
0,tcp,117,0,97,97,0,1,0,50,50,1,0,0,0,slowBody
7,tcp,296,0,147,147,1,1,0,100,100,1,0,0,1,slowBody
3,tcp,222,0,474,474,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,402,402,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,66,0,381,381,0,1,0,89,89,1,0,0,0,slowBody
1,tcp,148,0,290,290,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,746,746,0,1,0,23,23,1,0,0,0,slowBody
0,tcp,112,0,39,39,0,1,0,53,53,1,0,0,0,slowBody
7,tcp,296,0,614,614,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,420,420,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,292,292,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,349,349,0.41,1,0,100,100,1,0,0,1,slowBody
1,tcp,148,0,571,571,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,1019,1019,0,1,0,54,54,1,0,0,0,slowBody
3,tcp,222,0,864,864,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,642,206,518,518,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,73,73,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,174,174,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,92,0,256,256,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,66,0,567,567,0,1,0,76,76,1,0,0,0,slowBody
7,tcp,296,0,605,605,0.55,1,0,100,100,1,0,0,1,slowBody
10,tcp,3512,74,675,675,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,331,331,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,994,1019,331,330,0.38,1,0,99,99,1,0,0,0.98,slowBody
7,tcp,296,0,102,102,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,85,0,25,25,0,1,0,53,53,1,0,0,0,slowBody
3,tcp,222,0,538,538,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,652,652,0,1,0,84,84,1,0,0,0,slowBody
7,tcp,296,0,523,523,1,1,0,100,100,1,0,0,1,slowBody
31,tcp,1166,958,3,2,0,0.67,0,28,27,0.96,0,0,0,slowBody
7,tcp,296,0,112,112,1,1,0,100,100,1,0,0,1,slowBody
1,tcp,148,0,387,387,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,964,964,0,1,0,46,46,1,0,0,0,slowBody
30,tcp,1093,958,69,69,0,1,0,87,87,1,0,0,0,slowBody
0,tcp,96,0,255,255,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,60,0,1075,1075,0,1,0,51,51,1,0,0,0,slowBody
0,tcp,100,0,68,68,0,1,0,50,50,1,0,0,0,slowBody
15,tcp,370,0,549,549,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,626,626,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,147,147,1,1,0,100,100,1,0,0,1,slowBody
1,tcp,148,0,430,430,1,1,0,100,100,1,0,0,1,slowBody
10,tcp,657,206,189,188,0.99,0.99,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,252,252,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,749,749,1,1,0,100,100,1,0,0,1,slowBody
29,tcp,1232,1024,396,395,0.39,1,0,100,100,1,0,0,0.63,slowBody
7,tcp,296,0,464,464,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,1223,1024,363,362,0.42,1,0,100,100,1,0,0,0.96,slowBody
31,tcp,1157,958,7,6,0,0.86,0,32,31,0.97,0,0,0,slowBody
7,tcp,296,0,234,234,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,148,0,229,228,1,1,0,100,100,1,0,0,1,slowBody
3,tcp,222,0,979,979,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,91,0,126,126,0,1,0,50,50,1,0,0,0,slowBody
3,tcp,222,0,943,943,1,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,307,307,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,12,12,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,105,0,63,63,0,1,0,50,50,1,0,0,0,slowBody
15,tcp,370,0,339,339,0.4,1,0,100,100,1,0,0,1,slowBody
0,tcp,70,0,173,173,0,1,0,50,50,1,0,0,0,slowBody
7,tcp,296,0,968,968,0.72,1,0,100,100,1,0,0,1,slowBody
29,tcp,4033,958,341,341,0.89,1,0,100,100,1,0,0,1,slowBody
10,tcp,760,206,179,178,0.93,0.99,0,100,100,1,0,0,1,slowBody
0,tcp,260,0,4,4,0,1,0,4,4,1,0,0,0,slowBody
15,tcp,370,0,65,65,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,66,0,298,298,0,1,0,57,57,1,0,0,0,slowBody
15,tcp,370,0,458,458,1,1,0,100,100,1,0,0,1,slowBody
1,tcp,148,0,341,341,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,642,642,0.57,1,0,100,100,1,0,0,1,slowBody
15,tcp,370,0,63,63,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,953,953,0,1,0,47,47,1,0.02,0,0,slowBody
15,tcp,370,0,348,348,0.41,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,570,570,0.52,1,0,100,100,1,0,0,1,slowBody
0,tcp,60,0,411,411,0,1,0,80,80,1,0,0,0,slowBody
0,tcp,100,0,275,275,0,1,0,50,50,1,0,0,0,slowBody
7,tcp,296,0,661,661,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,74,0,324,323,0.99,1,0,100,100,1,0,0,0.98,slowBody
30,tcp,1165,958,30,30,0,1,0,55,55,1,0,0,0,slowBody
0,tcp,81,0,148,148,0,1,0,50,50,1,0,0,0,slowBody
7,tcp,296,0,481,481,1,1,0,100,100,1,0,0,1,slowBody
8,tcp,148,0,124,123,1,0.99,0,100,100,1,0,0,1,slowBody
0,tcp,93,0,281,281,0,1,0,50,50,1,0,0,0,slowBody
28,tcp,4710,74,610,610,0.86,1,0,100,100,1,0,0,0.88,slowBody
0,tcp,144,0,90,90,0,1,0,98,98,1,0,0,0,slowBody
30,tcp,1157,958,38,38,0,1,0,63,63,1,0,0,0,slowBody
30,tcp,1082,958,52,52,0,1,0,81,81,1,0,0,0,slowBody
29,tcp,1172,1024,143,143,0.97,1,0,100,100,1,0,0,0.98,slowBody
15,tcp,370,0,223,223,0.09,1,0,100,100,1,0,0,0.2,slowBody
15,tcp,370,0,281,281,1,1,0,100,100,1,0,0,1,slowBody
7,tcp,296,0,453,453,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,1135,958,102,102,0,1,0,100,100,1,0,0,0,slowBody
0,tcp,66,0,429,429,0,1,0,89,89,1,0,0,0,slowBody
0,tcp,83,0,147,147,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,66,0,562,562,0,1,0,73,73,1,0,0,0,slowBody
15,tcp,370,0,250,250,0.71,1,0,100,100,1,0,0,0.31,slowBody
15,tcp,370,0,453,453,1,1,0,100,100,1,0,0,1,slowBody
0,tcp,548,140,498,497,0.99,1,0,89,89,1,0,0,0.99,slowBody
7,tcp,296,0,498,498,1,1,0,100,100,1,0,0,1,slowBody
30,tcp,1104,958,41,41,0,1,0,75,75,1,0,0,0,slowBody
15,tcp,370,0,239,239,0.7,1,0,100,100,1,0,0,0.3,slowBody
0,tcp,105,0,51,51,0,1,0,50,50,1,0,0,0,slowBody
0,tcp,66,0,595,595,0,1,0,90,90,1,0,0,0,slowBody
15,tcp,370,0,28,28,0.96,1,0,100,100,1,0,0,0.65,slowBody
15,tcp,370,0,306,305,0.33,1,0,100,100,1,0,0,0.98,slowBody
