% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6-9,17,19,27,38,40'

@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute mean_idle numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
207,511,262,52,3260,3260,0,164,LOW_RATE
112,246,78,52,3266,3266,9455682,268,LOW_RATE
107,246,79,52,2473,2473,9466185,268,LOW_RATE
115,467,143,52,106,3315,7689534,412,LOW_RATE
101,246,81,52,2634,2634,10313176,268,LOW_RATE
109,395,117,52,3095,18403,7453294,412,LOW_RATE
99,307,87,52,3541,6216,7614707,412,LOW_RATE
102,246,81,52,3291,3291,10453328,268,LOW_RATE
88,246,66,52,2284,11942,7236252,412,LOW_RATE
96,307,87,52,2960,2960,7730823,412,LOW_RATE
110,394,116,52,7,1040573,9674581,412,LOW_RATE
110,394,116,52,88,1044200,9815311,412,LOW_RATE
119,246,109,52,3326,3326,0,164,LOW_RATE
239,394,171,60,0,0,3591950,820,LOW_RATE
112,394,126,52,2872,13887,10213953,360,LOW_RATE
119,246,109,52,3256,3256,0,164,LOW_RATE
281,394,159,60,0,0,4393911,744,LOW_RATE
85,246,67,52,3080,3080,7620540,412,LOW_RATE
119,246,109,52,3220,3220,0,164,LOW_RATE
152,246,97,60,0,0,3438171,664,LOW_RATE
182,511,220,52,3284,3284,10755765,216,LOW_RATE
112,395,117,52,3057,3057,7641026,412,LOW_RATE
119,246,109,52,3254,3254,0,164,LOW_RATE
112,394,126,52,3016,3016,10182037,360,LOW_RATE
116,394,125,52,3011,8340,9648418,360,LOW_RATE
117,467,142,52,12,12216,7637357,412,LOW_RATE
98,307,87,52,3027,3027,7705477,412,LOW_RATE
115,246,77,52,2353,2353,9458634,268,LOW_RATE
108,246,79,52,3188,3188,10364557,268,LOW_RATE
107,351,101,52,3020,3020,7677117,412,LOW_RATE
109,394,126,52,3064,3064,10151750,360,LOW_RATE
90,246,66,52,3007,3007,7617395,412,LOW_RATE
99,307,87,52,3036,17847,7619240,412,LOW_RATE
108,394,117,52,88,1045022,9821037,412,LOW_RATE
345,467,190,60,0,0,4675955,692,LOW_RATE
90,246,66,52,3016,3016,7641943,412,LOW_RATE
215,394,173,52,1441,1441,4690978,792,LOW_RATE
102,394,110,52,1822,1043400,7242259,472,LOW_RATE
109,394,116,52,117,1045430,9825909,412,LOW_RATE
106,394,127,52,3105,3105,10319059,360,LOW_RATE
119,246,109,52,3274,3274,0,164,LOW_RATE
107,246,79,52,3064,3064,10309150,268,LOW_RATE
119,246,109,52,3295,3295,0,164,LOW_RATE
254,394,168,60,0,0,3799950,760,LOW_RATE
89,246,67,52,3154,13796,7498650,412,LOW_RATE
93,395,101,52,6661,1038232,4714119,592,LOW_RATE
207,511,262,52,3271,3271,0,164,LOW_RATE
118,467,142,52,106,3486,7692498,412,LOW_RATE
99,394,111,52,46,1039890,7248827,472,LOW_RATE
207,511,262,52,3217,3217,0,164,LOW_RATE
109,351,101,52,912,3025,7656819,412,LOW_RATE
105,351,101,52,3045,3045,7709745,412,LOW_RATE
105,395,118,52,3022,3022,7752538,412,LOW_RATE
130,246,91,52,172574,863959,4437431,604,LOW_RATE
106,394,118,52,83,30679,7735346,412,LOW_RATE
253,395,167,52,1009,55972,3978679,852,LOW_RATE
105,394,117,52,3036,34223,7702227,412,LOW_RATE
112,394,126,52,3090,14983,10207121,360,LOW_RATE
110,395,117,52,3033,3033,7651769,412,LOW_RATE
89,246,66,52,3003,3003,7709842,412,LOW_RATE
100,396,130,52,3,3070,0,360,LOW_RATE
106,395,117,52,2460,3058,7704551,412,LOW_RATE
105,394,118,52,7,18416,7688717,412,LOW_RATE
104,394,118,52,2999,20148,7688396,412,LOW_RATE
89,246,67,52,2265,3061,7704350,412,LOW_RATE
119,246,109,52,3216,3216,0,164,LOW_RATE
119,246,109,52,3135,3135,0,164,LOW_RATE
119,246,109,52,3201,3201,0,164,LOW_RATE
207,511,262,52,3221,3221,0,164,LOW_RATE
176,511,223,52,3256,3256,10704431,216,LOW_RATE
110,394,116,52,47,1040941,9678428,412,LOW_RATE
207,511,262,52,3180,3180,0,164,LOW_RATE
89,246,67,52,3014,7507,7690700,412,LOW_RATE
103,246,80,52,3300,3300,10428957,268,LOW_RATE
103,351,102,52,3043,3043,7750171,412,LOW_RATE
109,467,135,52,26,2916,5972415,472,LOW_RATE
242,396,181,60,1727128,1727128,0,464,LOW_RATE
114,246,77,52,3256,3256,10265917,268,LOW_RATE
110,394,126,52,3018,5687,10276456,360,LOW_RATE
94,246,66,52,3025,3025,7717107,412,LOW_RATE
207,511,262,52,3275,3275,0,164,LOW_RATE
119,246,109,52,3186,3186,0,164,LOW_RATE
119,246,109,52,3150,3150,0,164,LOW_RATE
111,395,117,52,2983,11292,7664950,412,LOW_RATE
207,511,262,52,3193,3193,0,164,LOW_RATE
112,394,116,52,9,1043861,9811416,412,LOW_RATE
328,328,0,-1,0,0,12513487,68,LOW_RATE
207,511,262,52,3244,3244,0,164,LOW_RATE
97,307,87,52,3074,7268,7606567,412,LOW_RATE
87,246,66,52,2987,2987,7709157,412,LOW_RATE
100,351,102,52,3065,3065,7626111,412,LOW_RATE
118,467,142,52,12,18843,7620224,412,LOW_RATE
110,394,117,52,82,39884,7732369,412,LOW_RATE
207,511,262,52,3218,3218,0,164,LOW_RATE
109,395,117,52,2993,3298,7701493,412,LOW_RATE
105,394,117,52,3026,1048325,9831292,412,LOW_RATE
119,246,109,52,3245,3245,0,164,LOW_RATE
108,395,117,52,3163,14123,7616612,412,LOW_RATE
92,246,66,52,2817,2817,7757558,412,LOW_RATE
107,394,127,52,3205,3205,9983375,360,LOW_RATE
107,394,127,52,4015,7422,9653651,360,LOW_RATE
109,394,126,52,3029,3029,10164471,360,LOW_RATE
154,511,199,52,2247,2247,4808116,276,LOW_RATE
101,351,102,52,1028,3054,7428279,412,LOW_RATE
92,246,66,52,2754,10118,7667862,412,LOW_RATE
113,395,116,52,2401,3078,7706070,412,LOW_RATE
177,511,222,52,3144,3144,10362439,216,LOW_RATE
106,394,117,52,2949,30925,7731423,412,LOW_RATE
101,394,110,52,2442,1044181,7221678,472,LOW_RATE
91,246,66,52,3034,3034,7747169,412,LOW_RATE
119,246,109,52,3259,3259,0,164,LOW_RATE
106,351,101,52,2687,19037,7790378,412,LOW_RATE
91,246,66,52,3330,14363,7494581,412,LOW_RATE
108,394,117,52,2958,49754,7720768,412,LOW_RATE
119,246,109,52,3255,3255,0,164,LOW_RATE
110,394,117,52,19,16776,7670377,412,LOW_RATE
108,394,117,52,3658,3658,7493199,420,LOW_RATE
107,395,117,52,3028,1044650,9594088,412,LOW_RATE
207,511,262,52,2983,2983,0,164,LOW_RATE
102,394,111,52,2185,1047418,7235819,472,LOW_RATE
111,394,126,52,3074,3074,10162625,360,LOW_RATE
88,246,66,52,3031,10577,7244507,412,LOW_RATE
103,246,80,52,3243,3243,10209125,268,LOW_RATE
78,78,0,-1,0,0,0,28,LOW_RATE
113,467,134,52,12,13656,5973398,472,LOW_RATE
100,246,81,52,3280,3280,10436156,268,LOW_RATE
100,351,102,52,3051,3051,7673356,412,LOW_RATE
107,395,117,52,2944,2944,7732728,412,LOW_RATE
117,467,142,52,12,18572,7621705,412,LOW_RATE
119,246,109,52,3216,3216,0,164,LOW_RATE
109,394,126,52,3035,3035,10327401,360,LOW_RATE
113,394,125,52,3050,3050,10287440,360,LOW_RATE
108,394,110,52,45,1044763,7233720,472,LOW_RATE
109,246,78,52,3604,3604,10491146,268,LOW_RATE
117,467,142,52,237,3411,7734765,412,LOW_RATE
113,394,126,52,3048,7028,10267268,360,LOW_RATE
117,467,143,52,109,3268,7680054,412,LOW_RATE
103,395,118,52,3074,1043349,9579083,412,LOW_RATE
110,394,126,52,3351,8023,9651275,360,LOW_RATE
150,511,201,52,3028,3028,4800467,276,LOW_RATE
101,351,102,52,3046,3046,7728367,412,LOW_RATE
97,307,87,52,3034,3034,7742561,412,LOW_RATE
107,395,117,52,3035,6298,7685338,412,LOW_RATE
111,394,126,52,2998,8997,10238506,360,LOW_RATE
108,394,126,52,3063,6557,9627371,360,LOW_RATE
99,351,102,52,3070,3070,7761657,412,LOW_RATE
119,246,109,52,3288,3288,0,164,LOW_RATE
119,246,109,52,2626,2626,0,164,LOW_RATE
107,395,117,52,3292,3292,7726571,412,LOW_RATE
108,394,127,52,2986,4939,10246712,360,LOW_RATE
119,246,109,52,3266,3266,0,164,LOW_RATE
179,511,221,52,3285,3285,10595973,216,LOW_RATE
108,394,117,52,105,1046312,9834580,412,LOW_RATE
97,307,86,52,3063,8328,7604939,412,LOW_RATE
86,246,66,52,5,2028,7756189,412,LOW_RATE
84,246,66,52,3520,18161,7607983,412,LOW_RATE
243,395,168,60,0,0,3934978,820,LOW_RATE
227,467,206,52,59,24530,3581051,904,LOW_RATE
113,394,116,52,3042,1049030,9835282,412,LOW_RATE
119,246,109,52,3274,3274,0,164,LOW_RATE
121,246,87,52,18521,422141,7500998,516,LOW_RATE
86,246,66,52,3007,3007,7726681,412,LOW_RATE
97,307,87,52,3504,3504,7765595,412,LOW_RATE
115,395,116,52,3125,3125,7766797,412,LOW_RATE
109,394,116,52,3039,1046956,9819031,412,LOW_RATE
351,546,196,52,387,387,6457037,672,LOW_RATE
93,246,66,52,3078,17341,7610391,412,LOW_RATE
113,394,125,52,3044,11260,10232425,360,LOW_RATE
112,394,126,52,2965,2965,10294532,360,LOW_RATE
104,394,118,52,2955,1049400,9837428,412,LOW_RATE
193,307,126,60,0,0,3941130,820,LOW_RATE
103,351,102,52,3183,3183,7789489,412,LOW_RATE
188,366,131,60,0,0,3838455,860,LOW_RATE
102,394,110,52,58,1040071,7251121,472,LOW_RATE
108,394,117,52,10,1046326,9835611,412,LOW_RATE
113,467,143,52,12,17863,7625454,412,LOW_RATE
154,307,122,52,1485,1485,3944011,852,LOW_RATE
207,511,262,52,3248,3248,0,164,LOW_RATE
143,246,94,52,1438,13952,3881557,844,LOW_RATE
110,395,117,52,3007,35232,7754083,412,LOW_RATE
109,246,79,52,3211,3211,10286231,268,LOW_RATE
89,246,66,52,3111,3111,7714571,412,LOW_RATE
102,246,81,52,3187,3187,10424696,268,LOW_RATE
104,395,118,52,2978,18739,7450981,412,LOW_RATE
92,307,88,52,1330,3007,7435365,412,LOW_RATE
114,246,86,52,13936,1040600,5355367,748,LOW_RATE
109,394,117,52,89,1041107,9680387,412,LOW_RATE
109,394,117,52,5158,34250,7659668,412,LOW_RATE
93,307,87,52,3181,9443,7457624,412,LOW_RATE
115,394,116,52,4612,33143,7727279,412,LOW_RATE
95,246,66,52,1817,2972,7705890,412,LOW_RATE
180,511,221,52,3201,3201,8664328,216,LOW_RATE
207,511,262,52,3286,3286,0,164,LOW_RATE
100,351,102,52,3167,3167,7759342,412,LOW_RATE
207,511,262,52,3268,3268,0,164,LOW_RATE
110,394,116,52,3016,26004,7702909,412,LOW_RATE
107,394,117,52,5,1043369,9806546,412,LOW_RATE
105,351,102,52,3093,3093,7448808,412,LOW_RATE
108,394,117,52,9,39208,7739711,412,LOW_RATE
115,467,143,52,21,3281,7666652,412,LOW_RATE
114,394,125,52,3057,3057,9981436,360,LOW_RATE
112,246,78,52,3342,3342,10391828,268,LOW_RATE
104,394,117,52,9,1040925,9677438,412,LOW_RATE
111,394,126,52,3015,3015,10161561,360,LOW_RATE
101,351,102,52,3027,3027,7781482,412,LOW_RATE
104,351,102,52,3049,3049,7744828,412,LOW_RATE
93,307,87,52,3082,3082,7743414,412,LOW_RATE
103,395,118,52,3048,25482,7632622,412,LOW_RATE
119,246,109,52,3429,3429,0,164,LOW_RATE
106,394,117,52,8,1044845,9819112,412,LOW_RATE
181,511,220,52,3286,3286,10469535,216,LOW_RATE
119,246,109,52,3313,3313,0,164,LOW_RATE
105,394,117,52,3956,17819,7654249,412,LOW_RATE
105,394,117,52,3051,17121,7676893,412,LOW_RATE
176,511,223,52,3309,3309,10489620,216,LOW_RATE
214,308,129,52,3,145,5933560,568,LOW_RATE
111,467,144,52,106,3304,7659648,412,LOW_RATE
100,351,102,52,3123,3123,7708117,412,LOW_RATE
105,394,117,52,83,37659,7743064,412,LOW_RATE
207,511,262,52,3341,3341,0,164,LOW_RATE
119,246,109,52,3218,3218,0,164,LOW_RATE
108,394,126,52,3035,4932,10247626,360,LOW_RATE
113,467,144,52,274,3234,7652923,412,LOW_RATE
207,511,262,52,2980,2980,0,164,LOW_RATE
101,351,102,52,3054,3054,7683174,412,LOW_RATE
329,511,249,60,0,0,0,268,LOW_RATE
175,511,223,52,3286,3286,10752879,216,LOW_RATE
180,511,221,52,3303,3303,10532729,216,LOW_RATE
105,394,117,52,10,1040558,9673603,412,LOW_RATE
94,307,87,52,3023,3023,7643674,412,LOW_RATE
100,351,102,52,3146,3146,7441838,412,LOW_RATE
101,351,102,52,3024,3024,7650792,412,LOW_RATE
107,394,127,52,3081,6364,10273288,360,LOW_RATE
110,246,78,52,3248,3248,10373179,268,LOW_RATE
108,394,126,52,3125,14225,10211930,360,LOW_RATE
104,394,118,52,73,12603,7697689,412,LOW_RATE
119,246,109,52,3430,3430,0,164,LOW_RATE
111,395,117,52,2949,3507,7700728,412,LOW_RATE
112,394,116,52,83,21401,7695451,412,LOW_RATE
111,467,144,52,382,3328,7749427,412,LOW_RATE
111,394,126,52,3045,3045,10285246,360,LOW_RATE
91,246,66,52,2854,9485,7671103,412,LOW_RATE
106,246,80,52,5148,5148,10477850,268,LOW_RATE
111,394,126,52,3125,3125,9988322,360,LOW_RATE
99,307,87,52,334,3005,7696838,412,LOW_RATE
105,246,79,52,2510,2510,9479856,268,LOW_RATE
102,351,102,52,3188,3188,7667449,412,LOW_RATE
110,394,126,52,3115,3115,10181066,360,LOW_RATE
195,248,90,60,0,0,3248105,580,LOW_RATE
114,467,143,52,108,3341,7719473,412,LOW_RATE
109,394,116,52,9,22135,7662926,412,LOW_RATE
119,246,109,52,3264,3264,0,164,LOW_RATE
207,511,262,52,3312,3312,0,164,LOW_RATE
177,511,223,52,3190,3190,9656265,216,LOW_RATE
229,229,0,-1,0,0,0,28,LOW_RATE
112,394,116,52,3016,1044304,9798448,412,LOW_RATE
105,307,86,52,3061,10442,7448406,412,LOW_RATE
172,511,226,52,3156,3156,10214139,216,LOW_RATE
115,467,143,52,105,3025,7670137,412,LOW_RATE
106,395,118,52,3040,1044658,9595999,412,LOW_RATE
100,351,103,52,2461,3028,7416681,412,LOW_RATE
173,511,225,52,3359,3359,10684404,216,LOW_RATE
153,394,155,52,41509,1048685,7237193,576,LOW_RATE
207,511,262,52,3324,3324,0,164,LOW_RATE
109,246,78,52,2893,2893,10206208,268,LOW_RATE
108,351,101,52,2530,3071,7415112,412,LOW_RATE
282,395,159,60,0,0,4779712,752,LOW_RATE
170,511,227,52,2739,2739,10750586,216,LOW_RATE
96,307,87,52,2959,2959,7724494,412,LOW_RATE
175,511,223,52,3193,3193,10647568,216,LOW_RATE
87,246,66,52,3084,5517,7677448,412,LOW_RATE
95,307,87,52,2926,4580,7662964,412,LOW_RATE
203,307,123,52,1431,44391,4095324,852,LOW_RATE
119,246,109,52,3317,3317,0,164,LOW_RATE
111,395,117,52,3024,1042670,9575052,412,LOW_RATE
207,511,262,52,3284,3284,0,164,LOW_RATE
105,394,117,52,18,17169,7681431,412,LOW_RATE
176,511,223,52,3184,3184,10309747,216,LOW_RATE
104,395,118,52,3040,19772,7626388,412,LOW_RATE
95,307,87,52,3071,10116,7452228,412,LOW_RATE
325,511,229,52,1382,1382,2033004,648,LOW_RATE
99,394,111,52,2328,1043063,7239843,472,LOW_RATE
101,394,111,52,2038,1047983,7264976,472,LOW_RATE
90,246,66,52,3029,5197,7679039,412,LOW_RATE
347,467,188,60,0,0,4676956,692,LOW_RATE
104,246,80,52,3371,3371,10407442,268,LOW_RATE
208,246,80,60,0,0,4031832,528,LOW_RATE
86,246,66,52,3051,3051,7619829,412,LOW_RATE
110,394,117,52,3025,34959,7716028,412,LOW_RATE
110,394,126,52,3063,3063,9970109,360,LOW_RATE
255,395,167,52,1343,55291,3977808,852,LOW_RATE
107,394,127,52,3008,3008,10173381,360,LOW_RATE
106,394,117,52,3115,29031,7750260,412,LOW_RATE
107,394,117,52,3047,33217,7732868,412,LOW_RATE
105,394,117,52,2932,1047953,9826254,412,LOW_RATE
103,246,73,52,3205,3205,6668786,328,LOW_RATE
111,395,117,52,3037,1044647,9593117,412,LOW_RATE
102,351,102,52,3028,3028,7750899,412,LOW_RATE
106,395,117,52,3044,16337,7608127,412,LOW_RATE
105,351,102,52,2961,2961,7726723,412,LOW_RATE
119,246,109,52,2893,2893,0,164,LOW_RATE
102,351,102,52,3159,3159,7734461,412,LOW_RATE
173,511,225,52,3259,3259,10356426,216,LOW_RATE
207,511,262,52,3231,3231,0,164,LOW_RATE
207,511,262,52,3384,3384,0,164,LOW_RATE
118,467,142,52,110,3228,7646277,412,LOW_RATE
170,511,227,52,3099,3099,10237094,216,LOW_RATE
88,246,66,52,2246,2859,7705204,412,LOW_RATE
102,246,81,52,3317,3317,10447589,268,LOW_RATE
114,467,143,52,225,3297,7743631,412,LOW_RATE
86,246,66,52,3024,6424,7693257,412,LOW_RATE
108,246,79,52,3297,3297,9969599,268,LOW_RATE
207,511,262,52,3154,3154,0,164,LOW_RATE
116,394,125,52,3003,3003,10322302,360,LOW_RATE
207,511,262,52,3269,3269,0,164,LOW_RATE
119,246,109,52,3215,3215,0,164,LOW_RATE
107,394,117,52,85,20577,7696195,412,LOW_RATE
110,395,117,52,2962,2962,7759586,412,LOW_RATE
97,307,87,52,3021,3021,7636333,412,LOW_RATE
207,511,262,52,3256,3256,0,164,LOW_RATE
119,246,109,52,3231,3231,0,164,LOW_RATE
118,467,142,52,95,3342,7647003,412,LOW_RATE
108,395,117,52,3205,3205,7771144,412,LOW_RATE
119,246,109,52,3127,3127,0,164,LOW_RATE
170,246,104,52,422282,422282,0,268,LOW_RATE
111,246,78,52,2986,2986,10321428,268,LOW_RATE
107,394,127,52,3052,17135,10168458,360,LOW_RATE
112,394,126,52,2918,7793,10262137,360,LOW_RATE
78,78,0,-1,0,0,0,28,LOW_RATE
359,511,234,60,0,0,0,320,LOW_RATE
89,246,66,52,3005,3005,7625126,412,LOW_RATE
109,394,117,52,2978,1044646,9802574,412,LOW_RATE
105,395,118,52,2991,19839,7443384,412,LOW_RATE
106,246,79,52,3239,3239,10241150,268,LOW_RATE
100,246,82,52,3248,3248,10284800,268,LOW_RATE
209,511,226,60,0,0,3833006,508,LOW_RATE
105,246,80,52,3316,3316,10440445,268,LOW_RATE
113,394,116,52,10,1047195,9844356,412,LOW_RATE
111,394,126,52,3011,3011,10192055,360,LOW_RATE
90,246,66,52,3059,14383,7493098,412,LOW_RATE
107,394,117,52,3016,1044640,9801582,412,LOW_RATE
111,394,126,52,2992,2992,9965105,360,LOW_RATE
111,394,126,52,3030,8406,10261208,360,LOW_RATE
108,394,117,52,2964,14917,7655905,412,LOW_RATE
112,394,117,52,8,43745,7712928,412,LOW_RATE
105,246,80,52,3360,3360,10217797,268,LOW_RATE
207,511,262,52,3235,3235,0,164,LOW_RATE
107,394,117,52,9,1044032,9813399,412,LOW_RATE
94,246,66,52,2944,2944,7743860,412,LOW_RATE
119,246,109,52,3190,3190,0,164,LOW_RATE
195,246,83,60,0,0,4964381,684,LOW_RATE
97,307,87,52,3075,16514,7628726,412,LOW_RATE
119,246,109,52,3235,3235,0,164,LOW_RATE
240,394,170,60,0,0,3591549,820,LOW_RATE
99,307,86,52,2769,6894,7611820,412,LOW_RATE
90,246,66,52,2292,10974,7242438,412,LOW_RATE
112,395,117,52,1651,14900,7612769,412,LOW_RATE
282,395,159,60,0,0,4392994,744,LOW_RATE
108,394,117,52,3127,58808,7746371,412,LOW_RATE
99,394,111,52,47,1040055,7250379,472,LOW_RATE
102,351,102,52,3080,3080,7760958,412,LOW_RATE
101,351,102,52,2889,2889,7696261,412,LOW_RATE
100,351,102,52,3016,3016,7445692,412,LOW_RATE
106,394,117,52,8,29665,7750868,412,LOW_RATE
100,394,111,52,1739,1045660,7228480,472,LOW_RATE
207,511,262,52,3256,3256,0,164,LOW_RATE
100,307,86,52,3019,6966,7609541,412,LOW_RATE
181,511,220,52,3208,3208,10211166,216,LOW_RATE
207,511,262,52,3207,3207,0,164,LOW_RATE
119,246,109,52,3243,3243,0,164,LOW_RATE
119,246,109,52,3297,3297,0,164,LOW_RATE
104,351,102,52,3058,3058,7622310,412,LOW_RATE
178,511,222,52,7266,7266,10416626,216,LOW_RATE
207,511,262,52,3169,3169,0,164,LOW_RATE
257,491,175,52,267,267,4001194,852,LOW_RATE
106,395,118,52,1431,2974,7692956,412,LOW_RATE
109,467,144,52,13,11742,7477566,412,LOW_RATE
91,307,87,52,3073,3073,7726782,412,LOW_RATE
114,467,143,52,228,3409,7751658,412,LOW_RATE
109,246,79,52,3133,3133,10301963,268,LOW_RATE
112,394,126,52,3180,3180,9645368,360,LOW_RATE
90,246,66,52,3031,3031,7614215,412,LOW_RATE
119,246,109,52,3243,3243,0,164,LOW_RATE
112,394,125,52,2996,2996,10337893,360,LOW_RATE
105,246,79,52,3556,3556,10325646,268,LOW_RATE
111,246,78,52,3238,3238,10403256,268,LOW_RATE
111,395,117,52,2728,9223,7673538,412,LOW_RATE
102,394,110,52,1870,1040062,7213366,472,LOW_RATE
104,394,110,52,1339,1042728,7215308,472,LOW_RATE
178,511,222,52,3204,3204,8673360,216,LOW_RATE
93,307,87,52,960,2986,7674713,412,LOW_RATE
110,394,126,52,3064,3064,10302713,360,LOW_RATE
172,511,225,52,3191,3191,10429291,216,LOW_RATE
108,395,117,52,2991,15999,7609700,412,LOW_RATE
112,394,126,52,3006,13287,10218081,360,LOW_RATE
106,394,127,52,3014,3014,10290553,360,LOW_RATE
105,394,117,52,8,34368,7705694,412,LOW_RATE
97,246,67,52,2189,12931,7231792,412,LOW_RATE
101,307,87,52,951,3034,7675515,412,LOW_RATE
105,394,110,52,4,41706,6021484,472,LOW_RATE
90,307,88,52,1710,2921,7671564,412,LOW_RATE
101,351,102,52,2997,2997,7646934,412,LOW_RATE
107,394,127,52,3064,8717,10255890,360,LOW_RATE
108,395,117,52,3020,14523,7614936,412,LOW_RATE
181,511,220,52,3140,3140,10353592,216,LOW_RATE
111,467,144,52,88,3473,7726046,412,LOW_RATE
112,246,78,52,3232,3232,10304819,268,LOW_RATE
119,467,142,52,130,3366,7684430,412,LOW_RATE
114,246,77,52,3208,3208,10410297,268,LOW_RATE
112,395,117,52,3098,1044008,9585158,412,LOW_RATE
108,394,126,52,2981,12620,10225348,360,LOW_RATE
107,395,117,52,3014,3268,7702184,412,LOW_RATE
175,511,224,52,3156,3156,10644725,216,LOW_RATE
106,394,117,52,106,1047762,9850194,412,LOW_RATE
109,246,78,52,3063,3063,10327252,268,LOW_RATE
208,246,80,60,0,0,4031857,528,LOW_RATE
110,394,126,52,3065,5072,9637360,360,LOW_RATE
97,395,100,52,2072,1041135,4750861,592,LOW_RATE
97,394,111,52,47,1048034,7247288,472,LOW_RATE
119,246,109,52,3178,3178,0,164,LOW_RATE
90,246,66,52,5,3294,7761483,412,LOW_RATE
120,396,154,52,5693,5693,10114833,256,LOW_RATE
104,394,118,52,4690,40442,7734869,412,LOW_RATE
102,307,86,52,3043,3043,7691130,412,LOW_RATE
110,394,126,52,2997,2997,10326328,360,LOW_RATE
109,246,78,52,3266,3266,10417498,268,LOW_RATE
249,396,175,60,0,0,3033282,740,LOW_RATE
109,394,116,52,2869,1047310,9823166,412,LOW_RATE
86,246,66,52,3023,12615,7233097,412,LOW_RATE
110,394,116,52,8,26178,7706443,412,LOW_RATE
107,394,117,52,3017,1044982,9804547,412,LOW_RATE
107,394,117,52,9,43556,7679980,412,LOW_RATE
102,394,118,52,3088,29440,7739019,412,LOW_RATE
104,394,118,52,5,1043353,9805589,412,LOW_RATE
108,394,117,52,2856,33128,7737583,412,LOW_RATE
101,246,73,52,2880,2880,6669887,328,LOW_RATE
119,246,109,52,2997,2997,0,164,LOW_RATE
119,246,109,52,3248,3248,0,164,LOW_RATE
109,467,135,52,12,13377,5974679,472,LOW_RATE
207,511,262,52,3232,3232,0,164,LOW_RATE
105,395,118,52,2955,2955,7735030,412,LOW_RATE
178,511,222,52,3155,3155,9673834,216,LOW_RATE
111,395,116,52,3062,3062,7727343,412,LOW_RATE
111,394,126,52,2964,29093,10347962,360,LOW_RATE
107,395,117,52,3096,20372,7622725,412,LOW_RATE
119,246,109,52,3232,3232,0,164,LOW_RATE
117,467,143,52,250,3277,7739904,412,LOW_RATE
103,394,118,52,128,14303,7647106,412,LOW_RATE
114,467,143,52,280,3155,7736290,412,LOW_RATE
94,307,87,52,2984,2984,7719696,412,LOW_RATE
106,246,79,52,2479,2479,10481540,268,LOW_RATE
108,395,117,52,2130,2960,7689942,412,LOW_RATE
116,467,143,52,127,3245,7691776,412,LOW_RATE
96,307,87,52,2998,2998,7687223,412,LOW_RATE
99,394,111,52,2888,1047411,7234226,472,LOW_RATE
112,394,125,52,352,2932,10281968,360,LOW_RATE
112,394,116,52,3401,50284,7748022,412,LOW_RATE
91,246,66,52,2993,2993,7732121,412,LOW_RATE
207,511,262,52,3327,3327,0,164,LOW_RATE
218,351,147,60,0,0,3602924,820,LOW_RATE
119,246,109,52,3256,3256,0,164,LOW_RATE
359,511,234,60,0,0,0,320,LOW_RATE
110,394,116,52,83,41871,7715067,412,LOW_RATE
207,511,262,52,3301,3301,0,164,LOW_RATE
109,246,79,52,3340,3340,10357314,268,LOW_RATE
107,395,117,52,2983,2983,7699183,412,LOW_RATE
95,351,103,52,3075,3075,7766134,412,LOW_RATE
108,395,117,52,3081,3081,7766097,412,LOW_RATE
115,394,125,52,3014,5009,9639334,360,LOW_RATE
182,511,220,52,3484,3484,10764379,216,LOW_RATE
242,396,181,52,86933,1717592,0,464,LOW_RATE
102,246,81,52,3172,3172,10355923,268,LOW_RATE
96,307,87,52,2961,16508,7629455,412,LOW_RATE
72,72,0,-1,0,0,0,48,LOW_RATE
176,511,223,52,3244,3244,9659209,216,LOW_RATE
174,511,224,52,3232,3232,10277693,216,LOW_RATE
179,511,221,52,3231,3231,10251510,216,LOW_RATE
104,394,111,52,2355,1048188,7239083,472,LOW_RATE
102,351,102,52,3112,3112,7746333,412,LOW_RATE
109,395,117,52,3037,3037,7743024,412,LOW_RATE
110,395,117,52,3074,3074,7728052,412,LOW_RATE
109,394,126,52,3117,11322,10231476,360,LOW_RATE
292,394,158,60,0,0,4958998,684,LOW_RATE
207,511,262,52,3191,3191,0,164,LOW_RATE
108,395,117,52,3092,3092,7734215,412,LOW_RATE
155,511,199,52,2004,2004,4850607,276,LOW_RATE
110,394,117,52,3011,25415,7663750,412,LOW_RATE
102,394,110,52,46,1047870,7246451,472,LOW_RATE
101,351,102,52,2803,2803,7697802,412,LOW_RATE
91,246,66,52,2944,14023,7497889,412,LOW_RATE
111,395,117,52,3041,3041,7717565,412,LOW_RATE
109,395,118,52,3067,13126,7660917,412,LOW_RATE
