% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R5,7,9,11,24,30,33,40'

@attribute min_fpktl numeric
@attribute max_fpktl numeric
@attribute min_bpktl numeric
@attribute max_bpktl numeric
@attribute max_active numeric
@attribute sflow_fpackets numeric
@attribute sflow_bbytes numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
40,554,52,538,17385,1,171,slowBody
52,405,60,60,1663804,1,7,slowBody
40,406,52,538,14504,1,171,slowBody
40,405,52,538,1005011,1,171,slowBody
40,554,52,538,19214,1,143,slowBody
40,405,52,538,1664041,1,85,slowBody
52,246,60,60,2006429,2,12,slowBody
40,385,52,538,1026602,1,171,slowBody
40,467,52,538,37472,1,143,slowBody
40,554,52,538,9552,1,171,slowBody
40,405,52,538,966332,2,214,slowBody
40,225,52,2948,1687710,2,1982,slowBody
40,466,52,538,37021,1,122,slowBody
40,509,52,538,53265,1,182,slowBody
40,467,52,538,19529,1,171,slowBody
40,405,52,538,1702,1,143,slowBody
40,406,52,538,1057750,1,182,slowBody
40,406,52,538,37729,1,171,slowBody
40,405,52,538,965419,2,214,slowBody
40,405,52,538,23153,1,161,slowBody
40,406,52,538,1728402,2,127,slowBody
40,394,52,2948,1736965,2,2379,slowBody
52,307,60,60,1668169,2,15,slowBody
40,509,52,538,44681,1,130,slowBody
40,384,52,538,28891,1,143,slowBody
40,465,52,538,7356,1,171,slowBody
40,385,52,538,4136,1,171,slowBody
52,225,60,60,1710272,2,12,slowBody
40,385,52,538,22397,1,171,slowBody
40,384,52,538,18108,1,171,slowBody
40,406,52,538,410094,1,151,slowBody
40,406,52,538,33560,1,171,slowBody
40,406,52,538,10279,1,171,slowBody
40,406,52,538,25541,1,171,slowBody
40,553,52,538,4442,1,143,slowBody
40,384,52,538,19489,1,171,slowBody
40,406,52,538,35416,1,161,slowBody
40,509,52,538,1664239,2,95,slowBody
40,406,52,538,38595,1,171,slowBody
40,509,52,538,36621,1,171,slowBody
40,554,52,538,36020,1,171,slowBody
40,466,52,538,10249,1,171,slowBody
40,554,52,538,14655,1,171,slowBody
40,406,52,538,3048,1,171,slowBody
52,394,60,60,1669294,2,12,slowBody
40,384,52,538,24444,1,161,slowBody
40,553,52,538,13671,1,122,slowBody
40,384,52,538,33045,1,143,slowBody
40,406,52,538,23709,1,171,slowBody
40,405,52,538,36071,1,171,slowBody
40,406,52,538,1039961,2,214,slowBody
40,405,52,538,964062,2,214,slowBody
40,385,52,538,21812,1,171,slowBody
40,406,52,538,1727895,2,89,slowBody
40,385,52,538,170395,1,143,slowBody
40,384,52,538,34741,1,171,slowBody
40,509,52,538,39159,1,171,slowBody
40,465,52,538,38760,1,171,slowBody
40,385,52,538,29722,1,171,slowBody
40,384,52,538,28195,1,171,slowBody
52,350,60,60,1653075,2,12,slowBody
40,405,52,538,4806,1,171,slowBody
40,405,52,538,4824,1,171,slowBody
40,385,52,538,5891,1,171,slowBody
52,246,52,4396,11329,13,11896,slowBody
40,405,52,538,1448,1,143,slowBody
40,405,52,538,27166,1,171,slowBody
40,406,52,538,1664019,2,95,slowBody
40,384,52,538,27770,1,122,slowBody
40,406,52,538,25874,1,171,slowBody
52,406,60,60,1664560,1,8,slowBody
40,406,52,538,3678,1,171,slowBody
40,465,52,538,3061,1,171,slowBody
40,405,52,538,39264,1,171,slowBody
40,405,52,538,39639,1,171,slowBody
40,384,52,538,21490,1,171,slowBody
40,385,52,538,4220,1,171,slowBody
40,406,52,538,1729644,2,127,slowBody
40,467,52,538,19016,1,171,slowBody
40,554,52,538,15787,1,171,slowBody
40,465,52,538,19697,1,171,slowBody
40,406,52,538,10059,1,171,slowBody
40,405,52,538,39310,1,161,slowBody
40,385,52,538,8454,1,171,slowBody
40,406,52,538,1043465,1,182,slowBody
52,246,52,2948,18380,13,11948,slowBody
40,385,52,538,9661,1,171,slowBody
40,466,52,538,14948,1,171,slowBody
40,384,52,538,6170,1,161,slowBody
40,384,52,538,900082,1,161,slowBody
40,307,52,2948,1688402,2,1982,slowBody
40,405,52,538,31194,1,171,slowBody
40,405,52,538,24387,1,161,slowBody
40,405,52,538,3247,1,171,slowBody
40,406,52,538,23005,1,171,slowBody
40,385,52,538,10186,1,171,slowBody
40,509,52,538,15940,1,171,slowBody
40,554,52,538,3297,1,171,slowBody
40,405,52,538,17314,1,171,slowBody
78,78,-1,-1,1499072,3,0,slowBody
40,466,52,538,3107,1,171,slowBody
40,509,52,538,39374,1,171,slowBody
40,384,52,538,1663880,1,85,slowBody
40,466,52,538,13929,1,171,slowBody
40,406,52,538,31716,1,171,slowBody
40,406,52,538,28572,1,108,slowBody
40,406,52,538,31449,1,171,slowBody
40,553,52,538,22161,1,122,slowBody
40,406,52,538,30981,1,161,slowBody
40,554,52,538,3259,1,171,slowBody
40,465,52,538,3148,1,171,slowBody
40,405,52,538,15571,1,171,slowBody
40,466,52,538,33554,1,171,slowBody
40,406,52,538,3226,1,171,slowBody
40,466,52,538,204809,1,151,slowBody
40,385,52,538,160152,1,182,slowBody
40,384,52,538,20053,1,171,slowBody
40,406,52,538,1048890,2,227,slowBody
40,405,52,538,1663154,2,109,slowBody
40,405,52,538,3320,1,171,slowBody
40,406,52,538,3745,1,171,slowBody
40,406,52,538,7243,1,171,slowBody
40,509,52,538,21264,1,161,slowBody
40,466,52,538,6760,1,171,slowBody
40,554,52,538,23229,1,143,slowBody
40,467,52,538,40924,1,171,slowBody
40,406,52,538,35227,1,171,slowBody
40,405,52,538,1644070,2,127,slowBody
40,466,52,538,33362,1,171,slowBody
40,554,52,538,15806,1,171,slowBody
40,384,52,538,94137,1,130,slowBody
40,466,52,538,7251,1,171,slowBody
40,385,52,538,22074,1,117,slowBody
40,384,52,538,27349,1,161,slowBody
40,467,52,538,11805,1,171,slowBody
40,406,52,538,35822,1,171,slowBody
40,544,52,538,1728185,2,92,slowBody
40,467,52,538,20184,1,171,slowBody
40,465,52,538,42098,1,171,slowBody
40,465,52,538,3309,1,171,slowBody
52,466,60,60,1663957,1,17,slowBody
40,405,52,538,44441,1,117,slowBody
40,554,52,538,3041,1,171,slowBody
40,385,52,538,29488,1,171,slowBody
40,509,52,538,39378,1,171,slowBody
40,509,52,538,40601,1,171,slowBody
40,384,52,538,3201,1,161,slowBody
40,467,52,538,26652,1,171,slowBody
40,509,52,538,3279,1,171,slowBody
40,467,52,538,39473,1,171,slowBody
40,467,52,538,21599,1,171,slowBody
40,406,52,538,11369,1,171,slowBody
40,394,52,2948,1664050,2,2379,slowBody
40,406,52,538,36687,1,171,slowBody
40,385,52,538,15444,1,171,slowBody
40,246,52,2948,1728344,2,1982,slowBody
40,246,52,2948,1044167,9,12012,slowBody
40,509,52,538,3690,1,171,slowBody
40,385,52,538,15325,1,171,slowBody
40,406,52,538,409257,1,151,slowBody
40,384,52,538,4711,1,161,slowBody
40,405,52,538,36414,1,171,slowBody
40,225,60,2948,1667124,9,11844,slowBody
52,306,60,60,2006367,2,10,slowBody
40,405,52,538,883322,2,214,slowBody
40,406,52,538,3889,1,171,slowBody
40,405,52,538,1005064,2,214,slowBody
40,405,52,538,971507,2,214,slowBody
40,406,52,538,26630,1,171,slowBody
40,466,52,538,16572,1,171,slowBody
40,509,52,538,3383,1,171,slowBody
40,466,52,538,188812,1,182,slowBody
40,384,52,538,19937,1,161,slowBody
40,553,52,538,3427,1,171,slowBody
40,385,52,538,1008905,2,214,slowBody
40,405,52,538,29262,1,143,slowBody
40,466,52,538,28056,1,171,slowBody
40,384,52,538,10987,1,161,slowBody
40,406,52,538,23049,1,171,slowBody
40,405,52,538,1663145,2,109,slowBody
40,385,52,538,35321,1,171,slowBody
40,554,52,538,22558,1,171,slowBody
40,406,52,538,30317,1,171,slowBody
40,554,52,538,28481,1,171,slowBody
40,384,52,538,29908,1,171,slowBody
40,405,52,538,898701,2,214,slowBody
40,554,52,538,30006,1,171,slowBody
40,465,52,538,17830,1,171,slowBody
40,554,52,538,1727153,2,109,slowBody
40,385,52,538,13060,1,171,slowBody
40,405,52,538,2789,1,134,slowBody
40,385,52,538,1019885,1,171,slowBody
40,466,52,538,85066,1,182,slowBody
40,553,52,538,1664318,2,95,slowBody
40,466,52,538,49681,1,151,slowBody
40,384,52,538,25175,1,117,slowBody
40,465,52,538,34622,1,171,slowBody
40,406,52,538,34433,1,143,slowBody
40,405,52,538,963200,2,214,slowBody
40,406,52,538,19890,1,171,slowBody
40,509,52,538,38656,1,171,slowBody
40,406,52,538,1056282,1,182,slowBody
40,384,52,538,40666,1,171,slowBody
40,466,52,538,5388,1,171,slowBody
40,406,52,538,45762,1,117,slowBody
40,406,52,538,16935,1,171,slowBody
40,405,52,538,16134,1,161,slowBody
40,465,52,538,12931,1,171,slowBody
40,385,52,538,2890,1,171,slowBody
40,553,52,538,3595,1,171,slowBody
40,466,52,538,26851,1,171,slowBody
40,466,52,538,68042,1,182,slowBody
40,405,52,538,16288,1,143,slowBody
40,384,52,538,26529,1,171,slowBody
40,385,52,538,4298,1,171,slowBody
40,467,52,538,1663863,2,95,slowBody
52,306,52,5844,12873,13,11844,slowBody
40,466,52,538,17059,1,171,slowBody
40,554,52,538,3025,1,171,slowBody
40,553,52,538,10194,1,134,slowBody
40,509,52,538,33897,1,171,slowBody
40,405,52,538,38769,1,171,slowBody
40,554,52,538,1655378,2,171,slowBody
40,385,52,538,36952,1,171,slowBody
40,405,52,538,975198,2,214,slowBody
40,384,52,538,21557,1,117,slowBody
40,554,52,538,25080,1,161,slowBody
40,384,52,538,30060,1,171,slowBody
40,384,52,538,3904,1,171,slowBody
40,406,52,538,1051685,1,182,slowBody
40,406,52,538,7537,1,171,slowBody
40,466,52,538,31985,1,171,slowBody
40,384,52,538,74426,1,182,slowBody
40,554,52,538,4424,1,171,slowBody
40,467,52,538,21141,1,171,slowBody
40,465,52,538,3124,1,171,slowBody
40,385,52,538,155095,1,182,slowBody
40,467,52,538,18099,1,171,slowBody
40,406,52,538,35416,1,171,slowBody
40,554,52,538,2722,1,171,slowBody
40,509,52,538,39923,1,171,slowBody
40,554,52,538,864184,2,143,slowBody
40,466,52,538,2678,1,171,slowBody
40,406,52,538,1048394,2,227,slowBody
40,385,52,538,36947,1,171,slowBody
40,384,52,538,28642,1,171,slowBody
40,406,52,538,6932,1,171,slowBody
40,465,52,538,4291,1,171,slowBody
40,465,52,538,3071,1,171,slowBody
52,466,60,60,1664261,1,15,slowBody
40,466,52,538,28686,1,171,slowBody
40,465,52,538,3816,1,171,slowBody
40,406,52,538,35837,1,171,slowBody
40,405,52,538,3417,1,171,slowBody
40,406,52,538,1040280,2,214,slowBody
40,466,52,538,17877,1,171,slowBody
40,553,52,538,4054,1,134,slowBody
40,384,52,538,22904,1,161,slowBody
40,406,52,538,14954,1,171,slowBody
40,405,52,538,960963,2,214,slowBody
40,384,52,538,20284,1,161,slowBody
40,405,52,538,3653,1,171,slowBody
40,465,52,538,196282,1,182,slowBody
40,406,52,538,15991,1,171,slowBody
40,406,52,538,11653,1,171,slowBody
40,406,52,538,23991,1,171,slowBody
52,246,60,60,1728146,2,12,slowBody
40,406,52,538,31714,1,171,slowBody
40,406,52,538,1056741,2,227,slowBody
52,394,60,60,1694929,2,15,slowBody
40,406,52,538,20017,1,171,slowBody
40,405,52,538,3044,1,171,slowBody
40,465,52,538,17332,1,171,slowBody
40,384,52,538,3543,1,171,slowBody
40,405,52,538,967209,2,214,slowBody
40,509,52,538,39245,1,171,slowBody
40,554,52,538,8116,1,171,slowBody
40,554,52,538,34517,1,171,slowBody
40,406,52,538,11521,1,171,slowBody
40,553,52,538,6253,1,134,slowBody
40,405,52,538,899014,2,214,slowBody
40,384,52,538,3670,1,161,slowBody
40,406,52,538,407228,1,182,slowBody
40,406,52,538,33350,1,171,slowBody
40,405,52,538,13346,1,171,slowBody
40,405,52,538,3134,1,171,slowBody
40,385,52,538,1010880,2,214,slowBody
40,405,52,538,25413,1,143,slowBody
40,467,52,538,33185,1,171,slowBody
328,328,-1,-1,0,1,0,slowBody
40,465,52,538,3160,1,171,slowBody
40,384,52,538,12871,1,171,slowBody
40,406,52,538,28165,1,171,slowBody
40,406,52,538,36794,1,171,slowBody
40,405,52,538,47663,1,117,slowBody
40,406,52,538,1728108,2,95,slowBody
40,467,52,538,11827,1,171,slowBody
40,466,52,538,36038,1,171,slowBody
40,467,52,538,13995,1,171,slowBody
40,385,52,538,160823,1,182,slowBody
40,405,52,538,1662663,1,85,slowBody
40,405,52,538,3164,1,171,slowBody
40,406,52,538,1676202,2,127,slowBody
40,405,52,538,1664030,2,95,slowBody
40,466,52,538,29193,1,171,slowBody
40,384,52,538,27422,1,171,slowBody
40,406,52,538,1056821,2,227,slowBody
40,406,52,538,1041174,2,227,slowBody
40,554,52,538,3046,1,171,slowBody
40,406,52,538,26606,1,171,slowBody
40,466,52,538,11981,1,171,slowBody
40,385,52,538,1022199,1,171,slowBody
40,405,52,538,48511,1,182,slowBody
40,509,52,538,44945,1,182,slowBody
40,405,52,538,966223,2,214,slowBody
40,405,52,538,899783,2,214,slowBody
40,553,52,538,4946,1,143,slowBody
40,406,52,538,407084,1,171,slowBody
40,553,52,538,14210,1,122,slowBody
40,384,52,538,93752,1,130,slowBody
40,385,52,538,15447,1,171,slowBody
40,554,52,538,48877,1,182,slowBody
40,554,52,538,2760,1,171,slowBody
40,405,52,538,12277,1,143,slowBody
40,406,52,538,42469,1,117,slowBody
40,406,52,538,25774,1,171,slowBody
40,509,52,538,16526,1,117,slowBody
40,394,52,2948,1032532,9,12012,slowBody
40,467,52,538,3365,1,171,slowBody
40,405,52,538,22851,1,161,slowBody
40,406,52,538,7400,1,161,slowBody
40,554,52,538,1663481,2,95,slowBody
40,406,52,538,41348,1,171,slowBody
52,406,60,60,1664553,1,8,slowBody
40,509,52,538,35038,1,171,slowBody
40,384,52,538,20723,1,117,slowBody
52,246,60,60,1665040,2,15,slowBody
40,465,52,538,3175,1,171,slowBody
40,553,52,538,15691,1,171,slowBody
40,406,52,538,37473,1,171,slowBody
40,384,52,538,886384,2,201,slowBody
40,509,52,538,38347,1,171,slowBody
40,405,52,538,23680,1,171,slowBody
40,467,52,538,32325,1,161,slowBody
40,405,52,538,1704519,2,127,slowBody
40,406,52,538,1663600,2,109,slowBody
40,406,52,538,21195,1,171,slowBody
40,466,52,538,416300,1,143,slowBody
52,405,60,60,1664092,1,7,slowBody
40,467,52,538,15458,1,171,slowBody
40,467,52,538,13855,1,171,slowBody
40,246,52,2948,1684947,2,1982,slowBody
40,405,52,538,899674,2,214,slowBody
40,466,52,538,49683,1,151,slowBody
40,467,52,538,8827,1,171,slowBody
40,466,52,538,207037,1,182,slowBody
40,384,52,538,8301,1,161,slowBody
40,509,52,538,10485,1,171,slowBody
40,509,52,538,12369,1,171,slowBody
40,509,52,538,52799,1,182,slowBody
40,406,52,538,40744,1,171,slowBody
40,509,52,538,3233,1,171,slowBody
40,406,52,538,385149,1,182,slowBody
40,554,52,538,27264,1,143,slowBody
40,406,52,538,28760,1,171,slowBody
40,466,52,538,28689,1,171,slowBody
40,466,52,538,19746,1,171,slowBody
52,246,52,4396,12568,13,11896,slowBody
40,466,52,538,28375,1,171,slowBody
40,509,52,538,41164,1,171,slowBody
40,406,52,538,16832,1,171,slowBody
40,406,52,538,15523,1,143,slowBody
40,553,52,538,4744,1,171,slowBody
40,385,52,538,18957,1,171,slowBody
40,406,52,538,10598,1,171,slowBody
40,405,52,538,49188,1,151,slowBody
40,406,52,538,410201,1,151,slowBody
40,467,52,538,20324,1,171,slowBody
40,405,52,538,4328,1,171,slowBody
40,466,52,538,30390,1,171,slowBody
40,466,52,538,20484,1,171,slowBody
40,405,52,538,37278,1,171,slowBody
40,406,52,538,65759,1,182,slowBody
40,405,52,538,972607,2,214,slowBody
40,406,52,538,1022876,2,214,slowBody
40,467,52,538,33032,1,171,slowBody
40,405,52,538,884454,2,214,slowBody
40,405,52,538,891066,2,201,slowBody
52,406,60,60,1663492,1,7,slowBody
40,405,52,538,8372,1,161,slowBody
40,384,52,538,14547,1,171,slowBody
40,384,52,538,29081,1,171,slowBody
40,466,52,538,39773,1,171,slowBody
40,406,52,538,43330,1,171,slowBody
40,466,52,538,87280,1,182,slowBody
40,406,52,538,17426,1,171,slowBody
40,405,52,538,956444,2,214,slowBody
52,246,60,60,1664085,2,15,slowBody
40,406,52,538,38496,1,171,slowBody
40,554,52,538,24818,1,143,slowBody
40,406,52,538,30352,1,161,slowBody
40,466,52,538,21495,1,171,slowBody
40,384,52,538,17663,1,171,slowBody
40,406,52,538,1040895,2,214,slowBody
40,406,52,538,5057,1,171,slowBody
40,405,52,538,37656,1,171,slowBody
40,405,52,538,13934,1,161,slowBody
40,509,52,538,37720,1,122,slowBody
40,466,52,538,31306,1,171,slowBody
40,406,52,538,33383,1,171,slowBody
40,405,52,538,890859,2,214,slowBody
40,466,52,538,39025,1,171,slowBody
40,405,52,538,51433,1,151,slowBody
40,554,52,538,3058,1,171,slowBody
40,405,52,538,37370,1,171,slowBody
40,467,52,538,9853,1,171,slowBody
40,554,52,538,50996,1,182,slowBody
40,406,52,538,23387,1,171,slowBody
40,393,52,535,9963,1,171,slowHeaders
40,244,52,535,23666,2,213,slowHeaders
40,304,52,535,27214,1,171,slowHeaders
40,405,52,538,33527,1,171,slowHeaders
40,466,52,538,21818,1,171,slowHeaders
40,304,52,535,4007,1,171,slowHeaders
40,466,52,538,121821,1,182,slowHeaders
40,304,52,535,45941,1,181,slowHeaders
40,305,52,535,42242,1,171,slowHeaders
40,405,52,538,24265,1,171,slowHeaders
40,244,52,535,35470,1,171,slowHeaders
40,350,52,4396,867500,7,11844,slowHeaders
40,393,52,535,38213,1,142,slowHeaders
40,393,52,535,260196,1,151,slowHeaders
40,305,52,535,2983,1,171,slowHeaders
40,466,52,538,26766,1,117,slowHeaders
40,304,52,535,45462,1,181,slowHeaders
40,223,52,535,20493,1,171,slowHeaders
40,348,52,535,27867,1,171,slowHeaders
40,393,52,535,42422,1,171,slowHeaders
40,393,52,535,695309,1,171,slowHeaders
40,349,52,535,17903,1,171,slowHeaders
40,348,52,535,22531,1,171,slowHeaders
40,405,52,538,7588,1,171,slowHeaders
40,244,52,535,4372,1,171,slowHeaders
40,244,52,535,6905,1,160,slowHeaders
40,405,52,538,30751,1,171,slowHeaders
40,405,52,538,57798,1,182,slowHeaders
40,348,52,535,12718,1,171,slowHeaders
52,350,52,2948,9086,10,11896,slowHeaders
40,393,52,535,36607,1,171,slowHeaders
40,466,52,538,15793,1,143,slowHeaders
40,405,52,538,24844,1,171,slowHeaders
40,305,52,535,33746,1,171,slowHeaders
40,244,52,535,21969,2,213,slowHeaders
40,349,52,535,11042,1,171,slowHeaders
40,466,52,538,11952,1,171,slowHeaders
40,392,52,535,1664072,1,79,slowHeaders
40,349,52,535,11737,1,142,slowHeaders
40,393,52,535,4549,1,171,slowHeaders
40,348,52,535,9488,1,171,slowHeaders
40,304,52,535,1663749,2,95,slowHeaders
40,244,52,535,43181,1,171,slowHeaders
40,349,52,535,32354,1,171,slowHeaders
40,223,52,535,226429,1,181,slowHeaders
40,349,52,535,12098,1,171,slowHeaders
40,349,52,535,7619,1,171,slowHeaders
40,244,52,535,27922,1,171,slowHeaders
52,246,60,60,1736763,2,12,slowHeaders
40,393,52,535,18375,1,171,slowHeaders
40,304,52,535,8835,1,171,slowHeaders
40,304,52,535,44456,1,171,slowHeaders
40,393,52,535,8489,1,171,slowHeaders
40,304,52,535,18421,1,160,slowHeaders
40,393,52,535,43969,1,151,slowHeaders
40,349,52,535,32269,1,171,slowHeaders
40,244,52,535,29204,1,171,slowHeaders
40,304,52,535,50456,1,151,slowHeaders
40,304,52,535,13940,1,142,slowHeaders
40,348,52,535,30836,1,122,slowHeaders
40,405,52,538,33596,1,171,slowHeaders
40,349,52,535,37488,1,171,slowHeaders
40,305,52,535,34869,1,171,slowHeaders
40,304,52,535,13599,1,171,slowHeaders
40,405,52,538,31697,1,171,slowHeaders
40,393,52,535,12915,1,160,slowHeaders
40,304,52,535,33627,1,171,slowHeaders
40,349,52,535,837235,2,213,slowHeaders
40,349,52,535,846900,2,213,slowHeaders
40,466,52,538,761447,2,214,slowHeaders
40,393,52,535,27235,1,171,slowHeaders
40,466,52,538,25359,1,171,slowHeaders
40,466,52,538,122602,1,182,slowHeaders
40,393,52,535,270523,1,151,slowHeaders
40,466,52,538,21329,1,171,slowHeaders
40,305,52,535,18500,1,171,slowHeaders
40,348,52,535,1662394,2,95,slowHeaders
40,304,52,535,43281,1,171,slowHeaders
328,328,-1,-1,0,1,0,slowHeaders
40,405,52,538,31094,1,171,slowHeaders
40,405,52,538,1663818,1,79,slowHeaders
40,392,52,535,25239,1,171,slowHeaders
40,466,52,538,30001,1,117,slowHeaders
40,349,52,535,16896,1,171,slowHeaders
40,304,52,535,1664033,2,95,slowHeaders
40,348,52,535,6505,1,122,slowHeaders
40,304,52,535,48117,1,181,slowHeaders
40,393,52,535,3669,1,171,slowHeaders
40,466,52,538,767181,1,171,slowHeaders
40,223,52,535,31249,1,171,slowHeaders
40,466,52,538,20394,1,171,slowHeaders
40,466,52,538,33964,1,171,slowHeaders
40,405,52,538,30082,1,171,slowHeaders
40,393,52,535,248418,1,181,slowHeaders
40,466,52,538,33360,1,143,slowHeaders
40,349,52,535,40099,1,171,slowHeaders
40,349,52,535,8991,1,171,slowHeaders
40,223,52,535,36980,1,133,slowHeaders
40,305,52,535,844244,2,171,slowHeaders
40,304,52,535,8875,1,171,slowHeaders
40,349,52,535,848260,1,171,slowHeaders
40,466,52,538,1728156,2,109,slowHeaders
40,245,52,535,29887,1,171,slowHeaders
40,307,52,2948,1668804,2,2379,slowHeaders
40,245,52,535,2978,1,142,slowHeaders
40,244,52,535,27491,1,171,slowHeaders
40,348,52,535,8121,1,171,slowHeaders
40,304,52,535,25880,1,171,slowHeaders
40,304,52,535,22292,1,171,slowHeaders
40,393,52,535,14373,1,171,slowHeaders
40,466,52,538,18965,1,171,slowHeaders
40,304,52,535,33402,1,171,slowHeaders
40,349,52,535,26102,1,171,slowHeaders
40,244,52,535,4154,1,171,slowHeaders
40,466,52,538,763690,2,214,slowHeaders
40,244,52,535,9987,1,171,slowHeaders
40,348,52,535,16927,1,171,slowHeaders
40,348,52,535,17692,1,171,slowHeaders
40,393,52,535,657582,1,171,slowHeaders
52,306,60,60,1664078,2,12,slowHeaders
40,349,52,535,25374,1,171,slowHeaders
40,245,52,535,5166,1,171,slowHeaders
40,349,52,535,11097,1,171,slowHeaders
52,225,60,60,1664096,2,12,slowHeaders
40,349,52,535,18830,1,171,slowHeaders
40,306,52,535,38151,1,171,slowHeaders
40,304,52,535,3800,1,171,slowHeaders
40,304,52,535,1663706,2,95,slowHeaders
40,306,52,535,1006719,2,213,slowHeaders
40,392,52,535,23390,1,171,slowHeaders
40,348,52,535,12994,1,171,slowHeaders
40,349,52,535,23746,1,160,slowHeaders
40,304,52,535,53068,1,151,slowHeaders
40,466,52,538,27380,1,171,slowHeaders
40,349,52,535,45548,1,181,slowHeaders
40,349,52,535,47805,1,181,slowHeaders
40,405,52,538,1687503,2,127,slowHeaders
40,393,52,535,22524,1,171,slowHeaders
40,304,52,535,5656,1,171,slowHeaders
40,393,52,535,37057,1,171,slowHeaders
40,405,52,538,3165,1,171,slowHeaders
40,349,52,535,40043,1,171,slowHeaders
40,393,52,535,666607,1,171,slowHeaders
52,350,52,4396,10844,13,11896,slowHeaders
40,405,52,538,14309,1,171,slowHeaders
40,349,52,535,44534,1,181,slowHeaders
40,393,52,535,16823,1,171,slowHeaders
40,306,52,535,37654,1,171,slowHeaders
40,350,52,2948,1039497,9,11960,slowHeaders
40,348,52,535,17262,1,122,slowHeaders
40,304,52,535,10741,1,171,slowHeaders
40,244,52,535,26856,1,171,slowHeaders
40,305,52,535,3013,1,171,slowHeaders
40,304,52,535,43324,1,171,slowHeaders
40,223,52,535,1662247,2,127,slowHeaders
40,304,52,535,13883,1,171,slowHeaders
40,466,52,538,228520,1,151,slowHeaders
40,466,52,538,764029,2,214,slowHeaders
40,306,52,535,45337,1,181,slowHeaders
40,405,52,538,33595,1,171,slowHeaders
40,393,52,535,7330,1,171,slowHeaders
40,349,52,535,14220,1,171,slowHeaders
40,349,52,535,40382,1,171,slowHeaders
40,405,52,538,31415,1,171,slowHeaders
40,304,52,535,6062,1,171,slowHeaders
40,349,52,535,39399,1,171,slowHeaders
40,392,52,535,1664090,2,95,slowHeaders
40,223,52,535,32631,1,171,slowHeaders
40,466,52,538,98249,1,182,slowHeaders
40,394,52,2948,1664148,2,1982,slowHeaders
40,304,52,535,34287,1,142,slowHeaders
40,393,52,535,27245,1,171,slowHeaders
40,349,52,535,33261,1,171,slowHeaders
52,349,60,60,1679663,2,20,slowHeaders
40,349,52,535,20143,1,171,slowHeaders
40,349,52,535,841768,2,213,slowHeaders
40,305,52,535,4694,1,122,slowHeaders
40,304,52,535,46983,1,181,slowHeaders
40,349,52,535,44144,1,171,slowHeaders
40,393,52,535,42699,1,181,slowHeaders
40,349,52,535,35498,1,171,slowHeaders
40,393,52,535,26369,1,116,slowHeaders
40,349,52,535,37409,1,171,slowHeaders
40,304,52,535,33327,1,171,slowHeaders
40,349,52,535,32508,1,171,slowHeaders
40,223,52,535,205341,1,181,slowHeaders
40,304,52,535,30296,1,171,slowHeaders
40,304,52,535,31596,1,171,slowHeaders
40,349,52,535,26530,1,171,slowHeaders
40,304,52,535,7145,1,171,slowHeaders
40,348,52,535,23656,1,171,slowHeaders
40,466,52,538,1672235,2,137,slowHeaders
40,304,52,535,12368,1,171,slowHeaders
40,393,52,535,36551,1,171,slowHeaders
40,304,52,535,21874,1,171,slowHeaders
40,392,52,535,3785,1,171,slowHeaders
40,304,52,535,5649,1,142,slowHeaders
40,245,52,535,17787,1,142,slowHeaders
40,348,52,535,9887,1,171,slowHeaders
40,306,52,535,1049710,2,226,slowHeaders
40,244,52,535,3381,1,171,slowHeaders
40,349,52,535,35622,1,171,slowHeaders
40,304,52,535,8465,1,171,slowHeaders
40,466,52,538,35833,1,171,slowHeaders
40,223,52,535,21805,1,171,slowHeaders
40,349,52,535,39555,1,171,slowHeaders
40,349,52,535,31729,1,171,slowHeaders
40,305,52,535,5262,1,122,slowHeaders
52,306,60,60,1685374,2,20,slowHeaders
40,223,52,535,31556,1,171,slowHeaders
40,304,52,535,33304,1,171,slowHeaders
40,223,52,535,31968,1,142,slowHeaders
40,305,52,535,31889,1,171,slowHeaders
40,349,52,535,20634,1,171,slowHeaders
40,349,52,535,38888,1,142,slowHeaders
40,393,52,535,261415,1,151,slowHeaders
40,405,52,538,32363,1,171,slowHeaders
40,223,52,535,222940,1,181,slowHeaders
40,349,52,535,18848,1,171,slowHeaders
40,349,52,535,844358,2,213,slowHeaders
40,223,52,535,18983,1,171,slowHeaders
40,466,52,538,30719,1,143,slowHeaders
40,304,52,535,2433,1,142,slowHeaders
40,305,52,535,43570,1,129,slowHeaders
40,349,52,535,48638,1,181,slowHeaders
40,349,52,535,8773,1,160,slowHeaders
40,392,52,535,23391,1,171,slowHeaders
40,304,52,535,56843,1,151,slowHeaders
40,349,52,535,31397,1,171,slowHeaders
40,223,52,535,34258,1,171,slowHeaders
40,306,52,535,34303,1,171,slowHeaders
40,223,52,535,28065,1,171,slowHeaders
