% isAttack HIGH_RATE:	1533
% isAttack LOW_RATE:	2000
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,7,21,26,30,40'

@attribute total_fvolume numeric
@attribute max_fpktl numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_fpackets numeric
@attribute isAttack {HIGH_RATE,LOW_RATE}

@data
768,394,30551995,1021768,1,LOW_RATE
773,511,9618504,1022061,1,LOW_RATE
814,351,29802520,1008955,1,LOW_RATE
742,246,30760297,1006811,1,LOW_RATE
905,395,30889030,1008538,1,LOW_RATE
710,511,10365623,10362439,2,LOW_RATE
851,394,31015263,1008815,1,LOW_RATE
917,394,30015308,1001998,1,LOW_RATE
733,246,31013501,1015204,1,LOW_RATE
358,246,3331,0,3,LOW_RATE
850,351,31231609,1015917,1,LOW_RATE
733,246,30085477,1003621,1,LOW_RATE
866,394,30990856,1007588,1,LOW_RATE
358,246,3321,0,3,LOW_RATE
883,394,30747485,1003346,1,LOW_RATE
871,394,30027512,1014102,1,LOW_RATE
860,395,29885080,9185675,2,LOW_RATE
623,511,3024,0,3,LOW_RATE
923,394,30071365,1027219,1,LOW_RATE
779,394,30546291,1021968,1,LOW_RATE
708,246,29080882,1003138,1,LOW_RATE
516,246,20421583,9721437,1,LOW_RATE
78,78,0,0,1,LOW_RATE
1017,467,29925122,1006160,1,LOW_RATE
503,246,20875684,10175118,1,LOW_RATE
806,351,30736944,1010701,1,LOW_RATE
858,395,30983709,1010714,1,LOW_RATE
940,467,30554711,1012452,1,LOW_RATE
358,246,3255,0,3,LOW_RATE
763,394,31005141,1032830,1,LOW_RATE
793,394,30914625,1029971,1,LOW_RATE
973,394,30023752,1011636,1,LOW_RATE
547,246,20985959,10284863,1,LOW_RATE
938,467,30972702,1019125,1,LOW_RATE
797,394,30867924,1028061,1,LOW_RATE
936,467,30764798,1015009,1,LOW_RATE
829,395,29830238,9185332,2,LOW_RATE
772,394,29029032,1025289,1,LOW_RATE
751,511,9603979,1006831,1,LOW_RATE
811,351,30967032,1012507,1,LOW_RATE
779,307,31016929,1018486,1,LOW_RATE
858,395,30816882,1007764,1,LOW_RATE
779,394,30790381,1025701,1,LOW_RATE
760,394,28955534,1026200,1,LOW_RATE
796,351,31082082,1014163,1,LOW_RATE
358,246,3359,0,3,LOW_RATE
358,246,2666,0,3,LOW_RATE
857,395,30964101,1010371,1,LOW_RATE
756,394,30810681,1026373,1,LOW_RATE
358,246,3332,0,3,LOW_RATE
719,511,10599343,10595973,2,LOW_RATE
867,394,30594011,9055967,2,LOW_RATE
783,307,30526318,1013474,1,LOW_RATE
692,246,31041020,1015877,1,LOW_RATE
672,246,30536240,1003995,1,LOW_RATE
3656,395,29535840,1017239,1,LOW_RATE
3869,467,30450304,1005088,1,LOW_RATE
904,394,30620948,9039787,2,LOW_RATE
358,246,3346,0,3,LOW_RATE
1212,246,30527596,1003830,2,LOW_RATE
695,246,30952926,1012986,1,LOW_RATE
778,307,31078311,1020109,1,LOW_RATE
923,395,31080298,1012424,1,LOW_RATE
879,394,30579649,9038848,2,LOW_RATE
4565,546,28418322,1760079,2,LOW_RATE
750,246,30544425,1003906,1,LOW_RATE
791,394,30774635,1025218,1,LOW_RATE
790,394,30928856,1030359,1,LOW_RATE
838,394,30626603,9040164,2,LOW_RATE
2899,307,29619292,1027248,1,LOW_RATE
831,351,31167369,1015979,1,LOW_RATE
3018,366,29318088,1028551,2,LOW_RATE
923,394,30093826,1019190,1,LOW_RATE
867,394,30597047,9055958,2,LOW_RATE
911,467,30569032,1012820,1,LOW_RATE
2467,307,29416308,1002997,2,LOW_RATE
623,511,3320,0,3,LOW_RATE
2299,246,28984303,1001413,2,LOW_RATE
885,395,31106000,1011434,1,LOW_RATE
548,246,20575763,9875546,1,LOW_RATE
717,246,30919668,1011762,1,LOW_RATE
513,246,20852675,10152162,1,LOW_RATE
835,395,29905628,1000769,1,LOW_RATE
737,307,29846062,1012227,1,LOW_RATE
1608,246,28898276,1006993,2,LOW_RATE
873,394,30114494,9055621,2,LOW_RATE
876,394,30728941,1000844,1,LOW_RATE
751,307,29938027,1013458,1,LOW_RATE
926,394,31002047,1008402,1,LOW_RATE
765,246,30892058,1010753,1,LOW_RATE
723,511,8667589,8664328,2,LOW_RATE
623,511,3358,0,3,LOW_RATE
804,351,31076481,1014025,1,LOW_RATE
623,511,3335,0,3,LOW_RATE
883,394,30909632,1005529,1,LOW_RATE
861,394,30512072,9055363,2,LOW_RATE
841,351,29874969,1009453,1,LOW_RATE
865,394,31051922,1010252,1,LOW_RATE
922,467,30711163,1015828,1,LOW_RATE
801,394,29999607,1021858,1,LOW_RATE
560,246,20787095,10087422,1,LOW_RATE
839,394,30102495,9055631,2,LOW_RATE
783,394,30543335,1022029,1,LOW_RATE
813,351,31143128,1015315,1,LOW_RATE
833,351,31024694,1013492,1,LOW_RATE
747,307,31019427,1018798,1,LOW_RATE
827,395,30631015,1003446,1,LOW_RATE
358,246,3469,0,3,LOW_RATE
852,394,30548378,9056071,2,LOW_RATE
726,511,10472901,10469535,2,LOW_RATE
358,246,3388,0,3,LOW_RATE
846,394,30689357,1000091,1,LOW_RATE
847,394,30794018,1003422,1,LOW_RATE
705,511,10493013,10489620,2,LOW_RATE
2360,308,25484781,1696155,2,LOW_RATE
895,467,30683833,1015519,1,LOW_RATE
802,351,30894992,1011033,1,LOW_RATE
843,394,31062550,1010753,1,LOW_RATE
623,511,3413,0,3,LOW_RATE
358,246,3289,0,3,LOW_RATE
761,394,30813659,1026326,1,LOW_RATE
905,467,30627293,1014883,1,LOW_RATE
623,511,3024,0,3,LOW_RATE
814,351,30804653,1010603,1,LOW_RATE
1645,511,420922,0,5,LOW_RATE
703,511,10756253,10752879,2,LOW_RATE
722,511,10536111,10532729,2,LOW_RATE
845,394,30091089,9055669,2,LOW_RATE
756,307,30647230,1013678,1,LOW_RATE
803,351,29848661,1009228,1,LOW_RATE
815,351,30681821,1010142,1,LOW_RATE
754,394,30885285,1028341,1,LOW_RATE
552,246,20749702,10050092,1,LOW_RATE
757,394,30716930,1023380,1,LOW_RATE
836,394,30858170,1006460,1,LOW_RATE
358,246,3503,0,3,LOW_RATE
889,395,30869128,1008477,1,LOW_RATE
899,394,30857415,1006102,1,LOW_RATE
890,467,31014599,1020483,1,LOW_RATE
781,394,30910000,1029407,1,LOW_RATE
733,246,30771926,1006774,1,LOW_RATE
531,246,20960946,10258274,1,LOW_RATE
782,394,30019814,1021645,1,LOW_RATE
798,307,30859934,1015952,1,LOW_RATE
528,246,18962272,8263041,1,LOW_RATE
822,351,30716340,1010594,1,LOW_RATE
776,394,30594900,1021764,1,LOW_RATE
2148,248,14854524,1347345,2,LOW_RATE
913,467,30917276,1018077,1,LOW_RATE
875,394,30721524,1002295,1,LOW_RATE
358,246,3330,0,3,LOW_RATE
623,511,3379,0,3,LOW_RATE
708,511,9659517,9656265,2,LOW_RATE
229,229,0,0,1,LOW_RATE
896,394,30523554,9036528,2,LOW_RATE
842,307,29902992,1013256,1,LOW_RATE
688,511,10217360,10214139,2,LOW_RATE
927,467,30725093,1015557,1,LOW_RATE
848,395,29891022,9185587,2,LOW_RATE
803,351,29758895,1008442,1,LOW_RATE
694,511,10687850,10684404,2,LOW_RATE
1690,394,30493240,1001990,2,LOW_RATE
623,511,3391,0,3,LOW_RATE
549,246,20415394,9715600,1,LOW_RATE
867,351,29752964,1008442,1,LOW_RATE
3948,395,30412151,1031301,2,LOW_RATE
681,511,10753414,10750586,2,LOW_RATE
773,307,30958802,1017502,1,LOW_RATE
702,511,10650813,10647568,2,LOW_RATE
701,246,30792367,1007708,1,LOW_RATE
760,307,30740440,1014059,1,LOW_RATE
3261,307,30442657,1005072,2,LOW_RATE
358,246,3389,0,3,LOW_RATE
890,395,29818851,9185528,2,LOW_RATE
623,511,3355,0,3,LOW_RATE
847,394,30794132,1004658,1,LOW_RATE
705,511,10312987,10309747,2,LOW_RATE
839,395,30607660,1002814,1,LOW_RATE
760,307,29917686,1013342,1,LOW_RATE
3909,511,9861304,1027274,2,LOW_RATE
898,394,30085601,1010107,1,LOW_RATE
911,394,30195029,1020134,1,LOW_RATE
725,246,30798059,1007871,1,LOW_RATE
4512,467,29788683,1022323,1,LOW_RATE
522,246,20818356,10118699,1,LOW_RATE
2080,246,13826469,1696072,2,LOW_RATE
689,246,30554053,1004808,1,LOW_RATE
881,394,30957369,1007247,1,LOW_RATE
772,394,29959968,1023955,1,LOW_RATE
4085,395,29627408,1018182,2,LOW_RATE
752,394,30572990,1022163,1,LOW_RATE
852,394,31089994,1010415,1,LOW_RATE
858,394,31023849,1008697,1,LOW_RATE
847,394,30599881,9039359,2,LOW_RATE
621,246,20009603,1018849,1,LOW_RATE
888,395,29882352,9185692,2,LOW_RATE
820,351,31045713,1013648,1,LOW_RATE
852,395,30531542,1001261,1,LOW_RATE
842,351,30961454,1012310,1,LOW_RATE
358,246,2960,0,3,LOW_RATE
816,351,30988926,1012737,1,LOW_RATE
694,511,10359747,10356426,2,LOW_RATE
623,511,3283,0,3,LOW_RATE
623,511,3453,0,3,LOW_RATE
949,467,30611848,1014422,1,LOW_RATE
680,511,10240263,10237094,2,LOW_RATE
711,246,30889467,1010796,1,LOW_RATE
510,246,20898591,10197935,1,LOW_RATE
916,467,30996959,1020176,1,LOW_RATE
691,246,30848230,1009647,1,LOW_RATE
544,246,19942578,9242092,1,LOW_RATE
623,511,3204,0,3,LOW_RATE
812,394,30992097,1032724,1,LOW_RATE
623,511,3343,0,3,LOW_RATE
358,246,3287,0,3,LOW_RATE
860,394,30859692,1006225,1,LOW_RATE
887,395,31056912,1012025,1,LOW_RATE
780,307,30613753,1013706,1,LOW_RATE
623,511,3322,0,3,LOW_RATE
358,246,3304,0,3,LOW_RATE
948,467,30614850,1014568,1,LOW_RATE
870,395,31094125,1012746,1,LOW_RATE
358,246,3169,0,3,LOW_RATE
850,246,422320,0,5,LOW_RATE
557,246,20645935,9946541,1,LOW_RATE
750,394,30585740,1021865,1,LOW_RATE
788,394,30853395,1027620,1,LOW_RATE
78,78,0,0,1,LOW_RATE
2156,511,842111,0,6,LOW_RATE
714,246,30572309,1004940,1,LOW_RATE
877,394,30534917,9036876,2,LOW_RATE
845,395,29876408,1000024,1,LOW_RATE
530,246,20485622,9785152,1,LOW_RATE
501,246,20572946,9872695,1,LOW_RATE
1885,511,15779657,1027946,1,LOW_RATE
526,246,20884308,10183706,1,LOW_RATE
908,394,30618063,9055909,2,LOW_RATE
777,394,30618677,1022073,1,LOW_RATE
722,246,30079502,1003175,1,LOW_RATE
858,394,30531915,9036875,2,LOW_RATE
782,394,29945507,1024155,1,LOW_RATE
777,394,30850999,1027659,1,LOW_RATE
870,394,30718651,1001469,1,LOW_RATE
896,394,30941239,1007513,1,LOW_RATE
527,246,20439044,9738772,1,LOW_RATE
623,511,3287,0,3,LOW_RATE
858,394,30531739,9055396,2,LOW_RATE
756,246,31004749,1014545,1,LOW_RATE
358,246,3254,0,3,LOW_RATE
2540,246,31520285,1563220,1,LOW_RATE
782,307,30622355,1013725,1,LOW_RATE
358,246,3299,0,3,LOW_RATE
3610,394,30396458,1031389,1,LOW_RATE
795,307,30552626,1013383,1,LOW_RATE
723,246,29072477,1002856,1,LOW_RATE
898,395,30548469,1002002,1,LOW_RATE
3960,395,32479049,1000983,1,LOW_RATE
869,394,31104429,1009999,1,LOW_RATE
895,394,30091337,1016341,1,LOW_RATE
816,351,31079428,1014224,1,LOW_RATE
809,351,30852097,1010877,1,LOW_RATE
800,351,29863257,1009608,1,LOW_RATE
854,394,31087681,1011259,1,LOW_RATE
908,394,30042338,1029270,1,LOW_RATE
623,511,3328,0,3,LOW_RATE
804,307,30543704,1013526,1,LOW_RATE
727,511,10214430,10211166,2,LOW_RATE
623,511,3261,0,3,LOW_RATE
358,246,3315,0,3,LOW_RATE
358,246,3369,0,3,LOW_RATE
833,351,30567055,1009578,1,LOW_RATE
712,511,10423972,10416626,2,LOW_RATE
623,511,3220,0,3,LOW_RATE
4124,491,33675782,1000990,1,LOW_RATE
855,395,30842382,1007982,1,LOW_RATE
876,467,29968598,1010889,1,LOW_RATE
735,307,30967495,1017542,1,LOW_RATE
918,467,31021699,1020871,1,LOW_RATE
547,246,20607156,9907365,1,LOW_RATE
787,394,28992805,1025656,1,LOW_RATE
726,246,30535253,1004265,1,LOW_RATE
358,246,3313,0,3,LOW_RATE
787,394,31030204,1034037,1,LOW_RATE
527,246,20654927,9954982,1,LOW_RATE
558,246,20809847,10110280,1,LOW_RATE
890,395,30774469,1006940,1,LOW_RATE
920,394,29982959,1000982,1,LOW_RATE
942,394,29988596,1007084,1,LOW_RATE
714,511,8676635,8673360,2,LOW_RATE
744,307,30782150,1014381,1,LOW_RATE
776,394,30945528,1030968,1,LOW_RATE
690,511,10432565,10429291,2,LOW_RATE
868,395,30537220,1001665,1,LOW_RATE
786,394,30734327,1023834,1,LOW_RATE
744,394,30920942,1030171,1,LOW_RATE
846,394,30914620,1006916,1,LOW_RATE
783,246,29030803,1001924,1,LOW_RATE
810,307,30785142,1014324,1,LOW_RATE
950,394,30200059,1000299,1,LOW_RATE
725,307,30770803,1013959,1,LOW_RATE
813,351,30667174,1010253,1,LOW_RATE
752,394,30836297,1027192,1,LOW_RATE
869,395,30557083,1001852,1,LOW_RATE
727,511,10356795,10353592,2,LOW_RATE
895,467,30942381,1018599,1,LOW_RATE
562,246,20612961,9913105,1,LOW_RATE
953,467,30781863,1015370,1,LOW_RATE
571,246,20823882,10123492,1,LOW_RATE
897,395,29847257,9185549,2,LOW_RATE
760,394,30754672,1024496,1,LOW_RATE
863,395,30874899,1008361,1,LOW_RATE
700,511,10647932,10644725,2,LOW_RATE
852,394,30635338,9055845,2,LOW_RATE
548,246,20657658,9958195,1,LOW_RATE
2080,246,13829416,1696153,2,LOW_RATE
775,394,28984069,1025950,1,LOW_RATE
1070,395,29601258,1026416,1,LOW_RATE
877,394,30079798,1004163,1,LOW_RATE
358,246,3189,0,3,LOW_RATE
725,246,31057209,1016548,1,LOW_RATE
600,396,20288269,5007979,1,LOW_RATE
833,394,31040535,1009184,1,LOW_RATE
817,307,30840053,1015346,1,LOW_RATE
772,394,31002535,1032868,1,LOW_RATE
547,246,20838359,10137815,1,LOW_RATE
3492,396,16897001,1025858,2,LOW_RATE
876,394,30590972,9039358,2,LOW_RATE
689,246,29036357,1002212,1,LOW_RATE
883,394,30909503,1007120,1,LOW_RATE
856,394,30540524,9037042,2,LOW_RATE
858,394,30814998,1004350,1,LOW_RATE
819,394,31044904,1009243,1,LOW_RATE
834,394,30508955,9055372,2,LOW_RATE
864,394,31042529,1009360,1,LOW_RATE
610,246,20012589,1022024,1,LOW_RATE
358,246,3008,0,3,LOW_RATE
358,246,3318,0,3,LOW_RATE
986,467,29931133,1010528,1,LOW_RATE
623,511,3282,0,3,LOW_RATE
841,395,30988922,1010959,1,LOW_RATE
713,511,9677049,9673834,2,LOW_RATE
894,395,30967062,1010322,1,LOW_RATE
782,394,31122200,1034827,1,LOW_RATE
860,395,30593298,1002616,1,LOW_RATE
358,246,3297,0,3,LOW_RATE
941,467,30987895,1019687,1,LOW_RATE
826,394,30655730,1000006,1,LOW_RATE
914,467,30978065,1019377,1,LOW_RATE
759,307,30941930,1017247,1,LOW_RATE
531,246,20965655,10265655,1,LOW_RATE
865,395,30831091,1007941,1,LOW_RATE
929,467,30810328,1016030,1,LOW_RATE
769,307,30825781,1015175,1,LOW_RATE
898,394,30065641,1021190,1,LOW_RATE
789,394,30905583,1029250,1,LOW_RATE
898,394,31102018,1010278,1,LOW_RATE
731,246,30966885,1013548,1,LOW_RATE
623,511,3393,0,3,LOW_RATE
3271,351,30487426,1009115,1,LOW_RATE
358,246,3326,0,3,LOW_RATE
2156,511,845147,0,6,LOW_RATE
884,394,30948946,1007530,1,LOW_RATE
623,511,3373,0,3,LOW_RATE
547,246,20718068,10018335,1,LOW_RATE
861,395,30863532,1008373,1,LOW_RATE
763,351,31094939,1014332,1,LOW_RATE
868,395,31078005,1012483,1,LOW_RATE
806,394,28990009,1025848,1,LOW_RATE
730,511,10767957,10764379,2,LOW_RATE
2184,396,1806070,0,9,LOW_RATE
514,246,20715116,10015549,1,LOW_RATE
771,307,30625315,1013665,1,LOW_RATE
144,72,703,0,2,LOW_RATE
706,511,9662524,9659209,2,LOW_RATE
697,511,10280992,10277693,2,LOW_RATE
719,511,10254798,10251510,2,LOW_RATE
938,394,30082581,1007063,1,LOW_RATE
818,351,31029383,1013643,1,LOW_RATE
878,395,31013911,1010918,1,LOW_RATE
882,395,30969853,1010264,1,LOW_RATE
767,394,30771695,1025279,1,LOW_RATE
3806,394,31487021,1696062,1,LOW_RATE
623,511,3262,0,3,LOW_RATE
868,395,30989031,1010597,1,LOW_RATE
776,511,9703249,1013529,1,LOW_RATE
886,394,30749415,1002019,1,LOW_RATE
926,394,30076579,1000805,1,LOW_RATE
814,351,30857519,1011122,1,LOW_RATE
732,246,30097142,1003824,1,LOW_RATE
895,395,30931187,1009338,1,LOW_RATE
874,395,30729698,1005493,1,LOW_RATE
887,394,30542694,9056064,2,LOW_RATE
694,246,30523940,1004170,1,LOW_RATE
714,246,30757560,1006215,1,LOW_RATE
760,307,30798498,1014557,1,LOW_RATE
866,394,30085610,9055597,2,LOW_RATE
916,394,29997814,1016906,1,LOW_RATE
731,511,10348050,10344768,2,LOW_RATE
824,307,31040802,1019066,1,LOW_RATE
358,246,3314,0,3,LOW_RATE
623,511,3315,0,3,LOW_RATE
705,511,10333577,10330405,2,LOW_RATE
832,394,30848028,1027362,1,LOW_RATE
2200,246,16871650,1031970,2,LOW_RATE
565,246,20506027,9805514,1,LOW_RATE
709,511,10778755,10775367,2,LOW_RATE
800,307,30955860,1017560,1,LOW_RATE
862,395,30791396,1007407,1,LOW_RATE
742,307,30602036,1013636,1,LOW_RATE
817,351,31094664,1014401,1,LOW_RATE
623,511,3276,0,3,LOW_RATE
78,78,0,0,1,LOW_RATE
831,351,30641174,1010103,1,LOW_RATE
758,307,30795524,1014614,1,LOW_RATE
623,511,3315,0,3,LOW_RATE
787,394,31047954,1034608,1,LOW_RATE
623,511,3345,0,3,LOW_RATE
623,511,3279,0,3,LOW_RATE
898,395,30637009,1004377,1,LOW_RATE
903,467,30947910,1018880,1,LOW_RATE
358,246,3372,0,3,LOW_RATE
722,246,30992276,1014062,1,LOW_RATE
799,307,30768163,1014594,1,LOW_RATE
771,307,31033325,1019154,1,LOW_RATE
358,246,3105,0,3,LOW_RATE
864,394,30844878,1004337,1,LOW_RATE
714,246,30638223,1005103,1,LOW_RATE
623,511,3347,0,3,LOW_RATE
888,394,30840096,1004987,1,LOW_RATE
526,246,20692123,9992526,1,LOW_RATE
623,511,3213,0,3,LOW_RATE
4019,395,29636363,1027308,2,LOW_RATE
358,246,3394,0,3,LOW_RATE
850,394,30629261,9040164,2,LOW_RATE
536,246,20651768,9952156,1,LOW_RATE
817,395,30782733,1007221,1,LOW_RATE
521,246,20841236,10140714,1,LOW_RATE
755,307,30893515,1016286,1,LOW_RATE
772,307,30621966,1013531,1,LOW_RATE
815,351,31073494,1013848,1,LOW_RATE
837,351,30661499,1010257,1,LOW_RATE
894,394,30693022,1000269,1,LOW_RATE
529,246,20584345,9884318,1,LOW_RATE
597,246,19997406,1005507,1,LOW_RATE
874,395,31064433,1012172,1,LOW_RATE
742,246,29108870,1003761,1,LOW_RATE
790,394,29014642,1025596,1,LOW_RATE
2184,396,1805796,0,9,LOW_RATE
358,246,3369,0,3,LOW_RATE
888,394,30641962,9055845,2,LOW_RATE
856,394,30892827,1005171,1,LOW_RATE
762,394,30757668,1024440,1,LOW_RATE
740,246,30930402,1012210,1,LOW_RATE
4200,511,13732505,1696002,2,LOW_RATE
698,511,10292712,10289474,2,LOW_RATE
717,246,30834352,1008895,1,LOW_RATE
840,395,31050085,1011837,1,LOW_RATE
693,511,9688664,9685265,2,LOW_RATE
683,511,10730706,10727531,2,LOW_RATE
623,511,3243,0,3,LOW_RATE
904,394,30621084,9055895,2,LOW_RATE
698,511,10530414,10527046,2,LOW_RATE
3347,437,30441169,1031455,1,LOW_RATE
967,467,30608876,1014412,1,LOW_RATE
3401,307,30493423,1696080,2,LOW_RATE
944,467,31003622,1020560,1,LOW_RATE
623,511,3253,0,3,LOW_RATE
769,511,9601125,1003751,1,LOW_RATE
699,511,10324706,10321476,2,LOW_RATE
2291,246,28989949,1001760,2,LOW_RATE
690,246,30743559,1006438,1,LOW_RATE
902,394,30900202,1006511,1,LOW_RATE
784,394,30729150,1023665,1,LOW_RATE
790,394,30563494,1022044,1,LOW_RATE
762,394,30693962,1022689,1,LOW_RATE
358,246,3466,0,3,LOW_RATE
797,351,29824685,1009148,1,LOW_RATE
894,467,30694552,1015511,1,LOW_RATE
818,351,31040456,1013627,1,LOW_RATE
884,351,30699853,1010544,1,LOW_RATE
696,511,10248999,10245786,2,LOW_RATE
971,467,30895442,1017691,1,LOW_RATE
799,307,30655870,1013589,1,LOW_RATE
540,246,20918699,10217883,1,LOW_RATE
906,467,30995439,1020038,1,LOW_RATE
905,394,30052926,1009097,1,LOW_RATE
899,394,30004289,1022140,1,LOW_RATE
3876,394,32485073,1002982,2,LOW_RATE
78,78,0,0,1,LOW_RATE
536,246,20963508,10261861,1,LOW_RATE
847,394,30997152,1007968,1,LOW_RATE
775,307,30717497,1013653,1,LOW_RATE
418,246,1027738,1025193,2,LOW_RATE
4123,517,30408004,1016911,1,LOW_RATE
700,511,10576424,10573069,2,LOW_RATE
700,511,10379786,10376477,2,LOW_RATE
722,511,10596494,10593153,2,LOW_RATE
795,307,29860418,1012318,1,LOW_RATE
915,467,30744813,1014779,1,LOW_RATE
686,246,30880749,1010288,1,LOW_RATE
877,395,29879361,9185734,2,LOW_RATE
551,246,20561250,9860995,1,LOW_RATE
875,394,30794645,1003047,1,LOW_RATE
1588,246,3430280,1696354,4,LOW_RATE
358,246,2521,0,3,LOW_RATE
623,511,3160,0,3,LOW_RATE
358,246,3337,0,3,LOW_RATE
884,394,30582273,9038848,2,LOW_RATE
716,511,9685865,9682434,2,LOW_RATE
358,246,3284,0,3,LOW_RATE
762,394,31049852,1034570,1,LOW_RATE
798,351,30991407,1012679,1,LOW_RATE
842,395,30539863,1001663,1,LOW_RATE
876,394,30612583,9039691,2,LOW_RATE
229,229,0,0,1,LOW_RATE
738,246,30575233,1004370,1,LOW_RATE
855,394,30914330,1005944,1,LOW_RATE
3610,394,30396602,1031061,1,LOW_RATE
529,246,19960024,9259599,1,LOW_RATE
738,394,30592134,1021804,1,LOW_RATE
765,246,30947497,1012459,1,LOW_RATE
721,511,8626720,8623436,2,LOW_RATE
887,395,30545763,1001661,1,LOW_RATE
696,511,10741222,10734295,2,LOW_RATE
789,307,31069767,1020048,1,LOW_RATE
838,394,30570995,9055998,2,LOW_RATE
874,394,30661256,9041164,2,LOW_RATE
865,394,30934597,1007247,1,LOW_RATE
757,246,30741234,1006098,1,LOW_RATE
886,395,31059430,1011966,1,LOW_RATE
863,394,30825175,1004808,1,LOW_RATE
877,394,30134382,9035143,2,LOW_RATE
903,467,30954003,1018958,1,LOW_RATE
698,246,31016251,1015142,1,LOW_RATE
3020,352,13398667,1664054,2,LOW_RATE
869,394,30632292,9040165,2,LOW_RATE
504,246,19951149,9251095,1,LOW_RATE
623,511,3223,0,3,LOW_RATE
819,394,30111864,9055629,2,LOW_RATE
623,511,3263,0,3,LOW_RATE
730,246,30703996,1005302,1,LOW_RATE
921,467,30733842,1015597,1,LOW_RATE
790,307,30616065,1013645,1,LOW_RATE
717,511,9650837,9647506,2,LOW_RATE
788,394,31056414,1034779,1,LOW_RATE
563,246,20500240,9799552,1,LOW_RATE
778,394,30696691,1022579,1,LOW_RATE
