% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,17-18,25,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_rerror_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,RSTO,446,390,100,100,0,attack
tcp,S3,374,81,81,81,0,attack
tcp,RSTO,446,473,100,100,0,attack
tcp,OTH,66,151,100,100,0,attack
tcp,S3,374,161,100,100,0,attack
tcp,S3,380,869,100,100,0,attack
tcp,RSTO,446,699,100,100,0,attack
tcp,S3,374,417,100,100,0,attack
tcp,OTH,66,41,92,92,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,S3,380,157,100,100,0,attack
tcp,S3,374,269,100,100,0,attack
tcp,S3,374,270,100,100,0,attack
tcp,S1,242,172,100,100,0,attack
tcp,S3,374,150,100,100,0,attack
tcp,S3,377,869,100,100,0,attack
tcp,S3,374,7,7,7,0,attack
tcp,S3,386,315,100,100,0,attack
tcp,S3,374,148,100,100,0,attack
tcp,S3,374,153,100,100,0,attack
udp,OTH,60,161,33,33,0,attack
tcp,OTH,60,138,33,33,0,attack
tcp,OTH,66,146,54,45,0,attack
tcp,S3,374,352,100,100,0,attack
tcp,RSTO,446,587,100,100,0,attack
tcp,S3,392,761,100,100,0,attack
tcp,S3,374,18,18,18,0,attack
tcp,OTH,60,41,33,33,0,attack
tcp,S3,374,101,100,100,0,attack
tcp,OTH,60,165,33,33,0,attack
udp,OTH,60,138,33,33,0,attack
tcp,S3,377,909,100,100,0,attack
tcp,OTH,60,140,31,31,0,attack
tcp,OTH,66,48,40,40,0,attack
tcp,S3,377,951,100,100,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,OTH,66,50,34,34,0,attack
tcp,S3,380,145,100,100,0,attack
tcp,S3,374,165,100,100,0,attack
tcp,S3,380,864,100,100,0,attack
tcp,S3,374,102,100,100,0,attack
tcp,RSTO,446,571,100,100,0,attack
tcp,S3,374,295,100,100,0,attack
tcp,RSTO,446,819,100,100,0,attack
tcp,S3,380,759,100,100,0,attack
tcp,S3,374,150,100,100,0,attack
udp,OTH,60,111,33,33,0,attack
tcp,S3,374,68,98,98,0,attack
tcp,S3,377,910,100,100,0,attack
tcp,S3,374,126,100,100,0,attack
tcp,S3,374,128,100,100,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,OTH,66,134,100,100,0,attack
tcp,S3,374,244,100,100,0,attack
tcp,S3,374,159,100,100,0,attack
tcp,S3,380,731,100,100,0,attack
tcp,RSTO,446,655,100,100,0,attack
tcp,OTH,60,164,33,33,0,attack
tcp,S3,380,960,100,100,0,attack
tcp,S3,374,151,100,100,0,attack
tcp,S3,374,182,100,100,0,attack
tcp,OTH,66,11,69,69,0,attack
tcp,OTH,66,38,35,35,0,attack
tcp,S3,374,175,100,100,0,attack
udp,OTH,60,105,39,39,0,attack
tcp,RSTO,446,693,100,100,0,attack
tcp,S3,374,167,100,100,0,attack
tcp,S3,374,169,100,100,0,attack
tcp,S3,374,109,100,100,0,attack
tcp,OTH,60,135,29,29,0,attack
tcp,OTH,66,122,100,100,0,attack
tcp,OTH,66,180,99,99,0,attack
udp,OTH,60,88,41,41,0,attack
tcp,S3,374,160,100,100,0,attack
tcp,S3,386,317,100,100,0,attack
tcp,OTH,66,98,100,100,0,attack
udp,OTH,60,142,33,33,0,attack
tcp,OTH,66,40,92,92,0,attack
tcp,S3,374,96,98,98,0,attack
tcp,S3,377,1010,100,100,0,attack
tcp,RSTO,446,564,100,100,0,attack
tcp,RSTO,446,688,100,100,0,attack
tcp,S3,374,139,100,100,0,attack
tcp,OTH,66,37,31,31,0,attack
udp,OTH,60,110,33,33,0,attack
tcp,S3,380,871,100,100,0,attack
tcp,OTH,66,23,23,23,0,attack
tcp,S3,377,915,100,100,0,attack
tcp,OTH,60,143,31,31,0,attack
tcp,S3,377,464,100,100,0,attack
tcp,S1,242,177,100,100,0,attack
tcp,OTH,60,180,33,33,0,attack
tcp,S3,374,114,100,100,0,attack
tcp,OTH,60,143,31,31,0,attack
tcp,OTH,66,133,49,37,0,attack
udp,OTH,60,67,27,27,0,attack
tcp,S3,380,959,100,100,0,attack
tcp,RSTO,446,448,100,100,0,attack
tcp,S3,377,597,100,100,0,attack
tcp,S3,374,13,13,13,0,attack
tcp,S1,248,177,100,100,0,attack
tcp,S3,386,136,100,100,0,attack
udp,OTH,60,133,33,33,0,attack
tcp,S1,242,174,100,100,0,attack
tcp,S3,374,123,100,100,0,attack
tcp,S3,377,728,100,100,0,attack
tcp,S3,377,563,100,100,0,attack
tcp,S3,386,143,100,100,0,attack
tcp,S3,374,149,100,100,0,attack
tcp,S3,374,132,100,100,0,attack
tcp,S3,374,228,100,100,0,attack
tcp,S3,374,152,100,100,0,attack
tcp,RSTO,446,652,100,100,0,attack
tcp,S3,377,933,100,100,0,attack
tcp,OTH,66,5,5,5,0,attack
tcp,S3,374,83,83,83,0,attack
tcp,OTH,60,180,33,33,0,attack
tcp,OTH,66,319,100,100,0,attack
udp,OTH,60,141,23,23,0,attack
tcp,S3,374,145,100,100,0,attack
tcp,S3,374,100,100,100,0,attack
tcp,RSTO,446,627,100,100,0,attack
tcp,S3,377,646,100,100,0,attack
tcp,OTH,60,174,33,33,0,attack
tcp,S3,374,146,100,100,0,attack
tcp,S3,374,157,100,100,0,attack
tcp,S3,377,388,94,90,0,attack
tcp,S3,374,79,79,79,0,attack
tcp,S3,374,134,100,100,0,attack
tcp,S3,380,895,100,100,0,attack
tcp,S3,374,147,100,100,0,attack
tcp,S3,374,158,100,100,0,attack
tcp,S3,374,181,100,100,0,attack
tcp,S3,386,335,100,100,0,attack
tcp,S3,377,476,100,100,0,attack
tcp,S3,374,134,100,100,0,attack
tcp,S3,374,156,100,100,0,attack
tcp,S3,377,901,100,100,0,attack
tcp,S3,374,94,94,94,0,attack
tcp,S3,374,171,100,100,0,attack
tcp,S3,374,55,98,98,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,S3,380,773,100,100,0,attack
tcp,OTH,66,29,29,29,0,attack
tcp,S3,374,154,100,100,0,attack
udp,OTH,60,116,33,33,0,attack
udp,OTH,60,59,25,25,0,attack
tcp,S3,374,145,100,100,0,attack
tcp,OTH,66,203,98,98,0,attack
tcp,OTH,60,163,33,33,0,attack
tcp,S3,374,176,100,100,0,attack
tcp,S3,377,903,100,100,0,attack
tcp,OTH,60,177,33,33,0,attack
udp,OTH,60,105,34,34,0,attack
tcp,S3,374,164,100,100,0,attack
tcp,OTH,60,170,33,33,0,attack
udp,OTH,60,81,42,42,0,attack
tcp,OTH,60,136,33,33,0,attack
tcp,S3,374,137,100,100,0,attack
tcp,S3,377,918,100,100,0,attack
udp,OTH,60,142,33,33,0,attack
tcp,S3,380,146,100,100,0,attack
tcp,S3,374,151,100,100,0,attack
tcp,OTH,66,36,88,88,0,attack
tcp,S3,374,162,100,100,0,attack
tcp,S3,374,152,100,100,0,attack
tcp,RSTO,446,340,100,100,0,attack
tcp,S1,242,454,100,100,0,attack
tcp,S3,374,306,100,100,0,attack
tcp,S3,380,992,100,100,0,attack
tcp,S3,374,15,98,98,0,attack
tcp,S3,374,154,100,100,0,attack
tcp,S3,377,406,100,100,0,attack
tcp,S1,242,447,100,100,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,S3,380,141,100,100,0,attack
tcp,OTH,66,31,31,31,0,attack
tcp,OTH,60,47,33,33,0,attack
tcp,S3,374,20,20,20,0,attack
tcp,S3,374,43,98,98,0,attack
tcp,OTH,66,199,98,98,0,attack
tcp,S3,374,166,100,100,0,attack
tcp,S3,377,566,100,100,0,attack
tcp,S3,374,148,100,100,0,attack
tcp,RSTO,446,371,100,100,0,attack
tcp,RSTO,446,676,100,100,0,attack
tcp,S3,374,165,100,100,0,attack
tcp,OTH,66,21,21,21,0,attack
tcp,S3,392,778,100,100,0,attack
tcp,OTH,66,204,98,98,0,attack
tcp,S3,374,140,100,100,0,attack
tcp,RSTO,446,787,100,100,0,attack
tcp,S3,374,174,100,100,0,attack
tcp,S3,374,112,75,75,0,attack
tcp,OTH,66,227,98,98,0,attack
tcp,OTH,60,166,33,33,0,attack
tcp,S3,377,926,100,100,0,attack
tcp,S3,374,222,100,100,0,attack
tcp,S3,374,395,100,100,0,attack
tcp,S3,374,141,100,100,0,attack
udp,OTH,60,141,29,29,0,attack
tcp,S3,377,514,100,100,0,attack
udp,OTH,60,102,33,33,0,attack
tcp,RSTO,446,598,100,100,0,attack
tcp,S3,377,777,99,99,0,attack
tcp,S3,374,52,52,52,0,attack
tcp,S3,374,133,100,100,0,attack
tcp,RSTO,446,649,100,100,0,attack
tcp,S3,377,486,100,100,0,attack
tcp,S3,374,34,98,98,0,attack
tcp,OTH,66,77,58,58,0,attack
tcp,RSTO,446,589,100,100,0,attack
tcp,S3,374,149,100,100,0,attack
tcp,S3,374,139,100,100,0,attack
tcp,RSTO,446,484,100,100,0,attack
tcp,S3,374,150,100,100,0,attack
tcp,RSTO,446,695,100,100,0,attack
tcp,OTH,60,136,33,33,0,attack
tcp,OTH,60,125,33,33,0,attack
tcp,S3,374,3,3,3,0,attack
tcp,S3,377,363,86,73,0,attack
tcp,RSTO,446,522,100,100,0,attack
tcp,RSTO,446,501,100,100,0,attack
tcp,S3,377,431,100,100,0,attack
tcp,RSTO,446,359,100,100,0,attack
tcp,S3,374,103,71,71,0,attack
tcp,S3,374,155,100,100,0,attack
tcp,OTH,60,136,33,33,0,attack
tcp,S3,374,128,100,100,0,attack
tcp,S3,377,441,100,100,0,attack
tcp,S3,374,106,100,100,0,attack
udp,OTH,60,94,42,42,0,attack
tcp,S3,374,137,100,100,0,attack
tcp,OTH,60,176,33,33,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,OTH,66,145,100,100,0,attack
tcp,S3,374,120,100,100,0,attack
tcp,S3,392,764,100,100,0,attack
tcp,S3,374,118,100,100,0,attack
tcp,S3,377,820,99,99,0,attack
tcp,S3,377,540,100,100,0,attack
tcp,OTH,66,279,99,99,0,attack
tcp,S3,374,167,100,100,0,attack
tcp,S3,374,298,100,100,0,attack
tcp,S3,380,898,100,100,0,attack
tcp,S3,374,65,65,65,0,attack
tcp,S3,374,75,75,75,0,attack
tcp,OTH,66,16,16,16,0,attack
tcp,S3,374,147,100,100,0,attack
udp,OTH,60,115,33,33,0,attack
tcp,S3,377,874,100,100,0,attack
tcp,S3,374,147,100,100,0,attack
tcp,S3,374,97,100,100,0,attack
tcp,S3,374,70,70,70,0,attack
tcp,OTH,60,136,33,33,0,attack
tcp,S3,377,323,74,45,0,attack
tcp,RSTO,446,740,100,100,0,attack
tcp,S3,374,149,100,100,0,attack
tcp,S3,377,1020,100,100,0,attack
tcp,S3,374,133,100,100,0,attack
tcp,S3,374,151,100,100,0,attack
tcp,S3,374,15,15,15,0,attack
tcp,S3,377,1006,100,100,0,attack
tcp,S3,377,715,100,100,0,attack
tcp,S3,377,772,99,99,0,attack
tcp,S3,374,147,100,100,0,attack
tcp,OTH,66,94,65,65,0,attack
tcp,S3,374,153,100,100,0,attack
tcp,OTH,60,4,4,4,0,attack
tcp,S1,242,449,100,100,0,attack
udp,OTH,60,9,9,9,0,attack
tcp,S3,374,159,100,100,0,attack
tcp,RSTO,446,413,100,100,0,attack
tcp,S3,377,673,100,100,0,attack
udp,OTH,60,107,33,33,0,attack
tcp,OTH,66,73,94,94,0,attack
tcp,OTH,60,130,32,32,0,attack
tcp,S3,377,749,100,100,0,attack
udp,OTH,60,110,33,33,0,attack
tcp,S3,380,165,100,100,0,attack
tcp,OTH,66,37,89,89,0,attack
tcp,S3,374,64,64,64,0,attack
tcp,OTH,60,84,27,27,0,attack
tcp,OTH,60,119,31,31,0,attack
tcp,S3,377,657,100,100,0,attack
tcp,S3,374,145,97,97,0,attack
tcp,S3,377,800,99,99,0,attack
tcp,S3,374,142,100,100,0,attack
tcp,S3,377,736,100,100,0,attack
tcp,S3,377,333,76,53,0,attack
udp,OTH,60,158,33,33,0,attack
tcp,S3,374,141,100,100,0,attack
tcp,S3,374,145,100,100,0,attack
tcp,S3,374,138,100,100,0,attack
tcp,S3,374,302,100,100,0,attack
tcp,RSTO,446,759,100,100,0,attack
tcp,S3,374,110,100,100,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,S1,242,452,100,100,0,attack
tcp,S3,377,697,100,100,0,attack
tcp,OTH,60,177,33,33,0,attack
udp,OTH,60,87,42,42,0,attack
tcp,S3,377,812,99,99,0,attack
tcp,S3,374,134,93,93,0,attack
tcp,S3,386,142,100,100,0,attack
tcp,OTH,60,129,32,32,0,attack
tcp,RSTO,446,844,100,100,0,attack
tcp,S3,377,420,100,100,0,attack
tcp,S3,374,130,100,100,0,attack
tcp,S3,377,574,100,100,0,attack
tcp,S3,377,449,100,100,0,attack
tcp,RSTO,446,396,100,100,0,attack
tcp,S3,374,156,100,100,0,attack
tcp,S3,377,975,100,100,0,attack
tcp,S3,377,386,94,88,0,attack
tcp,S3,374,44,44,44,0,attack
tcp,OTH,60,69,15,28,0,attack
tcp,OTH,66,85,96,96,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,OTH,66,56,94,94,0,attack
tcp,S3,377,623,100,100,0,attack
tcp,S3,374,197,100,100,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,RSTO,446,329,100,100,0,attack
tcp,S3,374,248,100,100,0,attack
udp,OTH,60,142,33,33,0,attack
tcp,OTH,66,19,19,19,0,attack
tcp,OTH,60,80,24,24,0,attack
tcp,OTH,60,177,33,33,0,attack
udp,OTH,60,22,22,22,0,attack
udp,OTH,60,105,34,34,0,attack
tcp,OTH,60,178,33,33,0,attack
tcp,S3,377,722,100,100,0,attack
tcp,S3,374,145,100,100,0,attack
tcp,S3,374,38,38,38,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,S3,374,72,72,72,0,attack
tcp,S3,374,145,100,100,0,attack
tcp,OTH,60,180,33,33,0,attack
tcp,S3,374,144,100,100,0,attack
tcp,S3,374,81,81,81,0,attack
tcp,S3,377,520,100,100,0,attack
tcp,S3,374,95,100,100,0,attack
tcp,OTH,60,140,31,31,0,attack
tcp,RSTO,446,404,100,100,0,attack
tcp,RSTO,446,846,100,100,0,attack
tcp,S3,377,676,100,100,0,attack
tcp,S3,374,150,100,100,0,attack
tcp,S3,377,961,100,100,0,attack
tcp,S3,380,141,100,100,0,attack
tcp,S3,374,10,98,98,0,attack
tcp,OTH,66,309,100,100,0,attack
tcp,S3,374,39,98,98,0,attack
tcp,RSTO,446,332,100,100,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,S3,374,138,100,100,0,attack
tcp,OTH,60,136,33,33,0,attack
tcp,S3,374,155,100,100,0,attack
tcp,S3,374,196,100,100,0,attack
tcp,S3,377,572,100,100,0,attack
udp,OTH,60,107,34,34,0,attack
tcp,RSTO,446,346,100,100,0,attack
tcp,S3,374,135,100,100,0,attack
tcp,S3,374,72,98,98,0,attack
tcp,S1,248,215,100,100,0,attack
tcp,S3,374,131,100,100,0,attack
tcp,S3,374,138,100,100,0,attack
tcp,S3,374,104,71,71,0,attack
tcp,S3,374,146,100,100,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,S3,374,396,100,100,0,attack
tcp,S3,374,135,100,100,0,attack
tcp,RSTO,446,502,100,100,0,attack
udp,OTH,60,31,28,28,0,attack
tcp,S3,374,97,100,100,0,attack
tcp,OTH,60,28,28,28,0,attack
tcp,S3,377,966,100,100,0,attack
tcp,S3,374,120,100,100,0,attack
tcp,OTH,66,224,98,98,0,attack
tcp,S3,374,31,31,31,0,attack
tcp,S3,374,374,100,100,0,attack
tcp,S3,374,154,100,100,0,attack
tcp,OTH,66,254,98,98,0,attack
tcp,RSTO,446,367,100,100,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,S3,380,930,100,100,0,attack
tcp,RSTO,446,639,100,100,0,attack
tcp,OTH,60,128,33,33,0,attack
tcp,S3,374,150,100,100,0,attack
tcp,S3,377,316,71,41,0,attack
tcp,RSTO,446,431,100,100,0,attack
tcp,S3,374,92,92,92,0,attack
tcp,OTH,60,179,33,33,0,attack
tcp,OTH,60,176,33,33,0,attack
tcp,S1,248,186,100,100,0,attack
tcp,OTH,60,147,31,31,0,attack
tcp,OTH,60,56,4,41,0,attack
tcp,S3,374,164,100,100,0,attack
tcp,S3,374,140,100,100,0,attack
tcp,OTH,60,63,11,30,0,attack
udp,OTH,60,4,4,4,0,attack
tcp,OTH,60,179,33,33,0,attack
udp,OTH,60,138,33,33,0,attack
tcp,RSTO,446,847,100,100,0,attack
tcp,S3,374,253,100,100,0,attack
tcp,S3,377,947,100,100,0,attack
tcp,S3,374,184,100,100,0,attack
tcp,S3,374,113,100,100,0,attack
tcp,OTH,66,84,96,96,0,attack
tcp,OTH,66,16,72,72,0,attack
udp,OTH,60,90,41,41,0,attack
tcp,OTH,66,87,59,59,0,attack
tcp,S1,248,181,100,100,0,attack
tcp,S3,374,163,100,100,0,attack
tcp,S1,242,159,100,100,0,attack
tcp,OTH,60,0,0,0,0,attack
tcp,S3,377,1030,100,100,0,attack
udp,OTH,60,113,34,34,0,attack
tcp,S3,377,553,100,100,0,attack
tcp,OTH,66,10,10,10,0,attack
tcp,S1,248,160,100,100,0,attack
tcp,RSTO,446,482,100,100,0,attack
tcp,S3,392,774,100,100,0,attack
tcp,S3,374,145,100,100,0,attack
tcp,S3,374,64,64,64,0,attack
tcp,OTH,60,135,32,32,0,attack
udp,OTH,60,108,34,34,0,attack
tcp,S1,248,206,100,100,0,attack
tcp,OTH,60,142,31,31,0,attack
tcp,RSTO,446,432,100,100,0,attack
tcp,S3,374,119,100,100,0,attack
tcp,S3,374,102,100,100,0,attack
tcp,S3,374,133,100,100,0,attack
tcp,S3,377,640,100,100,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,S3,374,153,100,100,0,attack
tcp,RSTO,446,438,100,100,0,attack
tcp,S3,374,149,100,100,0,attack
udp,OTH,60,125,33,33,0,attack
tcp,S3,374,12,98,98,0,attack
udp,OTH,60,125,33,33,0,attack
tcp,OTH,66,296,100,100,0,attack
tcp,S3,374,153,100,100,0,attack
tcp,S3,374,14,14,14,0,attack
tcp,S3,374,117,100,100,0,attack
tcp,S3,374,442,100,100,0,attack
tcp,OTH,60,177,33,33,0,attack
udp,OTH,60,139,17,17,0,attack
tcp,S3,380,144,100,100,0,attack
tcp,S3,374,271,100,100,0,attack
tcp,S3,392,775,100,100,0,attack
tcp,OTH,66,166,100,100,0,attack
tcp,S3,377,335,77,54,0,attack
tcp,S3,374,121,100,100,0,attack
tcp,OTH,66,260,98,98,0,attack
tcp,OTH,60,163,33,33,0,attack
tcp,S3,377,865,100,100,0,attack
tcp,OTH,66,155,100,100,0,attack
tcp,S3,374,113,100,100,0,attack
udp,OTH,60,109,34,34,0,attack
tcp,S3,374,61,61,61,0,attack
tcp,S3,377,844,99,99,0,attack
udp,OTH,60,119,34,34,0,attack
tcp,S3,374,156,100,100,0,attack
tcp,OTH,66,14,71,71,0,attack
udp,OTH,60,117,33,33,0,attack
udp,OTH,60,36,33,33,0,attack
tcp,S3,374,132,100,100,0,attack
tcp,OTH,60,114,32,32,0,attack
udp,OTH,60,143,33,33,0,attack
udp,OTH,60,138,33,33,0,attack
tcp,OTH,60,174,33,33,0,attack
tcp,OTH,60,163,33,33,0,attack
tcp,S3,374,142,100,100,0,attack
tcp,S3,374,159,100,100,0,attack
tcp,S3,377,840,99,99,0,attack
tcp,RSTO,446,354,100,100,0,attack
tcp,S3,377,632,100,100,0,attack
udp,OTH,60,109,33,33,0,attack
tcp,OTH,66,258,98,98,0,attack
tcp,OTH,60,180,33,33,0,attack
tcp,S3,374,147,100,100,0,attack
tcp,S3,380,919,100,100,0,attack
tcp,S3,377,787,99,99,0,attack
tcp,OTH,66,40,33,33,0,attack
tcp,S3,380,144,100,100,0,attack
tcp,S3,374,279,100,100,0,attack
tcp,RSTO,446,381,100,100,0,attack
tcp,S3,374,126,100,100,0,attack
udp,OTH,60,131,33,33,0,attack
tcp,OTH,66,71,94,94,0,attack
udp,OTH,60,58,25,25,0,attack
tcp,OTH,60,64,11,30,0,attack
tcp,S3,374,363,100,100,0,attack
tcp,S3,374,149,100,100,0,attack
tcp,S3,377,803,99,99,0,attack
tcp,OTH,60,73,19,21,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,S3,374,169,100,100,0,attack
tcp,S3,377,403,99,100,0,attack
tcp,OTH,60,14,14,14,0,attack
udp,OTH,60,109,34,34,0,attack
tcp,S3,377,769,99,99,0,attack
tcp,S3,377,387,94,89,0,attack
tcp,S3,374,145,100,100,0,attack
tcp,S3,377,488,100,100,0,attack
tcp,S3,374,144,100,100,0,attack
tcp,S3,377,339,78,57,0,attack
tcp,S3,380,163,100,100,0,attack
tcp,S3,377,601,100,100,0,attack
udp,OTH,60,141,29,29,0,attack
udp,OTH,60,141,30,30,0,attack
tcp,OTH,60,129,32,32,0,attack
tcp,S3,380,851,100,100,0,attack
tcp,S3,374,355,100,100,0,attack
tcp,OTH,66,82,94,94,0,attack
tcp,S3,377,454,100,100,0,attack
tcp,S3,377,452,100,100,0,attack
udp,OTH,60,154,33,33,0,attack
tcp,RSTO,446,361,100,100,0,attack
tcp,S3,374,149,100,100,0,attack
tcp,S1,248,203,100,100,0,attack
tcp,S3,380,161,100,100,0,attack
tcp,S3,374,215,100,100,0,attack
tcp,S3,374,153,100,100,0,attack
tcp,S3,374,147,100,100,0,attack
tcp,S3,377,620,100,100,0,attack
tcp,OTH,60,178,33,33,0,attack
tcp,OTH,60,117,32,32,0,attack
tcp,OTH,60,136,33,33,0,attack
tcp,S3,374,161,100,100,0,attack
tcp,OTH,60,167,33,33,0,attack
tcp,OTH,66,16,16,16,0,attack
tcp,RSTO,446,576,100,100,0,attack
tcp,S3,377,905,100,100,0,attack
udp,OTH,60,140,21,21,0,attack
tcp,S3,374,172,100,100,0,attack
tcp,S3,374,105,71,71,0,attack
tcp,S3,380,142,100,100,0,attack
tcp,OTH,66,240,98,98,0,attack
tcp,S3,374,5,98,98,0,attack
udp,OTH,60,112,33,33,0,attack
tcp,S3,377,607,100,100,0,attack
tcp,OTH,60,168,33,33,0,attack
udp,OTH,60,120,35,35,0,attack
tcp,OTH,60,45,33,33,0,attack
tcp,OTH,60,133,33,33,0,attack
tcp,OTH,60,164,33,33,0,attack
tcp,S3,374,169,100,100,0,attack
tcp,S3,377,378,91,83,0,attack
udp,OTH,60,139,20,20,0,attack
tcp,OTH,60,177,33,33,0,attack
tcp,S3,377,410,100,100,0,attack
tcp,S3,374,80,80,80,0,attack
tcp,S3,464,112,100,100,0,attack
tcp,OTH,66,162,100,100,0,attack
tcp,S3,380,762,100,100,0,attack
tcp,S3,377,999,100,100,0,attack
tcp,OTH,60,143,31,31,0,attack
tcp,S3,377,801,99,99,0,attack
tcp,RSTO,446,791,100,100,0,attack
tcp,OTH,66,111,57,33,0,attack
tcp,S3,374,136,100,100,0,attack
tcp,S3,386,203,100,100,0,attack
tcp,S3,374,144,100,100,0,attack
tcp,S3,374,176,100,100,0,attack
tcp,S3,374,150,100,100,0,attack
tcp,S3,377,587,100,100,0,attack
tcp,S3,374,289,100,100,0,attack
tcp,S3,374,113,76,76,0,attack
tcp,OTH,60,20,20,20,0,attack
tcp,S3,374,151,100,100,0,attack
tcp,S3,377,775,99,99,0,attack
tcp,OTH,60,138,13,13,0,attack
tcp,OTH,66,56,38,38,0,attack
udp,OTH,60,138,33,33,0,attack
udp,OTH,60,123,33,33,0,attack
tcp,OTH,60,179,33,33,0,attack
udp,OTH,60,39,36,36,0,attack
tcp,S3,374,303,100,100,0,attack
tcp,OTH,78,12032,71,71,0,attack
tcp,OTH,78,7360,74,74,0,attack
tcp,OTH,78,6615,66,66,0,attack
tcp,OTH,78,20561,67,67,0,attack
tcp,OTH,78,11558,68,68,0,attack
tcp,S3,377,332,76,52,0,attack
tcp,OTH,78,22309,68,68,0,attack
tcp,OTH,78,7369,74,74,0,attack
tcp,S3,374,358,100,100,0,attack
tcp,OTH,78,24401,66,66,0,attack
tcp,OTH,78,6566,67,67,0,attack
tcp,OTH,78,10887,76,76,0,attack
tcp,OTH,78,9012,69,69,0,attack
tcp,OTH,78,13450,69,69,0,attack
tcp,OTH,78,6536,67,67,0,attack
tcp,OTH,78,14478,68,68,0,attack
tcp,OTH,78,7201,77,77,0,attack
tcp,OTH,78,14183,69,69,0,attack
tcp,RSTO,446,385,100,100,0,attack
tcp,OTH,78,5250,74,74,0,attack
tcp,OTH,78,7980,67,67,0,attack
tcp,OTH,78,20381,64,64,0,attack
tcp,OTH,78,1626,70,70,0,attack
tcp,OTH,78,9562,65,65,0,attack
tcp,OTH,78,8665,73,73,0,attack
tcp,OTH,78,12599,67,67,0,attack
tcp,OTH,78,26821,70,70,0,attack
tcp,OTH,78,705,69,69,0,attack
tcp,OTH,78,6530,73,73,0,attack
tcp,OTH,78,23195,69,69,0,attack
tcp,OTH,78,7905,77,77,0,attack
tcp,OTH,78,82,65,65,0,attack
tcp,OTH,78,317,71,71,0,attack
tcp,OTH,78,7262,71,71,0,attack
tcp,OTH,78,6573,71,71,0,attack
tcp,OTH,78,1455,72,72,0,attack
tcp,OTH,78,7975,67,67,0,attack
tcp,OTH,78,23767,70,70,0,attack
tcp,OTH,78,9832,76,76,0,attack
tcp,OTH,78,5458,66,66,0,attack
tcp,OTH,78,7503,67,67,0,attack
tcp,OTH,78,26102,68,68,0,attack
tcp,OTH,78,19639,53,53,0,attack
tcp,OTH,78,5988,70,70,0,attack
tcp,OTH,78,18333,75,75,0,attack
tcp,OTH,78,21515,71,71,0,attack
tcp,OTH,78,10604,70,70,0,attack
tcp,OTH,78,8043,75,75,0,attack
tcp,OTH,78,5945,63,63,0,attack
tcp,OTH,78,12696,70,70,0,attack
tcp,OTH,78,23460,63,63,0,attack
tcp,OTH,78,11084,71,71,0,attack
tcp,S3,374,45,45,45,0,attack
tcp,OTH,78,3602,72,72,0,attack
tcp,OTH,78,6556,69,69,0,attack
tcp,OTH,78,9922,66,66,0,attack
tcp,OTH,78,20618,71,71,0,attack
tcp,OTH,78,6506,71,71,0,attack
tcp,OTH,78,25379,65,65,0,attack
tcp,OTH,78,7766,71,71,0,attack
tcp,OTH,78,20693,69,69,0,attack
tcp,OTH,78,24147,77,77,0,attack
tcp,OTH,78,10351,76,76,0,attack
tcp,OTH,78,19274,66,66,0,attack
tcp,OTH,78,19473,69,69,0,attack
tcp,OTH,78,26987,66,66,0,attack
tcp,OTH,78,2592,65,65,0,attack
tcp,OTH,66,290,100,100,0,attack
tcp,OTH,78,5669,71,71,0,attack
tcp,OTH,78,19402,68,68,0,attack
tcp,OTH,78,20634,75,75,0,attack
tcp,OTH,78,6032,67,67,0,attack
tcp,OTH,78,9898,68,68,0,attack
tcp,OTH,78,4677,49,49,0,attack
tcp,OTH,78,5111,69,69,0,attack
tcp,OTH,78,23038,68,68,0,attack
tcp,S3,377,355,84,67,0,attack
tcp,OTH,78,22270,67,67,0,attack
tcp,OTH,78,6531,69,69,0,attack
tcp,OTH,78,10906,73,73,0,attack
tcp,OTH,78,20315,76,76,0,attack
