% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	667
% isAttack slowBody:	667
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,11-12,18,21,26,30,32,40'

@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute mean_biat numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_fpackets numeric
@attribute sflow_bpackets numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
553,538,183,1593,31069277,1009810,1,1,slowBody
385,538,183,1728,31302067,1006927,1,1,slowBody
406,538,183,1615,31177260,1005891,1,1,slowBody
405,538,171,2718,31185044,1012361,1,1,slowBody
406,538,171,122783,31171571,1010037,1,1,slowBody
467,538,183,1671,31205932,1005191,1,1,slowBody
405,538,183,1648,31185567,1000065,1,1,slowBody
466,538,183,1702,31317212,1003551,1,1,slowBody
466,538,183,1797,31291351,1004592,1,1,slowBody
405,538,183,1682,31496738,1009958,1,1,slowBody
406,538,171,7879,31465436,1000724,1,1,slowBody
405,538,183,325037,30290384,9235571,2,1,slowBody
406,538,183,341588,31407468,10024931,2,1,slowBody
467,538,183,1629,31435051,1016087,1,1,slowBody
405,538,183,296441,31721160,10045852,2,1,slowBody
405,538,197,445869,31662672,10045210,2,1,slowBody
406,60,0,0,30994781,1005676,1,0,slowBody
405,538,197,3186,31684706,1013241,1,1,slowBody
384,538,183,1704,31600200,1011524,1,1,slowBody
384,538,183,1538,31178371,1005975,1,1,slowBody
466,538,183,1619,31597025,1003596,1,1,slowBody
406,538,183,1572,31381819,1000871,1,1,slowBody
466,538,171,15239,30357358,1004535,1,1,slowBody
406,538,183,1521,31151880,1005642,1,1,slowBody
405,538,183,319613,31804636,10037435,2,1,slowBody
246,60,0,0,7753212,1000833,2,0,slowBody
406,538,183,1713,31607276,1001993,1,1,slowBody
554,538,183,1238,30595692,1005231,1,1,slowBody
406,538,197,3050,29355318,1008561,1,1,slowBody
466,538,183,1772,31286323,1004360,1,1,slowBody
384,538,183,1801,31573932,1010910,1,1,slowBody
406,538,183,347272,31541177,9948982,2,1,slowBody
406,538,183,1797,31183862,1022323,1,1,slowBody
405,538,183,1702,31757067,1014083,1,1,slowBody
405,538,197,3091,31631974,1012254,1,1,slowBody
509,538,183,1182,31220552,1010490,1,1,slowBody
466,538,183,1730,31246280,1003483,1,1,slowBody
406,538,183,1639,31542585,1006517,1,1,slowBody
405,538,183,297407,31656754,10044913,2,1,slowBody
466,538,183,1680,31151306,1001381,1,1,slowBody
405,538,171,3916,31188533,1010213,1,1,slowBody
554,538,183,1528,31294147,1010965,1,1,slowBody
405,538,183,1733,31163540,1015694,1,1,slowBody
467,538,183,1647,31261259,1007204,1,1,slowBody
554,538,171,3253,31231261,1008837,1,1,slowBody
406,538,183,1575,31122582,1005819,1,1,slowBody
393,535,182,1410,31430610,1002574,1,1,slowHeaders
244,535,182,8473,30117407,9146827,2,1,slowHeaders
304,535,182,1712,30942351,1003528,1,1,slowHeaders
405,538,183,1765,31665268,1005867,1,1,slowHeaders
466,538,183,1807,31503230,1013530,1,1,slowHeaders
304,535,182,1900,31712652,1009564,1,1,slowHeaders
466,538,171,26972,30316580,1012085,1,1,slowHeaders
304,535,170,1634,29352530,1000248,1,1,slowHeaders
305,535,182,1538,31207888,1007601,1,1,slowHeaders
405,538,183,1510,31748284,1008597,1,1,slowHeaders
244,535,182,1560,31028889,1006339,1,1,slowHeaders
350,4396,2193,216380,867500,0,7,5,slowHeaders
393,535,182,836,31431474,1001806,1,1,slowHeaders
393,535,170,73214,31215395,1002807,1,1,slowHeaders
305,535,182,1473,31287251,1014681,1,1,slowHeaders
466,538,241,8611,31429573,1001247,1,0,slowHeaders
304,535,170,1943,30856478,1001518,1,1,slowHeaders
223,535,182,1776,31780881,1011183,1,1,slowHeaders
348,535,182,1722,31294732,1004203,1,1,slowHeaders
393,535,182,1583,31497483,1002872,1,1,slowHeaders
393,535,182,232058,30852908,1009070,1,1,slowHeaders
349,535,182,1511,31215619,1003579,1,1,slowHeaders
348,535,182,2363,31039023,1007146,1,1,slowHeaders
405,538,183,1748,31800617,1008506,1,1,slowHeaders
244,535,182,2345,31343498,1017489,1,1,slowHeaders
244,535,196,6863,31350675,1017693,1,1,slowHeaders
405,538,183,1632,31328259,1006425,1,1,slowHeaders
405,538,171,6291,31625479,1005097,1,1,slowHeaders
348,535,182,1730,31344211,1005890,1,1,slowHeaders
350,2948,1492,1451,9086,0,10,6,slowHeaders
393,535,182,1692,31529485,1003235,1,1,slowHeaders
466,538,183,1174,30400665,1007131,1,1,slowHeaders
405,538,183,1985,31735329,1007262,1,1,slowHeaders
305,535,182,1441,31251795,1007693,1,1,slowHeaders
244,535,182,7972,30110165,9139915,2,1,slowHeaders
349,535,182,1717,30260346,1003480,1,1,slowHeaders
466,538,183,1391,31092050,1011504,1,1,slowHeaders
392,535,238,8975,31387714,1012102,1,0,slowHeaders
349,535,182,1212,31292481,1003605,1,1,slowHeaders
393,535,182,2464,31070119,1004777,1,1,slowHeaders
348,535,182,1749,31395725,1007061,1,1,slowHeaders
304,535,213,3947,31336908,1004283,2,0,slowHeaders
244,535,182,1508,31366946,1011732,1,1,slowHeaders
349,535,182,1481,31353304,1004583,1,1,slowHeaders
223,535,170,61635,31218566,1001293,1,1,slowHeaders
349,535,182,1656,31287334,1003203,1,1,slowHeaders
349,535,182,1673,31559955,1005235,1,1,slowHeaders
244,535,182,1633,31140875,1007739,1,1,slowHeaders
246,60,0,0,13801265,1577203,2,0,slowHeaders
393,535,182,1622,31649910,1006650,1,1,slowHeaders
304,535,182,1681,31471331,1009649,1,1,slowHeaders
304,535,182,1590,31661938,1007868,1,1,slowHeaders
393,535,182,1368,31044004,1003946,1,1,slowHeaders
304,535,196,2908,31682698,1008633,1,1,slowHeaders
393,535,170,1333,31212236,1000311,1,1,slowHeaders
349,535,182,1285,31195081,1003157,1,1,slowHeaders
244,535,182,1788,31124749,1007382,1,1,slowHeaders
304,535,170,2489,31161657,1011210,1,1,slowHeaders
304,535,182,1047,31147414,1008449,1,1,slowHeaders
348,535,182,1646,31220642,1002027,1,1,slowHeaders
405,538,183,1648,31656501,1005807,1,1,slowHeaders
349,535,182,1665,31788981,1007288,1,1,slowHeaders
305,535,182,2352,31281777,1008649,1,1,slowHeaders
304,535,182,1431,31362824,1008446,1,1,slowHeaders
405,538,183,1619,31701260,1006466,1,1,slowHeaders
393,535,196,3412,31694265,1007501,1,1,slowHeaders
304,535,182,1476,31523291,1006574,1,1,slowHeaders
349,535,182,279933,31431542,10036414,2,1,slowHeaders
349,535,182,282975,30616287,9533763,2,1,slowHeaders
466,538,183,254591,31684111,10042775,2,1,slowHeaders
393,535,182,1579,31561354,1004228,1,1,slowHeaders
466,538,183,1556,31438285,1014132,1,1,slowHeaders
466,538,171,27733,30334619,1010128,1,1,slowHeaders
393,535,170,76755,31213652,1002372,1,1,slowHeaders
466,538,183,1611,31505360,1013349,1,1,slowHeaders
305,535,182,1562,31250287,1007909,1,1,slowHeaders
348,535,213,6995,31188545,1008175,2,0,slowHeaders
304,535,182,1634,31311123,1010001,1,1,slowHeaders
328,-1,0,0,10622205,3594874,1,0,slowHeaders
405,538,183,1726,31666781,1008049,1,1,slowHeaders
405,538,239,14861,30582214,1028336,1,0,slowHeaders
392,535,182,1632,31428791,1007127,1,1,slowHeaders
466,538,241,9622,31404311,1006030,1,0,slowHeaders
349,535,182,1658,31418967,1006237,1,1,slowHeaders
304,535,213,10669,28841456,1003150,2,0,slowHeaders
348,535,182,1963,31507403,1003121,1,1,slowHeaders
304,535,170,2448,31286986,1009990,1,1,slowHeaders
393,535,182,1974,31713656,1008569,1,1,slowHeaders
466,538,183,255872,30901664,1012487,1,1,slowHeaders
223,535,182,1717,31581683,1006815,1,1,slowHeaders
466,538,183,1637,31510022,1013229,1,1,slowHeaders
466,538,183,1680,31193981,1006207,1,1,slowHeaders
405,538,183,1623,30338044,1008004,1,1,slowHeaders
393,535,170,68529,31253216,1003286,1,1,slowHeaders
466,538,183,1245,30377533,1006680,1,1,slowHeaders
349,535,182,1712,31704371,1006493,1,1,slowHeaders
349,535,182,1581,31265465,1004915,1,1,slowHeaders
223,535,196,1422,31466219,1002956,1,1,slowHeaders
305,535,182,422109,31214921,1020349,2,1,slowHeaders
304,535,182,1669,31496309,1008792,1,1,slowHeaders
349,535,182,283165,30597449,1003236,1,1,slowHeaders
466,538,215,11559,31140386,1008326,2,0,slowHeaders
245,535,182,1586,31499242,1006932,1,1,slowHeaders
307,2948,1492,296,13510585,1664098,2,1,slowHeaders
245,535,182,1078,31129486,1003009,1,1,slowHeaders
244,535,182,1735,31157528,1007674,1,1,slowHeaders
348,535,182,1696,31403119,1007263,1,1,slowHeaders
304,535,182,1673,31637671,1007940,1,1,slowHeaders
304,535,182,1721,31310177,1010090,1,1,slowHeaders
393,535,182,1957,31407237,1002144,1,1,slowHeaders
466,538,183,1712,31529531,1007794,1,1,slowHeaders
304,535,182,1638,31054485,1007283,1,1,slowHeaders
349,535,182,1654,31540564,1004203,1,1,slowHeaders
244,535,182,1661,31307777,1022323,1,1,slowHeaders
466,538,183,255143,31669067,10042744,2,1,slowHeaders
244,535,182,1753,31278703,1010144,1,1,slowHeaders
348,535,182,1752,31354724,1006222,1,1,slowHeaders
348,535,182,1749,31349736,1006237,1,1,slowHeaders
393,535,182,219564,31106378,1004416,1,1,slowHeaders
306,60,0,0,14393535,1016937,2,0,slowHeaders
349,535,182,1689,31545882,1004333,1,1,slowHeaders
245,535,182,1913,31511498,1007563,1,1,slowHeaders
349,535,182,1736,31543087,1004934,1,1,slowHeaders
225,60,0,0,14351439,1008033,2,0,slowHeaders
349,535,182,1752,31571601,1004527,1,1,slowHeaders
306,535,182,1595,31326536,1005648,1,1,slowHeaders
304,535,182,1915,31391236,1008089,1,1,slowHeaders
304,535,213,10876,30886708,1004125,2,0,slowHeaders
306,535,182,336156,31200717,10027397,2,1,slowHeaders
392,535,182,1551,31161717,1003866,1,1,slowHeaders
348,535,182,1698,31332731,1005438,1,1,slowHeaders
349,535,196,3247,31883690,1009893,1,1,slowHeaders
304,535,170,4153,31166798,1010913,1,1,slowHeaders
466,538,183,1740,30927482,1005707,1,1,slowHeaders
349,535,170,1990,31507209,1003900,1,1,slowHeaders
349,535,170,2603,30212310,1004875,1,1,slowHeaders
405,538,215,15366,31326041,1664074,2,0,slowHeaders
393,535,182,1613,31603982,1005166,1,1,slowHeaders
304,535,182,1185,31546461,1010207,1,1,slowHeaders
393,535,182,2090,31237106,1000004,1,1,slowHeaders
405,538,183,1654,31564905,1007373,1,1,slowHeaders
349,535,182,1700,31208757,1001557,1,1,slowHeaders
393,535,182,222928,31127028,1016990,1,1,slowHeaders
350,4396,2177,1988,10844,0,13,6,slowHeaders
405,538,183,1734,31777172,1007969,1,1,slowHeaders
349,535,170,1894,31509155,1003908,1,1,slowHeaders
393,535,182,1687,31400760,1001881,1,1,slowHeaders
306,535,182,1581,31331994,1005904,1,1,slowHeaders
350,2948,1543,173023,1039497,0,9,7,slowHeaders
348,535,182,1919,31503439,1002955,1,1,slowHeaders
304,535,182,1778,31019583,1006331,1,1,slowHeaders
244,535,182,1659,31177440,1008385,1,1,slowHeaders
305,535,182,1489,31238250,1021044,1,1,slowHeaders
304,535,182,1991,29373716,1001128,1,1,slowHeaders
223,535,213,74926,31228950,1663659,2,0,slowHeaders
304,535,182,1659,31695865,1009086,1,1,slowHeaders
466,538,171,62362,30411760,1005623,1,1,slowHeaders
466,538,183,255225,31663679,10042757,2,1,slowHeaders
306,535,170,1534,31263275,1002607,1,1,slowHeaders
405,538,183,1699,31671026,1005819,1,1,slowHeaders
393,535,182,1571,31445345,1002941,1,1,slowHeaders
349,535,182,1712,31938657,1011254,1,1,slowHeaders
349,535,182,1795,31692776,1006098,1,1,slowHeaders
405,538,183,1481,31663795,1007900,1,1,slowHeaders
304,535,182,1519,31703690,1009667,1,1,slowHeaders
349,535,182,1654,31724131,1006725,1,1,slowHeaders
392,535,213,3443,31108515,1004258,2,0,slowHeaders
223,535,182,1619,31558822,1005902,1,1,slowHeaders
466,538,171,19285,31562592,1007666,1,1,slowHeaders
394,2948,1492,316,27693436,1002931,2,1,slowHeaders
304,535,182,1617,31046767,1004167,1,1,slowHeaders
393,535,182,1795,31567736,1004466,1,1,slowHeaders
349,535,182,1928,31342826,1004369,1,1,slowHeaders
349,60,0,0,31387161,1664069,2,0,slowHeaders
349,535,182,1748,31399258,1006096,1,1,slowHeaders
349,535,182,281592,31269159,10036681,2,1,slowHeaders
305,535,182,2338,31197194,1018690,1,1,slowHeaders
304,535,170,2167,29348811,1000364,1,1,slowHeaders
349,535,182,1671,31602803,1004645,1,1,slowHeaders
393,535,170,1150,31483342,1003049,1,1,slowHeaders
349,535,182,1670,30553214,1000990,1,1,slowHeaders
393,535,240,8159,31407038,1012185,1,0,slowHeaders
349,535,182,1540,31256432,1002527,1,1,slowHeaders
304,535,182,1646,31059933,1007262,1,1,slowHeaders
349,535,182,1691,31854135,1008893,1,1,slowHeaders
223,535,170,53490,31240778,1004693,1,1,slowHeaders
304,535,182,1638,31604372,1007581,1,1,slowHeaders
304,535,182,1675,31585034,1006961,1,1,slowHeaders
349,535,182,1684,30719762,1002851,1,1,slowHeaders
304,535,182,1649,31239111,1011033,1,1,slowHeaders
348,535,182,1621,31248958,1002961,1,1,slowHeaders
466,538,196,53082,31661994,1664119,2,1,slowHeaders
304,535,182,1470,31297329,1015922,1,1,slowHeaders
393,535,182,1621,31313006,1000768,1,1,slowHeaders
304,535,182,1603,31318111,1009849,1,1,slowHeaders
392,535,182,2014,31548762,1009356,1,1,slowHeaders
304,535,182,1092,31238353,1004904,1,1,slowHeaders
245,535,182,1324,31318044,1005600,1,1,slowHeaders
348,535,182,1980,31350189,1006061,1,1,slowHeaders
306,535,170,262972,31289813,10027217,2,2,slowHeaders
244,535,182,1875,29863757,1029420,1,1,slowHeaders
349,535,182,1644,31304647,1003430,1,1,slowHeaders
304,535,182,1677,31476516,1009564,1,1,slowHeaders
466,538,183,1481,31186608,1006032,1,1,slowHeaders
223,535,182,1720,31749981,1010589,1,1,slowHeaders
349,535,182,1540,30180876,1004598,1,1,slowHeaders
349,535,182,1556,31870928,1009265,1,1,slowHeaders
305,535,182,2624,31184060,1003214,1,1,slowHeaders
306,60,0,0,31405981,1663988,2,0,slowHeaders
223,535,182,1736,31572896,1006463,1,1,slowHeaders
304,535,182,1601,31531546,1006517,1,1,slowHeaders
223,535,182,744,31214706,1003030,1,1,slowHeaders
305,535,182,1596,31217794,1007695,1,1,slowHeaders
349,535,182,1765,31396734,1005942,1,1,slowHeaders
349,535,182,1008,30566785,1001397,1,1,slowHeaders
393,535,170,73398,31225206,1002729,1,1,slowHeaders
405,538,183,1566,31684386,1006069,1,1,slowHeaders
223,535,170,60007,31235737,1001728,1,1,slowHeaders
349,535,182,1758,31568581,1004428,1,1,slowHeaders
349,535,182,282218,31303056,10036582,2,1,slowHeaders
223,535,182,1630,31242216,1003481,1,1,slowHeaders
466,538,183,961,30661236,1019093,1,1,slowHeaders
304,535,182,1130,31246783,1004988,1,1,slowHeaders
305,535,170,1099,31174972,1007837,1,1,slowHeaders
349,535,170,2541,31222581,1004511,1,1,slowHeaders
349,535,196,4734,31464540,1008106,1,1,slowHeaders
392,535,182,1518,30302124,1003752,1,1,slowHeaders
304,535,170,4859,31182371,1011079,1,1,slowHeaders
349,535,182,1658,31873579,1009352,1,1,slowHeaders
223,535,182,1521,31522968,1004904,1,1,slowHeaders
306,535,182,1654,31369222,1006243,1,1,slowHeaders
223,535,182,1695,31639394,1008558,1,1,slowHeaders
349,535,182,2240,31307988,1006195,1,1,slowHeaders
349,535,182,1705,31806300,1007517,1,1,slowHeaders
304,535,182,1634,31401549,1004039,1,1,slowHeaders
349,535,182,1362,31475017,1003098,1,1,slowHeaders
306,535,182,335173,31217536,10027275,2,1,slowHeaders
304,535,182,1707,31685894,1008626,1,1,slowHeaders
349,535,182,1790,31282353,1003411,1,1,slowHeaders
393,535,182,622819,31233285,9300401,2,1,slowHeaders
304,535,182,1467,31074441,1007092,1,1,slowHeaders
392,535,182,1530,31404066,1009440,1,1,slowHeaders
223,535,170,59442,31183979,1003220,1,1,slowHeaders
349,535,182,1353,31338365,1006469,1,1,slowHeaders
304,535,182,1619,30885733,1002062,1,1,slowHeaders
466,538,197,3314,31486971,1014031,1,1,slowHeaders
348,535,182,1567,31584949,1004775,1,1,slowHeaders
393,535,170,349737,31228457,1002698,2,1,slowHeaders
405,538,183,1468,31335914,1006722,1,1,slowHeaders
466,538,183,1708,31578946,1008782,1,1,slowHeaders
348,535,182,1879,31222330,1002518,1,1,slowHeaders
393,535,182,1500,31459578,1002443,1,1,slowHeaders
466,538,183,1670,31501724,1007824,1,1,slowHeaders
304,535,182,1727,31579687,1007092,1,1,slowHeaders
244,535,182,1721,31276279,1010035,1,1,slowHeaders
304,535,182,1649,30927275,1003185,1,1,slowHeaders
466,538,171,2043,31607388,1013417,1,1,slowHeaders
349,535,182,280119,31389896,10036561,2,1,slowHeaders
306,535,170,1927,31240002,1000867,1,1,slowHeaders
349,535,182,1450,31984792,1012447,1,1,slowHeaders
305,535,182,1448,31271827,1021827,1,1,slowHeaders
405,538,171,1383,31620123,1007658,1,1,slowHeaders
246,60,0,0,14468567,1027933,2,0,slowHeaders
349,535,170,3105,31486280,1004046,1,1,slowHeaders
348,535,182,1689,31276357,1004222,1,1,slowHeaders
305,535,182,1552,31339759,1012344,1,1,slowHeaders
349,535,182,2379,30548012,1012944,1,1,slowHeaders
466,538,183,1693,31524522,1007907,1,1,slowHeaders
349,535,213,521,28464746,1032210,2,0,slowHeaders
245,535,182,1053,31406121,1006955,1,1,slowHeaders
304,535,182,1602,31514312,1006586,1,1,slowHeaders
244,535,196,6815,31343418,1017868,1,1,slowHeaders
245,535,182,1886,31514382,1007893,1,1,slowHeaders
223,535,182,1581,31509850,1004249,1,1,slowHeaders
304,535,182,1571,31040379,1007806,1,1,slowHeaders
223,535,170,64362,31212130,1001166,1,1,slowHeaders
349,535,182,894,30538685,1000582,1,1,slowHeaders
223,535,182,1669,31719577,1010242,1,1,slowHeaders
306,535,182,341711,31166594,10029605,2,1,slowHeaders
306,535,182,1650,31307789,1004930,1,1,slowHeaders
350,2948,1492,322,30328629,1014711,2,0,slowHeaders
304,535,182,1652,31343604,1008364,1,1,slowHeaders
306,535,182,346482,31202898,10030449,2,1,slowHeaders
348,535,238,5171,31363383,1005209,2,0,slowHeaders
304,535,182,160406,30752713,10021107,2,1,slowHeaders
304,535,213,5174,31182386,1696164,2,0,slowHeaders
349,535,182,1692,31678759,1005813,1,1,slowHeaders
348,535,182,1550,31268896,1003278,1,1,slowHeaders
466,538,171,65401,30415465,1005415,1,1,slowHeaders
349,535,182,1616,31537575,1004063,1,1,slowHeaders
405,538,183,1768,31646135,1008046,1,1,slowHeaders
349,535,182,1781,31451856,1007442,1,1,slowHeaders
304,535,170,1330,30833238,1001088,1,1,slowHeaders
245,535,182,1175,31255767,1004700,1,1,slowHeaders
349,535,182,1878,31324738,1004118,1,1,slowHeaders
304,535,182,1696,31014734,1006232,1,1,slowHeaders
245,535,182,1667,31382596,1006494,1,1,slowHeaders
349,535,182,2213,31898414,1010178,1,1,slowHeaders
306,535,170,262985,31304158,10027223,2,2,slowHeaders
304,535,182,1682,31406522,1008835,1,1,slowHeaders
349,535,182,280662,31407983,10036415,2,1,slowHeaders
306,535,170,2507,31349361,1002070,1,1,slowHeaders
392,535,182,1416,31519121,1008291,1,1,slowHeaders
350,60,0,0,16403640,1011761,2,0,slowHeaders
349,535,182,1872,31255346,1004427,1,1,slowHeaders
349,535,182,280439,31394950,10036500,2,1,slowHeaders
304,535,182,1656,30941409,1003420,1,1,slowHeaders
304,535,182,1886,31625128,1007646,1,1,slowHeaders
349,535,182,1838,30248015,1003367,1,1,slowHeaders
304,535,213,10655,30033951,1663907,2,0,slowHeaders
306,535,182,347189,31201935,10030311,2,1,slowHeaders
350,2948,1492,342513,1713168,0,9,6,slowHeaders
348,535,182,1646,31308968,1004873,1,1,slowHeaders
466,538,183,2010,31511947,1013336,1,1,slowHeaders
393,535,182,1431,31482841,1002570,1,1,slowHeaders
349,535,182,1465,31530904,1004201,1,1,slowHeaders
393,535,182,1817,31352987,1001155,1,1,slowHeaders
223,535,182,1668,31711057,1010012,1,1,slowHeaders
405,538,183,1569,31672741,1008203,1,1,slowHeaders
392,535,182,1574,30561619,1009272,1,1,slowHeaders
466,538,197,3443,31510197,1007699,1,1,slowHeaders
306,535,182,336487,31192521,10027257,2,1,slowHeaders
349,535,182,885,31179966,1002780,1,1,slowHeaders
223,535,182,1611,31623146,1008294,1,1,slowHeaders
349,535,182,1527,31966802,1012111,1,1,slowHeaders
348,535,182,1708,31286946,1003897,1,1,slowHeaders
349,535,182,1298,31253468,1004429,1,1,slowHeaders
466,538,183,1489,30366014,1006878,1,1,slowHeaders
304,535,196,4871,31702059,1009536,1,1,slowHeaders
244,535,182,1564,31040564,1006459,1,1,slowHeaders
304,535,182,1674,30935460,1003493,1,1,slowHeaders
245,535,213,1097,31155859,1033734,2,0,slowHeaders
349,535,182,1776,31843017,1008771,1,1,slowHeaders
349,535,182,1787,31422074,1006350,1,1,slowHeaders
306,535,170,2106,31232510,1000299,1,1,slowHeaders
466,538,183,1470,31018297,1009781,1,1,slowHeaders
244,535,182,1688,31320296,1017447,1,1,slowHeaders
304,535,182,1681,31468346,1009558,1,1,slowHeaders
393,535,182,1296,31226519,1000458,1,1,slowHeaders
304,535,182,812,31251004,1011464,1,1,slowHeaders
392,535,182,1670,31471398,1007656,1,1,slowHeaders
349,535,182,1618,31483019,1008328,1,1,slowHeaders
304,535,182,1581,31382908,1008010,1,1,slowHeaders
393,535,182,816,31203341,1000157,1,1,slowHeaders
306,535,170,262999,31295449,10027225,2,2,slowHeaders
304,535,182,1686,30910801,1002961,1,1,slowHeaders
392,535,182,1568,31424747,1007209,1,1,slowHeaders
405,538,197,3284,31774844,1007866,1,1,slowHeaders
349,535,170,2183,31495178,1003935,1,1,slowHeaders
306,535,182,342718,31162711,10027353,2,1,slowHeaders
244,535,182,1671,31043788,1006697,1,1,slowHeaders
223,535,182,1824,31072483,1005916,1,1,slowHeaders
393,535,182,1570,31527766,1003452,1,1,slowHeaders
304,535,182,1597,31500824,1006435,1,1,slowHeaders
466,538,183,1765,31549420,1012758,1,1,slowHeaders
466,538,171,28013,30328681,1010233,1,1,slowHeaders
466,538,183,899,30987912,1008932,1,1,slowHeaders
466,538,183,1526,31541909,1008403,1,1,slowHeaders
393,535,182,1656,31431962,1002690,1,1,slowHeaders
392,535,182,1644,31202650,1004746,1,1,slowHeaders
245,535,182,2360,31502250,1007038,1,1,slowHeaders
392,535,182,1672,30579577,1009823,1,1,slowHeaders
349,535,182,1679,31348430,1004365,1,1,slowHeaders
466,538,197,2806,31534548,1013085,1,1,slowHeaders
305,535,182,1603,31342282,1012515,1,1,slowHeaders
