% isAttack normal:	2000
% isAttack attack:	1866
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,6,9,17,19,21,40'

@attribute total_fpackets numeric
@attribute mean_fpktl numeric
@attribute min_bpktl numeric
@attribute min_biat numeric
@attribute max_biat numeric
@attribute duration numeric
@attribute isAttack {normal,attack}

@data
5,62,52,490,20346,68770,attack
5,60,52,645,5124,54528,attack
5,60,52,19,679171,721886,attack
5,60,52,5,536695,596318,attack
5,60,52,4,6687,54577,attack
5,60,52,10,6035,1129864,attack
5,61,52,133,3034,46266,attack
6,60,52,31,218429,6559152,attack
5,61,52,193,991910,1038164,attack
5,61,52,10,261094,305817,attack
5,61,52,239,665034,718574,attack
5,62,52,696,78627,132293,attack
5,62,52,1248,13589,60920,attack
5,60,52,14,969,45718,attack
5,60,52,720,1727,45900,attack
5,62,52,10,21493,65353,attack
3,68,52,1732,1732,2727,attack
5,60,52,2193,2915,49768,attack
5,60,52,6,295000,343640,attack
5,62,52,2764,162905,219312,attack
5,60,52,31,809563,871993,attack
5,60,52,217,3024,1072927,attack
5,60,52,945,1190,56734,attack
5,61,52,268,2267,48715,attack
5,61,52,3,2959,50251,attack
5,61,52,394,6275,53395,attack
5,62,52,144,1914,1990551,attack
6,60,52,17,146050,4380973,attack
5,60,52,1733,6879,58187,attack
5,61,52,4,13951,56952,attack
5,61,52,87,10010,56926,attack
5,60,52,3,7684,52392,attack
5,60,52,188,195869,240476,attack
5,60,52,34,197083,244508,attack
5,61,52,74,991748,1040012,attack
5,61,52,8,7590,50797,attack
5,61,52,18,261271,307317,attack
5,60,52,18,3507,55016,attack
5,60,52,11,16223,1132677,attack
5,60,52,9,1157,43183,attack
6,60,52,12,180426,2323342,attack
5,60,52,10,684496,751139,attack
5,63,52,6,961853,979237,attack
5,61,52,248,612,45581,attack
5,60,52,4,668498,736011,attack
5,60,52,326,684843,730402,attack
5,60,52,30,9299,54824,attack
5,60,52,3,8166,52370,attack
5,62,52,39,9830,52352,attack
3,66,52,3925,3925,6424,attack
5,60,52,5,7625,64322,attack
5,60,52,259,5905,1128583,attack
5,62,52,39,2239,1991244,attack
5,60,52,28,1019,43765,attack
5,60,52,4,5733,53140,attack
5,60,52,4,440914,486011,attack
6,60,52,301,923270,2089926,attack
5,61,52,5,4863,48537,attack
5,61,52,18,13194,69271,attack
6,60,52,9,81803,352070,attack
5,61,52,187,674426,719691,attack
5,60,52,34,5083,49935,attack
5,60,52,3,1290,1720365,attack
5,61,52,6,5146,52729,attack
5,62,52,21,11651,65071,attack
5,62,52,1654,28068,78789,attack
5,60,52,427,2113,1057556,attack
5,60,52,145,195072,241888,attack
5,61,52,9,6058,55398,attack
5,60,52,41,4027,1724192,attack
5,61,52,6,12891,56392,attack
5,61,52,31,15678,61576,attack
6,60,52,1397,83648,2398590,attack
5,61,52,325,6060,50758,attack
5,61,52,10,4120,47184,attack
6,60,52,12,716385,978942,attack
5,62,52,621,2076,1990879,attack
5,63,52,10,53264,69441,attack
5,60,52,11,15336,69091,attack
5,60,52,19,37083,94799,attack
5,60,52,6,5064,51553,attack
5,61,52,6,1410,45334,attack
5,60,52,27,4197,47513,attack
6,60,52,66,958829,5345096,attack
6,60,52,5,66565,6335683,attack
5,60,52,13,806629,852011,attack
5,60,52,212,3045,1356487,attack
5,60,52,432,683375,730736,attack
5,60,52,34,3418,1311156,attack
5,60,52,78,1350,1348103,attack
5,61,52,17,669101,711139,attack
5,61,52,178,5909,49788,attack
5,61,52,10,7490,50663,attack
5,62,52,4,18791,66278,attack
5,61,52,202,7840,53906,attack
5,60,52,8,2428,44874,attack
5,60,52,9,690510,743336,attack
5,62,52,1278,110663,163173,attack
5,60,52,3,667932,713516,attack
5,61,52,141,5207,50036,attack
6,60,52,253,178598,6296933,attack
5,61,52,3,5212,49306,attack
5,60,52,4,307751,370787,attack
6,60,52,29,177849,2312426,attack
6,60,52,29,73889,2353838,attack
6,60,52,16,1370,6133971,attack
6,60,52,308,192727,312124,attack
5,61,52,4,4394,49545,attack
5,60,52,10,5041,47296,attack
6,60,52,245,132608,6339918,attack
5,60,52,4,12528,58945,attack
5,60,52,4,667924,713528,attack
5,60,52,14,1021,43801,attack
5,60,52,24,15485,67176,attack
6,60,52,9,132485,4394689,attack
5,62,52,925,22333,68929,attack
5,61,52,273,6614,51729,attack
6,60,52,2085,2770,6041490,attack
5,61,52,25,996720,1041515,attack
5,60,52,13,5906,49054,attack
5,62,52,7,32737,82639,attack
5,61,52,124,4219,47911,attack
6,60,52,4,176325,6322057,attack
5,60,52,8,8247,52582,attack
6,60,52,32,857351,6174015,attack
5,60,52,32,3116,1309489,attack
5,61,52,195,4824,52992,attack
5,61,52,296,8002,51936,attack
6,60,52,10,187004,296418,attack
6,60,52,19,143173,313208,attack
3,66,52,3637,3637,6341,attack
5,60,52,6,1728,50751,attack
6,60,52,156,175856,4292435,attack
5,60,52,252,311385,362999,attack
5,60,52,13,668949,719460,attack
5,61,52,6,261715,306837,attack
5,60,52,232,960550,1010119,attack
3,68,52,19100,19100,20209,attack
6,60,52,46,960455,5361721,attack
5,61,52,197,5042,53161,attack
5,63,52,5,51282,75845,attack
5,61,52,17,676460,721618,attack
5,61,52,38,663856,722889,attack
5,60,52,428,328456,375488,attack
6,60,52,259,82712,404182,attack
3,68,52,844,844,1758,attack
5,60,52,29,1136,1357555,attack
5,61,52,184,7572,50806,attack
5,61,52,5,658713,710207,attack
3,66,52,1907,1907,2810,attack
5,60,52,8,11493,1060796,attack
5,60,52,32,668911,713931,attack
6,60,52,86,905047,4133129,attack
5,60,52,5,193455,244469,attack
5,60,52,27,19908,65405,attack
5,61,52,118,660244,708699,attack
5,61,52,20,6020,50977,attack
5,60,52,217,670069,723850,attack
5,62,52,368,8313,52260,attack
5,60,52,26,430954,479686,attack
6,60,52,38,1069,2044878,attack
5,60,52,23,948192,991154,attack
5,60,52,187,1145,47643,attack
5,61,52,3,4484,47260,attack
6,60,52,70,189226,4332796,attack
5,60,52,55,5942,49955,attack
5,62,52,1138,3011,1988245,attack
5,60,52,310,684536,751105,attack
5,60,52,4,4984,52453,attack
5,63,52,3,915,1532906,attack
6,60,52,81,185620,4324570,attack
6,60,52,20,131363,4358490,attack
5,60,52,27,2314,46088,attack
5,60,52,43,611,48087,attack
5,60,52,3,16089,103401,attack
5,60,52,11,1262,46096,attack
5,61,52,224,260717,303791,attack
5,64,52,5,13976,1988530,attack
5,60,52,10,1698,1349435,attack
5,60,52,334,2123,1354584,attack
5,61,52,4,2515,46410,attack
5,60,52,19,6992,53983,attack
8,124,52,3387,3387,31051970,attack
8,116,52,3224,21271,30010522,attack
8,120,52,29,8105,30762877,attack
8,114,52,1744,3047,30902729,attack
4,182,52,3288,3288,10297634,attack
8,119,52,12,15248,30562889,attack
9,116,52,2596,19249,29933104,attack
8,120,52,3034,3034,30620695,attack
8,123,52,2995,6984,30844249,attack
3,168,52,2534,2534,2599,attack
3,168,52,3137,3137,3184,attack
9,111,52,2407,25128,29887980,attack
8,116,52,3012,3012,30762371,attack
12,107,52,3074,3074,31197737,attack
8,89,52,4,12819,29028539,attack
8,116,52,3109,3109,30760147,attack
8,123,52,2729,2729,30688348,attack
8,118,52,3088,3088,30861426,attack
3,207,52,3089,3089,3207,attack
8,121,52,3031,3031,30949251,attack
8,124,52,3041,3041,30959794,attack
8,90,52,223,3257,30957818,attack
3,168,52,3302,3302,3368,attack
8,87,52,92,3260,30600110,attack
12,104,52,3032,3032,31379816,attack
16,265,52,1348,66510,29672219,attack
8,117,52,3011,1041241,29936671,attack
8,119,52,22,3175,30940139,attack
14,320,60,0,0,28461119,attack
4,176,52,3284,3284,10324219,attack
3,207,52,3301,3301,3372,attack
8,120,52,2989,2989,30923109,attack
4,150,52,3333,3333,10786942,attack
3,168,52,3322,3322,3394,attack
12,113,52,3106,3106,31238885,attack
8,85,52,5,14953,30067503,attack
8,121,52,2820,1041934,29956141,attack
3,207,52,3275,3275,3382,attack
3,168,52,3345,3345,3418,attack
4,146,52,3519,3519,10428621,attack
3,168,52,3154,3154,3200,attack
1,49,-1,0,0,0,attack
8,119,52,2515,14033,30690017,attack
8,94,52,9,11368,30741450,attack
8,119,52,2938,1043514,29998068,attack
15,303,60,0,0,30457903,attack
3,207,52,3277,3277,3391,attack
4,72,-1,0,0,14013302,attack
3,168,52,3139,3139,3213,attack
8,121,52,338,2840,30943865,attack
14,385,52,1647,52269,30521747,attack
4,178,52,3338,3338,10383219,attack
8,122,52,294,3600,30947252,attack
4,178,52,3472,3472,9660412,attack
3,168,52,3111,3111,3157,attack
4,148,52,3255,3255,10711400,attack
4,184,52,3424,3424,10630471,attack
3,207,52,3475,3475,3521,attack
3,168,52,3145,3145,3190,attack
8,85,52,10,5488,30865566,attack
8,116,52,3036,1036475,28936896,attack
8,118,52,3111,3111,30614322,attack
4,173,52,3237,3237,10665760,attack
3,207,52,3229,3229,3299,attack
8,89,52,186,3246,30638314,attack
12,112,52,3029,3029,31247650,attack
3,168,52,3187,3187,3257,attack
8,118,52,3131,5963,30855597,attack
4,176,52,3276,3276,10701272,attack
8,116,52,3099,17489,30577778,attack
8,117,52,2988,2988,30784663,attack
9,108,52,1955,1955,29814131,attack
8,119,52,3076,3076,30975414,attack
8,86,52,222,3291,30994880,attack
4,177,52,3276,3276,10562730,attack
4,154,52,3301,3301,8663388,attack
3,168,52,3788,3788,3858,attack
8,117,52,3090,18783,30554724,attack
8,119,52,3008,1038813,28959534,attack
8,118,52,3105,3105,30980868,attack
8,121,52,23,8092,30827447,attack
3,207,52,3180,3180,3251,attack
4,183,52,3108,3108,8663845,attack
8,123,52,3055,9064,30819304,attack
4,181,52,3298,3298,10568652,attack
12,96,52,3019,3019,31549170,attack
8,123,52,3057,3057,30808943,attack
14,324,60,0,0,28495811,attack
8,121,52,6822,6822,31016368,attack
4,141,60,0,0,1004873,attack
4,143,52,3163,3163,10309894,attack
12,288,52,1545,1545,10479691,attack
8,96,52,92,16713,30698427,attack
3,168,52,3356,3356,3426,attack
3,168,52,3270,3270,3342,attack
8,86,52,9,6818,30845492,attack
12,110,52,3048,3048,31522717,attack
8,119,52,24,16352,30680356,attack
4,149,52,3136,3136,10321519,attack
8,111,52,3073,3073,30793439,attack
8,121,52,3027,1036449,28916976,attack
3,168,52,3244,3244,3291,attack
8,84,52,99,3122,30585671,attack
8,119,52,3036,19140,30546080,attack
8,109,52,3049,3049,30739485,attack
8,113,52,2963,2963,30627288,attack
8,88,52,220,3204,30969691,attack
8,117,52,2963,2963,30593868,attack
3,168,52,3298,3298,3366,attack
8,119,52,3042,3042,30940274,attack
8,124,52,3183,1042846,29976146,attack
8,125,52,23,3260,30905451,attack
12,90,52,3035,3035,31654832,attack
8,119,52,23,3209,30934863,attack
8,118,52,2051,2051,31038546,attack
9,79,52,4,20955,30140688,attack
4,178,52,3139,3139,8699174,attack
8,85,52,297,2565,31047211,attack
8,90,52,222,3287,30992337,attack
8,118,52,3050,12588,29965632,attack
12,108,52,3099,3099,31209501,attack
8,120,52,2908,2908,30765736,attack
8,126,52,615,3057,30926378,attack
8,125,52,302,3235,30600876,attack
3,168,52,3277,3277,3350,attack
3,207,52,3329,3329,3400,attack
8,119,52,3085,3085,31005375,attack
12,109,52,3077,3077,30540516,attack
8,121,52,133,3154,30555600,attack
8,121,52,256,3221,30961859,attack
8,115,52,3049,3049,30605856,attack
4,147,52,3231,3231,10676960,attack
6,151,52,4,229265,20321541,attack
8,91,52,9,15983,30709771,attack
3,328,-1,0,0,29935034,attack
12,126,52,3046,3046,31552129,attack
8,126,52,2950,1043523,30529784,attack
8,88,52,6,11425,29058370,attack
4,148,52,3102,3102,10413545,attack
8,124,52,11,40723,31128990,attack
4,147,52,3003,3003,10388321,attack
4,72,-1,0,0,14013730,attack
8,122,52,3048,3048,30964970,attack
8,88,52,126,3246,30873316,attack
10,374,60,0,0,7802495,attack
4,55,-1,0,0,14012620,attack
8,125,52,296,3837,31022541,attack
9,114,52,2473,15891,29935717,attack
8,116,52,3096,3096,30855694,attack
3,207,52,3406,3406,3473,attack
8,121,52,1378,1034492,28895549,attack
8,92,52,179,3240,30625904,attack
12,105,52,2987,2987,31543303,attack
8,87,52,252,3280,30964929,attack
4,146,52,3224,3224,9689056,attack
8,116,52,2978,2978,31017000,attack
8,118,52,2960,2960,30860364,attack
8,114,52,3027,13154,30597453,attack
3,328,-1,0,0,27475061,attack
12,104,52,3053,3053,31194808,attack
8,91,52,242,3229,30943118,attack
8,118,52,3093,4582,28986649,attack
9,115,52,57,18942,29935780,attack
8,117,52,2962,2962,30737092,attack
14,327,60,0,0,29349403,attack
8,120,52,3174,3174,30623639,attack
8,89,52,89,9551,30765889,attack
17,302,52,13,56063,30522869,attack
8,116,52,3125,3125,30900937,attack
8,128,52,2960,2960,30965537,attack
14,320,60,0,0,28534525,attack
3,168,52,3519,3519,3587,attack
8,126,52,3031,3031,30970507,attack
8,121,52,357,3010,30922653,attack
3,168,52,3252,3252,3324,attack
14,326,60,0,0,28525561,attack
3,207,52,3241,3241,3351,attack
8,122,52,3211,1036489,28945576,attack
8,123,52,12,5545,28966526,attack
4,152,52,3132,3132,10333120,attack
14,324,60,0,0,28513810,attack
3,168,52,3107,3107,3153,attack
4,149,52,2444,2444,10292071,attack
8,118,52,3014,3014,30918182,attack
3,168,52,3312,3312,3374,attack
3,168,52,2671,2671,2737,attack
4,147,52,3847,3847,10540443,attack
13,194,60,0,0,31520471,attack
3,168,52,3333,3333,3406,attack
9,109,52,2141,13491,29931017,attack
8,120,52,2954,2954,30699989,attack
12,104,52,3103,3103,31713569,attack
9,110,52,1722,3531,29902699,attack
4,172,52,3294,3294,10515589,attack
5,130,52,2338,2338,9767907,attack
8,125,52,3017,7353,30835644,attack
12,117,52,3033,3033,31475744,attack
8,111,52,2982,2982,30776366,attack
3,168,52,3449,3449,3517,attack
8,119,52,2677,3938,29969539,attack
8,120,52,57,11718,29977099,attack
3,168,52,3186,3186,3224,attack
8,123,52,25,13599,30696382,attack
12,110,52,3008,3008,30543494,attack
3,207,52,3313,3313,3379,attack
3,168,52,3329,3329,3401,attack
14,323,60,0,0,28455118,attack
12,97,52,2995,2995,31737051,attack
8,118,52,1102,2997,30911070,attack
3,168,52,3144,3144,3210,attack
8,124,52,2804,2804,30620881,attack
8,120,52,30,3217,30584762,attack
9,107,52,2316,23030,29916210,attack
8,120,52,3087,1038816,28962478,attack
3,168,52,3301,3301,3373,attack
4,153,52,3236,3236,10728766,attack
8,91,52,95,3230,30583095,attack
12,118,52,2853,2853,31418032,attack
4,146,52,3329,3329,10691316,attack
12,104,52,3053,3053,31250583,attack
3,168,52,3245,3245,3316,attack
4,175,52,3016,3016,10368261,attack
4,55,-1,0,0,14012982,attack
8,86,52,88,4057,30815062,attack
4,176,52,3149,3149,10253383,attack
9,112,52,2577,14255,29922440,attack
8,125,52,112,3271,30575404,attack
8,124,52,2963,2963,30613136,attack
8,115,52,3025,3025,30830054,attack
8,118,52,23,3303,30896759,attack
8,91,52,10,3242,30910969,attack
4,178,52,3117,3117,8581145,attack
4,145,52,3304,3304,10549064,attack
8,118,52,316,3467,31035587,attack
8,120,52,3104,4183,29001265,attack
8,94,52,186,3212,30955307,attack
8,125,52,3057,3057,30606443,attack
8,117,52,133,10362,30802148,attack
8,87,52,9,3148,30916444,attack
8,117,52,2931,2931,30886737,attack
8,117,52,3068,10430,30805394,attack
8,91,52,106,5785,30791509,attack
14,321,60,0,0,28537519,attack
4,147,52,3308,3308,10592101,attack
8,118,52,140,5764,30855569,attack
3,207,52,3273,3273,3386,attack
3,168,52,3013,3013,3084,attack
8,92,52,89,9987,30760101,attack
4,149,52,3356,3356,9723969,attack
4,178,52,3076,3076,10712864,attack
8,88,52,89,3258,30560457,attack
8,127,52,3084,11127,30791063,attack
14,321,60,0,0,28449077,attack
11,305,60,0,0,10696185,attack
8,122,52,3194,1042518,29967709,attack
4,72,-1,0,0,14016815,attack
8,115,52,3066,17462,30583754,attack
8,119,52,22,9901,30737154,attack
14,323,60,0,0,28480820,attack
9,110,52,1546,13176,29939724,attack
3,168,52,3219,3219,3265,attack
8,120,52,3078,6931,30782689,attack
8,124,52,82,18000,30001944,attack
3,168,52,3131,3131,3179,attack
8,119,52,3094,3094,30580766,attack
12,111,52,3005,3005,31303456,attack
8,118,52,317,3356,31000977,attack
8,119,52,23,14200,30701465,attack
8,91,52,92,3446,30823760,attack
4,177,52,3379,3379,9684138,attack
8,117,52,3053,3053,30863332,attack
6,110,52,417,4622,7393,attack
12,322,60,0,0,13963854,attack
8,114,52,2911,2911,30977858,attack
3,168,52,3258,3258,3330,attack
9,108,52,2727,24743,29866566,attack
8,117,52,227,3097,30957881,attack
4,151,52,3252,3252,9721070,attack
3,207,52,3426,3426,3492,attack
12,113,52,3031,3031,31566781,attack
4,177,52,3273,3273,10592193,attack
4,174,52,3215,3215,10583347,attack
12,109,52,3080,3080,31186018,attack
8,126,52,2477,1038118,30537908,attack
8,120,52,30,14127,30687545,attack
8,124,52,3152,3152,30613756,attack
4,148,52,3167,3167,10278285,attack
8,117,52,2996,2996,30745823,attack
15,348,52,1466,1466,30312080,attack
4,176,52,3337,3337,10288833,attack
3,168,52,3182,3182,3228,attack
8,120,52,57,11464,29983119,attack
8,122,52,2971,1040948,30606340,attack
3,207,52,3018,3018,3133,attack
8,120,52,3048,5404,30864051,attack
3,207,52,3323,3323,3436,attack
4,144,52,3106,3106,10563184,attack
12,110,52,3107,3107,31707697,attack
9,107,52,1030,1030,29819804,attack
4,176,52,3158,3158,8590211,attack
8,123,52,3260,7359,30833318,attack
3,168,52,3522,3522,3568,attack
8,119,52,3093,3093,31007859,attack
4,179,52,3245,3245,10441909,attack
3,168,52,3305,3305,3377,attack
8,117,52,3411,3411,30722485,attack
8,92,52,4,12950,29025686,attack
8,127,52,11,5822,28960503,attack
3,207,52,3319,3319,3388,attack
9,116,52,2994,1039158,29904551,attack
9,109,52,2502,12851,29954411,attack
4,145,52,3247,3247,10520384,attack
3,168,52,3258,3258,3330,attack
8,120,52,23,10135,30730183,attack
8,120,52,11,10494,28931832,attack
4,170,52,3404,3404,10459648,attack
8,118,52,3045,6870,28946229,attack
8,120,52,2812,3113,30882771,attack
12,100,52,3098,3098,31516872,attack
8,90,52,68,10768,29072277,attack
8,121,52,2987,1034486,28889570,attack
8,123,52,2856,1041246,29939126,attack
4,144,52,3164,3164,10439956,attack
4,172,52,3071,3071,8660934,attack
8,123,52,3115,3115,30965565,attack
11,305,60,0,0,10719426,attack
8,124,52,132,6541,30785188,attack
12,121,52,3045,3045,31602080,attack
4,152,52,3237,3237,10437172,attack
12,96,52,3045,3045,31259390,attack
10,374,60,0,0,7793579,attack
8,118,52,666,3042,30923418,attack
4,177,52,3291,3291,10774922,attack
8,90,52,213,3325,30997402,attack
8,122,52,3048,3048,30865969,attack
4,149,52,3084,3084,10353373,attack
3,168,52,3299,3299,3372,attack
4,174,52,3449,3449,10427262,attack
8,88,52,110,3259,30591454,attack
8,122,52,3056,1038980,30556862,attack
4,146,52,3233,3233,10600672,attack
8,90,52,5,12568,29033363,attack
11,214,52,0,0,25484863,attack
3,207,52,3275,3275,3382,attack
8,121,52,2976,2976,31050054,attack
4,150,52,3219,3219,10356417,attack
4,148,52,3695,3695,10396955,attack
12,102,52,3011,3011,31757629,attack
4,177,52,3325,3325,10392038,attack
8,90,52,50,11049,29067072,attack
8,120,52,3068,1041594,29944791,attack
8,124,52,2997,2997,30837457,attack
2,55,-1,0,0,411,attack
12,111,52,3038,3038,31241766,attack
8,120,52,3052,3052,30960370,attack
9,114,52,1781,12958,30029690,attack
4,151,52,3152,3152,10266686,attack
9,193,52,1800806,1800806,20345711,attack
8,120,52,124,9496,30813494,attack
12,324,52,1469,1469,9830198,attack
4,149,52,3261,3261,10662621,attack
12,104,52,3100,3100,31233012,attack
12,102,52,3031,3031,30564338,attack
9,218,60,1713150,1713150,1714717,attack
3,207,52,3376,3376,3442,attack
4,145,52,3257,3257,10457244,attack
8,85,52,3297,3297,30960792,attack
3,207,52,3107,3107,3172,attack
9,105,52,2634,24720,29869557,attack
8,118,52,3094,7975,30768456,attack
8,124,52,225,3286,30980034,attack
8,119,52,2963,2963,31013332,attack
8,122,52,3093,4557,28992646,attack
8,120,52,3162,1040961,30612299,attack
4,142,52,3107,3107,10284076,attack
3,207,52,3298,3298,3406,attack
8,91,52,113,3166,30567832,attack
8,123,52,111,3147,30569727,attack
9,111,52,2239,2239,29811208,attack
4,146,52,3311,3311,8689586,attack
4,147,52,3271,3271,10694202,attack
8,118,52,2947,2947,30896696,attack
4,174,52,3093,3093,8631384,attack
8,121,52,57,17045,30021478,attack
8,116,52,3093,3093,30988426,attack
4,178,52,3900,3900,10780940,attack
12,111,52,3000,3000,31613788,attack
8,122,52,255,2511,31018223,attack
8,120,52,3053,15498,30560009,attack
3,207,52,3250,3250,3359,attack
4,174,52,3275,3275,10262226,attack
4,149,52,3187,3187,10497292,attack
3,168,52,3256,3256,3323,attack
8,120,52,3032,11946,29977321,attack
8,117,52,3076,10806,30796756,attack
8,118,52,3098,3098,30614715,attack
8,117,52,23,8270,30824847,attack
8,120,52,3056,3056,30886478,attack
8,87,52,185,4184,31055100,attack
11,211,60,0,0,17065808,attack
12,96,52,3079,3079,31274097,attack
8,119,52,3153,13224,29951280,attack
14,324,60,0,0,28469010,attack
8,124,52,3111,1042858,29984701,attack
8,124,52,13,4480,29004743,attack
8,123,52,3084,5623,30861259,attack
4,60,-1,0,0,14018170,attack
8,122,52,2998,2998,30788644,attack
5,152,52,2886,2886,9624973,attack
8,114,52,2981,2981,30745084,attack
12,106,52,3017,3017,31159860,attack
8,121,52,2917,8185,30827457,attack
8,90,52,9,3253,30543790,attack
8,120,52,3596,3596,30824753,attack
3,207,52,3238,3238,3352,attack
12,101,52,2978,2978,31212433,attack
8,122,52,12,10239,28937329,attack
12,120,52,3029,3029,31324050,attack
14,324,60,0,0,28504807,attack
12,98,52,3091,3091,31206552,attack
12,90,52,2925,2925,31684208,attack
4,176,52,3244,3244,10648061,attack
8,122,52,3062,3062,30985905,attack
4,179,52,3203,3203,10509652,attack
4,148,52,3242,3242,10616900,attack
12,103,52,2948,2948,31693040,attack
8,122,52,107,6361,30847164,attack
8,119,52,2465,3025,30888409,attack
14,386,52,1344,52545,30524690,attack
12,101,52,3078,3078,31409194,attack
8,110,52,2948,2948,30672488,attack
8,90,52,183,3211,31026005,attack
3,168,52,3274,3274,3295,attack
3,328,-1,0,0,28180086,attack
4,151,52,3277,3277,10477368,attack
8,120,52,26,13819,30707342,attack
13,376,60,0,0,28841084,attack
4,177,52,3264,3264,10748204,attack
8,89,52,89,17901,30681564,attack
3,168,52,3290,3290,3359,attack
3,207,52,3388,3388,3454,attack
2,72,-1,0,0,289,attack
4,182,52,3194,3194,10765914,attack
11,305,60,0,0,10616848,attack
8,121,52,2689,2689,30944268,attack
8,92,52,58,17105,29109619,attack
8,116,52,3138,3138,30966880,attack
8,117,52,3088,8166,30830451,attack
12,253,60,0,0,14844502,attack
8,125,52,22,3176,30931853,attack
8,86,52,180,3183,30953045,attack
8,118,52,3093,3093,30871165,attack
7,224,60,0,0,1012486,attack
8,114,52,3165,3165,30850037,attack
8,124,52,3009,3009,30925947,attack
8,126,52,2909,14255,30704042,attack
3,207,52,3240,3240,3357,attack
4,140,52,5121,5121,5057307,attack
8,89,52,90,3236,30611367,attack
8,89,52,229,3266,30938716,attack
4,152,52,4519,4519,10803762,attack
8,123,52,121,9113,30819187,attack
8,114,52,3106,3106,30999334,attack
10,81,52,450,3434,6707,attack
12,114,52,2988,2988,31215380,attack
8,125,52,264,3228,30614947,attack
7,297,60,0,0,1711062,attack
10,81,52,450,3434,6707,attack
12,114,52,3044,3044,31458127,attack
4,177,52,2868,2868,8601980,attack
8,86,52,61,17856,30542024,attack
3,168,52,3219,3219,3286,attack
4,150,52,3299,3299,10645386,attack
3,168,52,3194,3194,3266,attack
8,120,52,12,5234,28972207,attack
8,120,52,3047,8386,30762847,attack
8,88,52,8,15445,30718413,attack
4,143,52,3376,3376,10720112,attack
12,118,52,3029,3029,31341644,attack
12,92,52,3041,3041,31502179,attack
8,122,52,3714,1032344,28856806,attack
8,126,52,3014,1036820,28953872,attack
3,168,52,3102,3102,3150,attack
16,295,52,1429,1429,29198039,attack
12,92,52,3011,3011,31426821,attack
8,117,52,3045,21864,30001804,attack
3,168,52,3544,3544,3578,attack
4,72,-1,0,0,14013730,attack
8,124,52,2583,41480,31129198,attack
8,118,52,24,7706,30768151,attack
11,305,60,0,0,10686552,attack
8,122,52,3064,3064,30831799,attack
4,170,52,3189,3189,8634418,attack
8,95,52,244,5031,31029957,attack
8,123,52,3046,7685,30832955,attack
9,110,52,1786,13223,30026958,attack
12,107,52,3079,3079,31681279,attack
12,98,52,4677,4677,31785076,attack
4,176,52,3140,3140,8649154,attack
4,146,52,3223,3223,10330165,attack
8,107,52,3292,3292,30964101,attack
7,108,52,2986,4939,30810681,attack
3,119,52,3266,3266,3332,attack
4,179,52,3285,3285,10599343,attack
8,108,52,105,1046312,30594011,attack
8,97,52,3063,8328,30526318,attack
8,86,52,5,2028,31041020,attack
8,84,52,3520,18161,30536240,attack
15,243,60,0,0,29535840,attack
17,227,52,59,24530,30450304,attack
8,113,52,3042,1049030,30620948,attack
3,119,52,3274,3274,3346,attack
10,121,52,18521,422141,30527596,attack
8,86,52,3007,3007,30952926,attack
8,97,52,3504,3504,31078311,attack
8,115,52,3125,3125,31080298,attack
8,109,52,3039,1046956,30579649,attack
13,351,52,387,387,28418322,attack
8,93,52,3078,17341,30544425,attack
7,113,52,3044,11260,30774635,attack
7,112,52,2965,2965,30928856,attack
8,104,52,2955,1049400,30626603,attack
15,193,60,0,0,29619292,attack
8,103,52,3183,3183,31167369,attack
16,188,60,0,0,29318088,attack
9,102,52,58,1040071,30093826,attack
8,108,52,10,1046326,30597047,attack
8,113,52,12,17863,30569032,attack
16,154,52,1485,1485,29416308,attack
3,207,52,3248,3248,3320,attack
16,143,52,1438,13952,28984303,attack
8,110,52,3007,35232,31106000,attack
5,109,52,3211,3211,20575763,attack
8,89,52,3111,3111,30919668,attack
5,102,52,3187,3187,20852675,attack
8,104,52,2978,18739,29905628,attack
8,92,52,1330,3007,29846062,attack
14,114,52,13936,1040600,28898276,attack
8,109,52,89,1041107,30114494,attack
8,109,52,5158,34250,30728941,attack
8,93,52,3181,9443,29938027,attack
8,115,52,4612,33143,31002047,attack
8,95,52,1817,2972,30892058,attack
4,180,52,3201,3201,8667589,attack
3,207,52,3286,3286,3358,attack
8,100,52,3167,3167,31076481,attack
3,207,52,3268,3268,3335,attack
8,110,52,3016,26004,30909632,attack
8,107,52,5,1043369,30512072,attack
8,105,52,3093,3093,29874969,attack
8,108,52,9,39208,31051922,attack
8,115,52,21,3281,30711163,attack
7,114,52,3057,3057,29999607,attack
5,112,52,3342,3342,20787095,attack
8,104,52,9,1040925,30102495,attack
7,111,52,3015,3015,30543335,attack
8,101,52,3027,3027,31143128,attack
8,104,52,3049,3049,31024694,attack
8,93,52,3082,3082,31019427,attack
8,103,52,3048,25482,30631015,attack
3,119,52,3429,3429,3469,attack
8,106,52,8,1044845,30548378,attack
4,181,52,3286,3286,10472901,attack
3,119,52,3313,3313,3388,attack
8,105,52,3956,17819,30689357,attack
8,105,52,3051,17121,30794018,attack
