% isAttack tcpFlood:	199
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7-10,13,21,24,26,38,40'

@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute min_fiat numeric
@attribute duration numeric
@attribute max_active numeric
@attribute min_idle numeric
@attribute total_fhlen numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
126,0,-1,-1,0,0,0,0,28,normal
95,0,-1,-1,0,0,0,0,28,normal
76,0,-1,-1,0,3797950,0,3797950,48,normal
126,0,-1,-1,0,0,0,0,28,normal
94,0,-1,-1,0,0,0,0,28,normal
257,114,-1,-1,358871,9949515,358871,3305623,88,normal
141,0,-1,-1,0,0,0,0,28,normal
129,0,-1,-1,0,0,0,0,28,normal
73,0,-1,-1,0,0,0,0,28,normal
69,0,-1,-1,0,0,0,0,28,normal
72,0,-1,-1,0,0,0,0,28,normal
73,0,-1,-1,0,0,0,0,28,normal
97,0,-1,-1,0,0,0,0,28,normal
44,0,-1,-1,14608,58259,58259,0,88,normal
1108,0,-1,-1,0,0,0,0,28,normal
77,0,-1,-1,0,0,0,0,28,normal
44,0,-1,-1,0,0,0,0,28,normal
129,0,-1,-1,0,0,0,0,28,normal
126,0,-1,-1,0,0,0,0,28,normal
81,0,-1,-1,0,0,0,0,28,normal
85,0,-1,-1,0,0,0,0,28,normal
58,0,-1,-1,0,0,0,0,28,normal
133,0,-1,-1,0,0,0,0,28,normal
79,0,-1,-1,0,0,0,0,28,normal
73,0,-1,-1,0,0,0,0,28,normal
116,0,-1,-1,0,0,0,0,28,normal
98,0,-1,-1,0,0,0,0,28,normal
539,201,-1,-1,144793,2010496,2010496,0,128,normal
121,0,-1,-1,0,0,0,0,28,normal
463,0,-1,-1,0,0,0,0,28,normal
73,0,-1,-1,0,0,0,0,28,normal
1452,0,-1,-1,575,4922,4922,0,168,normal
628,0,-1,-1,0,0,0,0,28,normal
1111,1,-1,-1,572,10410864,10410864,0,5568,normal
300,0,-1,-1,0,0,0,0,28,normal
88,0,-1,-1,0,0,0,0,28,normal
127,0,-1,-1,0,0,0,0,28,normal
126,0,-1,-1,0,0,0,0,28,normal
129,0,-1,-1,0,0,0,0,28,normal
44,0,-1,-1,0,0,0,0,28,normal
72,0,-1,-1,0,0,0,0,28,normal
49,0,-1,-1,0,0,0,0,28,normal
296,0,-1,-1,0,0,0,0,28,normal
31,0,-1,-1,0,0,0,0,28,normal
68,0,-1,-1,0,0,0,0,28,normal
162,0,-1,-1,0,0,0,0,28,normal
105,0,-1,-1,0,0,0,0,28,normal
129,0,-1,-1,540016,3735115,1084913,1995013,108,normal
81,0,-1,-1,0,0,0,0,28,normal
44,0,-1,-1,691489,691489,691489,0,48,normal
70,0,-1,-1,0,0,0,0,28,normal
30,0,-1,-1,0,0,0,0,28,normal
90,0,-1,-1,0,0,0,0,28,normal
129,0,-1,-1,0,0,0,0,28,normal
58,0,-1,-1,0,3059034,0,3059034,48,normal
91,0,-1,-1,0,0,0,0,28,normal
126,0,-1,-1,0,0,0,0,28,normal
72,0,-1,-1,0,0,0,0,28,normal
148,5,52,52,320,2093595,2093595,0,12488,tcpFlood
472,18,52,52,6,5882521,5882521,0,55336,tcpFlood
304,12,52,52,352,5111883,3511712,1233869,22576,tcpFlood
64,1,52,52,523,413847,413847,0,6092,tcpFlood
196,12,52,52,228,1957208,1957208,0,7028,tcpFlood
256,19,52,52,225,23924324,3071430,1209537,32508,tcpFlood
256,12,52,58,358,13654923,6993884,1425199,29440,tcpFlood
88,2,52,52,13,1945248,1945248,0,7132,tcpFlood
316,7,52,52,3,6839571,6839571,0,131672,tcpFlood
268,6,52,52,21,16182816,16182816,0,255172,tcpFlood
232,9,52,55,392,13863327,6173452,4046057,27516,tcpFlood
1500,85,52,53,8,23618540,6560318,1343486,42180,tcpFlood
364,18,52,54,32,27660389,6491468,1351484,67204,tcpFlood
448,21,52,61,129,12313899,4411077,1426432,17272,tcpFlood
148,4,52,52,4,13650948,5612689,1430890,22784,tcpFlood
412,14,52,52,212,24096334,6492912,1358031,47484,tcpFlood
124,5,52,52,286,1815886,1815886,0,6092,tcpFlood
712,36,52,52,496,12332060,5659179,1415775,18156,tcpFlood
256,10,52,57,288,13645963,5943800,1388255,18312,tcpFlood
1252,18,52,52,7,22536417,22536417,0,330884,tcpFlood
292,14,52,54,3,11136134,6563004,1945195,25956,tcpFlood
256,5,52,52,1,18997623,18997623,0,277428,tcpFlood
328,16,52,59,474,13635442,6931283,1380500,22588,tcpFlood
88,3,52,52,3,2216858,2216858,0,5676,tcpFlood
640,19,52,52,1,8182388,8182388,0,92672,tcpFlood
184,5,52,52,151,15851578,15851578,0,275400,tcpFlood
496,17,52,52,341,7361356,7361356,0,78164,tcpFlood
184,5,52,52,3,16508207,16508207,0,258136,tcpFlood
196,11,52,52,865,2192291,2192291,0,8068,tcpFlood
388,8,52,52,5,16112854,16112854,0,253976,tcpFlood
1500,44,52,52,3,7871635,7871635,0,75772,tcpFlood
1500,42,52,52,5,16820328,16820328,0,227612,tcpFlood
1500,21,52,52,4,24074301,24074301,0,368844,tcpFlood
316,8,52,52,52,8228226,8228226,0,243212,tcpFlood
184,10,52,52,196,1957728,1957728,0,8380,tcpFlood
1500,18,52,52,3,26107335,26107335,0,418660,tcpFlood
88,2,52,52,2,307594,307594,0,8328,tcpFlood
316,7,52,52,6,7742362,7742362,0,152576,tcpFlood
952,17,52,52,5,23063967,23063967,0,353504,tcpFlood
268,5,52,52,14,16185177,16185177,0,249608,tcpFlood
316,6,52,52,7,16008049,16008049,0,219968,tcpFlood
268,5,52,52,102,5978164,5978164,0,124548,tcpFlood
388,9,52,52,10,16160387,16160387,0,254704,tcpFlood
352,11,52,52,238,3163117,3163117,0,87420,tcpFlood
148,6,52,52,466,1436020,1436020,0,10200,tcpFlood
292,8,52,52,189,7214803,3553822,1233565,47120,tcpFlood
1500,50,52,52,2,7526107,7526107,0,71508,tcpFlood
208,18,52,52,337,231246,231246,0,4168,tcpFlood
64,0,52,52,43,589402,589402,0,15348,tcpFlood
640,22,52,52,11,8598202,8598202,0,83156,tcpFlood
220,10,52,54,460,11513864,4844066,1421102,19092,tcpFlood
352,14,52,53,143,11503336,6563054,1680304,28296,tcpFlood
1500,81,52,56,3,13354835,6557490,1944335,34432,tcpFlood
292,15,52,52,12,5882485,5882485,0,55544,tcpFlood
280,6,52,52,5,27652818,27652818,0,473468,tcpFlood
136,4,52,57,356,13011565,5321963,3894781,24188,tcpFlood
520,20,52,52,21,7681749,7681749,0,75928,tcpFlood
220,13,52,54,6,11505934,6553245,1945002,22940,tcpFlood
76,1,52,52,262,1898651,1898651,0,7808,tcpFlood
340,20,52,52,105,6445218,6445218,0,43584,tcpFlood
1500,43,52,52,3,7821773,7821773,0,78476,tcpFlood
460,28,52,54,151,10908228,4232809,1428963,13476,tcpFlood
1500,42,52,52,4,8351802,8351802,0,106764,tcpFlood
172,6,52,52,553,1440708,1440708,0,13008,tcpFlood
436,8,52,52,2,22034403,22034403,0,326672,tcpFlood
160,9,52,62,9,5058117,5058117,0,14204,tcpFlood
304,7,52,52,32,7355223,7355223,0,143216,tcpFlood
316,12,52,53,7,2432506,2432506,0,43376,tcpFlood
1500,41,52,52,6,7173703,7173703,0,80660,tcpFlood
292,13,52,52,10,25894177,6036032,1348934,49876,tcpFlood
652,20,52,52,211,8326135,8326135,0,90176,tcpFlood
1500,20,52,52,7,29197627,29197627,0,507528,tcpFlood
124,7,52,52,88,1825733,1825733,0,6196,tcpFlood
496,22,52,52,5,5923039,4886711,1036328,43384,tcpFlood
208,14,52,52,218,2291371,2291371,0,7964,tcpFlood
472,18,52,52,8,5874498,5874498,0,57728,tcpFlood
400,19,52,55,232,13588126,5890581,1431306,25176,tcpFlood
640,20,52,52,15,8838725,8838725,0,103852,tcpFlood
76,3,52,52,788,591557,591557,0,1932,tcpFlood
172,9,52,52,396,824703,824703,0,10876,tcpFlood
652,23,52,52,188,8189455,8189455,0,89448,tcpFlood
424,14,52,52,289,3664777,3664777,0,105412,tcpFlood
496,16,52,52,29,8579313,8579313,0,102656,tcpFlood
640,23,52,52,176,8165853,8165853,0,93556,tcpFlood
496,20,52,52,27,7972294,7972294,0,73848,tcpFlood
1500,120,52,52,4,11510505,6558410,1636266,25332,tcpFlood
340,11,52,52,260,4167245,4167245,0,118308,tcpFlood
232,10,52,54,163,12247271,5577305,1420905,17584,tcpFlood
172,7,52,52,221,3924175,3924175,0,14880,tcpFlood
292,16,52,52,31,5734251,5734251,0,52840,tcpFlood
388,9,52,52,27,16632967,16632967,0,263856,tcpFlood
1500,47,52,52,11,7799519,7799519,0,74888,tcpFlood
640,19,52,52,295,8853896,8853896,0,95844,tcpFlood
280,16,52,54,6,11071430,6558260,1942401,25176,tcpFlood
172,10,52,52,168,12190797,6535462,1938561,19872,tcpFlood
256,6,52,52,19,16182011,16182011,0,262764,tcpFlood
1500,43,52,52,50,7684647,7684647,0,74992,tcpFlood
388,9,52,52,3,15993545,15993545,0,262712,tcpFlood
268,5,52,52,3,6448968,6448968,0,125120,tcpFlood
304,9,52,53,4,3383150,3383150,0,69896,tcpFlood
76,2,52,52,426,1958485,1958485,0,5000,tcpFlood
64,1,52,52,523,413847,413847,0,6092,tcpFlood
1500,40,52,52,2,7995801,7995801,0,85392,tcpFlood
256,14,52,53,377,11645938,4989272,1420227,25072,tcpFlood
232,5,52,52,8,16159029,16159029,0,282836,tcpFlood
232,12,52,54,1,12180134,6541418,1306387,25696,tcpFlood
148,6,52,52,466,1436020,1436020,0,10200,tcpFlood
196,13,52,52,197,1951024,1951024,0,5884,tcpFlood
472,19,52,52,15,5897193,5897193,0,58144,tcpFlood
352,24,52,62,5,9868103,3617032,1425039,12084,tcpFlood
160,12,52,52,243,10827964,4155327,1432734,13372,tcpFlood
316,14,52,54,32,13005954,6350089,1422476,21380,tcpFlood
195,0,-1,-1,0,2002583,0,1000820,68,tcpFlood
388,8,52,52,219,16181963,16181963,0,268692,tcpFlood
448,20,52,56,3,12997393,6339981,1416549,23512,tcpFlood
388,9,52,52,11,16612904,16612904,0,261360,tcpFlood
124,4,52,56,213,10823361,3751262,3937653,10668,tcpFlood
268,7,52,52,58,16179850,16179850,0,272384,tcpFlood
1500,87,52,57,5,13667862,5978584,1213891,19456,tcpFlood
88,3,52,52,253,1397410,1397410,0,6820,tcpFlood
364,8,52,52,159,8730964,8730964,0,248204,tcpFlood
1060,16,52,52,156,14987282,14987282,0,211752,tcpFlood
124,2,52,54,24,1966647,1966647,0,39996,tcpFlood
292,9,52,52,285,5683563,5683563,0,158036,tcpFlood
268,14,52,53,3,12489582,6561619,1938160,31676,tcpFlood
388,8,52,52,153,15970123,15970123,0,284708,tcpFlood
352,11,52,52,223,5173174,5173174,0,143684,tcpFlood
388,17,52,52,6,7997045,7997045,0,80216,tcpFlood
400,9,52,52,369,7719712,7719712,0,214820,tcpFlood
100,1,52,52,225,900080,900080,0,23200,tcpFlood
280,6,52,52,4,28675716,28675716,0,477836,tcpFlood
220,15,52,52,297,1687830,1687830,0,5572,tcpFlood
1500,79,52,53,3,11957947,6541279,1938198,25332,tcpFlood
172,9,52,52,205,11967357,6546569,1960749,26540,tcpFlood
148,8,52,52,16,11134237,6561346,1766833,20704,tcpFlood
256,6,52,52,109,16157041,16157041,0,246436,tcpFlood
172,5,52,52,383,3265078,3265078,0,18000,tcpFlood
388,9,52,52,8,16182972,16182972,0,248828,tcpFlood
1500,72,52,57,21,12021649,5954445,1414611,20808,tcpFlood
124,4,52,52,331,13509528,5820893,4042392,20288,tcpFlood
220,10,52,57,28,12999422,6333023,1421307,29752,tcpFlood
184,8,52,53,190,13723228,7059237,1420954,29180,tcpFlood
1500,39,52,52,168,7820115,7820115,0,85288,tcpFlood
1500,109,52,54,2,12059682,6406494,1938692,24240,tcpFlood
640,21,52,52,127,8175000,8175000,0,84144,tcpFlood
1500,45,52,52,35,7565917,7565917,0,72496,tcpFlood
244,6,52,52,41,15871975,15871975,0,252728,tcpFlood
256,12,52,52,6,5812846,5812846,0,53204,tcpFlood
220,10,52,53,274,13723134,7064587,1422922,21380,tcpFlood
292,19,52,52,388,5453505,5453505,0,11916,tcpFlood
376,11,52,52,51,7796312,7796312,0,93192,tcpFlood
1500,37,52,52,145,7998953,7998953,0,96988,tcpFlood
820,29,52,52,176,8428284,8428284,0,94700,tcpFlood
1168,46,52,52,170,7828778,7828778,0,77176,tcpFlood
952,11,52,52,4,23577892,23577892,0,351944,tcpFlood
148,5,52,52,400,1467912,1467912,0,10824,tcpFlood
496,19,52,52,129,7736741,7736741,0,85184,tcpFlood
460,13,52,52,148,2656591,2656591,0,68700,tcpFlood
184,11,52,52,149,2260309,2260309,0,6924,tcpFlood
436,10,52,52,424,6708903,6708903,0,190640,tcpFlood
316,13,52,52,263,7873382,7873382,0,88512,tcpFlood
508,20,52,52,29,7477826,7477826,0,75928,tcpFlood
652,24,52,52,18,8165918,8165918,0,80348,tcpFlood
1500,110,52,52,4,10973826,4315945,1419923,17688,tcpFlood
868,10,52,52,14,25090943,25090943,0,394532,tcpFlood
256,5,52,52,165,5444001,5444001,0,105724,tcpFlood
484,11,52,52,200,16879127,16879127,0,191992,tcpFlood
208,5,52,52,4,15814670,15814670,0,238584,tcpFlood
736,13,52,52,9,19994708,19994708,0,288244,tcpFlood
64,1,52,52,555,1132639,1132639,0,3024,tcpFlood
340,18,52,52,6,5881225,5881225,0,51176,tcpFlood
640,19,52,52,16,8835339,8835339,0,90020,tcpFlood
496,7,52,52,7,26608160,26608160,0,439408,tcpFlood
100,4,52,52,293,2187107,2187107,0,7496,tcpFlood
232,5,52,52,16,16183560,16183560,0,264220,tcpFlood
88,3,52,52,303,1314095,1314095,0,3804,tcpFlood
88,2,52,52,705,3728310,3728310,0,8484,tcpFlood
208,6,52,52,165,1120441,1120441,0,32456,tcpFlood
964,34,52,52,6,7775259,7775259,0,82532,tcpFlood
184,11,52,52,185,22835317,2728757,1210774,28244,tcpFlood
460,13,52,52,8,16850449,16850449,0,169216,tcpFlood
172,6,52,52,1047,1432874,1432874,0,13996,tcpFlood
184,10,52,52,253,1842086,1842086,0,8172,tcpFlood
496,16,52,52,87,8274562,8274562,0,98912,tcpFlood
148,7,52,52,496,2217095,2217095,0,7184,tcpFlood
1500,40,52,52,40,8000897,8000897,0,85132,tcpFlood
388,8,52,52,136,16121778,16121778,0,267964,tcpFlood
172,9,52,52,396,824703,824703,0,10876,tcpFlood
1500,118,52,53,33,10747730,5194233,1016386,19768,tcpFlood
78,0,-1,-1,751980,751980,751980,0,48,tcpFlood
328,8,52,52,54,9233697,9233697,0,274048,tcpFlood
292,8,52,52,189,7214803,3553822,1233565,47120,tcpFlood
388,8,52,52,17,16670439,16670439,0,256524,tcpFlood
292,9,52,52,35,6564503,3500203,1240167,34952,tcpFlood
184,7,52,61,383,12333618,5674649,1421892,20964,tcpFlood
316,9,52,52,51,7207879,7207879,0,202548,tcpFlood
388,8,52,52,62,15949805,15949805,0,263336,tcpFlood
340,10,52,52,349,6188208,6188208,0,173064,tcpFlood
304,9,52,52,331,7783813,3586656,1192428,57000,tcpFlood
40,0,-1,-1,265,9651218,9651218,0,99568,udpFlood
40,0,-1,-1,7,29115055,14800685,1601613,115268,udpFlood
40,0,-1,-1,19,29313047,29313047,0,73848,udpFlood
40,0,-1,-1,170,9650002,9650002,0,93608,udpFlood
40,0,-1,-1,221,28378636,9264451,1002919,69028,udpFlood
40,0,-1,-1,241,28426721,16384799,1233579,57028,udpFlood
40,0,-1,-1,413,9653436,9653436,0,92068,udpFlood
40,0,-1,-1,4,29673963,29673963,0,312348,udpFlood
40,0,-1,-1,6,29674290,29674290,0,318408,udpFlood
40,0,-1,-1,7,29674539,29674539,0,298028,udpFlood
40,0,-1,-1,8,29672606,29672606,0,295128,udpFlood
40,0,-1,-1,1,30092522,30092522,0,242788,udpFlood
40,0,-1,-1,10,28376501,16580614,1036005,56928,udpFlood
56,0,-1,-1,410284,410284,410284,0,48,udpFlood
40,0,-1,-1,41,9652305,9652305,0,99328,udpFlood
40,0,-1,-1,571,29310613,29310613,0,73068,udpFlood
40,0,-1,-1,6,29672144,29672144,0,303028,udpFlood
40,0,-1,-1,3,28382500,16635927,1118596,60908,udpFlood
40,0,-1,-1,25,28780631,20031750,1165630,130268,udpFlood
40,0,-1,-1,21,28375355,9223014,1024247,62488,udpFlood
40,0,-1,-1,29,30055255,20319400,1276777,185308,udpFlood
40,0,-1,-1,110,9654247,9654247,0,102308,udpFlood
40,0,-1,-1,11,28822337,20022457,1177021,122088,udpFlood
40,0,-1,-1,162,9654202,9654202,0,95688,udpFlood
40,0,-1,-1,1,9653294,9653294,0,94588,udpFlood
40,0,-1,-1,17,29365552,29365552,0,200208,udpFlood
40,0,-1,-1,439,27083789,10799616,1049028,39868,udpFlood
40,0,-1,-1,25,29311188,15646822,1010964,75748,udpFlood
40,0,-1,-1,3,29956323,29956323,0,351388,udpFlood
40,0,-1,-1,118,28367725,8556216,1007103,60768,udpFlood
40,0,-1,-1,100,8646412,8646412,0,11488,udpFlood
40,0,-1,-1,31,28689387,28689387,0,86108,udpFlood
40,0,-1,-1,9,23940197,12367790,1105819,55088,udpFlood
40,0,-1,-1,11,29867719,29867719,0,126968,udpFlood
40,0,-1,-1,6,29366359,29366359,0,150228,udpFlood
40,0,-1,-1,27,29243026,29243026,0,182688,udpFlood
40,0,-1,-1,6,30327426,30327426,0,380948,udpFlood
40,0,-1,-1,93,28420395,16378912,1231342,55148,udpFlood
40,0,-1,-1,10,30091831,30091831,0,236528,udpFlood
40,0,-1,-1,18,30054627,20512651,1078482,185408,udpFlood
40,0,-1,-1,8,27244349,27244349,0,149488,udpFlood
40,0,-1,-1,19,29366333,29366333,0,141708,udpFlood
40,0,-1,-1,632,10106273,10106273,0,20088,udpFlood
40,0,-1,-1,22,29367372,29367372,0,147668,udpFlood
40,0,-1,-1,408,27116507,11734404,1053714,45948,udpFlood
40,0,-1,-1,65,28822280,20023722,1177560,130128,udpFlood
40,0,-1,-1,164,28820134,20022060,1177291,124208,udpFlood
40,0,-1,-1,142,28369350,18823430,1254830,61188,udpFlood
40,0,-1,-1,292,9652059,9652059,0,91768,udpFlood
40,0,-1,-1,8,14963100,14963100,0,30968,udpFlood
40,0,-1,-1,3,29312709,15647710,1011887,77968,udpFlood
40,0,-1,-1,458,7159480,7159480,0,69068,udpFlood
40,0,-1,-1,218,14757736,6341124,1104501,14528,udpFlood
40,0,-1,-1,5,28790621,14499753,1165272,131728,udpFlood
40,0,-1,-1,3,30054979,20514135,1076935,178348,udpFlood
40,0,-1,-1,8,30053938,20322740,1282849,185508,udpFlood
40,0,-1,-1,91,27063390,11729965,1049425,47328,udpFlood
40,0,-1,-1,26,29106589,14798622,1568709,127508,udpFlood
40,0,-1,-1,6,29866987,29866987,0,130368,udpFlood
40,0,-1,-1,16,27093258,16370496,1127939,51408,udpFlood
40,0,-1,-1,8,30091713,30091713,0,252588,udpFlood
40,0,-1,-1,28,29341939,29341939,0,102568,udpFlood
40,0,-1,-1,9,29245585,29245585,0,187748,udpFlood
40,0,-1,-1,2,27107626,16389360,1113707,59848,udpFlood
40,0,-1,-1,6,29119757,14796007,1568712,113528,udpFlood
40,0,-1,-1,16,28819748,20026245,1158448,128648,udpFlood
40,0,-1,-1,365,9651401,9651401,0,97348,udpFlood
40,0,-1,-1,2,29864477,29864477,0,134148,udpFlood
40,0,-1,-1,26,30092094,30092094,0,247068,udpFlood
40,0,-1,-1,9,29357883,29357883,0,94628,udpFlood
40,0,-1,-1,6,29336782,29336782,0,199148,udpFlood
40,0,-1,-1,24,28375814,18834393,1240441,60628,udpFlood
40,0,-1,-1,243,9653365,9653365,0,96048,udpFlood
40,0,-1,-1,6,30092443,30092443,0,242988,udpFlood
40,0,-1,-1,4,29365383,29365383,0,194308,udpFlood
40,0,-1,-1,2,29673347,29673347,0,294828,udpFlood
40,0,-1,-1,274,27109760,11732114,1050434,49148,udpFlood
40,0,-1,-1,299,28353217,18842891,1253195,70748,udpFlood
40,0,-1,-1,2,29868513,29868513,0,130748,udpFlood
40,0,-1,-1,8,29245794,29245794,0,186428,udpFlood
40,0,-1,-1,447,29313558,29313558,0,73268,udpFlood
40,0,-1,-1,217,13976933,6340822,1175801,14848,udpFlood
40,0,-1,-1,107,9650835,9650835,0,95808,udpFlood
40,0,-1,-1,39,29125537,14799114,1595589,131328,udpFlood
40,0,-1,-1,3,30053807,20337111,1252057,189208,udpFlood
40,0,-1,-1,209,19750559,8186510,1333221,24888,udpFlood
53,0,-1,-1,409601,409601,409601,0,48,udpFlood
40,0,-1,-1,14,28822038,20035729,1165450,130588,udpFlood
40,0,-1,-1,373,27102124,11726301,1052447,46988,udpFlood
40,0,-1,-1,263,29368750,29368750,0,95528,udpFlood
40,0,-1,-1,3,29308543,29308543,0,78608,udpFlood
40,0,-1,-1,2,29367913,29367913,0,151488,udpFlood
40,0,-1,-1,6,27093702,9596077,1011710,56408,udpFlood
40,0,-1,-1,405,29308257,15649233,1011047,81108,udpFlood
40,0,-1,-1,11,27108782,16358200,1145126,56868,udpFlood
40,0,-1,-1,10,27092751,16409033,1135381,56068,udpFlood
40,0,-1,-1,9,30092717,30092717,0,249868,udpFlood
40,0,-1,-1,14,30090495,30090495,0,240948,udpFlood
40,0,-1,-1,485,29324193,29324193,0,86128,udpFlood
40,0,-1,-1,216,29311416,14368893,1237511,70788,udpFlood
40,0,-1,-1,392,20114818,8482355,1015102,24488,udpFlood
40,0,-1,-1,14,27108522,16406115,1131812,52988,udpFlood
40,0,-1,-1,5,29340486,29340486,0,89208,udpFlood
40,0,-1,-1,10,29861883,29861883,0,125948,udpFlood
40,0,-1,-1,50,29312649,15625659,1006369,72328,udpFlood
40,0,-1,-1,18,30055573,20514677,1076810,187908,udpFlood
40,0,-1,-1,10,29352644,29352644,0,99628,udpFlood
40,0,-1,-1,436,27114521,13678787,1032579,58768,udpFlood
40,0,-1,-1,6,29860581,29860581,0,141388,udpFlood
40,0,-1,-1,14,27093196,16413512,1095358,46608,udpFlood
40,0,-1,-1,12,29125660,14798434,1575459,118888,udpFlood
40,0,-1,-1,17,27250762,27250762,0,156148,udpFlood
40,0,-1,-1,2,27251472,27251472,0,144028,udpFlood
40,0,-1,-1,204,29310024,29310024,0,94688,udpFlood
40,0,-1,-1,8,28688363,28688363,0,84628,udpFlood
40,0,-1,-1,15,29366747,29366747,0,148708,udpFlood
40,0,-1,-1,206,23934316,12367968,1123743,58988,udpFlood
40,0,-1,-1,6,30055500,20335664,1254803,180288,udpFlood
40,0,-1,-1,7,27109574,13693063,1003674,53688,udpFlood
40,0,-1,-1,13,27248664,27248664,0,148528,udpFlood
40,0,-1,-1,61,29964567,29964567,0,354448,udpFlood
40,0,-1,-1,29,23943533,12301725,1027310,59688,udpFlood
40,0,-1,-1,24,28247266,16381889,1244745,63408,udpFlood
40,0,-1,-1,428,29312739,15650743,1016947,76948,udpFlood
40,0,-1,-1,2,29306927,14960936,1368369,83468,udpFlood
40,0,-1,-1,6,29995977,29995977,0,245248,udpFlood
40,0,-1,-1,16,28374540,9143184,1029229,61908,udpFlood
40,0,-1,-1,314,29311539,29311539,0,81748,udpFlood
40,0,-1,-1,217,29349743,29349743,0,93408,udpFlood
40,0,-1,-1,2,27251851,27251851,0,154868,udpFlood
40,0,-1,-1,1,9652284,9652284,0,88548,udpFlood
40,0,-1,-1,26,28664542,28664542,0,71108,udpFlood
40,0,-1,-1,9,29244628,29244628,0,182648,udpFlood
40,0,-1,-1,9,29371133,29371133,0,82988,udpFlood
40,0,-1,-1,145,28375546,18738914,1338745,60988,udpFlood
40,0,-1,-1,4,20166124,8537570,1115046,21388,udpFlood
40,0,-1,-1,12,23468241,11896256,1237088,56488,udpFlood
40,0,-1,-1,3,29368802,29368802,0,83708,udpFlood
40,0,-1,-1,18,29672772,29672772,0,311488,udpFlood
40,0,-1,-1,243,29368577,29368577,0,89608,udpFlood
40,0,-1,-1,3,29366508,29366508,0,153868,udpFlood
40,0,-1,-1,3,29120355,14799430,1601062,127388,udpFlood
40,0,-1,-1,289,28817851,20032417,1165710,126088,udpFlood
40,0,-1,-1,171,29308368,29308368,0,81768,udpFlood
40,0,-1,-1,99,29674506,29674506,0,309568,udpFlood
40,0,-1,-1,18,28364368,16576241,1039572,60828,udpFlood
40,0,-1,-1,942,5186398,5186398,0,5888,udpFlood
40,0,-1,-1,19,29309923,29309923,0,78728,udpFlood
40,0,-1,-1,52,29673849,29673849,0,319488,udpFlood
40,0,-1,-1,182,28779553,14503415,1177464,128148,udpFlood
40,0,-1,-1,14,30091738,30091738,0,253728,udpFlood
40,0,-1,-1,76,28288858,18843408,1261589,70708,udpFlood
40,0,-1,-1,49,9653281,9653281,0,98428,udpFlood
40,0,-1,-1,6,29996751,29996751,0,244748,udpFlood
40,0,-1,-1,88,29194939,29194939,0,80708,udpFlood
40,0,-1,-1,10,27252502,27252502,0,136208,udpFlood
40,0,-1,-1,194,29862815,29862815,0,115708,udpFlood
40,0,-1,-1,32,28796490,20035505,1165751,136028,udpFlood
40,0,-1,-1,8,29359374,29359374,0,87008,udpFlood
40,0,-1,-1,12,29366479,29366479,0,156228,udpFlood
40,0,-1,-1,6,29964047,29964047,0,354388,udpFlood
40,0,-1,-1,40,29125585,14797850,1568812,122388,udpFlood
40,0,-1,-1,3,27252358,27252358,0,151728,udpFlood
40,0,-1,-1,6,29312597,29312597,0,81008,udpFlood
40,0,-1,-1,18,18281343,7536633,1347146,22168,udpFlood
40,0,-1,-1,59,7748462,7748462,0,75508,udpFlood
40,0,-1,-1,155,28382190,16633287,1010588,66568,udpFlood
40,0,-1,-1,5,28805426,14504046,1151313,129588,udpFlood
40,0,-1,-1,310,29313775,14960467,1368830,89128,udpFlood
40,0,-1,-1,2,29366421,29366421,0,160148,udpFlood
40,0,-1,-1,14,29866750,29866750,0,121768,udpFlood
40,0,-1,-1,224,29368428,29368428,0,91448,udpFlood
40,0,-1,-1,3,29861393,29861393,0,133368,udpFlood
40,0,-1,-1,10,29241313,29241313,0,186248,udpFlood
40,0,-1,-1,5,28809597,20018155,1179559,132728,udpFlood
40,0,-1,-1,3,29867468,29867468,0,132048,udpFlood
40,0,-1,-1,178,9651936,9651936,0,95968,udpFlood
40,0,-1,-1,325,9653921,9653921,0,101568,udpFlood
40,0,-1,-1,251,29309237,29309237,0,75208,udpFlood
40,0,-1,-1,19,29306593,29306593,0,79968,udpFlood
40,0,-1,-1,139,28822634,20015815,1184708,120648,udpFlood
40,0,-1,-1,27,28685537,28685537,0,88208,udpFlood
40,0,-1,-1,2,29304925,29304925,0,86308,udpFlood
40,0,-1,-1,49,9653777,9653777,0,100468,udpFlood
40,0,-1,-1,144,28247810,16613954,1376085,60868,udpFlood
40,0,-1,-1,8,29245828,29245828,0,184848,udpFlood
40,0,-1,-1,10,30091362,30091362,0,237048,udpFlood
40,0,-1,-1,14,28371148,18820059,1251761,64048,udpFlood
40,0,-1,-1,132,28377694,16367790,1242890,67188,udpFlood
40,0,-1,-1,232,29670731,29670731,0,310768,udpFlood
40,0,-1,-1,2,28374623,18808002,1274760,65068,udpFlood
40,0,-1,-1,116,28373797,8562536,1034700,57948,udpFlood
