% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	571
% isAttack slowBody:	571
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R6-8,10,21,26,32,40'

@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_bpktl numeric
@attribute duration numeric
@attribute min_idle numeric
@attribute sflow_bpackets numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
89,393,106,174,31407038,1012185,0,slowHeaders
100,349,102,122,31256432,1002527,1,slowHeaders
99,304,85,122,31059933,1007262,1,slowHeaders
106,349,101,122,31854135,1008893,1,slowHeaders
84,223,59,113,31240778,1004693,1,slowHeaders
99,304,86,122,31604372,1007581,1,slowHeaders
93,304,87,122,31585034,1006961,1,slowHeaders
105,349,101,122,30719762,1002851,1,slowHeaders
97,304,85,122,31239111,1011033,1,slowHeaders
105,348,101,122,31248958,1002961,1,slowHeaders
334,466,194,137,31661994,1664119,1,slowHeaders
97,304,86,122,31297329,1015922,1,slowHeaders
111,393,116,122,31313006,1000768,1,slowHeaders
95,304,86,122,31318111,1009849,1,slowHeaders
108,392,116,122,31548762,1009356,1,slowHeaders
98,304,81,122,31238353,1004904,1,slowHeaders
81,245,62,122,31318044,1005600,1,slowHeaders
102,348,101,122,31350189,1006061,1,slowHeaders
96,306,86,113,31289813,10027217,2,slowHeaders
90,244,65,122,29863757,1029420,1,slowHeaders
101,349,101,122,31304647,1003430,1,slowHeaders
91,304,86,122,31476516,1009564,1,slowHeaders
118,466,142,122,31186608,1006032,1,slowHeaders
88,223,58,122,31749981,1010589,1,slowHeaders
101,349,101,122,30180876,1004598,1,slowHeaders
105,349,101,122,31870928,1009265,1,slowHeaders
90,305,77,122,31184060,1003214,1,slowHeaders
238,306,110,60,31405981,1663988,0,slowHeaders
83,223,59,122,31572896,1006463,1,slowHeaders
95,304,86,122,31531546,1006517,1,slowHeaders
82,223,55,122,31214706,1003030,1,slowHeaders
99,305,86,122,31217794,1007695,1,slowHeaders
101,349,101,122,31396734,1005942,1,slowHeaders
101,349,96,122,30566785,1001397,1,slowHeaders
103,393,110,113,31225206,1002729,1,slowHeaders
104,405,122,122,31684386,1006069,1,slowHeaders
85,223,58,113,31235737,1001728,1,slowHeaders
101,349,102,122,31568581,1004428,1,slowHeaders
106,349,101,122,31303056,10036582,1,slowHeaders
88,223,58,122,31242216,1003481,1,slowHeaders
112,466,134,122,30661236,1019093,1,slowHeaders
90,304,81,122,31246783,1004988,1,slowHeaders
87,305,78,113,31174972,1007837,1,slowHeaders
98,349,102,113,31222581,1004511,1,slowHeaders
101,349,101,133,31464540,1008106,1,slowHeaders
106,392,117,122,30302124,1003752,1,slowHeaders
92,304,81,113,31182371,1011079,1,slowHeaders
100,349,101,122,31873579,1009352,1,slowHeaders
89,223,59,122,31522968,1004904,1,slowHeaders
101,306,86,122,31369222,1006243,1,slowHeaders
90,223,59,122,31639394,1008558,1,slowHeaders
102,349,101,122,31307988,1006195,1,slowHeaders
100,349,102,122,31806300,1007517,1,slowHeaders
93,304,86,122,31401549,1004039,1,slowHeaders
92,349,91,122,31475017,1003098,1,slowHeaders
94,306,87,122,31217536,10027275,1,slowHeaders
101,304,86,122,31685894,1008626,1,slowHeaders
99,349,102,122,31282353,1003411,1,slowHeaders
187,393,164,122,31233285,9300401,1,slowHeaders
98,304,86,122,31074441,1007092,1,slowHeaders
103,392,117,122,31404066,1009440,1,slowHeaders
87,223,56,113,31183979,1003220,1,slowHeaders
102,349,101,122,31338365,1006469,1,slowHeaders
102,304,86,122,30885733,1002062,1,slowHeaders
116,466,142,134,31486971,1014031,1,slowHeaders
106,348,100,122,31584949,1004775,1,slowHeaders
181,393,167,113,31228457,1002698,1,slowHeaders
110,405,121,122,31335914,1006722,1,slowHeaders
118,466,142,122,31578946,1008782,1,slowHeaders
104,348,100,122,31222330,1002518,1,slowHeaders
107,393,116,122,31459578,1002443,1,slowHeaders
113,466,143,122,31501724,1007824,1,slowHeaders
94,304,86,122,31579687,1007092,1,slowHeaders
87,244,66,122,31276279,1010035,1,slowHeaders
96,304,86,122,30927275,1003185,1,slowHeaders
110,466,144,113,31607388,1013417,1,slowHeaders
100,349,102,122,31389896,10036561,1,slowHeaders
98,306,86,113,31240002,1000867,1,slowHeaders
99,349,102,122,31984792,1012447,1,slowHeaders
95,305,86,122,31271827,1021827,1,slowHeaders
111,405,120,113,31620123,1007658,1,slowHeaders
182,246,93,60,14468567,1027933,0,slowHeaders
99,349,102,113,31486280,1004046,1,slowHeaders
104,348,100,122,31276357,1004222,1,slowHeaders
96,305,86,122,31339759,1012344,1,slowHeaders
101,349,101,122,30548012,1012944,1,slowHeaders
112,466,143,122,31524522,1007907,1,slowHeaders
238,349,142,152,28464746,1032210,0,slowHeaders
81,245,62,122,31406121,1006955,1,slowHeaders
95,304,86,122,31514312,1006586,1,slowHeaders
93,244,67,133,31343418,1017868,1,slowHeaders
90,245,65,122,31514382,1007893,1,slowHeaders
87,223,59,122,31509850,1004249,1,slowHeaders
94,304,86,122,31040379,1007806,1,slowHeaders
85,223,56,113,31212130,1001166,1,slowHeaders
99,349,95,122,30538685,1000582,1,slowHeaders
84,223,59,122,31719577,1010242,1,slowHeaders
94,306,87,122,31166594,10029605,1,slowHeaders
101,306,86,122,31307789,1004930,1,slowHeaders
231,350,150,1982,30328629,1014711,0,slowHeaders
95,304,86,122,31343604,1008364,1,slowHeaders
101,306,86,122,31202898,10030449,1,slowHeaders
229,348,143,177,31363383,1005209,0,slowHeaders
99,304,85,122,30752713,10021107,1,slowHeaders
238,304,110,152,31182386,1696164,0,slowHeaders
105,349,101,122,31678759,1005813,1,slowHeaders
99,348,101,122,31268896,1003278,1,slowHeaders
109,466,135,113,30415465,1005415,1,slowHeaders
103,349,101,122,31537575,1004063,1,slowHeaders
106,405,121,122,31646135,1008046,1,slowHeaders
98,349,102,122,31451856,1007442,1,slowHeaders
99,304,86,113,30833238,1001088,1,slowHeaders
80,245,63,122,31255767,1004700,1,slowHeaders
101,349,101,122,31324738,1004118,1,slowHeaders
97,304,86,122,31014734,1006232,1,slowHeaders
87,245,65,122,31382596,1006494,1,slowHeaders
103,349,101,122,31898414,1010178,1,slowHeaders
98,306,86,113,31304158,10027223,2,slowHeaders
95,304,86,122,31406522,1008835,1,slowHeaders
105,349,101,122,31407983,10036415,1,slowHeaders
97,306,86,113,31349361,1002070,1,slowHeaders
108,392,116,122,31519121,1008291,1,slowHeaders
237,350,148,60,16403640,1011761,0,slowHeaders
98,349,102,122,31255346,1004427,1,slowHeaders
99,349,102,122,31394950,10036500,1,slowHeaders
96,304,86,122,30941409,1003420,1,slowHeaders
99,304,86,122,31625128,1007646,1,slowHeaders
101,349,102,122,30248015,1003367,1,slowHeaders
240,304,108,152,30033951,1663907,0,slowHeaders
93,306,87,122,31201935,10030311,1,slowHeaders
217,350,157,1982,1713168,0,6,slowHeaders
104,348,101,122,31308968,1004873,1,slowHeaders
112,466,143,122,31511947,1013336,1,slowHeaders
104,393,117,122,31482841,1002570,1,slowHeaders
97,349,102,122,31530904,1004201,1,slowHeaders
112,393,116,122,31352987,1001155,1,slowHeaders
83,223,58,122,31711057,1010012,1,slowHeaders
109,405,121,122,31672741,1008203,1,slowHeaders
111,392,116,122,30561619,1009272,1,slowHeaders
114,466,143,134,31510197,1007699,1,slowHeaders
98,306,87,122,31192521,10027257,1,slowHeaders
97,349,96,122,31179966,1002780,1,slowHeaders
82,223,58,122,31623146,1008294,1,slowHeaders
107,349,101,122,31966802,1012111,1,slowHeaders
100,348,101,122,31286946,1003897,1,slowHeaders
98,349,102,122,31253468,1004429,1,slowHeaders
107,466,135,122,30366014,1006878,1,slowHeaders
93,304,86,133,31702059,1009536,1,slowHeaders
89,244,65,122,31040564,1006459,1,slowHeaders
95,304,86,122,30935460,1003493,1,slowHeaders
187,245,87,152,31155859,1033734,0,slowHeaders
98,349,102,122,31843017,1008771,1,slowHeaders
99,349,102,122,31422074,1006350,1,slowHeaders
92,306,87,113,31232510,1000299,1,slowHeaders
114,466,142,122,31018297,1009781,1,slowHeaders
87,244,65,122,31320296,1017447,1,slowHeaders
98,304,85,122,31468346,1009558,1,slowHeaders
100,393,110,122,31226519,1000458,1,slowHeaders
90,304,81,122,31251004,1011464,1,slowHeaders
107,392,117,122,31471398,1007656,1,slowHeaders
103,349,101,122,31483019,1008328,1,slowHeaders
93,304,86,122,31382908,1008010,1,slowHeaders
97,393,111,122,31203341,1000157,1,slowHeaders
94,306,86,113,31295449,10027225,2,slowHeaders
94,304,86,122,30910801,1002961,1,slowHeaders
107,392,116,122,31424747,1007209,1,slowHeaders
101,405,123,134,31774844,1007866,1,slowHeaders
103,349,101,113,31495178,1003935,1,slowHeaders
95,306,87,122,31162711,10027353,1,slowHeaders
93,244,65,122,31043788,1006697,1,slowHeaders
85,223,58,122,31072483,1005916,1,slowHeaders
110,393,116,122,31527766,1003452,1,slowHeaders
93,304,86,122,31500824,1006435,1,slowHeaders
114,466,143,122,31549420,1012758,1,slowHeaders
116,466,142,113,30328681,1010233,1,slowHeaders
116,466,142,122,30987912,1008932,1,slowHeaders
120,466,141,122,31541909,1008403,1,slowHeaders
106,393,117,122,31431962,1002690,1,slowHeaders
108,392,116,122,31202650,1004746,1,slowHeaders
94,245,66,122,31502250,1007038,1,slowHeaders
111,392,116,122,30579577,1009823,1,slowHeaders
108,349,100,122,31348430,1004365,1,slowHeaders
117,466,142,134,31534548,1013085,1,slowHeaders
100,305,86,122,31342282,1012515,1,slowHeaders
238,307,117,60,13845660,1534005,0,slowHeaders
222,306,123,60,14300410,1020914,0,slowHeaders
91,348,91,122,31000936,1007670,1,slowHeaders
104,348,101,122,31401033,1007117,1,slowHeaders
103,348,101,133,31191969,1001869,1,slowHeaders
72,306,70,1982,181733,0,6,slowHeaders
108,466,135,122,30904662,1015568,1,slowHeaders
90,348,91,133,31519068,1003223,0,slowHeaders
104,405,114,113,31319847,1005076,1,slowHeaders
100,349,102,122,31431778,1006811,1,slowHeaders
95,304,87,122,31409212,1008643,1,slowHeaders
101,305,86,122,31224454,1007924,1,slowHeaders
86,223,58,113,31237836,1001575,1,slowHeaders
97,349,102,122,30560116,1010560,1,slowHeaders
105,393,117,122,31403476,1001983,1,slowHeaders
215,306,125,1982,27449278,1013690,1,slowHeaders
95,304,86,122,31302797,1016129,1,slowHeaders
256,349,137,152,30596143,1034603,0,slowHeaders
96,305,86,113,31218592,1007704,1,slowHeaders
98,349,102,122,31312927,1003750,1,slowHeaders
181,246,96,1982,13887967,1601194,1,slowHeaders
102,348,101,122,31317657,1005232,1,slowHeaders
106,349,101,113,30217548,1005016,1,slowHeaders
118,466,142,113,31337374,1007879,1,slowHeaders
100,349,95,122,30757990,1003292,1,slowHeaders
268,349,130,60,31559271,1696446,0,slowHeaders
115,466,142,122,30933012,1006027,1,slowHeaders
93,306,87,113,31226494,1000851,1,slowHeaders
104,393,118,122,31654974,1006485,1,slowHeaders
99,304,85,122,30969938,1004332,1,slowHeaders
109,405,121,122,31680757,1008274,1,slowHeaders
82,245,62,122,31148728,1003549,1,slowHeaders
83,223,58,122,31273510,1004159,1,slowHeaders
98,348,102,122,30809870,1007492,1,slowHeaders
98,305,86,122,31244479,1008511,1,slowHeaders
98,304,86,122,31343669,1009660,1,slowHeaders
109,392,116,122,31533136,1008534,1,slowHeaders
105,349,101,122,31943629,1011492,1,slowHeaders
99,304,85,122,31353936,1009020,1,slowHeaders
104,348,100,122,31334595,1005482,1,slowHeaders
81,223,55,113,31200012,1003907,1,slowHeaders
97,304,86,122,31576440,1006961,1,slowHeaders
89,244,66,122,31135872,1007504,1,slowHeaders
103,466,136,122,30633735,1002018,1,slowHeaders
95,306,86,122,31355135,1006002,1,slowHeaders
113,466,143,122,30186928,1005158,1,slowHeaders
93,304,81,122,31284882,1004352,1,slowHeaders
86,223,58,122,31319869,1005278,1,slowHeaders
110,466,134,122,30640795,1011382,1,slowHeaders
115,466,142,122,31440987,1014235,1,slowHeaders
93,305,86,122,31392854,1010053,1,slowHeaders
115,466,142,122,31198176,1006154,1,slowHeaders
90,246,87,1982,30837906,5199333,2,slowHeaders
90,223,59,122,31654917,1009273,1,slowHeaders
97,466,129,175,31401373,1003048,0,slowHeaders
112,466,143,122,31201800,1006588,1,slowHeaders
102,393,110,113,31205774,1002643,1,slowHeaders
79,223,55,122,31482880,1003564,1,slowHeaders
113,466,134,113,31359086,1008018,1,slowHeaders
94,306,87,122,31199704,10027391,1,slowHeaders
249,392,167,152,31381776,1005372,0,slowHeaders
89,393,106,174,31401937,1006250,0,slowHeaders
266,349,131,60,31553243,1664156,0,slowHeaders
109,393,116,122,30863576,10045828,1,slowHeaders
108,349,100,122,31567280,1005223,1,slowHeaders
94,305,86,122,31229662,1007560,1,slowHeaders
228,349,144,152,30085488,1006065,0,slowHeaders
83,223,58,122,31052176,1004534,1,slowHeaders
115,466,142,122,30918583,10042707,1,slowHeaders
81,223,58,122,31817313,1012451,1,slowHeaders
120,466,141,122,31028528,1010050,1,slowHeaders
104,348,100,122,31367067,1006943,1,slowHeaders
99,349,102,122,31200087,1004078,1,slowHeaders
97,306,86,113,31452556,1007809,1,slowHeaders
102,393,110,122,31401432,1003017,1,slowHeaders
100,394,129,1706,912356,0,7,slowHeaders
117,466,142,122,31525324,1008024,1,slowHeaders
107,393,117,113,31277982,1000366,1,slowHeaders
107,349,101,122,31251703,1004327,1,slowHeaders
91,244,66,122,31331486,1017918,1,slowHeaders
97,348,90,122,31204707,1001855,1,slowHeaders
103,349,101,122,31381623,10036562,1,slowHeaders
104,405,122,122,31807487,1008675,1,slowHeaders
99,349,102,122,31281217,10036564,1,slowHeaders
94,349,103,122,31552534,1004880,1,slowHeaders
102,304,85,122,30901464,1002548,1,slowHeaders
99,349,102,122,31549536,1004271,1,slowHeaders
110,405,121,134,31789552,1008212,1,slowHeaders
95,304,86,122,31012190,1006048,1,slowHeaders
104,349,101,113,31489075,1004257,1,slowHeaders
101,349,96,122,30542815,1000790,1,slowHeaders
101,349,101,122,31176622,1001116,1,slowHeaders
114,466,143,122,31185794,1005885,1,slowHeaders
195,244,82,152,30870070,1696035,0,slowHeaders
98,348,102,122,31383156,1007198,1,slowHeaders
102,304,85,122,29370664,1001010,1,slowHeaders
98,304,87,122,31393574,1008001,1,slowHeaders
112,466,143,134,31518815,1013453,1,slowHeaders
99,304,85,122,31609632,1007266,1,slowHeaders
108,393,117,122,31267831,1000664,1,slowHeaders
101,349,101,122,31356099,1006877,1,slowHeaders
84,223,58,122,31703078,1009655,1,slowHeaders
101,349,102,113,31475490,1009040,1,slowHeaders
108,392,117,122,31172243,1003848,1,slowHeaders
72,306,70,1706,10852,0,7,slowHeaders
96,349,96,122,30763014,1003482,1,slowHeaders
97,304,86,113,30847820,1001193,1,slowHeaders
100,349,101,122,31275279,1003075,1,slowHeaders
101,304,86,122,31327347,1009663,1,slowHeaders
104,349,101,113,31223061,1009511,1,slowHeaders
106,393,117,122,31606445,1005278,1,slowHeaders
99,349,102,122,31301826,1005195,1,slowHeaders
115,466,143,122,30389960,1007250,1,slowHeaders
126,348,126,122,31239084,1002638,1,slowHeaders
103,393,110,113,31214962,1000315,1,slowHeaders
80,223,55,122,31463179,1002851,1,slowHeaders
117,405,119,122,31769912,1007989,1,slowHeaders
99,304,85,122,31485125,1008648,1,slowHeaders
94,349,96,122,30528739,1000598,1,slowHeaders
95,304,86,122,31677607,1008379,1,slowHeaders
287,392,156,152,30261401,1007007,0,slowHeaders
183,392,166,122,31402960,1009318,1,slowHeaders
109,393,116,113,31259894,1000230,1,slowHeaders
100,348,101,122,31364047,1006835,1,slowHeaders
109,405,121,113,31618855,1004780,1,slowHeaders
96,306,86,122,31345255,1006538,1,slowHeaders
74,307,77,2368,347087,0,5,slowHeaders
104,392,117,122,31451833,1007381,1,slowHeaders
103,349,101,122,30615478,9530874,1,slowHeaders
102,393,110,122,30866069,1015244,1,slowHeaders
104,392,117,122,31151204,1003400,1,slowHeaders
182,246,93,60,14378416,1001848,0,slowHeaders
109,349,101,122,31255197,10036559,1,slowHeaders
101,349,102,122,31564727,1005111,1,slowHeaders
107,393,117,122,31523296,1003178,1,slowHeaders
102,306,86,133,31175740,10030076,1,slowHeaders
292,466,204,153,30370930,1004141,0,slowHeaders
90,244,65,122,29861831,1029338,1,slowHeaders
104,349,101,122,31817609,1008015,1,slowHeaders
90,223,58,122,31652936,1009169,1,slowHeaders
110,405,120,113,30336036,1004161,1,slowHeaders
102,348,101,133,31546227,1004430,1,slowHeaders
91,245,65,122,31351650,1005553,1,slowHeaders
243,350,148,60,7757912,1005572,0,slowHeaders
101,304,85,122,31378854,1008796,1,slowHeaders
110,405,120,122,31791607,1008319,1,slowHeaders
92,305,87,122,30410612,1007749,1,slowHeaders
98,349,96,122,30565813,1002570,1,slowHeaders
97,305,86,122,31256055,1021083,1,slowHeaders
87,223,59,122,31714050,1010121,1,slowHeaders
99,304,86,122,30820191,1001034,1,slowHeaders
96,348,102,122,31089971,1006939,1,slowHeaders
101,349,102,122,31385983,1005449,1,slowHeaders
95,304,87,122,31317679,1016236,1,slowHeaders
86,223,59,133,31279296,1004005,1,slowHeaders
104,348,101,122,31181785,1001798,1,slowHeaders
106,349,101,113,31211995,1004218,1,slowHeaders
91,223,59,122,31646963,1008925,1,slowHeaders
104,349,101,122,31339882,1004244,1,slowHeaders
95,304,86,113,29363324,1000685,1,slowHeaders
104,349,101,122,31256544,1002666,1,slowHeaders
107,393,117,122,31363097,1001357,1,slowHeaders
91,244,66,122,30121354,9152362,1,slowHeaders
108,405,121,122,31564809,1007364,1,slowHeaders
88,223,59,122,31052574,1002298,1,slowHeaders
101,304,85,122,31050281,1007960,1,slowHeaders
116,466,142,122,31143104,1005686,1,slowHeaders
101,349,102,122,31534666,1004055,1,slowHeaders
110,393,116,122,31499601,1002879,1,slowHeaders
97,348,102,122,30804084,1007913,1,slowHeaders
101,349,102,122,31310997,10036568,1,slowHeaders
88,244,65,122,31076053,1006642,1,slowHeaders
116,466,143,122,31418974,1014931,1,slowHeaders
101,305,86,122,31396152,1010185,1,slowHeaders
103,349,101,122,31786267,1007180,1,slowHeaders
109,393,116,122,31366083,1000993,1,slowHeaders
104,405,122,113,31639087,1004970,1,slowHeaders
107,405,122,122,31690060,1005988,1,slowHeaders
100,306,86,113,31369255,1003002,1,slowHeaders
105,393,117,122,31526681,1003279,1,slowHeaders
101,349,102,122,31292237,1003333,1,slowHeaders
106,405,121,122,31813420,1009070,1,slowHeaders
202,304,122,152,29949172,1024997,0,slowHeaders
347,466,187,60,31447167,1664096,0,slowHeaders
108,393,116,122,31310526,1000672,1,slowHeaders
101,349,102,122,31740764,1006851,1,slowHeaders
110,349,100,133,31563636,1004204,1,slowHeaders
97,304,85,122,31345864,1008471,1,slowHeaders
71,71,0,-1,10327980,1869142,0,slowHeaders
198,306,129,1982,16391971,1025267,1,slowHeaders
106,405,121,122,31336072,1006593,1,slowHeaders
78,394,94,1982,12274,0,6,slowHeaders
105,393,117,133,31397851,1001776,1,slowHeaders
88,245,63,133,31320005,1005685,1,slowHeaders
96,304,87,122,30375827,1000933,1,slowHeaders
106,405,121,122,31571487,1004971,1,slowHeaders
102,349,102,122,31369759,1005143,1,slowHeaders
103,348,101,122,31296582,1004308,1,slowHeaders
109,466,135,113,30396653,1005206,1,slowHeaders
117,466,142,122,31661538,10042776,1,slowHeaders
105,349,101,122,31478978,1008074,1,slowHeaders
97,466,129,175,31421313,1024205,0,slowHeaders
72,306,70,2368,10575,0,5,slowHeaders
113,466,143,122,31206932,1006237,1,slowHeaders
98,306,86,122,31199006,10030294,1,slowHeaders
95,306,87,113,31298451,10027221,2,slowHeaders
101,304,86,122,31355224,1009057,1,slowHeaders
102,349,101,122,31732507,1007045,1,slowHeaders
95,306,103,2368,5541,0,5,slowHeaders
97,349,102,122,31689891,1006181,1,slowHeaders
106,349,101,113,30184096,1004449,1,slowHeaders
101,348,101,122,31377240,1007026,1,slowHeaders
101,349,102,122,31461835,1008015,1,slowHeaders
93,306,87,122,31210247,10027394,1,slowHeaders
115,466,142,134,31101334,1011996,1,slowHeaders
97,466,129,175,31432200,1004282,0,slowHeaders
104,348,101,122,31268007,1003800,1,slowHeaders
92,244,65,122,31255782,1009720,1,slowHeaders
72,306,70,1982,7901,0,6,slowHeaders
111,405,120,122,31744178,1007319,1,slowHeaders
96,306,87,122,31337320,1006162,1,slowHeaders
92,244,65,122,29873081,1028726,1,slowHeaders
104,349,101,122,31345236,1004584,1,slowHeaders
89,244,66,122,31228726,1009480,1,slowHeaders
88,223,58,122,31330950,1005685,1,slowHeaders
98,348,101,113,31364538,1005445,1,slowHeaders
84,223,59,122,31636394,1008448,1,slowHeaders
100,349,101,122,31484518,1008437,1,slowHeaders
99,304,85,122,30967362,1004224,1,slowHeaders
156,223,82,152,31400416,1003959,0,slowHeaders
93,304,86,122,30888070,1002184,1,slowHeaders
114,393,116,122,31657373,1006557,1,slowHeaders
113,466,143,122,31138715,1005648,1,slowHeaders
92,306,87,113,31283134,1003709,1,slowHeaders
195,244,82,152,28080995,1696183,1,slowHeaders
88,223,58,122,31286232,1004353,1,slowHeaders
241,394,180,1708,1020989,0,7,slowHeaders
116,466,142,122,31729773,10042778,1,slowHeaders
112,405,120,122,31640000,1005526,1,slowHeaders
104,405,122,113,30310566,1003386,1,slowHeaders
90,245,65,122,31361056,1005373,1,slowHeaders
91,223,58,122,31769588,1010728,1,slowHeaders
224,349,146,152,31335615,1000999,0,slowHeaders
193,307,135,1982,1717609,0,6,slowHeaders
96,304,86,122,31410681,1004328,1,slowHeaders
101,349,101,122,31936012,1011086,1,slowHeaders
109,392,116,122,31442046,1007330,1,slowHeaders
89,349,91,113,31156499,1002677,1,slowHeaders
109,393,116,122,31487161,1002674,1,slowHeaders
197,244,81,152,28852970,1571502,0,slowHeaders
88,223,59,113,31218371,1003920,1,slowHeaders
96,305,86,122,31290366,1014691,1,slowHeaders
91,244,65,122,31042089,1006479,1,slowHeaders
100,305,86,122,31251850,1021074,1,slowHeaders
102,349,101,113,31472080,1003771,1,slowHeaders
93,244,65,122,31285757,1010505,1,slowHeaders
95,306,87,113,31363821,1003125,1,slowHeaders
104,349,101,122,31834794,1008421,1,slowHeaders
115,466,142,122,31556214,1013133,1,slowHeaders
214,349,147,152,31223537,1026127,0,slowHeaders
115,466,143,122,30968936,1007129,1,slowHeaders
215,306,125,1982,28344448,1013715,1,slowHeaders
86,223,58,113,31253993,1001845,1,slowHeaders
94,349,96,133,30531063,1000703,1,slowHeaders
94,304,86,122,30836694,1001846,1,slowHeaders
118,466,142,122,31192958,1006389,1,slowHeaders
106,393,117,122,31242752,1000022,1,slowHeaders
102,348,101,133,31265262,1004171,1,slowHeaders
102,306,87,113,31215806,10030449,2,slowHeaders
110,393,116,122,31532286,1003494,1,slowHeaders
95,304,86,122,31318808,1009604,1,slowHeaders
102,349,101,122,31310086,1003648,1,slowHeaders
110,405,120,113,31623094,1007667,1,slowHeaders
98,304,81,113,31158770,1005261,1,slowHeaders
98,305,86,122,31371288,1010009,1,slowHeaders
172,223,77,152,31188388,1019024,0,slowHeaders
237,304,110,152,31342130,1664052,0,slowHeaders
103,348,101,122,31217179,1002299,1,slowHeaders
82,223,58,122,31805661,1011713,1,slowHeaders
90,245,65,122,31507808,1007162,1,slowHeaders
112,405,121,113,31327643,1003072,1,slowHeaders
109,466,134,122,30360327,1002127,1,slowHeaders
90,223,59,122,31671945,1009286,1,slowHeaders
95,304,86,133,31534555,1006617,1,slowHeaders
106,405,122,122,31715106,1006756,1,slowHeaders
86,245,62,122,31251552,1004644,1,slowHeaders
98,306,86,113,31357781,1002664,1,slowHeaders
104,348,100,122,31088673,1007080,1,slowHeaders
100,348,101,122,31326619,1003490,1,slowHeaders
83,223,58,113,31226595,1004301,1,slowHeaders
106,405,121,122,31760634,1007541,1,slowHeaders
107,348,100,122,31374829,1006887,1,slowHeaders
99,349,96,122,31177370,1003096,1,slowHeaders
251,392,166,152,30386618,1028273,0,slowHeaders
93,306,87,122,31347519,1006646,1,slowHeaders
98,305,86,122,31365018,1010850,1,slowHeaders
88,245,66,122,31408024,1006593,1,slowHeaders
83,223,59,122,31752927,1010691,1,slowHeaders
90,244,66,133,31307283,1011431,1,slowHeaders
98,304,86,122,31378390,1008386,1,slowHeaders
117,466,142,122,30685176,1018721,1,slowHeaders
92,349,91,113,31164945,1002694,1,slowHeaders
79,223,55,122,31491555,1001143,1,slowHeaders
109,466,134,122,30374890,1006872,1,slowHeaders
94,304,86,122,31376481,1008447,1,slowHeaders
90,304,81,122,31212102,1001119,1,slowHeaders
113,466,143,122,31531213,1007943,1,slowHeaders
106,393,110,122,31126203,1026365,1,slowHeaders
110,350,133,1706,31091545,5119211,2,slowHeaders
96,304,86,122,30982153,1004686,1,slowHeaders
101,349,102,122,31258686,1004013,1,slowHeaders
110,350,133,1982,31488724,5206106,2,slowHeaders
89,223,59,122,31308882,1005336,1,slowHeaders
107,405,121,122,31673584,1005927,1,slowHeaders
217,349,146,152,30402938,1032398,0,slowHeaders
88,244,65,122,31154885,1007562,1,slowHeaders
96,304,86,122,31320943,1009723,1,slowHeaders
100,306,86,122,31162594,10029219,1,slowHeaders
107,348,100,122,31248444,1003703,1,slowHeaders
84,245,63,122,31304542,1003151,1,slowHeaders
103,349,101,122,30735560,1003163,1,slowHeaders
99,348,101,113,31225102,1002391,1,slowHeaders
92,223,59,122,31783543,1011050,1,slowHeaders
90,244,65,133,29854072,1029292,1,slowHeaders
257,349,136,152,30590783,1031459,0,slowHeaders
222,306,123,60,14859144,1002476,0,slowHeaders
286,393,157,152,31401905,1017868,0,slowHeaders
94,304,86,122,31664577,1008233,1,slowHeaders
105,349,101,113,31192228,1001058,1,slowHeaders
116,466,142,122,31451972,1014234,1,slowHeaders
108,392,116,122,30549802,1008785,1,slowHeaders
105,348,101,122,31179282,1001699,1,slowHeaders
110,405,121,113,30314406,1003496,1,slowHeaders
97,304,86,122,31045393,1008144,1,slowHeaders
113,466,143,122,30986778,1008823,1,slowHeaders
93,304,87,122,31337831,1009611,1,slowHeaders
111,392,116,122,31545506,1009229,1,slowHeaders
97,305,86,122,31406802,1010328,1,slowHeaders
88,244,65,122,31208510,1008944,1,slowHeaders
105,392,116,122,31460773,1007460,1,slowHeaders
334,466,194,153,30649612,1017680,0,slowHeaders
100,304,85,122,31525540,1006694,1,slowHeaders
104,393,110,122,31193327,1000549,1,slowHeaders
97,305,86,122,31210399,1007707,1,slowHeaders
95,304,86,122,31321513,1016333,1,slowHeaders
85,223,58,122,31263513,1003679,1,slowHeaders
88,245,62,122,31294367,1005106,1,slowHeaders
98,304,85,122,31193351,1015740,1,slowHeaders
89,244,65,122,31119312,1007629,1,slowHeaders
68,225,51,168,30468882,1726383,1,slowRead
139,246,97,342,30908090,1000976,0,slowRead
139,246,97,342,30498443,1029377,0,slowRead
151,246,97,50,28903851,1029347,0,slowRead
237,394,173,50,29259104,1022090,0,slowRead
237,394,173,50,29322600,1010143,0,slowRead
237,394,173,50,29598737,1012219,0,slowRead
76,350,78,180,30590274,1021228,1,slowRead
67,225,49,157,30992259,1694291,1,slowRead
81,394,98,157,30931315,1693247,1,slowRead
75,350,79,168,30784879,1028996,1,slowRead
68,225,55,2948,4377,0,4,slowRead
