% isAttack HIGH_RATE:	1332
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R7,14,33,38,40'

@attribute max_fpktl numeric
@attribute mean_fiat numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
393,8282,171,412,LOW_RATE
349,2227,171,412,LOW_RATE
393,10173,171,412,LOW_RATE
350,208039,11896,464,LOW_RATE
349,2588,171,412,LOW_RATE
348,14169,171,412,LOW_RATE
405,12835,171,412,LOW_RATE
393,5170,171,412,LOW_RATE
349,9754,171,412,LOW_RATE
223,277325,13,804,LOW_RATE
349,10211,171,412,LOW_RATE
466,3369,171,412,LOW_RATE
305,7632,171,412,LOW_RATE
349,300545,20,684,LOW_RATE
348,5617,171,412,LOW_RATE
405,203552,137,776,LOW_RATE
349,9063,171,412,LOW_RATE
304,9373,171,412,LOW_RATE
304,11975,171,412,LOW_RATE
244,9967,171,412,LOW_RATE
245,6571,171,412,LOW_RATE
304,5533,142,472,LOW_RATE
305,145665,142,628,LOW_RATE
304,1475,142,472,LOW_RATE
348,9877,171,412,LOW_RATE
304,16095,181,412,LOW_RATE
349,12545,160,412,LOW_RATE
244,9964,171,412,LOW_RATE
304,8558,171,412,LOW_RATE
244,10012,171,412,LOW_RATE
245,8531,171,412,LOW_RATE
348,8340,171,412,LOW_RATE
349,210232,213,412,LOW_RATE
348,7183,122,532,LOW_RATE
466,3328,171,412,LOW_RATE
349,211578,213,412,LOW_RATE
405,6246,171,412,LOW_RATE
304,5629,171,412,LOW_RATE
244,2028,171,412,LOW_RATE
466,11915,171,412,LOW_RATE
244,10302,171,412,LOW_RATE
349,57398,181,412,LOW_RATE
244,10786,171,412,LOW_RATE
393,211814,95,852,LOW_RATE
349,12807,171,412,LOW_RATE
349,12716,171,412,LOW_RATE
223,74293,151,472,LOW_RATE
349,4150,171,412,LOW_RATE
304,209819,127,724,LOW_RATE
306,16390,181,412,LOW_RATE
466,41597,182,412,LOW_RATE
349,1722,171,412,LOW_RATE
304,10039,171,412,LOW_RATE
466,12396,171,412,LOW_RATE
304,15408,181,412,LOW_RATE
393,164620,171,472,LOW_RATE
244,10221,171,412,LOW_RATE
393,13425,171,412,LOW_RATE
394,237876,1982,672,LOW_RATE
304,120452,213,412,LOW_RATE
394,339604,12,640,LOW_RATE
405,5022,171,412,LOW_RATE
348,3971,171,412,LOW_RATE
223,3166,171,412,LOW_RATE
392,2682,171,412,LOW_RATE
393,2167,171,412,LOW_RATE
392,1541,171,412,LOW_RATE
393,78873,181,412,LOW_RATE
306,13492,171,412,LOW_RATE
304,9891,171,412,LOW_RATE
349,7206,171,412,LOW_RATE
349,210530,213,412,LOW_RATE
405,11194,171,412,LOW_RATE
348,4384,122,532,LOW_RATE
304,3130,142,472,LOW_RATE
304,3658,171,412,LOW_RATE
349,12729,171,412,LOW_RATE
466,194896,214,412,LOW_RATE
349,210768,213,412,LOW_RATE
349,9918,171,412,LOW_RATE
349,11690,171,412,LOW_RATE
349,210556,213,412,LOW_RATE
405,7100,171,412,LOW_RATE
348,4276,171,412,LOW_RATE
223,8683,171,412,LOW_RATE
305,1330,171,412,LOW_RATE
306,13937,171,412,LOW_RATE
304,7966,171,412,LOW_RATE
348,210532,95,844,LOW_RATE
393,90980,181,412,LOW_RATE
466,7061,171,412,LOW_RATE
392,9286,171,412,LOW_RATE
349,5135,171,412,LOW_RATE
223,78182,151,472,LOW_RATE
