% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,17,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,OTH,78,0,4640,61,0.06,0,HIGH_RATE
tcp,OTH,78,0,8220,64,0,0,HIGH_RATE
tcp,OTH,78,0,4853,71,0.04,0,HIGH_RATE
tcp,OTH,78,0,10178,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,14735,82,0.04,0,HIGH_RATE
tcp,OTH,78,0,4872,73,0.04,0,HIGH_RATE
tcp,OTH,78,0,22448,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,5746,46,0,0,HIGH_RATE
tcp,OTH,78,0,6314,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,9916,68,0,0,HIGH_RATE
tcp,OTH,78,0,9889,73,0,0,HIGH_RATE
tcp,OTH,78,0,6612,67,0,0,HIGH_RATE
tcp,OTH,78,0,15084,73,0.01,0,HIGH_RATE
tcp,OTH,78,0,18810,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,900,65,0.03,0,HIGH_RATE
tcp,OTH,78,0,5776,67,0.03,0,HIGH_RATE
tcp,OTH,78,0,6672,73,0,0,HIGH_RATE
tcp,OTH,78,0,10142,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,6417,68,0,0,HIGH_RATE
tcp,OTH,78,0,15887,72,0,0,HIGH_RATE
tcp,OTH,78,0,9334,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,20547,74,0.03,0,HIGH_RATE
tcp,OTH,78,0,26054,79,0.01,0,HIGH_RATE
tcp,OTH,78,0,11269,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,9985,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,13536,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,21464,71,0.01,0,HIGH_RATE
tcp,OTH,78,0,12291,70,0.03,0,HIGH_RATE
tcp,OTH,78,0,16507,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,25516,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,26989,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,9883,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,9977,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,24778,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,7530,63,0.03,0,HIGH_RATE
tcp,OTH,78,0,20537,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,1409,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,8083,73,0.03,0,HIGH_RATE
tcp,OTH,78,0,11451,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,9911,68,0,0,HIGH_RATE
tcp,OTH,78,0,6470,71,0.04,0,HIGH_RATE
tcp,OTH,78,0,22890,70,0.03,0,HIGH_RATE
tcp,OTH,78,0,9071,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,8018,68,0.06,0,HIGH_RATE
tcp,OTH,78,0,11830,66,0,0,HIGH_RATE
tcp,OTH,78,0,5341,68,0.03,0,HIGH_RATE
tcp,OTH,78,0,11761,71,0.06,0,HIGH_RATE
tcp,OTH,78,0,5693,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,23531,68,0.03,0,HIGH_RATE
tcp,OTH,78,0,11384,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,9630,71,0,0,HIGH_RATE
tcp,OTH,78,0,12016,70,0.04,0,HIGH_RATE
tcp,OTH,78,0,7677,75,0,0,HIGH_RATE
tcp,OTH,78,0,9433,70,0.04,0,HIGH_RATE
tcp,OTH,78,0,20476,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,14309,74,0.04,0,HIGH_RATE
tcp,OTH,78,0,12865,73,0.03,0,HIGH_RATE
tcp,OTH,78,0,9893,70,0,0,HIGH_RATE
tcp,OTH,78,0,6459,67,0,0,HIGH_RATE
tcp,OTH,78,0,9986,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,12892,80,0.04,0,HIGH_RATE
tcp,OTH,78,0,1788,76,0,0,HIGH_RATE
tcp,OTH,78,0,10000,71,0.01,0,HIGH_RATE
tcp,OTH,78,0,17957,73,0.01,0,HIGH_RATE
tcp,OTH,78,0,9949,74,0.03,0,HIGH_RATE
tcp,OTH,78,0,23043,65,0.02,0,HIGH_RATE
tcp,OTH,78,0,11716,67,0.03,0,HIGH_RATE
tcp,OTH,78,0,19497,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,25772,61,0.02,0,HIGH_RATE
tcp,OTH,78,0,20622,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,8036,74,0.03,0,HIGH_RATE
tcp,OTH,78,0,9551,76,0.03,0,HIGH_RATE
tcp,OTH,78,0,19624,52,0,0,HIGH_RATE
tcp,OTH,78,0,5905,73,0.01,0,HIGH_RATE
tcp,OTH,78,0,9990,70,0.06,0,HIGH_RATE
tcp,OTH,78,0,8292,62,0,0,HIGH_RATE
tcp,OTH,78,0,9873,74,0.04,0,HIGH_RATE
tcp,OTH,78,0,21104,76,0.01,0,HIGH_RATE
tcp,OTH,78,0,15449,73,0.01,0,HIGH_RATE
tcp,OTH,78,0,9999,73,0.01,0,HIGH_RATE
tcp,OTH,78,0,7739,69,0.03,0,HIGH_RATE
tcp,OTH,78,0,27022,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,5020,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,1456,73,0,0,HIGH_RATE
tcp,OTH,78,0,7944,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,9587,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,8559,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,4659,57,0,0,HIGH_RATE
tcp,OTH,78,0,18900,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,10840,77,0.01,0,HIGH_RATE
tcp,OTH,78,0,10942,76,0.01,0,HIGH_RATE
tcp,OTH,78,0,11566,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,11125,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,318,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,12237,69,0.03,0,HIGH_RATE
tcp,OTH,78,0,9749,71,0.01,0,HIGH_RATE
tcp,OTH,78,0,20671,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,11481,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,2060,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,11144,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,20758,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,23303,73,0.01,0,HIGH_RATE
tcp,OTH,78,0,4330,70,0.03,0,HIGH_RATE
tcp,OTH,78,0,20220,72,0.04,0,HIGH_RATE
tcp,OTH,78,0,24322,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,1001,65,0.02,0,HIGH_RATE
tcp,OTH,78,0,615,70,0.04,0,HIGH_RATE
tcp,OTH,78,0,11841,68,0.04,0,HIGH_RATE
tcp,OTH,78,0,10064,71,0.04,0,HIGH_RATE
tcp,OTH,78,0,6673,69,0.04,0,HIGH_RATE
tcp,OTH,78,0,16385,73,0.03,0,HIGH_RATE
tcp,OTH,78,0,10001,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,7724,67,0.04,0,HIGH_RATE
tcp,OTH,78,0,9853,71,0.01,0,HIGH_RATE
tcp,OTH,78,0,12256,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,22138,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,13253,73,0.04,0,HIGH_RATE
tcp,OTH,78,0,7127,61,0.02,0,HIGH_RATE
tcp,OTH,78,0,4539,69,0.06,0,HIGH_RATE
tcp,OTH,78,0,5193,68,0.03,0,HIGH_RATE
tcp,OTH,78,0,11086,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,11216,68,0.03,0,HIGH_RATE
tcp,OTH,78,0,22237,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,16105,75,0.03,0,HIGH_RATE
tcp,OTH,78,0,20390,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,9864,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,24756,75,0.04,0,HIGH_RATE
tcp,OTH,78,0,7035,76,0.03,0,HIGH_RATE
tcp,OTH,78,0,8213,70,0.04,0,HIGH_RATE
tcp,OTH,78,0,12157,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,14641,74,0.03,0,HIGH_RATE
tcp,OTH,78,0,10441,67,0,0,HIGH_RATE
tcp,OTH,78,0,7704,67,0.04,0,HIGH_RATE
tcp,OTH,78,0,24626,70,0.03,0,HIGH_RATE
tcp,OTH,78,0,1345,63,0.05,0,HIGH_RATE
tcp,OTH,78,0,15078,74,0.01,0,HIGH_RATE
tcp,OTH,78,0,26270,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,11449,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,1747,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,6466,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,9394,71,0.01,0,HIGH_RATE
tcp,OTH,78,0,14172,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,9416,68,0.03,0,HIGH_RATE
tcp,OTH,78,0,9797,74,0.04,0,HIGH_RATE
tcp,OTH,78,0,20560,74,0.03,0,HIGH_RATE
tcp,OTH,78,0,6787,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,9899,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,23652,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,2095,63,0.03,0,HIGH_RATE
tcp,OTH,78,0,10789,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,9665,67,0.03,0,HIGH_RATE
tcp,OTH,78,0,10587,70,0.04,0,HIGH_RATE
tcp,OTH,78,0,8288,73,0.04,0,HIGH_RATE
tcp,OTH,78,0,20161,63,0.02,0,HIGH_RATE
tcp,OTH,78,0,6157,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,824,71,0.04,0,HIGH_RATE
tcp,OTH,78,0,10782,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,27042,71,0.01,0,HIGH_RATE
tcp,OTH,78,0,15476,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,6326,67,0.03,0,HIGH_RATE
tcp,OTH,78,0,7485,75,0.03,0,HIGH_RATE
tcp,OTH,78,0,10888,77,0.03,0,HIGH_RATE
tcp,OTH,78,0,6877,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,24962,70,0,0,HIGH_RATE
tcp,OTH,78,0,15269,71,0.01,0,HIGH_RATE
tcp,OTH,78,0,7838,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,8885,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,11656,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,1012,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,15129,72,0.04,0,HIGH_RATE
tcp,OTH,78,0,10610,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,588,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,5564,61,0.03,0,HIGH_RATE
tcp,OTH,78,0,20762,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,7539,76,0.03,0,HIGH_RATE
tcp,OTH,78,0,23555,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,6662,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,17357,76,0.04,0,HIGH_RATE
tcp,OTH,78,0,9951,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,26836,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,10509,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,2124,66,0.03,0,HIGH_RATE
tcp,OTH,78,0,10401,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,9962,74,0.01,0,HIGH_RATE
tcp,OTH,78,0,6439,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,13068,77,0.05,0,HIGH_RATE
tcp,OTH,78,0,6653,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,23770,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,10958,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,14357,75,0.04,0,HIGH_RATE
tcp,OTH,78,0,10968,69,0.03,0,HIGH_RATE
tcp,OTH,78,0,7992,69,0.03,0,HIGH_RATE
tcp,OTH,78,0,24433,61,0.03,0,HIGH_RATE
tcp,OTH,78,0,22642,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,13286,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,2838,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,11745,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,9906,67,0,0,HIGH_RATE
tcp,OTH,78,0,10614,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,7229,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,9589,73,0,0,HIGH_RATE
tcp,OTH,78,0,5327,64,0.03,0,HIGH_RATE
tcp,OTH,78,0,5700,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,10446,72,0,0,HIGH_RATE
tcp,OTH,78,0,7547,61,0.02,0,HIGH_RATE
tcp,OTH,78,0,8202,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,6202,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,853,74,0.03,0,HIGH_RATE
tcp,OTH,78,0,8293,65,0.02,0,HIGH_RATE
tcp,OTH,78,0,22037,65,0.02,0,HIGH_RATE
tcp,OTH,78,0,9532,67,0.04,0,HIGH_RATE
tcp,OTH,78,0,20723,62,0.02,0,HIGH_RATE
tcp,OTH,78,0,6556,70,0.03,0,HIGH_RATE
tcp,OTH,78,0,559,63,0.02,0,HIGH_RATE
tcp,OTH,78,0,15473,66,0.01,0,HIGH_RATE
tcp,OTH,78,0,20541,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,2858,72,0.03,0,HIGH_RATE
tcp,OTH,78,0,20747,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,9864,79,0,0,HIGH_RATE
tcp,OTH,78,0,4945,71,0.03,0,HIGH_RATE
tcp,OTH,78,0,11382,65,0,0,HIGH_RATE
tcp,OTH,78,0,5514,67,0.03,0,HIGH_RATE
tcp,OTH,78,0,1485,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,2015,68,0.03,0,HIGH_RATE
tcp,OTH,78,0,25595,70,0.01,0,HIGH_RATE
tcp,OTH,78,0,21948,68,0.01,0,HIGH_RATE
tcp,OTH,78,0,20602,68,0.03,0,HIGH_RATE
tcp,OTH,78,0,20250,75,0.01,0,HIGH_RATE
tcp,OTH,78,0,18928,70,0,0,HIGH_RATE
tcp,OTH,78,0,792,68,0.04,0,HIGH_RATE
tcp,OTH,78,0,7880,73,0.05,0,HIGH_RATE
tcp,OTH,78,0,3768,67,0.01,0,HIGH_RATE
tcp,OTH,78,0,8770,68,0.04,0,HIGH_RATE
tcp,OTH,78,0,11879,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,15013,66,0,0,HIGH_RATE
tcp,OTH,78,0,22092,66,0,0,HIGH_RATE
tcp,OTH,78,0,6054,69,0.01,0,HIGH_RATE
tcp,OTH,78,0,8385,69,0.03,0,HIGH_RATE
tcp,OTH,78,0,26101,69,0.03,0,HIGH_RATE
tcp,OTH,78,0,6338,69,0.03,0,HIGH_RATE
tcp,OTH,78,0,7865,76,0.04,0,HIGH_RATE
tcp,OTH,78,0,10912,75,0,0,HIGH_RATE
tcp,OTH,78,0,23727,65,0.02,0,HIGH_RATE
tcp,OTH,78,0,6538,68,0,0,HIGH_RATE
tcp,OTH,78,0,15087,75,0.03,0,HIGH_RATE
tcp,OTH,78,0,6686,72,0.01,0,HIGH_RATE
tcp,OTH,78,0,11558,69,0,0,HIGH_RATE
udp,OTH,60,0,105,34,0.97,0,HIGH_RATE
udp,OTH,60,0,108,34,0.97,0,HIGH_RATE
udp,OTH,60,0,124,33,0.97,0,HIGH_RATE
udp,OTH,60,0,81,41,0.98,0,HIGH_RATE
udp,OTH,60,0,141,35,0.97,0,HIGH_RATE
udp,OTH,60,0,96,43,0.98,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,107,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,30,0.97,0,HIGH_RATE
udp,OTH,60,0,113,34,0.97,0,HIGH_RATE
udp,OTH,60,0,136,33,0.97,0,HIGH_RATE
udp,OTH,60,0,105,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,76,32,0.97,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,137,33,0.97,0,HIGH_RATE
udp,OTH,60,0,100,34,0.97,0,HIGH_RATE
udp,OTH,60,0,108,40,0.98,0,HIGH_RATE
udp,OTH,60,0,112,34,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,116,37,0.97,0,HIGH_RATE
udp,OTH,60,0,122,33,0.97,0,HIGH_RATE
udp,OTH,60,0,80,36,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,131,33,0.97,0,HIGH_RATE
udp,OTH,60,0,164,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,21,0.95,0,HIGH_RATE
udp,OTH,60,0,106,40,0.98,0,HIGH_RATE
udp,OTH,60,0,111,34,0.97,0,HIGH_RATE
udp,OTH,60,0,108,34,0.97,0,HIGH_RATE
udp,OTH,60,0,48,22,0.96,0,HIGH_RATE
udp,OTH,60,0,141,23,0.96,0,HIGH_RATE
udp,OTH,60,0,34,31,0.97,0,HIGH_RATE
udp,OTH,60,0,65,26,0.96,0,HIGH_RATE
udp,OTH,60,0,103,34,0.97,0,HIGH_RATE
udp,OTH,60,0,83,40,0.98,0,HIGH_RATE
udp,OTH,60,0,116,34,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,12,0.92,0,HIGH_RATE
udp,OTH,60,0,94,42,0.98,0,HIGH_RATE
udp,OTH,60,0,106,34,0.97,0,HIGH_RATE
udp,OTH,60,0,108,38,0.97,0,HIGH_RATE
udp,OTH,60,0,114,37,0.97,0,HIGH_RATE
udp,OTH,60,0,165,33,0.97,0,HIGH_RATE
udp,OTH,60,0,111,33,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,159,33,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,139,18,0.95,0,HIGH_RATE
udp,OTH,60,0,146,33,0.97,0,HIGH_RATE
udp,OTH,60,0,104,34,0.97,0,HIGH_RATE
udp,OTH,60,0,140,33,0.97,0,HIGH_RATE
udp,OTH,60,0,31,28,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,105,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,34,0.97,0,HIGH_RATE
udp,OTH,60,0,141,22,0.96,0,HIGH_RATE
udp,OTH,60,0,26,26,0.96,0,HIGH_RATE
udp,OTH,60,0,107,33,0.97,0,HIGH_RATE
udp,OTH,60,0,115,33,0.97,0,HIGH_RATE
udp,OTH,60,0,113,33,0.97,0,HIGH_RATE
udp,OTH,60,0,140,21,0.95,0,HIGH_RATE
udp,OTH,60,0,138,13,0.93,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,87,42,0.98,0,HIGH_RATE
udp,OTH,60,0,141,29,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,143,33,0.97,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,137,33,0.97,0,HIGH_RATE
udp,OTH,60,0,33,30,0.97,0,HIGH_RATE
udp,OTH,60,0,103,34,0.97,0,HIGH_RATE
udp,OTH,60,0,113,33,0.97,0,HIGH_RATE
udp,OTH,60,0,92,42,0.98,0,HIGH_RATE
udp,OTH,60,0,159,33,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,78,34,0.97,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,80,42,0.98,0,HIGH_RATE
udp,OTH,60,0,71,29,0.97,0,HIGH_RATE
udp,OTH,60,0,159,33,0.97,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,107,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,34,0.97,0,HIGH_RATE
udp,OTH,60,0,110,34,0.97,0,HIGH_RATE
udp,OTH,60,0,153,33,0.97,0,HIGH_RATE
udp,OTH,60,0,113,34,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,52,24,0.96,0,HIGH_RATE
udp,OTH,60,0,141,31,0.97,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,100,42,0.98,0,HIGH_RATE
udp,OTH,60,0,157,33,0.97,0,HIGH_RATE
udp,OTH,60,0,128,33,0.97,0,HIGH_RATE
udp,OTH,60,0,164,33,0.97,0,HIGH_RATE
udp,OTH,60,0,47,22,0.96,0,HIGH_RATE
udp,OTH,60,0,104,39,0.97,0,HIGH_RATE
udp,OTH,60,0,130,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,34,0.97,0,HIGH_RATE
udp,OTH,60,0,108,34,0.97,0,HIGH_RATE
udp,OTH,60,0,110,34,0.97,0,HIGH_RATE
udp,OTH,60,0,102,34,0.97,0,HIGH_RATE
udp,OTH,60,0,120,33,0.97,0,HIGH_RATE
udp,OTH,60,0,85,40,0.98,0,HIGH_RATE
udp,OTH,60,0,29,26,0.96,0,HIGH_RATE
udp,OTH,60,0,142,33,0.97,0,HIGH_RATE
udp,OTH,60,0,120,35,0.97,0,HIGH_RATE
udp,OTH,60,0,74,30,0.97,0,HIGH_RATE
udp,OTH,60,0,111,38,0.97,0,HIGH_RATE
udp,OTH,60,0,17,17,0.94,0,HIGH_RATE
udp,OTH,60,0,138,19,0.95,0,HIGH_RATE
udp,OTH,60,0,110,40,0.98,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,56,24,0.96,0,HIGH_RATE
udp,OTH,60,0,23,23,0.96,0,HIGH_RATE
udp,OTH,60,0,139,33,0.97,0,HIGH_RATE
udp,OTH,60,0,129,33,0.97,0,HIGH_RATE
udp,OTH,60,0,105,39,0.97,0,HIGH_RATE
udp,OTH,60,0,101,34,0.97,0,HIGH_RATE
udp,OTH,60,0,77,33,0.97,0,HIGH_RATE
udp,OTH,60,0,119,34,0.97,0,HIGH_RATE
udp,OTH,60,0,113,38,0.97,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
udp,OTH,60,0,138,11,0.92,0,HIGH_RATE
udp,OTH,60,0,114,33,0.97,0,HIGH_RATE
udp,OTH,60,0,105,33,0.97,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,0,0,0,0,HIGH_RATE
udp,OTH,60,0,101,34,0.97,0,HIGH_RATE
udp,OTH,60,0,88,41,0.98,0,HIGH_RATE
udp,OTH,60,0,102,33,0.97,0,HIGH_RATE
udp,OTH,60,0,30,27,0.96,0,HIGH_RATE
udp,OTH,60,0,138,33,0.97,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,88,40,0.98,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,111,33,0.97,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,24,24,0.96,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,143,33,0.97,0,HIGH_RATE
udp,OTH,60,0,109,38,0.97,0,HIGH_RATE
udp,OTH,60,0,108,33,0.97,0,HIGH_RATE
udp,OTH,60,0,115,34,0.97,0,HIGH_RATE
udp,OTH,60,0,118,34,0.97,0,HIGH_RATE
udp,OTH,60,0,121,33,0.97,0,HIGH_RATE
udp,OTH,60,0,139,20,0.95,0,HIGH_RATE
udp,OTH,60,0,60,25,0.96,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,69,27,0.96,0,HIGH_RATE
udp,OTH,60,0,160,33,0.97,0,HIGH_RATE
udp,OTH,60,0,95,42,0.98,0,HIGH_RATE
udp,OTH,60,0,128,33,0.97,0,HIGH_RATE
udp,OTH,60,0,141,33,0.97,0,HIGH_RATE
udp,OTH,60,0,102,40,0.98,0,HIGH_RATE
udp,OTH,60,0,155,33,0.97,0,HIGH_RATE
udp,OTH,60,0,108,34,0.97,0,HIGH_RATE
udp,OTH,60,0,87,40,0.98,0,HIGH_RATE
udp,OTH,60,0,145,33,0.97,0,HIGH_RATE
udp,OTH,60,0,125,33,0.97,0,HIGH_RATE
udp,OTH,60,0,86,40,0.98,0,HIGH_RATE
udp,OTH,60,0,94,42,0.98,0,HIGH_RATE
udp,OTH,60,0,113,34,0.97,0,HIGH_RATE
udp,OTH,60,0,57,24,0.96,0,HIGH_RATE
udp,OTH,60,0,140,21,0.95,0,HIGH_RATE
udp,OTH,60,0,117,33,0.97,0,HIGH_RATE
udp,OTH,60,0,112,33,0.97,0,HIGH_RATE
udp,OTH,60,0,110,33,0.97,0,HIGH_RATE
udp,OTH,60,0,45,22,0.96,0,HIGH_RATE
udp,OTH,60,0,137,11,0.92,0,HIGH_RATE
udp,OTH,60,0,119,35,0.97,0,HIGH_RATE
udp,OTH,60,0,141,29,0.97,0,HIGH_RATE
udp,OTH,60,0,141,27,0.96,0,HIGH_RATE
udp,OTH,60,0,141,30,0.97,0,HIGH_RATE
udp,OTH,60,0,154,33,0.97,0,HIGH_RATE
udp,OTH,60,0,128,33,0.97,0,HIGH_RATE
udp,OTH,60,0,106,33,0.97,0,HIGH_RATE
udp,OTH,60,0,101,40,0.98,0,HIGH_RATE
udp,OTH,60,0,109,33,0.97,0,HIGH_RATE
