% isAttack highrate:	1705
% isAttack lowrate:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,3,8,12,21,27'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute rerror_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {highrate,lowrate}

@data
0,OTH,163,0,0.97,highrate
0,OTH,107,0,0.97,highrate
0,OTH,108,0,0.97,highrate
0,OTH,80,0,0.97,highrate
0,OTH,131,0,0.97,highrate
0,OTH,108,0,0.97,highrate
0,OTH,101,0,0.97,highrate
0,OTH,117,0,0.97,highrate
0,OTH,139,0,0.97,highrate
0,OTH,11,0,0.92,highrate
0,S3,660,0,0,highrate
1,S3,321,0,0,highrate
0,OTH,124,0,0.97,highrate
1,S3,165,0,0,highrate
0,OTH,6,0,0,highrate
0,S3,150,0,0,highrate
2,RSTO,691,0,0,highrate
0,OTH,30,0,0,highrate
0,S3,580,0,0,highrate
0,OTH,49,0,0,highrate
0,OTH,180,0,0.97,highrate
0,OTH,172,0,0.97,highrate
0,S1,440,0,0,highrate
0,S3,463,0,0,highrate
0,S3,105,0,0,highrate
0,S3,105,0,0,highrate
0,OTH,268,0,0,highrate
0,OTH,135,0,0.97,highrate
4,RSTO,557,0,0,highrate
6,RSTO,336,0,0,highrate
0,S3,115,0,0,highrate
2,RSTO,663,0,0,highrate
6,RSTO,379,0,0,highrate
1,S3,188,0,0,highrate
0,OTH,25,0,0.96,highrate
0,S3,916,0,0,highrate
1,S3,759,0,0,highrate
0,OTH,36,0,0,highrate
0,S3,121,0,0,highrate
0,OTH,178,0,0.97,highrate
0,S3,142,0,0,highrate
0,S3,525,0,0,highrate
0,OTH,114,0,0.97,highrate
0,OTH,0,0,0,highrate
0,S3,368,0,0,highrate
0,S3,966,0,0,highrate
0,OTH,190,0,0,highrate
0,OTH,30,0,0.97,highrate
0,S3,138,0,0,highrate
0,OTH,178,0,0.97,highrate
0,S3,940,0,0,highrate
0,OTH,179,0,0.97,highrate
0,S3,150,0,0,highrate
0,S3,339,0,0,highrate
0,S3,432,0,0,highrate
4,RSTO,566,0,0,highrate
0,S3,142,0,0,highrate
0,S3,945,0,0,highrate
0,OTH,144,0,0.02,highrate
0,OTH,129,0,0.97,highrate
0,S3,430,0,0,highrate
0,OTH,93,0,0.97,highrate
1,S3,156,0,0,highrate
0,OTH,1,0,0,highrate
0,S3,873,0,0,highrate
0,OTH,109,0,0.97,highrate
0,S3,145,0,0,highrate
0,S3,189,0,0,highrate
0,OTH,102,0,0.97,highrate
0,S3,427,0,0,highrate
0,S3,85,0,0,highrate
0,OTH,131,0,0.03,highrate
0,S3,131,0,0,highrate
0,OTH,87,0,0.98,highrate
0,OTH,136,0,0.91,highrate
0,S3,146,0,0,highrate
0,S3,931,0,0,highrate
0,OTH,58,0,0.02,highrate
0,OTH,156,0,0,highrate
4,RSTO,497,0,0,highrate
0,OTH,218,0,0,highrate
0,OTH,121,0,0.97,highrate
0,OTH,95,0,0.98,highrate
